traj,x,y,z
0,4.44867146e-05,0,0
1,0.000988709391,0.000852819416,1.03410457e-05
2,0.00195299578,0.00173599343,2.1692842e-05
3,0.00296370173,0.00265006348,3.40505394e-05
4,0.00399617804,0.00359577336,4.75234665e-05
5,0.00505184475,0.00457381783,6.21955332e-05
6,0.00615263823,0.00558467163,7.79923939e-05
7,0.00727755763,0.00662921043,9.51071488e-05
8,0.00843476038,0.00770805404,0.000113559006
9,0.00962471776,0.00882189814,0.000133413021
10,0.0108475517,0.00997146405,0.000154738838
11,0.0121049788,0.0111574475,0.000177605703
12,0.0133956838,0.0123806205,0.000202089577
13,0.0147112114,0.0136419525,0.000228405203
14,0.0160840638,0.0149414046,0.000256210333
15,0.0174817182,0.0162805598,0.000286011782
16,0.0189142004,0.0176599696,0.000317781931
17,0.0203894414,0.0190801937,0.000351515482
18,0.0218999833,0.0205422789,0.000387398613
19,0.0234492067,0.022046946,0.000425497507
20,0.0250378959,0.0235950127,0.000465908437
21,0.0266665071,0.0251873117,0.000508734549
22,0.0283355936,0.0268246885,0.000554082682
23,0.0300463419,0.0285079908,0.000602059008
24,0.0317997597,0.0302380398,0.000652777147
25,0.033595141,0.0320158005,0.000706358638
26,0.0354338959,0.0338421315,0.000762925134
27,0.0373158306,0.0357179455,0.000822643982
28,0.0392456837,0.0376440249,0.000885508023
29,0.0412192345,0.0396214798,0.000951798807
30,0.0432398506,0.041651126,0.00102159171
31,0.045306813,0.043734014,0.00109505106
32,0.0474224277,0.0458710119,0.00117231277
33,0.0495858006,0.0480631925,0.00125354179
34,0.0517993309,0.0503114499,0.00133888691
35,0.0540615059,0.0526169278,0.00142854755
36,0.0563762486,0.0549804643,0.0015226152
37,0.0587430969,0.0574031249,0.00162133516
38,0.0611616932,0.0598860681,0.00172487844
39,0.0636343509,0.0624302477,0.00183341349
40,0.0661607385,0.0650368035,0.00194715394
41,0.068742156,0.0677067786,0.00206629303
42,0.0713789985,0.0704413429,0.00219104462
43,0.0740698427,0.0732416958,0.00232177065
44,0.0768254623,0.0761083812,0.00245821383
45,0.0796350613,0.0790432841,0.00260111084
46,0.0825053677,0.0820471421,0.00275048008
47,0.0854352787,0.0851212665,0.00290661398
48,0.0884264857,0.0882668272,0.0030697484
49,0.0914793462,0.0914850608,0.0032401483
50,0.0945958942,0.0947770402,0.00341806468
51,0.0977762341,0.0981440991,0.00360378623
52,0.101020791,0.101587586,0.00379760563
53,0.10433197,0.105108514,0.00399980042
54,0.10771028,0.108708277,0.0042106607
55,0.111155108,0.112388253,0.00443055341
56,0.114670336,0.116149567,0.00465970905
57,0.118254602,0.119993709,0.00489853835
58,0.12190976,0.123921938,0.00514735561
59,0.125636697,0.127935588,0.00540651195
60,0.129435793,0.132036135,0.00567638502
61,0.133309975,0.136224762,0.00595730869
62,0.137258306,0.140503034,0.00624971045
63,0.14128235,0.144872367,0.00655398564
64,0.145383909,0.149334058,0.00687051844
65,0.149564624,0.153889611,0.00719968742
66,0.153823629,0.158540577,0.00754201692
67,0.158163041,0.16328837,0.0078979088
68,0.162583366,0.168134525,0.0082678413
69,0.167087182,0.173080429,0.00865223818
70,0.171674386,0.178127721,0.009051634
71,0.176345885,0.183278054,0.00946652889
72,0.18110466,0.188532665,0.00989739224
73,0.185949981,0.193893418,0.0103447977
74,0.190883622,0.199361816,0.0108092772
75,0.195906997,0.204939455,0.0112913912
76,0.201020956,0.210628003,0.0117917173
77,0.206226945,0.216429085,0.0123108504
78,0.211526006,0.222344354,0.0128494026
79,0.216920301,0.228375405,0.0134079736
80,0.222409308,0.234524131,0.0139872562
81,0.227996185,0.240792021,0.0145878633
82,0.233680531,0.247180983,0.0152105363
83,0.239465043,0.253692627,0.0158559028
84,0.245350108,0.260328799,0.0165247396
85,0.251337349,0.267091185,0.0172177609
86,0.257423699,0.273981392,0.0179363601
87,0.263623208,0.281002045,0.0186794437
88,0.269924849,0.288154185,0.0194496997
89,0.27633369,0.29543981,0.0202473085
90,0.282851487,0.302860796,0.0210731234
91,0.289479613,0.310419112,0.0219279937
92,0.296218336,0.318116575,0.0228129141
93,0.303071737,0.325955063,0.0237285849
94,0.310037971,0.333936542,0.0246762019
95,0.317121327,0.34206298,0.0256564859
96,0.324320406,0.350336403,0.0266706683
97,0.331639826,0.35875839,0.0277195442
98,0.339078277,0.367331475,0.0288043488
99,0.346638709,0.376057059,0.0299259908
100,0.354321629,0.384937763,0.0310856961
101,0.362129509,0.393975228,0.0322845392
102,0.370062947,0.40317151,0.0335236862
103,0.378124565,0.412528783,0.0348042808
104,0.386314601,0.422049314,0.0361276194
105,0.394635379,0.431734651,0.0374948755
106,0.403088003,0.441587329,0.0389073603
107,0.411673903,0.451609254,0.040366441
108,0.420395643,0.461802542,0.0418732986
109,0.429253936,0.472169459,0.0434294604
110,0.438250214,0.482712001,0.0450363159
111,0.447386175,0.493432343,0.0466952287
112,0.45666337,0.5043329,0.0484078526
113,0.466084123,0.515415609,0.0501754954
114,0.475649387,0.526682496,0.0519998409
115,0.485360652,0.538136125,0.0538824797
116,0.495218337,0.549778461,0.0558251366
117,0.505227983,0.56161207,0.057829082
118,0.515387595,0.573638618,0.059896443
119,0.525699615,0.58586055,0.0620288774
120,0.536166251,0.59828043,0.0642281324
121,0.546787977,0.610900044,0.0664960295
122,0.557569027,0.623721898,0.0688344985
123,0.568508208,0.636748195,0.071245417
