traj,x,y,z
0,4.53999128e-05,0,0
1,0.000989567139,0.00085281668,1.03409056e-05
2,0.0019625572,0.00173595618,2.16733406e-05
3,0.00296489196,0.00265005347,3.40491788e-05
4,0.0039971103,0.00359576452,4.75229099e-05
5,0.00505973911,0.0045737382,6.21508516e-05
6,0.00615335209,0.00558466837,7.79916809e-05
7,0.00727845961,0.00662919274,9.51061229e-05
8,0.00843565725,0.00770802423,0.000113557486
9,0.00962551963,0.00882189069,0.00013341193
10,0.0108485892,0.00997144543,0.000154737165
11,0.01210545,0.0111574288,0.000177604816
12,0.013396726,0.0123805953,0.00020208722
13,0.0147229936,0.0136416592,0.000228262274
14,0.0160848554,0.0149413804,0.00025620815
15,0.017482914,0.0162805133,0.000286008028
16,0.0189178102,0.0176598392,0.000317746017
17,0.0203901809,0.0190801565,0.000351511902
18,0.0219006594,0.020542264,0.000387396954
19,0.0234498102,0.0220468808,0.000425494451
20,0.0250384528,0.0235949941,0.000465906749
21,0.026667105,0.0251872949,0.000508732861
22,0.02833643,0.0268246382,0.0005540782
23,0.0300471559,0.0285078827,0.000602053653
24,0.0318000279,0.0302379765,0.000652775227
25,0.0335956514,0.0320157334,0.000706355611
26,0.0354348794,0.0338421538,0.000762922456
27,0.0373181179,0.0357178673,0.000822593691
28,0.0392462872,0.0376439914,0.000885504473
29,0.0412201509,0.0396214426,0.000951791066
30,0.0432402864,0.0416510589,0.00102158869
31,0.0453075916,0.0437339023,0.0010950435
32,0.04742283,0.0458709784,0.00117230974
33,0.0495866612,0.0480631255,0.00125353597
34,0.0517999306,0.0503114425,0.00133888377
35,0.0540633909,0.0526168793,0.00142851844
36,0.0563777015,0.0549803525,0.00152260554
37,0.0587439053,0.0574030802,0.00162132911
38,0.0611625984,0.0598859712,0.00172486773
39,0.0636346489,0.0624300912,0.00183340453
40,0.0661613047,0.0650369227,0.00194715569
41,0.0687424615,0.0677066073,0.00206628558
42,0.0713801011,0.0704414025,0.00219104276
43,0.0740740001,0.073241353,0.00232160045
44,0.0768257901,0.0761082768,0.00245820871
45,0.0796361789,0.0790432841,0.00260109361
46,0.0825057551,0.0820472315,0.0027504731
47,0.085435763,0.0851211771,0.00290661165
48,0.0884267539,0.0882667303,0.00306974119
49,0.0914800987,0.0914850235,0.0032401369
50,0.094596386,0.0947771147,0.00341806165
51,0.0977767855,0.0981443599,0.00360379089
52,0.101021677,0.101587228,0.0037975919
53,0.104332872,0.1051085,0.00399978366
54,0.107710786,0.108708411,0.00421065744
55,0.111156151,0.112387985,0.00443051104
56,0.11467097,0.116149746,0.00465970952
57,0.118255071,0.119993672,0.0048985295
58,0.121910207,0.123921961,0.00514735142
59,0.125637069,0.127935633,0.00540651148
60,0.129436806,0.13203606,0.00567636546
61,0.133310422,0.136224717,0.00595729612
62,0.137258843,0.14050284,0.00624969043
63,0.14128384,0.144872591,0.00655397587
64,0.145384997,0.149333805,0.00687046582
65,0.149564922,0.153889552,0.00719968136
66,0.153824106,0.158540711,0.00754202576
67,0.158163235,0.163288221,0.00789789297
68,0.16258423,0.168134421,0.00826781709
69,0.167087898,0.173080578,0.0086522568
70,0.171675026,0.178127855,0.00905164704
71,0.176346824,0.18327783,0.00946650282
72,0.181105092,0.18853271,0.00989739224
73,0.185950175,0.193893239,0.0103448033
74,0.190884277,0.199362114,0.0108092912
75,0.195907041,0.204939172,0.0112913679
76,0.201021314,0.210627913,0.011791707
77,0.206227437,0.216429099,0.0123108421
78,0.211526632,0.22234422,0.0128493709
79,0.216920495,0.228375435,0.0134079764
80,0.222410053,0.234524101,0.0139872478
81,0.227996603,0.24079217,0.0145878661
82,0.233681053,0.247180864,0.015210513
83,0.239465311,0.253692538,0.0158558879
84,0.24535051,0.260328799,0.0165247303
85,0.251337945,0.267091572,0.0172177926
86,0.257428557,0.273981899,0.0179357696
87,0.263623655,0.281002074,0.0186794344
88,0.269925386,0.288154274,0.0194497108
89,0.276334524,0.295440018,0.0202473029
90,0.282852113,0.302860796,0.0210731328
91,0.289479852,0.310418785,0.0219279658
92,0.296219051,0.31811589,0.0228127986
93,0.303072065,0.325954914,0.0237285756
94,0.310038775,0.333936244,0.0246760994
95,0.317122072,0.342063218,0.0256565139
