tol,traj,s1,s2,s3,naccept,nreject,converged
0.01,0,-9.66935331e-05,5.68833121e-13,6.55227147e-14,15,0,1
0.01,1,0.000853395672,0.000858311949,-3.13532037e-05,15,0,1
0.01,2,0.00183232303,0.00174727046,-6.14415694e-05,15,0,1
0.01,3,0.0028410044,0.00266742264,-8.93521938e-05,15,0,1
0.01,4,0.003880776,0.00361931627,-0.000114452574,14,0,1
0.01,5,0.00495243305,0.00460354332,-0.000136607749,14,0,1
0.01,6,0.00605483353,0.00562081207,-0.000156037611,14,0,1
0.01,7,0.00718649477,0.00667193625,-0.000173262189,14,0,1
0.01,8,0.00835230947,0.00775727117,-0.00018702932,14,0,1
0.01,9,0.00955134258,0.0088775605,-0.000197513436,14,0,1
0.01,10,0.0107823182,0.010033668,-0.000205287157,14,0,1
0.01,11,0.0120470263,0.0112261754,-0.000209829188,14,0,1
0.01,12,0.0133465696,0.0124557,-0.000210756145,14,0,1
0.01,13,0.0146818701,0.0137228603,-0.000207657751,14,0,1
0.01,14,0.016050877,0.0150288278,-0.000201915158,14,0,1
0.01,15,0.0174557716,0.0163740925,-0.00019256497,14,0,1
0.01,16,0.0188988708,0.0177590139,-0.000178325514,14,0,1
0.01,17,0.0203784518,0.0191848259,-0.000160573865,14,0,1
0.01,18,0.0218954571,0.0206522569,-0.000139014737,14,0,1
0.01,19,0.0234513022,0.0221618377,-0.000112886017,14,0,1
0.01,20,0.0250464343,0.0237144399,-8.21749563e-05,14,0,1
0.01,21,0.0266801082,0.0253112502,-4.79833689e-05,14,0,1
0.01,22,0.0283708833,0.026965199,-4.29401989e-05,14,0,1
0.01,23,0.0300889313,0.0286527127,8.01635906e-07,14,0,1
0.01,24,0.0318471193,0.0303870384,4.81925672e-05,14,0,1
0.01,25,0.0336577073,0.0321757793,7.31291366e-05,14,0,1
0.01,26,0.0355032757,0.0340059623,0.000130194647,14,0,1
0.01,27,0.0373924524,0.0358851478,0.00019258383,14,0,1
0.01,28,0.0393255539,0.0378144085,0.000260009256,14,0,1
0.01,29,0.0413033813,0.0397945829,0.000332753872,14,0,1
0.01,30,0.0433289297,0.0418258868,0.000413080154,14,0,1
0.01,31,0.0453997962,0.043910183,0.000498312991,14,0,1
0.01,32,0.0475182496,0.046047952,0.000589992094,14,0,1
0.01,33,0.0496845841,0.048240263,0.000687951397,14,0,1
0.01,34,0.0519001521,0.0504878759,0.000792898412,14,0,1
0.01,35,0.0541651845,0.052792009,0.00090447918,14,0,1
0.01,36,0.0564802811,0.055153612,0.00102284027,14,0,1
0.01,37,0.0588468276,0.0575735345,0.00114865322,14,0,1
0.01,38,0.061265029,0.0600529388,0.00128167018,14,0,1
0.01,39,0.063736394,0.062592715,0.00142259337,14,0,1
0.01,40,0.0662607253,0.065194115,0.00157094526,14,0,1
0.01,41,0.0688402355,0.0678578541,0.00172783411,14,0,1
0.01,42,0.0714740604,0.0705854297,0.00189250137,14,0,1
0.01,43,0.0741645172,0.0733776391,0.00206591515,14,0,1
0.01,44,0.0768757835,0.076203458,0.0023001323,14,0,1
0.01,45,0.0796786398,0.0791261643,0.00249298615,14,0,1
0.01,46,0.0825398564,0.0821169689,0.00269491109,14,0,1
0.01,47,0.0854601711,0.0851768702,0.0029062035,14,0,1
0.01,48,0.0884415433,0.0883069634,0.00312732556,14,0,1
0.01,49,0.0914835557,0.0915085748,0.00335826771,14,0,1
0.01,50,0.0945882425,0.0947827771,0.00359936035,14,0,1
0.01,51,0.0977549851,0.0981308296,0.00385099184,14,0,1
0.01,52,0.100993454,0.101560593,0.00410484476,14,0,1
0.01,53,0.104290023,0.105060354,0.00437794486,14,0,1
0.01,54,0.107723631,0.108704753,0.0045797769,14,0,1
0.01,55,0.111156292,0.112364598,0.00487376703,14,0,1
0.01,56,0.114657238,0.116104834,0.0051793796,14,0,1
0.01,57,0.11822731,0.119926721,0.00549689028,14,0,1
0.01,58,0.121866927,0.123831406,0.00582727883,14,0,1
0.01,59,0.125577837,0.127820477,0.00617008796,14,0,1
0.01,60,0.129360557,0.13189511,0.00652630255,14,0,1
0.01,61,0.133385897,0.136328429,0.00613730401,14,0,1
0.01,62,0.137335956,0.140610754,0.00644514058,14,0,1
0.01,63,0.141362026,0.144983992,0.00676533766,14,0,1
0.01,64,0.145465016,0.149450123,0.00709795859,14,0,1
0.01,65,0.149646252,0.154009819,0.00744388625,14,0,1
0.01,66,0.153906688,0.15866451,0.0078035621,14,0,1
0.01,67,0.158247396,0.163416892,0.00817668065,14,0,1
0.01,68,0.162887409,0.168486997,0.00833275914,14,0,1
0.01,69,0.167408049,0.173453733,0.00872313604,14,0,1
0.01,70,0.172013387,0.178522348,0.00912852492,14,0,1
0.01,71,0.176703885,0.183694929,0.00954995863,14,0,1
0.01,72,0.181481183,0.188972607,0.00998758897,14,0,1
0.01,73,0.186346456,0.194357008,0.0104419701,14,0,1
0.01,74,0.191300929,0.199849948,0.0109137623,14,0,1
