tol,traj,s1,s2,s3,naccept,nreject,converged
0.01,0,0.000226363394,0,0,7,0,1
0.01,1,0.0011699443,0.000852367782,1.06289999e-05,7,0,1
0.01,2,0.00215403899,0.00173500483,2.22340186e-05,7,0,1
0.01,3,0.00314942445,0.00264868024,3.48994508e-05,7,0,1
0.01,4,0.00418753177,0.00359387766,4.86383651e-05,7,0,1
0.01,5,0.00525579555,0.00457132095,6.35246906e-05,7,0,1
0.01,6,0.00634160498,0.00558186881,7.96623208e-05,7,0,1
0.01,7,0.00748381112,0.00662565744,9.69827815e-05,7,0,1
0.01,8,0.00864042342,0.00770400884,0.000115696814,7,0,1
0.01,9,0.00984623097,0.00881701894,0.000135745577,7,0,1
0.01,10,0.0110724019,0.00996597391,0.000157306931,7,0,1
0.01,11,0.0123356422,0.0111512681,0.00018039209,7,0,1
0.01,12,0.0136159277,0.0123741757,0.000205170771,7,0,1
0.01,13,0.0149619859,0.0136341229,0.000231485814,7,0,1
0.01,14,0.0163259525,0.0149332052,0.00025965416,7,0,1
0.01,15,0.0177277774,0.0162716415,0.000289663614,7,0,1
0.01,16,0.0191516206,0.017650798,0.000321700936,7,0,1
0.01,17,0.0206529759,0.0190694369,0.000355512922,7,0,1
0.01,18,0.022154782,0.0205312539,0.000391669106,7,0,1
0.01,19,0.0237265844,0.0220343601,0.000429838838,7,0,1
0.01,20,0.0253018886,0.0235823747,0.000470548664,7,0,1
0.01,21,0.0269544423,0.0251729283,0.000513416482,7,0,1
0.01,22,0.0286248568,0.0268095732,0.000558955013,7,0,1
0.01,23,0.0303353406,0.0284922179,0.000607132388,7,0,1
0.01,24,0.0321063474,0.0302206613,0.000657909259,7,0,1
0.01,25,0.0339121222,0.0319971479,0.000711599947,7,0,1
0.01,26,0.0357370116,0.0338235423,0.000768463069,7,0,1
0.01,27,0.0376451015,0.0356971398,0.000828110555,7,0,1
0.01,28,0.0395769514,0.0376223065,0.000891165168,7,0,1
0.01,29,0.0415699556,0.039597787,0.000957456592,7,0,1
0.01,30,0.0435938463,0.0416264236,0.00102738419,7,0,1
0.01,31,0.0456624143,0.0437084064,0.00110098813,7,0,1
0.01,32,0.0477965027,0.0458433256,0.00117823179,7,0,1
0.01,33,0.0499526784,0.0480351746,0.00125967828,7,0,1
0.01,34,0.0521908291,0.0502807945,0.00134492479,7,0,1
0.01,35,0.0544677712,0.0525843129,0.00143455958,7,0,1
0.01,36,0.0567663461,0.0549481884,0.00152894459,7,0,1
0.01,37,0.0591718033,0.0573669262,0.00162738154,7,0,1
0.01,38,0.0615928099,0.0598487258,0.00173100992,7,0,1
0.01,39,0.0640706643,0.0623915382,0.00183960213,7,0,1
0.01,40,0.0666168332,0.0649954528,0.00195322628,7,0,1
0.01,41,0.0692267865,0.067661956,0.00207213941,7,0,1
0.01,42,0.0718570203,0.0703960583,0.00219704909,7,0,1
0.01,43,0.0745544806,0.0731948838,0.0023276594,7,0,1
0.01,44,0.0772949532,0.0760618001,0.00246449327,7,0,1
0.01,45,0.0801561922,0.0789908245,0.00260679936,7,0,1
0.01,46,0.0830566809,0.0819906518,0.00275585055,7,0,1
0.01,47,0.0859907568,0.0850631967,0.00291197025,7,0,1
0.01,48,0.0889970213,0.0882060751,0.00307494029,7,0,1
0.01,49,0.0920977518,0.091418229,0.00324472738,7,0,1
0.01,50,0.0951869264,0.0947117433,0.00342301838,7,0,1
0.01,51,0.0984009355,0.0980740264,0.00360827334,7,0,1
0.01,52,0.101666212,0.101513967,0.00380178588,7,0,1
0.01,53,0.104970448,0.105034322,0.00400405377,7,0,1
0.01,54,0.108380571,0.108629204,0.00421441486,7,0,1
0.01,55,0.11188031,0.112301663,0.00443341583,7,0,1
0.01,56,0.115376219,0.116063654,0.00466281362,7,0,1
0.01,57,0.118996248,0.119902171,0.0049010017,7,0,1
0.01,58,0.122650884,0.123828948,0.0051497384,7,0,1
0.01,59,0.126405373,0.127837777,0.00540833781,7,0,1
0.01,60,0.130221874,0.131934643,0.00567779737,7,0,1
0.01,61,0.134119555,0.136118725,0.00595818553,7,0,1
0.01,62,0.138077185,0.140394241,0.00625027996,7,0,1
0.01,63,0.142110661,0.144760743,0.00655421941,7,0,1
0.01,64,0.146227181,0.149218887,0.00687029958,7,0,1
0.01,65,0.150487542,0.153762311,0.00719779078,7,0,1
0.01,66,0.154720426,0.158414871,0.00754040293,7,0,1
0.01,67,0.159144819,0.163149491,0.00789438561,7,0,1
0.01,68,0.163524196,0.167999253,0.00826487504,7,0,1
0.01,69,0.168049768,0.172940314,0.00864857156,7,0,1
0.01,70,0.172671825,0.177980885,0.00904694945,7,0,1
0.01,71,0.177403077,0.183120877,0.00946024619,7,0,1
0.01,72,0.182165772,0.188372836,0.00989067834,7,0,1
0.01,73,0.187023059,0.193729773,0.0103374599,7,0,1
0.01,74,0.191989988,0.199191228,0.0108007994,7,0,1
0.01,75,0.197076261,0.204757452,0.0112810275,7,0,1
0.01,76,0.202213749,0.210440263,0.0117803486,7,0,1
0.01,77,0.207459196,0.216233104,0.012298042,7,0,1
0.01,78,0.212791368,0.222141057,0.0128352707,7,0,1
0.01,79,0.218222186,0.228164002,0.0133923683,7,0,1
0.01,80,0.223692954,0.234313115,0.0139715699,7,0,1
0.01,81,0.229350656,0.240567386,0.0145697175,7,0,1
0.01,82,0.235009983,0.246957809,0.0151924472,7,0,1
0.01,83,0.240925416,0.253445953,0.0158335567,7,0,1
0.01,84,0.246779621,0.260084361,0.0165025499,7,0,1
0.01,85,0.252848774,0.266830713,0.0171924923,7,0,1
0.01,86,0.258904278,0.273724198,0.0179107375,7,0,1
0.01,87,0.265190572,0.280726671,0.0186509285,7,0,1
0.01,88,0.271486968,0.287876666,0.0194204878,7,0,1
0.01,89,0.277952522,0.295149833,0.0202154629,7,0,1
0.01,90,0.284429967,0.302574784,0.0210416671,7,0,1
0.01,91,0.291137725,0.31011638,0.0218929276,8,0,1
0.01,92,0.29788816,0.317808867,0.0227764156,8,0,1
0.01,93,0.304757595,0.325641274,0.0236905757,8,0,1
0.01,94,0.311690718,0.333625674,0.0246380642,8,0,1
0.01,95,0.31869024,0.341764003,0.0256199092,8,0,1
0.01,96,0.325955987,0.350022435,0.026630884,8,0,1
0.01,97,0.333299428,0.358437032,0.0276778825,8,0,1
0.01,98,0.340730637,0.367008358,0.0287617464,8,0,1
0.01,99,0.348247707,0.375739038,0.0298837163,8,0,1
0.01,100,0.355935723,0.384615809,0.0310420878,8,0,1
0.01,101,0.363685459,0.393661261,0.0322418176,8,0,1
0.01,102,0.371677399,0.402843624,0.033477664,8,0,1
0.01,103,0.379720956,0.412201434,0.0347577184,8,0,1
0.01,104,0.3878856,0.421723962,0.0360808037,8,0,1
0.01,105,0.396271944,0.431393623,0.0374442749,8,0,1
0.01,106,0.404638827,0.441259921,0.0388588309,8,0,1
0.01,107,0.413279563,0.451268375,0.0403144285,8,0,1
0.01,108,0.421959937,0.461466849,0.0418216921,8,0,1
0.01,109,0.430793583,0.471835762,0.0433775745,8,0,1
0.01,110,0.439816594,0.482370138,0.0449819639,8,0,1
0.01,111,0.448888004,0.493100852,0.0466423966,8,0,1
0.01,112,0.458238959,0.503983498,0.0483503453,8,0,1
0.01,113,0.467583448,0.515078843,0.0501200818,8,0,1
0.01,114,0.477202266,0.526332021,0.0519405827,8,0,1
0.01,115,0.486914903,0.537782371,0.0538216755,8,0,1
0.01,116,0.496744692,0.549428344,0.0557641983,8,0,1
0.01,117,0.506734431,0.561262727,0.05776776,8,0,1
0.01,118,0.516909897,0.573283255,0.0598328896,8,0,1
0.01,119,0.527232587,0.58550024,0.0619632602,8,0,1
0.01,120,0.537730813,0.597910225,0.0641593039,8,0,1
0.01,121,0.548293948,0.610540032,0.0664288104,8,0,1
0.01,122,0.559087515,0.623356104,0.0687649697,8,0,1
0.01,123,0.569988728,0.636388242,0.0711764544,8,0,1
0.01,124,0.581087649,0.649618506,0.0736602545,8,0,1
0.01,125,0.592383862,0.663050473,0.076218605,8,0,1
0.01,126,0.603770792,0.676709771,0.07885959,8,0,1
