tol,traj,s1,s2,s3,naccept,nreject,converged
0.01,0,-6.69075962e-06,-5.75864356e-12,-3.6223885e-10,12,1,1
0.01,1,0.000949330744,0.000853080419,1.07849046e-05,12,0,1
0.01,2,0.00192544621,0.00173643557,2.26129159e-05,12,0,1
0.01,3,0.0029305052,0.00265071238,3.55334778e-05,12,0,1
0.01,4,0.00396510307,0.00359656522,4.95979621e-05,12,0,1
0.01,5,0.00503790565,0.00457494054,6.31737348e-05,12,0,1
0.01,6,0.00613146834,0.00558616687,7.91993807e-05,12,0,1
0.01,7,0.00725650182,0.00663104281,9.64964129e-05,12,0,1
0.01,8,0.00841357186,0.00771026034,0.000115129857,12,0,1
0.01,9,0.00960325077,0.00882451702,0.000135166949,12,0,1
0.01,10,0.0108261276,0.00997453462,0.000156677386,12,0,1
0.01,11,0.0120827919,0.0111610331,0.000179733295,12,0,1
0.01,12,0.0133738453,0.0123847546,0.00020440924,12,0,1
0.01,13,0.0146998959,0.0136464378,0.00023078236,12,0,1
0.01,14,0.0160660092,0.0149434051,0.000262911373,12,0,1
0.01,15,0.0174646825,0.0162827391,0.000292845187,12,0,1
0.01,16,0.0189001281,0.0176622719,0.000324686029,12,0,1
0.01,17,0.0203729775,0.019082794,0.000358524907,12,0,1
0.01,18,0.0218838789,0.0205451045,0.000394456438,12,0,1
0.01,19,0.0234334543,0.0220499933,0.000432577915,12,0,1
0.01,20,0.0250223875,0.0235983077,0.000472991029,12,0,1
0.01,21,0.026651321,0.0251908582,0.000515799969,12,0,1
0.01,22,0.0283209253,0.0268284883,0.000561113353,12,0,1
0.01,23,0.030031886,0.0285120551,0.00060904288,12,0,1
0.01,24,0.0317848958,0.0302424394,0.000659704965,12,0,1
0.01,25,0.0335806347,0.0320204869,0.000713218993,12,0,1
0.01,26,0.0354198143,0.0338471197,0.000769709237,12,0,1
0.01,27,0.0373026319,0.0357227139,0.000823787763,12,0,1
0.01,28,0.0392315947,0.0376490429,0.000886764727,12,0,1
0.01,29,0.0412061475,0.0396266691,0.000953115639,12,0,1
0.01,30,0.0432270281,0.0416565314,0.00102298008,12,0,1
0.01,31,0.0452949852,0.0437395908,0.0010965023,12,0,1
0.01,32,0.0474108085,0.0458768308,0.00117383269,12,0,1
0.01,33,0.0495750941,0.0480680354,0.00127203006,12,0,1
0.01,34,0.0517889,0.0503165796,0.00135706738,12,0,1
0.01,35,0.0540528521,0.0526222624,0.00144637388,12,0,1
0.01,36,0.0563677549,0.0549860969,0.0015401229,12,0,1
0.01,37,0.0587344207,0.0574091263,0.00163849362,12,0,1
0.01,38,0.0611536354,0.0598923638,0.00174166984,12,0,1
0.01,39,0.0636262372,0.0624369048,0.00184984389,12,0,1
0.01,40,0.0661530271,0.0650437772,0.00196320913,12,0,1
0.01,41,0.0687348768,0.0677141026,0.00208197138,12,0,1
0.01,42,0.0713726133,0.0704489723,0.00220633857,12,0,1
0.01,43,0.0740671083,0.0732494816,0.00233652792,12,0,1
0.01,44,0.0768192112,0.076116778,0.00247276179,12,0,1
0.01,45,0.0796298161,0.0790519863,0.00261526997,12,0,1
0.01,46,0.0824997947,0.082056269,0.00276428903,12,0,1
0.01,47,0.0854300484,0.0851307958,0.00292006508,12,0,1
0.01,48,0.0884214789,0.0882767513,0.00308285002,12,0,1
0.01,49,0.0914750472,0.0914953649,0.00325290509,12,0,1
0.01,50,0.0945915952,0.0947877914,0.00343049667,12,0,1
0.01,51,0.0977720991,0.098155275,0.00361590157,12,0,1
0.01,52,0.101017542,0.101599097,0.00380940805,12,0,1
0.01,53,0.104328826,0.105120488,0.00401130691,12,0,1
0.01,54,0.107706949,0.10872072,0.00422190363,12,0,1
0.01,55,0.111154102,0.112399951,0.00443200348,12,0,1
0.01,56,0.114669003,0.116161637,0.0046612299,12,0,1
0.01,57,0.118253678,0.120006077,0.00490010437,12,0,1
0.01,58,0.121909127,0.123934612,0.00514896866,12,0,1
0.01,59,0.125636414,0.127948597,0.00540817669,12,0,1
0.01,60,0.129436523,0.132049397,0.0056780898,12,0,1
0.01,61,0.133310512,0.136238381,0.005959081,12,0,1
0.01,62,0.137259424,0.140516967,0.00625153724,12,0,1
0.01,63,0.141284302,0.144886538,0.00655585388,12,0,1
0.01,64,0.145386308,0.149348587,0.00687244395,12,0,1
0.01,65,0.149566382,0.153904468,0.00720172096,12,0,1
0.01,66,0.15382573,0.158555731,0.00754412496,12,0,1
0.01,67,0.15816541,0.163303792,0.00790010113,12,0,1
0.01,68,0.16258654,0.168150172,0.00827010535,12,0,1
0.01,69,0.167090237,0.173096359,0.00865461398,12,0,1
0.01,70,0.171677679,0.178143933,0.00905411504,12,0,1
0.01,71,0.176349968,0.183294371,0.009469104,12,0,1
0.01,72,0.181108281,0.18854928,0.00990010519,12,0,1
0.01,73,0.185953781,0.193910211,0.010347642,12,0,1
0.01,74,0.19088766,0.199378759,0.0108122658,12,0,1
0.01,75,0.195910871,0.204954445,0.0113122994,12,0,1
0.01,76,0.201024994,0.210642889,0.0118128303,12,0,1
0.01,77,0.206231132,0.216443881,0.0123322178,12,0,1
0.01,78,0.211530477,0.222358987,0.0128710726,12,0,1
0.01,79,0.21692425,0.228389889,0.013430017,12,0,1
0.01,80,0.222413629,0.234538242,0.0140096974,12,0,1
0.01,81,0.228,0.24080579,0.0146107851,12,0,1
