dt,traj,s1,s2,s3,converged
0.5,0,0.183673501,5.72041525e-10,1.1365503e-09,1
0.5,1,0.184929073,0.000416595489,-2.99756139e-05,1
0.5,2,0.186213553,0.000865833601,-5.93138539e-05,1
0.5,3,0.187527418,0.00134826917,-8.79676081e-05,1
0.5,4,0.188871145,0.00186446728,-0.000115888281,1
0.5,5,0.190245152,0.0024149986,-0.000143025129,1
0.5,6,0.191649854,0.00300045218,-0.000169325853,1
0.5,7,0.193085849,0.00362141803,-0.00019473565,1
0.5,8,0.194553554,0.00427850801,-0.000219198701,1
0.5,9,0.196053445,0.0049723275,-0.000242656039,1
0.5,10,0.19758606,0.00570350699,-0.000265047653,1
0.5,11,0.199151874,0.00647268817,-0.00028630998,1
0.5,12,0.200751364,0.00728049129,-0.000306392438,1
0.5,13,0.202385187,0.00812761858,-0.000325200614,1
0.5,14,0.20405376,0.00901472196,-0.00034267758,1
0.5,15,0.205757678,0.00994248688,-0.000358750927,1
0.5,16,0.207497537,0.01091161,-0.000373345683,1
0.5,17,0.209273756,0.0119227897,-0.000386383734,1
0.5,18,0.211087048,0.0129767582,-0.000397785101,1
0.5,19,0.212937951,0.014074225,-0.000407466199,1
0.5,20,0.21482712,0.0152159669,-0.000415340997,1
0.5,21,0.216754973,0.0164027102,-0.000421319623,1
0.5,22,0.218722284,0.0176352598,-0.00042531034,1
0.5,23,0.220729649,0.0189143904,-0.000427216524,1
0.5,24,0.222777724,0.0202408955,-0.000426939921,1
0.5,25,0.224867105,0.0216155946,-0.000424377155,1
0.5,26,0.226998389,0.0230393261,-0.000419421587,1
0.5,27,0.229172409,0.0245129094,-0.00041196472,1
0.5,28,0.231389701,0.0260372199,-0.000401891069,1
0.5,29,0.233651042,0.0276131332,-0.000389083521,1
0.5,30,0.235957146,0.0292415544,-0.000373418676,1
0.5,31,0.238308609,0.0309233554,-0.000354772899,1
0.5,32,0.240706325,0.0326594934,-0.000333013246,1
0.5,33,0.24315089,0.0344508775,-0.000308005605,1
0.5,34,0.245643079,0.0362984948,-0.000279608648,1
0.5,35,0.248183787,0.0382032841,-0.000247680116,1
0.5,36,0.250773609,0.0401662923,-0.000212066341,1
0.5,37,0.253413498,0.0421884768,-0.000172615051,1
0.5,38,0.256104171,0.044270888,-0.000129166059,1
0.5,39,0.258846581,0.0464145765,-8.15521926e-05,1
0.5,40,0.261641383,0.0486206003,-2.96011567e-05,1
0.5,41,0.264489532,0.0508900397,2.68630683e-05,1
0.5,42,0.26739198,0.0532240309,8.80258158e-05,1
0.5,43,0.270349383,0.0556236692,0.000154077075,1
0.5,44,0.273362815,0.0580901168,0.000225214753,1
0.5,45,0.276433229,0.0606245324,0.000301638618,1
0.5,46,0.2795614,0.0632281229,0.000383563805,1
0.5,47,0.282748401,0.0659020767,0.000471204985,1
0.5,48,0.285995066,0.0686476454,0.0005647894,1
0.5,49,0.289302528,0.0714660883,0.000664551277,1
0.5,50,0.29267174,0.0743586794,0.000770728104,1
0.5,51,0.296103716,0.0773267075,0.000883571338,1
0.5,52,0.299599469,0.0803715214,0.00100334082,1
0.5,53,0.303160131,0.0834944546,0.00113030151,1
0.5,54,0.306786656,0.08669696,0.0012647328,1
0.5,55,0.310480237,0.0899803191,0.00140691502,1
0.5,56,0.314241946,0.0933460444,0.0015571476,1
0.5,57,0.318072915,0.0967955217,0.00171573041,1
0.5,58,0.321974397,0.100330383,0.00188299268,1
0.5,59,0.325947464,0.103951961,0.00205924781,1
0.5,60,0.329993546,0.107662097,0.00224491581,1
0.5,61,0.334113419,0.111461967,0.00244019832,1
0.5,62,0.338308692,0.115353301,0.00264552748,1
0.5,63,0.342580318,0.11933779,0.00286128232,1
0.5,64,0.346929967,0.12341705,0.00308784517,1
0.5,65,0.351358652,0.127592802,0.00332562067,1
0.5,66,0.355867863,0.131866738,0.0035750214,1
0.5,67,0.36045897,0.136240631,0.00383647764,1
0.5,68,0.365133166,0.140716225,0.00411042804,1
0.5,69,0.36989212,0.145295426,0.00439733826,1
0.5,70,0.374737084,0.149979994,0.00469767908,1
0.5,71,0.379669666,0.154771864,0.00501194131,1
0.5,72,0.384691238,0.159672901,0.00534062833,1
0.5,73,0.38980341,0.16468519,0.00568427704,1
0.5,74,0.39500761,0.169810623,0.00604342297,1
0.5,75,0.40030551,0.175051227,0.00641862256,1
0.5,76,0.405698717,0.180409074,0.00681046303,1
0.5,77,0.411188841,0.185886383,0.00721955067,1
0.5,78,0.416777492,0.191485167,0.00764650246,1
0.5,79,0.422466397,0.19720763,0.00809195451,1
0.5,80,0.428257644,0.203056544,0.00854736287,1
0.5,81,0.434152365,0.209033191,0.00903212652,1
0.5,82,0.440152466,0.215140358,0.00953749381,1
0.5,83,0.446260095,0.221380427,0.0100642154,1
0.5,84,0.45247674,0.227755666,0.010613041,1
0.5,85,0.458804548,0.23426871,0.0111847743,1
0.5,86,0.465245366,0.240921915,0.0117802303,1
0.5,87,0.471801102,0.247717753,0.0124002434,1
0.5,88,0.478473663,0.254658908,0.013045704,1
0.5,89,0.485265434,0.261748075,0.0137175284,1
0.5,90,0.492178023,0.268987715,0.0144166313,1
0.5,91,0.499213696,0.276380628,0.0151439849,1
0.5,92,0.506374598,0.283929527,0.015900597,1
0.5,93,0.513662875,0.291637331,0.0166875124,1
0.5,94,0.521080852,0.299506843,0.0175058004,1
0.5,95,0.528630674,0.307541043,0.0183565766,1
0.5,96,0.536314666,0.31574285,0.0192409921,1
0.5,97,0.544135034,0.324115276,0.0201602262,1
0.5,98,0.552094221,0.332661271,0.0211155079,1
0.5,99,0.560194612,0.341384172,0.0221081264,1
0.5,100,0.568438709,0.35028705,0.0231393892,1
0.5,101,0.576828957,0.359373093,0.0242106523,1
0.5,102,0.585367858,0.368645549,0.0253233351,1
0.5,103,0.594060063,0.378110886,0.0264654197,1
0.5,104,0.602904677,0.387767166,0.0276630037,1
0.5,105,0.611905694,0.397620082,0.0289063156,1
0.5,106,0.621065974,0.40767324,0.0301969703,1
0.5,107,0.63038826,0.417930126,0.0315366052,1
0.5,108,0.639875293,0.428394496,0.0329269506,1
0.5,109,0.649530053,0.439069927,0.034369763,1
0.5,110,0.659355223,0.449960321,0.0358668715,1
0.5,111,0.669353843,0.461069286,0.0374201536,1
0.5,112,0.679528832,0.472400725,0.0390315577,1
0.5,113,0.689883173,0.483958483,0.0407030918,1
0.5,114,0.700419962,0.495746642,0.0424368568,1
0.5,115,0.711142421,0.507769227,0.0442350134,1
0.5,116,0.722053468,0.52003032,0.0460997745,1
0.5,117,0.733156383,0.532533824,0.0480334163,1
0.5,118,0.744454324,0.545284212,0.0500383452,1
0.5,119,0.75595063,0.558285654,0.0521170199,1
0.5,120,0.767648518,0.571542144,0.0542718917,1
0.5,121,0.779551625,0.58505863,0.0565056987,1
0.5,122,0.791663051,0.598839045,0.0588210598,1
0.5,123,0.803986192,0.6128878,0.0612207465,1
0.5,124,0.816524804,0.627209783,0.0637077242,1
0.5,125,0.829281986,0.641809046,0.0662848502,1
0.5,126,0.842261851,0.656690657,0.0689552948,1
0.5,127,0.855467498,0.671859145,0.0717221797,1
0.5,128,0.868901849,0.687317729,0.0745910928,1
0.5,129,0.882570267,0.70307368,0.0775610432,1
0.5,130,0.896475554,0.719130397,0.080637522,1
0.5,131,0.910621524,0.735493124,0.083824195,1
0.5,132,0.925011814,0.752166152,0.0871246755,1
0.5,133,0.939650297,0.769154906,0.0905428529,1
0.5,134,0.954540491,0.786463618,0.0940825641,1
0.5,135,0.969686508,0.804097593,0.0977478921,1
0.5,136,0.985092402,0.822062016,0.101543099,1
0.5,137,1.00076151,0.840361357,0.105472341,1
0.5,138,1.01669776,0.859000564,0.109539986,1
0.5,139,1.03290534,0.877984881,0.113750711,1
0.5,140,1.04938781,0.897318959,0.118109107,1
0.5,141,1.06614959,0.9170084,0.122620091,1
0.5,142,1.08319378,0.937057316,0.127288431,1
0.5,143,1.10052466,0.957470894,0.132119268,1
0.5,144,1.11814594,0.978253961,0.137117803,1
0.5,145,1.13606143,0.999411404,0.1422894,1
0.5,146,1.15427566,1.02094877,0.147639737,1
0.5,147,1.17279136,1.04286957,0.153174132,1
0.5,148,1.19161284,1.06517935,0.158898577,1
0.5,149,1.21074367,1.08788252,0.164818898,1
0.5,150,1.23018765,1.11098361,0.170941263,1
0.5,151,1.24994802,1.13448703,0.177271843,1
0.5,152,1.27002931,1.15839791,0.183817104,1
0.5,153,1.29043412,1.18271995,0.190583482,1
0.5,154,1.31116617,1.2074573,0.197577596,1
0.5,155,1.33222818,1.23261356,0.204806194,1
0.5,156,1.35362482,1.25819397,0.212276489,1
0.5,157,1.37535989,1.28420401,0.219994292,1
0.5,158,1.39743304,1.31064224,0.227968901,1
0.5,159,1.41985035,1.33751595,0.236207008,1
0.5,160,1.44261265,1.36482668,0.24471572,1
0.5,161,1.46572351,1.39257801,0.253502816,1
0.5,162,1.48918581,1.42077351,0.262576252,1
0.5,163,1.51300156,1.44941521,0.271943748,1
0.5,164,1.53717327,1.47850585,0.281613469,1
0.5,165,1.56170297,1.50804794,0.29159373,1
0.5,166,1.58659267,1.53804266,0.3018924,1
0.5,167,1.61184359,1.56849194,0.312518001,1
0.5,168,1.63745785,1.59939754,0.323479056,1
0.5,169,1.66343617,1.63075984,0.334783971,1
0.5,170,1.68978024,1.66258025,0.346441567,1
0.5,171,1.7164911,1.69485915,0.358460546,1
0.5,172,1.7435689,1.72759652,0.370849669,1
0.5,173,1.77101457,1.76079226,0.383617878,1
0.5,174,1.79882741,1.79444528,0.396773577,1
0.5,175,1.82700896,1.82855582,0.41032657,1
0.5,176,1.85555458,1.86311829,0.424283713,1
0.5,177,1.8844707,1.89813828,0.438657165,1
0.5,178,1.91375232,1.93360949,0.453454465,1
0.5,179,1.9433887,1.96951509,0.468695849,1
0.5,180,1.97339582,2.00587726,0.484368742,1
0.5,181,2.00376463,2.04268217,0.500492275,1
0.5,182,2.03449249,2.07992458,0.517075717,1
0.5,183,2.06557703,2.11760092,0.534127235,1
0.5,184,2.0970149,2.15570593,0.551655769,1
0.5,185,2.12880468,2.19423461,0.56967032,1
0.5,186,2.16094136,2.23318052,0.588178873,1
0.5,187,0.24781239,0.946937382,0.0886191875,0
0.5,188,0.25554651,0.957765043,0.0901882797,0
0.5,189,0.263370752,0.968719065,0.0917884484,0
0.5,190,0.271286488,0.979801059,0.093420364,0
0.5,191,0.279295444,0.991013527,0.0950848386,0
0.5,192,0.287398934,1.00235856,0.096782662,0
0.5,193,0.295598805,1.01383829,0.0985146612,0
0.5,194,0.303896129,1.02545452,0.100281566,0
0.5,195,0.312289,1.03720462,0.102083422,0
0.5,196,0.320785522,1.04909968,0.103922695,0
0.5,197,0.329384446,1.06113815,0.1057996,0
0.5,198,0.338087261,1.07332218,0.107714988,0
0.5,199,0.346896291,1.08565474,0.109669909,0
0.5,200,0.355812073,1.0981369,0.111665174,0
0.5,201,0.364837646,1.11077273,0.113702014,0
0.5,202,0.373974025,1.12356353,0.115781233,0
0.5,203,0.383222818,1.13651204,0.117903963,0
0.5,204,0.392586648,1.14962137,0.120071366,0
0.5,205,0.40206641,1.16289294,0.122284353,0
0.5,206,0.411664546,1.17633033,0.124544218,0
0.5,207,0.421382904,1.18993604,0.126852125,0
0.5,208,0.431223869,1.20371342,0.12920934,0
0.5,209,0.441188514,1.21766388,0.13161689,0
0.5,210,0.451279223,1.23179102,0.134076238,0
0.5,211,0.461498499,1.2460978,0.136588603,0
0.5,212,0.471847415,1.26058638,0.139155254,0
0.5,213,0.482328832,1.27526033,0.141777709,0
0.5,214,0.492944598,1.29012239,0.144457281,0
0.5,215,0.503697038,1.3051759,0.147195518,0
0.5,216,0.514588118,1.32042336,0.149993777,0
0.5,217,0.525620282,1.33586848,0.152853712,0
0.5,218,0.536795855,1.3515141,0.155776829,0
0.5,219,0.548116684,1.36736333,0.158764765,0
0.5,220,0.559585571,1.38341987,0.161819205,0
0.5,221,0.571204305,1.3996861,0.164941713,0
0.5,222,0.582975745,1.41616607,0.168134198,0
0.5,223,0.594902158,1.432863,0.171398371,0
0.5,224,0.606985927,1.44978034,0.174736083,0
0.5,225,0.619233131,1.46692646,0.178146943,0
0.5,226,0.631639063,1.48429477,0.181637213,0
0.5,227,0.644210279,1.50189435,0.18520689,0
0.5,228,0.656948209,1.51972735,0.188857824,0
0.5,229,0.669855893,1.53779829,0.192592248,0
0.5,230,0.68293649,1.5561111,0.19641225,0
0.5,231,0.69619149,1.57466805,0.200319901,0
0.5,232,0.709624648,1.59347451,0.204317763,0
0.5,233,0.723237753,1.61253285,0.208407775,0
0.5,234,0.737033963,1.6318475,0.212592527,0
0.5,235,0.751014709,1.65142059,0.216874018,0
0.5,236,0.765184879,1.67125869,0.221255362,0
0.5,237,0.779544592,1.6913625,0.225738466,0
0.5,238,0.794098675,1.71173811,0.23032631,0
0.5,239,0.808848739,1.73238814,0.235021397,0
0.5,240,0.823796809,1.75331569,0.239826247,0
0.5,241,0.838947594,1.77452672,0.244743884,0
0.5,242,0.854301631,1.79602218,0.249776855,0
0.5,243,0.869863153,1.81780851,0.254928231,0
0.5,244,0.885634065,1.83988762,0.260200888,0
0.5,245,0.901617527,1.86226439,0.26559791,0
0.5,246,0.917815089,1.8849411,0.271121949,0
0.5,247,0.934229553,1.90792143,0.276776373,0
0.5,248,0.950864255,1.93121004,0.282564253,0
0.5,249,0.967719436,1.95480728,0.288490713,0
0.5,250,0.984803498,1.97872484,0.294554591,0
0.5,251,1.00211263,2.00295758,0.300762147,0
0.5,252,1.01965547,2.02751756,0.307114691,0
0.5,253,1.03742528,2.05239534,0.313620597,0
0.5,254,1.05543101,2.07760334,0.320278585,0
0.5,255,1.07367408,2.10314369,0.32709372,0
0.5,256,1.09215617,2.12901878,0.33406958,0
0.5,257,1.11087906,2.15523052,0.341209322,0
0.5,258,1.12984419,2.18178201,0.348516762,0
0.5,259,1.14905715,2.20868015,0.355993092,0
0.5,260,1.16851544,2.23592162,0.363646716,0
0.5,261,1.18822205,2.26351094,0.371479183,0
0.5,262,1.20817852,2.29145002,0.379494041,0
0.5,263,1.22838688,2.31974149,0.387695312,0
0.5,264,1.24884868,2.34838796,0.396086633,0
0.5,265,1.26956391,2.37738967,0.404671758,0
0.5,266,1.29053521,2.40674925,0.413454741,0
0.5,267,1.31176257,2.43646741,0.422439098,0
0.5,268,1.3332479,2.46654725,0.431628913,0
0.5,269,1.35499179,2.4969883,0.44102788,0
0.5,270,1.37699318,2.52779007,0.450639725,0
0.5,271,1.39925349,2.55895472,0.460468441,0
0.5,272,1.4217732,2.59048271,0.470517576,0
0.5,273,1.44455183,2.62237263,0.480790883,0
0.5,274,1.46758866,2.65462422,0.491292059,0
0.5,275,1.49088478,2.68723869,0.502025127,0
0.5,276,1.51443815,2.72021365,0.512993515,0
0.5,277,1.53824925,2.7535491,0.524200678,0
0.5,278,1.56231427,2.78724003,0.535650074,0
0.5,279,1.58663368,2.82128716,0.547344863,0
0.5,280,1.61120749,2.85569024,0.559289396,0
0.5,281,1.63607705,2.89050794,0.571469188,0
0.5,282,1.66116428,2.92562985,0.583916724,0
0.5,283,1.6864996,2.96109962,0.596621633,0
0.5,284,1,0,0,0
0.5,285,1,0,0,0
0.5,286,1,0,0,0
0.5,287,1,0,0,0
0.5,288,1,0,0,0
0.5,289,1,0,0,0
0.5,290,1,0,0,0
0.5,291,1,0,0,0
0.5,292,1,0,0,0
0.5,293,1,0,0,0
0.5,294,1,0,0,0
0.5,295,1,0,0,0
0.5,296,1,0,0,0
0.5,297,1,0,0,0
0.5,298,1,0,0,0
0.5,299,1,0,0,0
0.5,300,1,0,0,0
0.5,301,1,0,0,0
0.5,302,1,0,0,0
0.5,303,1,0,0,0
0.5,304,1,0,0,0
0.5,305,1,0,0,0
0.5,306,1,0,0,0
0.5,307,1,0,0,0
0.5,308,1,0,0,0
0.5,309,1,0,0,0
0.5,310,1,0,0,0
0.5,311,1,0,0,0
0.5,312,1,0,0,0
0.5,313,1,0,0,0
0.5,314,1,0,0,0
0.5,315,1,0,0,0
0.5,316,1,0,0,0
0.5,317,1,0,0,0
0.5,318,1,0,0,0
0.5,319,1,0,0,0
0.5,320,1,0,0,0
0.5,321,1,0,0,0
0.5,322,1,0,0,0
0.5,323,1,0,0,0
0.5,324,1,0,0,0
0.5,325,1,0,0,0
0.5,326,1,0,0,0
0.5,327,1,0,0,0
0.5,328,1,0,0,0
0.5,329,1,0,0,0
0.5,330,1,0,0,0
0.5,331,1,0,0,0
0.5,332,1,0,0,0
0.5,333,1,0,0,0
0.5,334,1,0,0,0
0.5,335,1,0,0,0
0.5,336,1,0,0,0
0.5,337,1,0,0,0
0.5,338,1,0,0,0
0.5,339,1,0,0,0
0.5,340,1,0,0,0
0.5,341,1,0,0,0
0.5,342,1,0,0,0
0.5,343,1,0,0,0
0.5,344,1,0,0,0
0.5,345,1,0,0,0
0.5,346,1,0,0,0
0.5,347,1,0,0,0
0.5,348,1,0,0,0
0.5,349,1,0,0,0
0.5,350,1,0,0,0
0.5,351,1,0,0,0
0.5,352,1,0,0,0
0.5,353,1,0,0,0
0.5,354,1,0,0,0
0.5,355,1,0,0,0
0.5,356,1,0,0,0
0.5,357,1,0,0,0
0.5,358,1,0,0,0
0.5,359,1,0,0,0
0.5,360,1,0,0,0
0.5,361,1,0,0,0
0.5,362,1,0,0,0
0.5,363,1,0,0,0
0.5,364,1,0,0,0
0.5,365,1,0,0,0
0.5,366,1,0,0,0
0.5,367,1,0,0,0
0.5,368,1,0,0,0
0.5,369,1,0,0,0
0.5,370,1,0,0,0
0.5,371,1,0,0,0
0.5,372,1,0,0,0
0.5,373,1,0,0,0
0.5,374,1,0,0,0
0.5,375,1,0,0,0
0.5,376,1,0,0,0
0.5,377,1,0,0,0
0.5,378,1,0,0,0
0.5,379,1,0,0,0
0.5,380,1,0,0,0
0.5,381,1,0,0,0
0.5,382,1,0,0,0
0.5,383,1,0,0,0
0.5,384,1,0,0,0
0.5,385,1,0,0,0
0.5,386,1,0,0,0
0.5,387,1,0,0,0
0.5,388,1,0,0,0
0.5,389,1,0,0,0
0.5,390,1,0,0,0
0.5,391,1,0,0,0
0.5,392,1,0,0,0
0.5,393,1,0,0,0
0.5,394,1,0,0,0
0.5,395,1,0,0,0
0.5,396,1,0,0,0
0.5,397,1,0,0,0
0.5,398,1,0,0,0
0.5,399,1,0,0,0
0.5,400,1,0,0,0
0.5,401,1,0,0,0
0.5,402,1,0,0,0
0.5,403,1,0,0,0
0.5,404,1,0,0,0
0.5,405,1,0,0,0
0.5,406,1,0,0,0
0.5,407,1,0,0,0
0.5,408,1,0,0,0
0.5,409,1,0,0,0
0.5,410,1,0,0,0
0.5,411,1,0,0,0
0.5,412,1,0,0,0
0.5,413,1,0,0,0
0.5,414,1,0,0,0
0.5,415,1,0,0,0
0.5,416,1,0,0,0
0.5,417,1,0,0,0
0.5,418,1,0,0,0
0.5,419,1,0,0,0
0.5,420,1,0,0,0
0.5,421,1,0,0,0
0.5,422,1,0,0,0
0.5,423,1,0,0,0
0.5,424,1,0,0,0
0.5,425,1,0,0,0
0.5,426,1,0,0,0
0.5,427,1,0,0,0
0.5,428,1,0,0,0
0.5,429,1,0,0,0
0.5,430,1,0,0,0
0.5,431,1,0,0,0
0.5,432,1,0,0,0
0.5,433,1,0,0,0
0.5,434,1,0,0,0
0.5,435,1,0,0,0
0.5,436,1,0,0,0
0.5,437,1,0,0,0
0.5,438,1,0,0,0
0.5,439,1,0,0,0
0.5,440,1,0,0,0
0.5,441,1,0,0,0
0.5,442,1,0,0,0
0.5,443,1,0,0,0
0.5,444,1,0,0,0
0.5,445,1,0,0,0
0.5,446,1,0,0,0
0.5,447,1,0,0,0
0.5,448,1,0,0,0
0.5,449,1,0,0,0
0.5,450,1,0,0,0
0.5,451,1,0,0,0
0.5,452,1,0,0,0
0.5,453,1,0,0,0
0.5,454,1,0,0,0
0.5,455,1,0,0,0
0.5,456,1,0,0,0
0.5,457,1,0,0,0
0.5,458,1,0,0,0
0.5,459,1,0,0,0
0.5,460,1,0,0,0
0.5,461,1,0,0,0
0.5,462,1,0,0,0
0.5,463,1,0,0,0
0.5,464,1,0,0,0
0.5,465,1,0,0,0
0.5,466,1,0,0,0
0.5,467,1,0,0,0
0.5,468,1,0,0,0
0.5,469,1,0,0,0
0.5,470,1,0,0,0
0.5,471,1,0,0,0
0.5,472,1,0,0,0
0.5,473,1,0,0,0
0.5,474,1,0,0,0
0.5,475,1,0,0,0
0.5,476,1,0,0,0
0.5,477,1,0,0,0
0.5,478,1,0,0,0
0.5,479,1,0,0,0
0.5,480,1,0,0,0
0.5,481,1,0,0,0
0.5,482,1,0,0,0
0.5,483,1,0,0,0
0.5,484,1,0,0,0
0.5,485,1,0,0,0
0.5,486,1,0,0,0
0.5,487,1,0,0,0
0.5,488,1,0,0,0
0.5,489,1,0,0,0
0.5,490,1,0,0,0
0.5,491,1,0,0,0
0.5,492,1,0,0,0
0.5,493,1,0,0,0
0.5,494,1,0,0,0
0.5,495,1,0,0,0
0.5,496,1,0,0,0
0.5,497,1,0,0,0
0.5,498,1,0,0,0
0.5,499,1,0,0,0
0.5,500,1,0,0,0
0.5,501,1,0,0,0
0.5,502,1,0,0,0
0.5,503,1,0,0,0
0.5,504,1,0,0,0
0.5,505,1,0,0,0
0.5,506,1,0,0,0
0.5,507,1,0,0,0
0.5,508,1,0,0,0
0.5,509,1,0,0,0
0.5,510,1,0,0,0
0.5,511,1,0,0,0
0.5,512,1,0,0,0
0.5,513,1,0,0,0
0.5,514,1,0,0,0
0.5,515,1,0,0,0
0.5,516,1,0,0,0
0.5,517,1,0,0,0
0.5,518,1,0,0,0
0.5,519,1,0,0,0
0.5,520,1,0,0,0
0.5,521,1,0,0,0
0.5,522,1,0,0,0
0.5,523,1,0,0,0
0.5,524,1,0,0,0
0.5,525,1,0,0,0
0.5,526,1,0,0,0
0.5,527,1,0,0,0
0.5,528,1,0,0,0
0.5,529,1,0,0,0
0.5,530,1,0,0,0
0.5,531,1,0,0,0
0.5,532,1,0,0,0
0.5,533,1,0,0,0
0.5,534,1,0,0,0
0.5,535,1,0,0,0
0.5,536,1,0,0,0
0.5,537,1,0,0,0
0.5,538,1,0,0,0
0.5,539,1,0,0,0
0.5,540,1,0,0,0
0.5,541,1,0,0,0
0.5,542,1,0,0,0
0.5,543,1,0,0,0
0.5,544,1,0,0,0
0.5,545,1,0,0,0
0.5,546,1,0,0,0
0.5,547,1,0,0,0
0.5,548,1,0,0,0
0.5,549,1,0,0,0
0.5,550,1,0,0,0
0.5,551,1,0,0,0
0.5,552,1,0,0,0
0.5,553,1,0,0,0
0.5,554,1,0,0,0
0.5,555,1,0,0,0
0.5,556,1,0,0,0
0.5,557,1,0,0,0
0.5,558,1,0,0,0
0.5,559,1,0,0,0
0.5,560,1,0,0,0
0.5,561,1,0,0,0
0.5,562,1,0,0,0
0.5,563,1,0,0,0
0.5,564,1,0,0,0
0.5,565,1,0,0,0
0.5,566,1,0,0,0
0.5,567,1,0,0,0
0.5,568,1,0,0,0
0.5,569,1,0,0,0
0.5,570,1,0,0,0
0.5,571,1,0,0,0
0.5,572,1,0,0,0
0.5,573,1,0,0,0
0.5,574,1,0,0,0
0.5,575,1,0,0,0
0.5,576,1,0,0,0
0.5,577,1,0,0,0
0.5,578,1,0,0,0
0.5,579,1,0,0,0
0.5,580,1,0,0,0
0.5,581,1,0,0,0
0.5,582,1,0,0,0
0.5,583,1,0,0,0
0.5,584,1,0,0,0
0.5,585,1,0,0,0
0.5,586,1,0,0,0
0.5,587,1,0,0,0
0.5,588,1,0,0,0
0.5,589,1,0,0,0
0.5,590,1,0,0,0
0.5,591,1,0,0,0
0.5,592,1,0,0,0
0.5,593,1,0,0,0
0.5,594,1,0,0,0
0.5,595,1,0,0,0
0.5,596,1,0,0,0
0.5,597,1,0,0,0
0.5,598,1,0,0,0
0.5,599,1,0,0,0
0.5,600,1,0,0,0
0.5,601,1,0,0,0
0.5,602,1,0,0,0
0.5,603,1,0,0,0
0.5,604,1,0,0,0
0.5,605,1,0,0,0
0.5,606,1,0,0,0
0.5,607,1,0,0,0
0.5,608,1,0,0,0
0.5,609,1,0,0,0
0.5,610,1,0,0,0
0.5,611,1,0,0,0
0.5,612,1,0,0,0
0.5,613,1,0,0,0
0.5,614,1,0,0,0
0.5,615,1,0,0,0
0.5,616,1,0,0,0
0.5,617,1,0,0,0
0.5,618,1,0,0,0
0.5,619,1,0,0,0
0.5,620,1,0,0,0
0.5,621,1,0,0,0
0.5,622,1,0,0,0
0.5,623,1,0,0,0
0.5,624,1,0,0,0
0.5,625,1,0,0,0
0.5,626,1,0,0,0
0.5,627,1,0,0,0
0.5,628,1,0,0,0
0.5,629,1,0,0,0
0.5,630,1,0,0,0
0.5,631,1,0,0,0
0.5,632,1,0,0,0
0.5,633,1,0,0,0
0.5,634,1,0,0,0
0.5,635,1,0,0,0
0.5,636,1,0,0,0
0.5,637,1,0,0,0
0.5,638,1,0,0,0
0.5,639,1,0,0,0
0.5,640,1,0,0,0
0.5,641,1,0,0,0
0.5,642,1,0,0,0
0.5,643,1,0,0,0
0.5,644,1,0,0,0
0.5,645,1,0,0,0
0.5,646,1,0,0,0
0.5,647,1,0,0,0
0.5,648,1,0,0,0
0.5,649,1,0,0,0
0.5,650,1,0,0,0
0.5,651,1,0,0,0
0.5,652,1,0,0,0
0.5,653,1,0,0,0
0.5,654,1,0,0,0
0.5,655,1,0,0,0
0.5,656,1,0,0,0
0.5,657,1,0,0,0
0.5,658,1,0,0,0
0.5,659,1,0,0,0
0.5,660,1,0,0,0
0.5,661,1,0,0,0
0.5,662,1,0,0,0
0.5,663,1,0,0,0
0.5,664,1,0,0,0
0.5,665,1,0,0,0
0.5,666,1,0,0,0
