tol,traj,s1,s2,s3,naccept,nreject,converged
0.01,0,-3.36052872e-05,-5.42506762e-10,-8.38669897e-11,8,0,1
0.01,1,0.000905610737,0.000845767849,2.1388003e-05,8,0,1
0.01,2,0.00187389192,0.00172215502,4.26266306e-05,8,0,1
0.01,3,0.00287178578,0.00262980489,6.37892517e-05,8,0,1
0.01,4,0.00389984739,0.00356936967,8.49482967e-05,8,0,1
0.01,5,0.00495859655,0.00454150932,0.000106185063,8,0,1
0.01,6,0.00604852894,0.00554688321,0.000127594205,8,0,1
0.01,7,0.00717026694,0.00658618193,0.000149247222,8,0,1
0.01,8,0.00832437072,0.00766009651,0.000171232299,8,0,1
0.01,9,0.00951136835,0.0087693166,0.000193652348,8,0,1
0.01,10,0.010731848,0.00991455652,0.000216600791,8,0,1
0.01,11,0.0119863832,0.0110965315,0.000240179274,8,0,1
0.01,12,0.013275587,0.0123159755,0.000264484028,8,0,1
0.01,13,0.014600019,0.0135736261,0.000289637188,8,0,1
0.01,14,0.0159602948,0.0148702217,0.000315737416,8,0,1
0.01,15,0.0173570514,0.0162065402,0.000342902989,8,0,1
0.01,16,0.0187908914,0.0175833534,0.000371254602,8,0,1
0.01,17,0.0202623904,0.0190014113,0.000400923454,8,0,1
0.01,18,0.0217722394,0.0204615332,0.000432028464,8,0,1
0.01,19,0.0233210605,0.0219645128,0.000464703946,8,0,1
0.01,20,0.0249094889,0.0235111602,0.000499091286,8,0,1
0.01,21,0.0265381858,0.025102308,0.000535328349,8,0,1
0.01,22,0.0282078031,0.0267387703,0.000573562807,8,0,1
0.01,23,0.0299190301,0.0284214187,0.000613945711,8,0,1
0.01,24,0.0316725224,0.0301510878,0.000656631892,8,0,1
0.01,25,0.0334689692,0.031928651,0.000701782992,8,0,1
0.01,26,0.0353090689,0.0337549895,0.000749563973,8,0,1
0.01,27,0.0371934921,0.0356309861,0.00080014189,8,0,1
0.01,28,0.0391229987,0.0375575535,0.000853706326,8,0,1
0.01,29,0.0410982668,0.0395356081,0.000910419214,8,0,1
0.01,30,0.0431200191,0.0415660441,0.00097048434,8,0,1
0.01,31,0.0451889969,0.0436498187,0.00103408704,8,0,1
0.01,32,0.0473059379,0.0457878932,0.00110141898,8,0,1
0.01,33,0.0494715795,0.0479811877,0.00117269112,8,0,1
0.01,34,0.0516866706,0.0502307005,0.00124810042,8,0,1
0.01,35,0.0539519936,0.0525373966,0.00132789591,8,0,1
0.01,36,0.0562683307,0.0549023114,0.00141226151,8,0,1
0.01,37,0.058636412,0.0573263988,0.00150143355,8,0,1
0.01,38,0.0610570721,0.0598107018,0.00159567059,8,0,1
0.01,39,0.0635310784,0.0623562597,0.00169515982,8,0,1
0.01,40,0.0660592318,0.0649641007,0.00180018775,8,0,1
0.01,41,0.0686423555,0.067635268,0.00191099977,8,0,1
0.01,42,0.0712812692,0.0703708529,0.00202786527,8,0,1
0.01,43,0.0739768073,0.0731719211,0.00215101871,8,0,1
0.01,44,0.0767297894,0.076039575,0.00228075683,8,0,1
0.01,45,0.0795410722,0.0789748952,0.00241735484,8,0,1
0.01,46,0.0824115053,0.0819790363,0.00256109657,8,0,1
0.01,47,0.0853419229,0.0850531086,0.00271223532,8,0,1
0.01,48,0.0883332863,0.0881982818,0.0028711576,8,0,1
0.01,49,0.0912787318,0.0913043246,0.00312873791,8,0,1
0.01,50,0.0943917856,0.0945921391,0.00330531155,8,0,1
0.01,51,0.0975685045,0.0979546681,0.00349047524,8,0,1
0.01,52,0.100809827,0.101393104,0.00368454447,8,0,1
0.01,53,0.104116574,0.104908615,0.00388784776,8,0,1
0.01,54,0.107489847,0.108502537,0.00410074182,8,0,1
0.01,55,0.11093042,0.112176009,0.00432354771,8,0,1
0.01,56,0.114439435,0.115930393,0.00455667684,8,0,1
0.01,57,0.118017636,0.119766861,0.00480038812,8,0,1
0.01,58,0.121666186,0.123686813,0.00505516399,8,0,1
0.01,59,0.125386015,0.127691507,0.00532132993,8,0,1
0.01,60,0.129177958,0.131782204,0.00559928361,8,0,1
0.01,61,0.133043304,0.135960355,0.00588942086,8,0,1
0.01,62,0.136982784,0.140227169,0.00619213143,8,0,1
0.01,63,0.140997618,0.144584149,0.00650785631,8,0,1
0.01,64,0.145088851,0.149032682,0.00683699874,8,0,1
0.01,65,0.149257243,0.15357396,0.0071799811,8,0,1
0.01,66,0.153504238,0.158209637,0.00753726298,8,0,1
0.01,67,0.157830566,0.162940934,0.00790926069,8,0,1
0.01,68,0.162237495,0.167769402,0.00829645153,8,0,1
0.01,69,0.166726053,0.172696516,0.00869929045,8,0,1
0.01,70,0.171297327,0.177723691,0.00911824498,8,0,1
0.01,71,0.175952494,0.182852507,0.00955380034,8,0,1
0.01,72,0.180692539,0.188084334,0.010006451,8,0,1
0.01,73,0.185518786,0.193420872,0.0104766693,8,0,1
0.01,74,0.190432101,0.198863417,0.0109649766,8,0,1
0.01,75,0.19543387,0.204413697,0.0114718974,8,0,1
0.01,76,0.20052515,0.210073292,0.0119979484,8,0,1
0.01,77,0.205707222,0.215843737,0.0125436531,8,0,1
0.01,78,0.210981146,0.221726671,0.0131095322,8,0,1
0.01,79,0.216348216,0.227723747,0.0136961453,8,0,1
0.01,80,0.221809521,0.233836532,0.0143040884,8,0,1
0.01,81,0.227366582,0.240066841,0.0149338571,8,0,1
0.01,82,0.233020246,0.246416122,0.0155861359,8,0,1
0.01,83,0.238772169,0.252886474,0.0162613913,8,0,1
0.01,84,0.244623318,0.259479225,0.0169602707,8,0,1
0.01,85,0.250575066,0.266196281,0.0176833887,8,0,1
0.01,86,0.256628841,0.27303955,0.018431332,8,0,1
0.01,87,0.262785643,0.280010492,0.0192047022,8,0,1
0.01,88,0.269047141,0.287111163,0.0200041495,8,0,1
0.01,89,0.275414735,0.29434365,0.0208303407,8,0,1
0.01,90,0.281889558,0.301709414,0.0216838215,8,0,1
0.01,91,0.28847304,0.309210479,0.0225653984,8,0,1
0.01,92,0.295166582,0.316848665,0.0234756414,8,0,1
0.01,93,0.301971614,0.324626148,0.0244151745,8,0,1
0.01,94,0.308889866,0.332544982,0.0253847633,8,0,1
0.01,95,0.315922439,0.340606809,0.0263850018,8,0,1
0.01,96,0.323070675,0.348813474,0.0274168234,8,0,1
0.01,97,0.330336511,0.357167661,0.0284806937,8,0,1
0.01,98,0.337721378,0.365671188,0.0295774266,8,0,1
0.01,99,0.345226824,0.374326259,0.0307076536,8,0,1
0.01,100,0.352854311,0.383134991,0.0318722166,8,0,1
0.01,101,0.360605448,0.392099321,0.0330719054,8,0,1
0.01,102,0.369760156,0.40286839,0.0334935933,8,0,1
0.01,103,0.377811283,0.412213653,0.0347740352,8,0,1
0.01,104,0.38599053,0.421720862,0.0360967852,8,0,1
0.01,105,0.394299448,0.431392103,0.0374630541,8,0,1
0.01,106,0.402739525,0.441229552,0.0388740972,8,0,1
0.01,107,0.411312252,0.451235116,0.0403311811,8,0,1
0.01,108,0.420019209,0.46141094,0.0418356508,8,0,1
0.01,109,0.428861797,0.471759081,0.0433888063,8,0,1
0.01,110,0.437841684,0.482281715,0.0449920744,8,0,1
0.01,111,0.446960539,0.492981166,0.0466468781,8,0,1
0.01,112,0.456219584,0.503859162,0.048354622,8,0,1
0.01,113,0.465620399,0.51491791,0.0501167849,8,0,1
0.01,114,0.475165039,0.526160002,0.051934965,8,0,1
0.01,115,0.484854996,0.537587404,0.0538107604,8,0,1
0.01,116,0.494691491,0.549202144,0.0557456464,8,0,1
0.01,117,0.504676521,0.561006725,0.0577414073,8,0,1
0.01,118,0.514811516,0.573003173,0.0597996637,8,0,1
0.01,119,0.525097966,0.585193574,0.0619221479,8,0,1
0.01,120,0.535537899,0.597580552,0.0641107112,8,0,1
0.01,121,0.546133161,0.61016649,0.0663671717,8,0,1
0.01,122,0.556884706,0.622952998,0.0686933324,8,0,1
0.01,123,0.567795038,0.635943294,0.0710912719,8,0,1
0.01,124,0.578865349,0.649138927,0.0735628456,8,0,1
0.01,125,0.590097725,0.66254276,0.0761101693,8,0,1
0.01,126,0.601723254,0.67643106,0.078729637,8,0,1
0.01,127,0.61329186,0.69026655,0.0814400017,8,0,1
0.01,128,0.625027776,0.704317391,0.0842332616,8,0,1
0.01,129,0.636932671,0.718585551,0.0871116146,8,0,1
0.01,130,0.649008274,0.733073711,0.0900774151,9,0,1
0.01,131,0.661260784,0.74779135,0.0931344628,9,0,1
0.01,132,0.673687696,0.762733877,0.0962832496,9,0,1
0.01,133,0.686290741,0.777903378,0.0995260403,9,0,1
0.01,134,0.699071288,0.793302119,0.102865048,9,0,1
0.01,135,0.712030947,0.808932185,0.106302589,9,0,1
0.01,136,0.725172102,0.82479614,0.109841064,9,0,1
0.01,137,0.738495231,0.840895593,0.113482729,9,0,1
0.01,138,0.752003014,0.857233405,0.117229998,9,0,1
0.01,139,0.765697241,0.873812139,0.12108548,9,0,1
0.01,140,0.779644132,0.890742242,0.124948792,9,0,1
0.01,141,0.793825924,0.907935023,0.129050717,9,0,1
0.01,142,0.808138013,0.925304234,0.133275613,9,0,1
0.01,143,0.822636604,0.942915201,0.137619033,9,0,1
0.01,144,0.837134302,0.960559845,0.141970277,9,0,1
0.01,145,0.852047265,0.978702009,0.146577984,9,0,1
0.01,146,0.867148221,0.99708873,0.151312202,9,0,1
0.01,147,0.882440984,1.0157243,0.156176567,9,0,1
0.01,148,0.897995174,1.03468347,0.161243469,9,0,1
0.01,149,0.913676023,1.05382264,0.166376963,9,0,1
0.01,150,0.929555833,1.0732199,0.171651468,9,0,1
