dt,traj,s1,s2,s3,converged
0.5,0,0.0112160426,-7.21742932e-09,1.10436191e-11,1
0.5,1,0.0121825198,0.000826817472,-2.35800471e-05,1
0.5,2,0.0131779602,0.0016844786,-4.61521668e-05,1
0.5,3,0.0142029002,0.00257362169,-6.76644049e-05,1
0.5,4,0.0152578428,0.00349487248,-8.80611988e-05,1
0.5,5,0.0163433403,0.00444888277,-0.00010728644,1
0.5,6,0.0174599383,0.00543631893,-0.000125280698,1
0.5,7,0.0186081603,0.00645784894,-0.000141982775,1
0.5,8,0.0197885484,0.00751414848,-0.00015732969,1
0.5,9,0.0210017264,0.00860591885,-0.000171297375,1
0.5,10,0.0222482234,0.0097338669,-0.000183734359,1
0.5,11,0.023528615,0.0108986953,-0.000194609034,1
0.5,12,0.0248435009,0.0121011464,-0.000203846284,1
0.5,13,0.0261934884,0.0133419372,-0.000211369828,1
0.5,14,0.0275791399,0.0146218492,-0.000217098859,1
0.5,15,0.0290011019,0.0159415919,-0.000220951595,1
0.5,16,0.0304600075,0.0173019879,-0.000222840274,1
0.5,17,0.0319564641,0.0187037792,-0.000222676928,1
0.5,18,0.033491116,0.0201478042,-0.000220367452,1
0.5,19,0.0350646004,0.0216348469,-0.000215816137,1
0.5,20,0.0366775878,0.0231657177,-0.000208924321,1
0.5,21,0.0383307263,0.0247412696,-0.000199586415,1
0.5,22,0.0400247313,0.0263623502,-0.000187696351,1
0.5,23,0.0417602398,0.0280297939,-0.000173141962,1
0.5,24,0.0435379557,0.0297444668,-0.000155811649,1
0.5,25,0.0453585573,0.0315072797,-0.000135581315,1
0.5,26,0.0472228043,0.0333191417,-0.000112329624,1
0.5,27,0.0491314083,0.0351809338,-8.59276697e-05,1
0.5,28,0.0510850661,0.03709355,-5.62430541e-05,1
0.5,29,0.0530845374,0.0390579887,-2.31398863e-05,1
0.5,30,0.0551305376,0.0410751551,1.3526299e-05,1
0.5,31,0.0572238564,0.0431460142,5.39002431e-05,1
0.5,32,0.0593652427,0.0452715419,9.81338017e-05,1
0.5,33,0.0615554526,0.0474527217,0.000146386912,1
0.5,34,0.0637953877,0.0496906377,0.000198823676,1
0.5,35,0.066085659,0.0519861542,0.000255608873,1
0.5,36,0.0684272125,0.0543404333,0.000316918129,1
0.5,37,0.0708207935,0.0567544475,0.00038293266,1
0.5,38,0.0732671767,0.0592292361,0.000453837274,1
0.5,39,0.0757672712,0.0617659092,0.000529821031,1
0.5,40,0.0783220306,0.0643656477,0.000611096679,1
0.5,41,1,0,0,0
0.5,42,0.0835983679,0.0697582737,0.000790310849,1
0.5,43,1,0,0,0
0.5,44,1,0,0,0
0.5,45,1,0,0,0
0.5,46,1,0,0,0
