dt,traj,s1,s2,s3,converged
0.5,0,0.0310987085,1.00119368e-09,-2.10141149e-09,1
0.5,1,0.0321270227,0.000822132337,-9.24677734e-05,1
0.5,2,0.0331857353,0.0016770626,-0.000183524622,1
0.5,3,0.0342752635,0.00256532128,-0.000273122801,1
0.5,4,0.0353962332,0.00348763401,-0.000361193495,1
0.5,5,0.0365490168,0.00444450136,-0.000447691593,1
0.5,6,0.0377341956,0.00543664675,-0.000532539794,1
0.5,7,0.0389523506,0.00646476494,-0.000615661731,1
0.5,8,0.0402038395,0.00752938166,-0.000696998672,1
0.5,9,0.0414893478,0.00863124058,-0.000776482979,1
0.5,10,0.0428094417,0.00977112539,-0.000854039681,1
0.5,11,0.0441646427,0.0109496154,-0.00092958298,1
0.5,12,0.0455553681,0.012167397,-0.00100304279,1
0.5,13,0.0469823927,0.0134252952,-0.00107432995,1
0.5,14,0.0484461486,0.0147239184,-0.00114337169,1
0.5,15,0.0499473512,0.0160640962,-0.00121005764,1
0.5,16,0.0514864624,0.0174465552,-0.00127432216,1
0.5,17,0.0530641973,0.0188720264,-0.00133604952,1
0.5,18,0.0546811521,0.0203413498,-0.00139514264,1
0.5,19,0.056337893,0.0218552388,-0.00145151489,1
0.5,20,0.0580350608,0.023414515,-0.0015050529,1
0.5,21,0.0597733855,0.0250200424,-0.00155564561,1
0.5,22,0.061553359,0.0266725458,-0.00160318706,1
0.5,23,0.0633758008,0.0283729825,-0.00164756132,1
0.5,24,0.0652412623,0.0301220976,-0.00168863917,1
0.5,25,0.0671505034,0.0319208354,-0.00172630278,1
0.5,26,0.0691043437,0.0337701552,-0.0017604162,1
0.5,27,0.0711031705,0.0356707349,-0.00179086719,1
0.5,28,0.0731478184,0.0376235321,-0.00181751139,1
0.5,29,0.0752390921,0.039629586,-0.00184019422,1
0.5,30,0.0773775727,0.0416896716,-0.00185878249,1
0.5,31,0.0795642138,0.0438048914,-0.00187311647,1
0.5,32,0.0817994922,0.0459760576,-0.00188305601,1
0.5,33,0.0840845108,0.0482043363,-0.0018884223,1
0.5,34,0.0864197016,0.0504905209,-0.00188906863,1
0.5,35,0.0888061076,0.0528357998,-0.00188480038,1
0.5,36,0.0912444443,0.055241134,-0.00187545968,1
0.5,37,0.0937355608,0.0577075779,-0.00186084351,1
0.5,38,0.0962799788,0.0602359772,-0.00184079586,1
0.5,39,0.0988790542,0.0628278032,-0.00181509322,1
0.5,40,0.101533204,0.0654837638,-0.00178354839,1
0.5,41,0.104243457,0.0682051852,-0.00174594857,1
0.5,42,0.107010767,0.0709932297,-0.0017020884,1
0.5,43,0.109835684,0.0738487542,-0.0016517397,1
0.5,44,0.112719506,0.0767732561,-0.00159467477,1
0.5,45,0.115662888,0.0797677115,-0.00153067242,1
0.5,46,0.118666857,0.0828333721,-0.00145947933,1
0.5,47,0.121732429,0.0859715194,-0.00138084125,1
0.5,48,0.124860376,0.0891832709,-0.0012945151,1
0.5,49,0.128051683,0.0924699008,-0.00120022986,1
0.5,50,0.131307393,0.0958326831,-0.00109771267,1
0.5,51,0.134628445,0.0992728993,-0.000986685045,1
0.5,52,0.138015866,0.10279192,-0.000866871327,1
0.5,53,0.141470805,0.106391087,-0.000737927854,1
0.5,54,0.144994095,0.110071637,-0.000599598512,1
0.5,55,0.14858681,0.11383497,-0.000451538712,1
0.5,56,0.152250111,0.117682502,-0.00029342249,1
0.5,57,0.155985057,0.121615686,-0.000124919228,1
0.5,58,0.159792796,0.125635996,5.43296337e-05,1
0.5,59,0.163674235,0.129744679,0.000244647264,1
0.5,60,0.167630658,0.133943364,0.000446435064,1
0.5,61,0.171663061,0.138233423,0.000660052523,1
0.5,62,0.17577295,0.142616689,0.00088592153,1
0.5,63,0.17996119,0.147094429,0.0011244053,1
0.5,64,0.184229106,0.151668221,0.0013759397,1
0.5,65,0.188577622,0.156339616,0.0016409317,1
0.5,66,0.193008512,0.161110565,0.00191984419,1
0.5,67,0.197522536,0.165982306,0.00221311208,1
0.5,68,0.202121094,0.170956597,0.00252119545,1
0.5,69,0.206805527,0.17603527,0.00284458976,1
0.5,70,0.211577132,0.18122001,0.00318377651,1
0.5,71,0.216437265,0.186512455,0.00353927165,1
0.5,72,0.221387237,0.191914529,0.00391159859,1
0.5,73,0.226428166,0.197427675,0.00430125557,1
0.5,74,0.23156172,0.203054041,0.00470884331,1
0.5,75,0.236789212,0.208795398,0.00513490941,1
0.5,76,0.242111936,0.214653522,0.00558002293,1
0.5,77,0.247531652,0.220630586,0.0060448423,1
0.5,78,0.253049523,0.226728186,0.00652993098,1
0.5,79,0.258666992,0.232948363,0.00703592412,1
0.5,80,0.264385492,0.239293009,0.00756349042,1
0.5,81,0.270206869,0.245764419,0.0081133293,1
0.5,82,0.276132226,0.252364218,0.00868607871,1
0.5,83,0.28216359,0.259094954,0.00928249583,1
0.5,84,0.288302243,0.265958369,0.00990330055,1
0.5,85,0.294549912,0.272956729,0.0105492463,1
0.5,86,0.300908029,0.28009218,0.0112210987,1
0.5,87,0.307378471,0.287366956,0.0119196735,1
0.5,88,0.313962579,0.294783026,0.0126457568,1
0.5,89,0.320662498,0.302342981,0.0134002399,1
0.5,90,0.327479452,0.310048819,0.0141839301,1
0.5,91,0.334415704,0.317903131,0.0149977682,1
0.5,92,0.341472715,0.325908273,0.015842665,1
0.5,93,0.348652065,0.334066182,0.0167195238,1
0.5,94,0.355955809,0.34237963,0.0176293254,1
0.5,95,0.363385588,0.35085094,0.0185730606,1
0.5,96,0.370943725,0.359482735,0.0195517838,1
0.5,97,0.378631622,0.368277431,0.0205665138,1
0.5,98,0.386451244,0.377237499,0.0216183197,1
0.5,99,0.39440459,0.386365414,0.0227083154,1
0.5,100,0.402493805,0.395664245,0.0238376725,1
0.5,101,0.410720587,0.405136317,0.0250075385,1
0.5,102,0.419087112,0.414784402,0.0262191072,1
0.5,103,0.427595198,0.424611032,0.0274736062,1
0.5,104,0.4362472,0.434619248,0.0287723355,1
0.5,105,0.445044935,0.444811642,0.030116573,1
0.5,106,0.453990698,0.455191135,0.0315076523,1
0.5,107,0.463086456,0.46576044,0.0329469517,1
0.5,108,0.472334415,0.476522684,0.0344359055,1
0.5,109,0.481736839,0.487480551,0.0359759368,1
0.5,110,0.491296113,0.498637438,0.0375685692,1
0.5,111,0.501014113,0.509996057,0.0392153189,1
0.5,112,0.510893226,0.521559238,0.040917702,1
0.5,113,0.520935953,0.5333305,0.0426774248,1
0.5,114,0.531144321,0.545312822,0.0444960818,1
0.5,115,0.541521013,0.557509422,0.0463754013,1
0.5,116,0.552068233,0.569923401,0.0483171195,1
0.5,117,0.562788486,0.582558155,0.0503230654,1
0.5,118,0.573683739,0.595416427,0.0523949489,1
0.5,119,0.58475697,0.60850209,0.0545347705,1
0.5,120,0.596010804,0.621818542,0.0567445122,1
0.5,121,0.607447505,0.635368943,0.0590260662,1
0.5,122,0.619069457,0.649156749,0.0613815188,1
0.5,123,0.630879402,0.663185418,0.0638129264,1
0.5,124,0.642880201,0.677458704,0.0663225576,1
0.5,125,0.655074239,0.691979885,0.0689124912,1
0.5,126,0.667464137,0.706752479,0.0715850145,1
0.5,127,0.680052817,0.721780658,0.0743425414,1
0.5,128,0.692843199,0.737067759,0.0771874264,1
0.5,129,0.705837429,0.7526173,0.0801220462,1
0.5,130,0.719038844,0.768433332,0.0831490234,1
0.5,131,0.732449472,0.784518838,0.0862706825,1
0.5,132,0.746073365,0.800879002,0.0894900262,1
0.5,133,0.759912252,0.817516685,0.092809543,1
0.5,134,0.773969591,0.834436059,0.0962320864,1
0.5,135,0.78824842,0.851641059,0.099760443,1
0.5,136,0.802751482,0.869135797,0.10339766,1
0.5,137,0.817481875,0.886923909,0.107146576,1
0.5,138,0.83244276,0.905009985,0.11101044,1
0.5,139,0.847636342,0.923397303,0.114992224,1
0.5,140,0.863066792,0.942090511,0.119095229,1
0.5,141,0.878736913,0.961094141,0.123322979,1
0.5,142,0.894649506,0.980411649,0.127678603,1
0.5,143,0.910808086,1.00004768,0.13216579,1
0.5,144,0.927215219,1.02000594,0.136787876,1
0.5,145,0.943874955,1.04029167,0.141548812,1
0.5,146,0.9607898,1.06090784,0.146452025,1
0.5,147,0.977963328,1.08185983,0.151501685,1
0.5,148,0.995399117,1.10315192,0.156701624,1
0.5,149,1.01309943,1.12478745,0.162055671,1
0.5,150,1.03106928,1.14677274,0.16756843,1
0.5,151,1.04931068,1.16911006,0.173243687,1
0.5,152,1.06782722,1.19180536,0.179086,1
0.5,153,1.08662224,1.21486259,0.185099855,1
0.5,154,1.10569954,1.23828661,0.191289783,1
0.5,155,1.12506223,1.26208103,0.197660327,1
0.5,156,1.14471412,1.28625131,0.204216525,1
0.5,157,1.16465807,1.31080151,0.210963085,1
0.5,158,1.18489814,1.33573627,0.217905089,1
0.5,159,1.20543706,1.36106014,0.225047678,1
0.5,160,1.22627878,1.3867774,0.232396066,1
0.5,161,1.24742746,1.41289353,0.239955768,1
0.5,162,1.26888537,1.43941212,0.247732207,1
0.5,163,1.29065692,1.46633816,0.255731106,1
0.5,164,1.31274521,1.49367595,0.263958037,1
0.5,165,1.33515429,1.52143073,0.272419304,1
0.5,166,1.35788751,1.54960692,0.281120837,1
0.5,167,1.38094747,1.57820809,0.290068477,1
0.5,168,1.40433884,1.60723948,0.299268872,1
0.5,169,1.42806482,1.63670588,0.308728606,1
0.5,170,1.45212936,1.66661143,0.318454295,1
0.5,171,1.47653484,1.69695997,0.328452289,1
0.5,172,1.50128567,1.72775722,0.338730067,1
0.5,173,1.52638531,1.75900698,0.349294662,1
0.5,174,1.55183709,1.79071295,0.36015287,1
0.5,175,1.57764459,1.82288074,0.371312857,1
0.5,176,1.60381079,1.85551286,0.382781357,1
0.5,177,1.6303401,1.88861585,0.394566894,1
0.5,178,1.65723491,1.92219222,0.406677067,1
0.5,179,1.68449926,1.95624614,0.419119924,1
0.5,180,1.71213627,1.99078202,0.431903839,1
0.5,181,1.74014854,2.02580309,0.445037097,1
0.5,182,1.76854062,2.06131434,0.458528608,1
0.5,183,1.79731452,2.09731889,0.472386956,1
0.5,184,1.82647491,2.13382101,0.486621648,1
0.5,185,1.85602343,2.1708231,0.501241028,1
0.5,186,1.88596368,2.20832944,0.51625526,1
0.5,187,1.9162991,2.24634361,0.53167361,1
0.5,188,1.9470315,2.284868,0.547506034,1
0.5,189,1.97816503,2.32390642,0.563762069,1
0.5,190,2.00970173,2.36346173,0.580452561,1
0.5,191,2.04164433,2.40353632,0.597587287,1
0.5,192,2.07399607,2.4441328,0.615177274,1
0.5,193,2.10675836,2.48525405,0.63323319,1
0.5,194,2.13993502,2.52690268,0.6517663,1
0.5,195,2.17352772,2.56908059,0.670787811,1
0.5,196,2.20753765,2.61178827,0.690308452,1
0.5,197,2.24196863,2.6550293,0.710340679,1
0.5,198,2.27682114,2.6988039,0.730896294,1
0.5,199,2.31209898,2.74311423,0.751987159,1
0.5,200,2.34780145,2.78796029,0.773625553,1
0.5,201,2.38393164,2.83334422,0.795824647,1
0.5,202,2.42049098,2.87926483,0.818596542,1
0.5,203,2.45747924,2.9257226,0.841954231,1
0.5,204,2.49489927,2.97271848,0.865911484,1
