traj,s1,s2,s3
0,4.53870452e-05,0,0
1,0.000989553169,0.000852816214,1.03408884e-05
2,0.00196254184,0.00173595292,2.16732133e-05
3,0.00296488125,0.00265005487,3.40491933e-05
4,0.00399709633,0.00359576382,4.75229099e-05
5,0.00505973957,0.00457375171,6.21509098e-05
6,0.00615332834,0.00558465626,7.799163e-05
7,0.00727845449,0.00662919646,9.51060792e-05
8,0.00843564887,0.00770803168,0.000113557449
9,0.00962549262,0.00882187579,0.00013341161
10,0.010848565,0.00997143891,0.000154737063
11,0.0121054398,0.0111574326,0.000177604539
12,0.0133967279,0.0123806084,0.000202087671
13,0.0147229647,0.0136416471,0.000228262143
14,0.0160848461,0.0149413859,0.000256208499
15,0.0174828954,0.0162805095,0.000286007387
16,0.0189178158,0.0176598616,0.000317746628
17,0.0203901697,0.0190801639,0.000351511786
18,0.0219006203,0.0205422398,0.00038739611
19,0.0234498177,0.022046905,0.000425494305
20,0.0250384323,0.0235949941,0.000465906283
21,0.0266671013,0.0251873042,0.000508733036
22,0.0283364262,0.0268246345,0.000554078317
23,0.0300472062,0.0285079405,0.000602054992
24,0.0318000764,0.0302380417,0.000652775285
25,0.0335956551,0.0320157483,0.000706355611
26,0.0354347788,0.0338420793,0.000762919604
27,0.0373180732,0.035717845,0.00082259241
28,0.0392462872,0.0376439877,0.000885504298
29,0.0412201434,0.0396214463,0.000951790425
30,0.043240279,0.0416510515,0.00102158694
31,0.0453076586,0.0437339656,0.00109504629
32,0.0474228598,0.0458710045,0.00117231079
33,0.0495866351,0.0480631068,0.00125353446
34,0.0517998487,0.0503113568,0.00133888063
35,0.0540633202,0.0526168197,0.001428516
36,0.0563777387,0.0549803898,0.00152260659
37,0.0587438345,0.0574030355,0.0016213262
38,0.0611626394,0.0598860271,0.00172486785
39,0.0636347309,0.062430162,0.00183340779
40,0.0661612153,0.0650368333,0.00194715208
41,0.0687425211,0.0677066818,0.00206628535
42,0.0713799819,0.0704413131,0.00219103717
43,0.0740741715,0.0732415318,0.0023216079
44,0.0768257529,0.0761082694,0.00245820801
45,0.0796360895,0.0790431872,0.00260108872
46,0.08250577,0.0820471197,0.00275047706
47,0.0854356438,0.0851211995,0.00290660583
48,0.0884268284,0.0882667899,0.00306974328
49,0.0914800763,0.0914849713,0.00324013876
50,0.0945963785,0.0947770327,0.00341806212
51,0.0977765322,0.098144047,0.00360377925
52,0.101021782,0.101587504,0.00379759423
53,0.104332708,0.105108351,0.003999779
54,0.107710704,0.1087083,0.00421065977
55,0.111156352,0.112388201,0.00443052454
56,0.114670761,0.116149515,0.00465970067
57,0.118255176,0.119993798,0.00489853974
58,0.121910162,0.123921901,0.00514735328
59,0.125637025,0.127935544,0.0054065045
60,0.129436761,0.13203603,0.00567636546
61,0.133310422,0.136224732,0.00595730543
62,0.137258857,0.140502885,0.00624969136
63,0.141283512,0.144872233,0.00655395351
64,0.145385161,0.149333969,0.00687047513
65,0.149564892,0.153889522,0.00719967624
66,0.153824165,0.158540756,0.00754202483
67,0.158163577,0.163288578,0.00789792463
68,0.162584037,0.168134302,0.00826780312
69,0.16708754,0.17308028,0.00865221955
70,0.171674952,0.178127825,0.00905163866
71,0.176346913,0.183277994,0.00946650933
72,0.18110466,0.188532308,0.00989735592
73,0.185950086,0.193893164,0.0103447717
74,0.190883875,0.199361697,0.0108092595
75,0.195907131,0.204939321,0.0112913735
76,0.201021209,0.210627839,0.0117916958
77,0.206227392,0.21642904,0.0123108383
78,0.211526766,0.222344324,0.0128493896
79,0.216920197,0.228375122,0.0134079391
80,0.222409636,0.234523714,0.0139871985
81,0.227996185,0.240791753,0.0145878391
82,0.233680978,0.24718076,0.0152104897
83,0.239465326,0.253692538,0.0158558879
84,0.245350555,0.260328859,0.0165247377
85,0.251337618,0.267091244,0.0172177572
86,0.257428408,0.273981839,0.0179357622
87,0.263623625,0.281002045,0.0186794419
88,0.269925058,0.288154006,0.0194496736
89,0.276334196,0.29543975,0.0202472955
90,0.282852173,0.302860945,0.0210731234
91,0.289479822,0.310418814,0.0219279695
92,0.296219647,0.318116546,0.0228128508
93,0.303071856,0.325954735,0.0237285327
94,0.310039103,0.333936632,0.0246761553
95,0.317121834,0.342063129,0.025656499
96,0.324321419,0.350336105,0.0266705733
97,0.331640363,0.358758569,0.0277195629
98,0.339078903,0.367331326,0.028804319
99,0.346638888,0.376056969,0.0299259704
100,0.354321808,0.384937286,0.0310856327
101,0.362130016,0.393975377,0.0322845578
102,0.370063394,0.403171182,0.0335236154
103,0.378124774,0.412528783,0.0348042734
104,0.386314958,0.422049135,0.0361275822
105,0.394635558,0.431734413,0.0374948382
106,0.403088212,0.44158712,0.0389073156
107,0.411674321,0.451608777,0.0403663181
108,0.420396239,0.461802632,0.0418733247
109,0.429253787,0.472168952,0.0434293784
110,0.438250095,0.482711613,0.0450362302
111,0.447386444,0.493432343,0.0466952398
112,0.456663936,0.504332721,0.0484077856
113,0.46608445,0.51541549,0.050175447
114,0.475649655,0.526682556,0.0519998446
115,0.48536098,0.538136303,0.0538824759
116,0.495219946,0.5497787,0.055824969
117,0.505228221,0.561611712,0.0578290373
118,0.515387654,0.573638439,0.0598964021
119,0.525700331,0.585861027,0.0620289147
120,0.536166668,0.598280489,0.0642281398
121,0.546788633,0.610899568,0.0664959177
122,0.557569981,0.623722851,0.0688346401
123,0.568508506,0.636748195,0.0712453872
124,0.579609811,0.649982154,0.0737309977
125,0.590871036,0.663422287,0.0762924254
126,0.602298379,0.677075207,0.0789327174
127,0.613892436,0.690942883,0.0816537812
128,0.625654161,0.705026269,0.0844577178
129,0.637583733,0.719326138,0.0873462409
130,0.649685442,0.733847201,0.0903222039
131,0.661958575,0.748589694,0.0933874473
132,0.674407303,0.76355809,0.09654475
133,0.687031746,0.778753102,0.099796325
134,0.699835062,0.794178963,0.103144839
135,0.712816715,0.809834957,0.106592417
136,0.725979209,0.825724065,0.110141516
137,0.739325285,0.841850638,0.113795392
138,0.752855897,0.858215213,0.117556326
139,0.76657325,0.874820411,0.121427156
140,0.780477643,0.891668141,0.125410438
141,0.794571877,0.908760846,0.129509225
142,0.808857918,0.926100731,0.133726507
143,0.823338807,0.943692088,0.138065591
144,0.838012457,0.961533129,0.142528623
145,0.852882981,0.979627788,0.147119209
146,0.867950201,0.997976959,0.151839808
147,0.883219421,1.01658654,0.156695247
148,0.898688853,1.03545475,0.161687195
149,0.91436106,1.0545845,0.166819587
150,0.930237889,1.07397842,0.172095791
151,0.946321189,1.0936383,0.177519426
152,0.962614,1.11356807,0.183094472
153,0.979114294,1.13376558,0.188823283
154,0.995826542,1.15423644,0.194710553
155,1.01275158,1.1749804,0.200759634
156,1.02989018,1.19599915,0.206974238
157,1.0472455,1.21729636,0.213358566
158,1.0648185,1.23887336,0.219916716
