traj,s1,s2,s3
0,4.48106875e-05,0,0
1,0.000988994027,0.00085281767,1.0340158e-05
2,0.00196201331,0.00173595676,2.16718709e-05
3,0.00296437298,0.00265005347,3.40471961e-05
4,0.00399661483,0.00359576568,4.75204797e-05
5,0.00505926926,0.00457374705,6.2147963e-05
6,0.00615288364,0.00558466231,7.79882612e-05
7,0.00727801677,0.00662919879,9.51023685e-05
8,0.00843522325,0.0077080382,0.000113553513
9,0.00962507911,0.00882188696,0.000133407433
10,0.0108481497,0.00997144543,0.000154732217
11,0.0121050328,0.0111574456,0.000177599213
12,0.0133962967,0.0123806009,0.000202081603
13,0.014722554,0.0136416629,0.000228256045
14,0.0160844214,0.0149413962,0.000256201834
15,0.0174824651,0.0162805226,0.000286000752
16,0.0189173799,0.017659869,0.000317738828
17,0.0203897133,0.0190801658,0.000351503666
18,0.0219001751,0.0205422584,0.000387387874
19,0.0234493576,0.0220469218,0.00042548601
20,0.0250379443,0.0235949941,0.000465896708
21,0.0266665816,0.0251872968,0.000508722209
22,0.0283359326,0.0268246569,0.000554067956
23,0.030046707,0.0285079628,0.000602044456
24,0.0317995995,0.030238051,0.000652764866
25,0.0335952491,0.0320158079,0.000706346182
26,0.0354343802,0.0338421129,0.000762910349
27,0.0373176746,0.0357178673,0.00082258269
28,0.0392458774,0.0376439951,0.000885493995
29,0.0412197374,0.0396214537,0.000951780239
30,0.043239966,0.0416511372,0.00102157961
31,0.0453072563,0.0437339693,0.00109503535
32,0.0474224724,0.0458710082,0.00117229938
33,0.0495863035,0.0480631627,0.00125352503
34,0.0517995432,0.0503114462,0.00133887213
35,0.0540629514,0.0526168384,0.00142850459
36,0.056377314,0.0549803637,0.0015225932
37,0.0587434918,0.0574030913,0.00162131677
38,0.0611622743,0.0598860569,0.00172485609
39,0.0636343956,0.0624302328,0.0018333972
40,0.0661607757,0.0650368109,0.00194713834
41,0.068742238,0.0677068084,0.00206627743
42,0.07137952,0.0704412833,0.00219102018
43,0.0740736648,0.0732414648,0.00232158927
44,0.0768254176,0.0761083961,0.00245819706
45,0.0796356425,0.0790432021,0.00260107429
46,0.0825053528,0.0820471868,0.00275046146
47,0.0854352489,0.085121274,0.00290659349
48,0.0884264037,0.0882668719,0.00306972954
49,0.0914796516,0.0914850459,0.00324012339
50,0.0945959389,0.0947770625,0.00341804419
51,0.0977762192,0.0981441587,0.0036037683
52,0.101021349,0.101587497,0.00379757537
53,0.104332417,0.105108477,0.00399976736
54,0.107710324,0.108708315,0.00421064068
55,0.111155957,0.112388194,0.00443050405
56,0.114670426,0.116149552,0.00465968437
57,0.118254736,0.119993709,0.004898516
