traj,s1,s2,s3
0,2.02795218e-05,0,0
1,0.000964901876,0.000852792349,1.03218217e-05
2,0.00193833781,0.00173591427,2.16374174e-05
3,0.00294112368,0.00265000598,3.39988692e-05
4,0.0039737816,0.00359571399,4.7460293e-05
5,0.00503685093,0.00457369583,6.20779247e-05
6,0.00613088347,0.0055846218,7.79104084e-05
7,0.00725643151,0.00662917318,9.50185276e-05
8,0.00841404218,0.00770802842,0.000113465394
9,0.00960430317,0.00882189814,0.000133316702
10,0.0108277779,0.00997148268,0.000154640642
11,0.0120850485,0.0111575024,0.000177508016
12,0.0133767119,0.012380695,0.0002019924
13,0.0147033529,0.0136417868,0.000228169796
14,0.0160655864,0.0149415396,0.000256119616
15,0.0174640194,0.0162807144,0.000285923976
16,0.0188992862,0.0176600851,0.000317668048
17,0.0203719977,0.0190804284,0.000351440074
18,0.0218827929,0.0205425452,0.000387331675
19,0.0234323293,0.022047244,0.00042543796
20,0.0250212364,0.0235953424,0.00046585704
21,0.0266502183,0.0251876861,0.000508691883
22,0.0283198804,0.0268250704,0.000554046361
23,0.0300309435,0.0285083931,0.000602031709
24,0.0317840837,0.0302385036,0.000652760558
25,0.0335799865,0.0320162699,0.000706349849
26,0.0354193635,0.0338426046,0.000762922398
27,0.0373029299,0.0357184,0.000822603295
28,0.0392313786,0.0376445502,0.000885522342
29,0.0412054732,0.0396220125,0.000951815397
30,0.0432259142,0.0416516997,0.00102162117
31,0.0452934727,0.0437345766,0.00109508412
32,0.0474088863,0.0458716117,0.0011723534
33,0.0495729372,0.0480637737,0.00125358405
34,0.0517863743,0.0503120571,0.00133893476
35,0.0540499948,0.0526174568,0.00142857025
36,0.0563645847,0.0549810119,0.0015226627
37,0.058730945,0.0574037209,0.00162138708
38,0.0611498803,0.0598866604,0.00172492594
39,0.0636222139,0.062430881,0.00183346751
40,0.0661487728,0.0650374219,0.00194720621
41,0.0687303767,0.067707397,0.00206634263
42,0.0713679194,0.0704419315,0.0021910856
43,0.0740622208,0.0732420981,0.00232164841
44,0.0768141299,0.0761090145,0.00245825062
45,0.0796245635,0.0790438652,0.00260112411
46,0.0824943706,0.0820477679,0.0027505015
47,0.0854244381,0.08512187,0.00290662562
48,0.0884157494,0.088267453,0.00306975259
49,0.0914691091,0.0914856121,0.00324013573
50,0.0945855305,0.0947776511,0.00341804558
51,0.0977659002,0.0981446877,0.00360375457
52,0.101011209,0.1015881,0.00379755371
53,0.104322381,0.105109073,0.00399973104
54,0.107700318,0.108708821,0.00421058573
55,0.111146137,0.112388767,0.00443043886
56,0.11466074,0.116150141,0.00465960521
57,0.11824514,0.119994268,0.00489841821
58,0.121900328,0.123922497,0.00514721824
59,0.125627354,0.127936155,0.00540635968
60,0.129427195,0.132036611,0.00567619875
61,0.133300886,0.136225268,0.00595711498
62,0.137249529,0.140503526,0.00624949345
63,0.141274199,0.144872785,0.00655372813
64,0.145375982,0.14933455,0.00687023159
65,0.149555817,0.153890103,0.00719941547
66,0.153814942,0.158541039,0.00754171982
67,0.158154428,0.163288817,0.00789758842
68,0.162575349,0.168134883,0.00826747715
69,0.167078793,0.173080742,0.00865186192
70,0.171666071,0.178128108,0.00905123353
71,0.176338136,0.183278233,0.00946607627
72,0.181096256,0.188532889,0.00989691913
73,0.185941622,0.193893597,0.0103442902
74,0.190875277,0.199361846,0.0108087212
75,0.195898607,0.204939499,0.0112907952
76,0.201012582,0.210627839,0.011791057
77,0.20621866,0.216428816,0.0123101342
78,0.21151793,0.222343996,0.0128486119
79,0.216911614,0.228374898,0.0134071214
80,0.222401023,0.23452343,0.01398631
81,0.227987304,0.240791127,0.0145868286
82,0.233671859,0.247179836,0.0152093684
83,0.239456043,0.253691345,0.0158546437
84,0.245340854,0.26032719,0.0165233333
85,0.251327813,0.267089337,0.0172162056
86,0.257418185,0.273979455,0.017934002
87,0.263613194,0.280999422,0.0186775122
88,0.269914448,0.288151115,0.0194475353
89,0.276323199,0.295436472,0.0202449001
90,0.282840431,0.302856863,0.0210704077
91,0.28946805,0.310414702,0.0219249818
92,0.29620713,0.318111539,0.0228094757
93,0.303059012,0.325949401,0.0237247981
94,0.310025245,0.333930165,0.0246718898
95,0.317107439,0.342056006,0.0256517548
96,0.324306667,0.350328565,0.0266653188
97,0.331624448,0.358749807,0.0277136173
98,0.339062184,0.367321849,0.0287976749
99,0.346621603,0.376046747,0.0299185961
100,0.354303807,0.384926289,0.0310774259
101,0.362110466,0.393962651,0.0322753079
102,0.370043278,0.403158069,0.0335134268
103,0.378103524,0.412514389,0.0347929262
104,0.386292726,0.422033638,0.0361150131
105,0.394612134,0.431717753,0.0374809168
106,0.403063893,0.441569299,0.0388919786
107,0.411649108,0.451590031,0.0403494537
108,0.420369536,0.461782306,0.0418547355
109,0.429226428,0.472147942,0.0434091203
110,0.438221812,0.48268947,0.0450141318
111,0.447356999,0.493408889,0.0466711633
112,0.456622034,0.504294813,0.0483918302
113,0.466040701,0.515375495,0.0501580462
114,0.475604028,0.526640415,0.0519808121
115,0.485313743,0.538092315,0.0538617745
116,0.495171666,0.549733341,0.0558025613
117,0.505178869,0.56156522,0.0578047298
118,0.515337288,0.573590696,0.0598700494
119,0.525648832,0.585811853,0.0620002486
120,0.536114693,0.598231137,0.0641970709
121,0.546736896,0.610850513,0.0664623603
122,0.557516694,0.623672307,0.0687978864
123,0.568456471,0.6366992,0.0712057054
124,0.579557419,0.649933159,0.0736876354
125,0.590811491,0.663361549,0.0762638226
126,0.602238595,0.67701441,0.0789025873
127,0.613831699,0.690880895,0.0816218704
128,0.625592709,0.704963446,0.0844238251
129,0.637523711,0.719264805,0.0873107463
130,0.649625599,0.733786166,0.0902846828
131,0.66190064,0.748530984,0.0933481306
132,0.674351037,0.763501525,0.096503444
133,0.686975479,0.778694689,0.0997590274
134,0.699780226,0.79412204,0.103105947
135,0.712765276,0.80978173,0.106552213
136,0.72593224,0.825676322,0.110100344
137,0.739280879,0.841805696,0.113753028
138,0.752813637,0.858172476,0.117512904
139,0.766532362,0.874779701,0.121382549
140,0.780439675,0.891630471,0.125365004
141,0.794537008,0.908726513,0.129462987
142,0.808825552,0.926069677,0.133679345
143,0.823307574,0.943662345,0.138017043
144,0.837984443,0.961506665,0.142479241
145,0.852857769,0.979605019,0.147068962
146,0.867929399,0.997959256,0.151789382
147,0.883201182,1.01657176,0.156643674
148,0.898674667,1.03544474,0.16163525
149,0.914331377,1.05455649,0.16676797
150,0.930212438,1.07395506,0.172044024
151,0.946299016,1.09361887,0.177467167
152,0.962594151,1.11355186,0.183041453
153,0.979099154,1.13375461,0.188770264
154,0.995815694,1.15423,0.194657475
155,1.01274467,1.17497873,0.200706422
156,1.02988839,1.19600391,0.206921205
157,1.0472486,1.21730709,0.21330595
158,1.06482661,1.23889005,0.219864219
159,1.082623,1.26075339,0.226599887
160,1.10064113,1.28290117,0.233517691
161,1.11888182,1.30533397,0.240621522
162,1.13734627,1.32805276,0.247915477
163,1.15603602,1.35105991,0.255403996
164,1.17494738,1.37435031,0.263093024
165,1.19409263,1.39793909,0.270984024
166,1.2134676,1.42182028,0.279082835
167,1.23307431,1.4459964,0.287394643
168,1.25291431,1.470469,0.295923889
169,1.2729882,1.49523818,0.304675043
170,1.29329884,1.52030706,0.313653857
171,1.3138324,1.54564738,0.32288152
172,1.33461487,1.57131088,0.332332194
173,1.35563886,1.59727764,0.342026353
174,1.37690258,1.62354612,0.351968139
175,1.39840949,1.65011907,0.362163782
176,1.4201597,1.67699659,0.372618496
177,1.44215286,1.70417225,0.38334316
178,1.4643935,1.73166013,0.394333571
179,1.48688293,1.75945592,0.405600846
180,1.50962031,1.78755915,0.41715011
181,1.53260827,1.81597066,0.428988039
182,1.55584753,1.84469163,0.441120714
183,1.57933855,1.873721,0.453553885
184,1.60308409,1.90306091,0.466295063
185,1.62708271,1.93270934,0.479349405
186,1.65133882,1.96266925,0.492725134
187,1.67585075,1.99293792,0.506427824
188,1.70062101,2.02351737,0.520465314
189,1.72564948,2.05440569,0.534843922
190,1.75093818,2.08560348,0.549571455
191,1.77648747,2.11711073,0.564655125
192,1.8022989,2.14892673,0.580103278
193,1.82825756,2.18092871,0.595815182
194,1.85446227,2.2132206,0.61188668
195,1.88091826,2.24580526,0.628328264
196,1.9076252,2.27868152,0.645146787
197,1.93458211,2.31184649,0.662348151
198,1.9617902,2.34529924,0.679939508
199,1.98921704,2.37900019,0.697911203
200,2.01692319,2.41301918,0.716300964
201,2.04487824,2.44731736,0.735100627
202,2.07308316,2.48189354,0.754317343
203,2.10153508,2.51674318,0.773957133
204,2.1302352,2.55186486,0.794027507
205,2.15918159,2.58725452,0.814535618
206,2.18837452,2.62290955,0.835488319
207,2.21781158,2.65882587,0.856892526
208,2.24749517,2.69500136,0.878756702
209,2.27742076,2.73142934,0.901086211
210,2.30758691,2.76810551,0.92388773
211,2.33799529,2.80502939,0.947171569
212,2.36864424,2.84219551,0.970943928
213,2.39952135,2.87958646,0.995206237
214,2.43064523,2.91721988,1.01997709
215,2.4620049,2.95508075,1.04525888
216,2.49358153,2.99312496,1.07105672
217,2.52540255,3.03141332,1.09738111
218,2.55745244,3.06991076,1.12423873
219,2.5897305,3.10861063,1.15163875
220,2.62223363,3.14750695,1.17958724
221,2.65495682,3.18658185,1.20809197
222,2.68790269,3.22584796,1.23716235
223,2.72106409,3.26528549,1.26680291
224,2.75444269,3.30489182,1.29702628
225,2.78803205,3.34465599,1.32783723
226,2.82183051,3.38457036,1.35924447
227,2.85583162,3.42462349,1.39125395
228,2.89003587,3.46480989,1.42387664
229,2.92443466,3.50511479,1.45711565
230,2.95902753,3.5455327,1.49098277
231,2.99380827,3.58604956,1.52548301
232,3.02877188,3.62665582,1.56062365
233,3.06391335,3.66733885,1.59641254
234,3.09922743,3.70808673,1.63285589
235,3.1347065,3.74888563,1.66995966
236,3.1703279,3.78971863,1.70767474
237,3.20595646,3.83055925,1.74559498
238,3.24173522,3.8714323,1.78415239
239,3.27765775,3.91232538,1.82335007
240,3.31371856,3.95322704,1.86319029
241,3.34991407,3.99412632,1.90367913
242,3.38623643,4.03501129,1.9448185
243,3.42268085,4.07586908,1.98661304
244,3.45924091,4.1166873,2.02906561
245,3.49591184,4.15745544,2.07218051
246,3.532686,4.19815779,2.11595917
247,3.5695591,4.23878336,2.16040564
248,3.60652089,4.27931786,2.20552063
249,3.6435678,4.31974649,2.25130796
250,3.68069148,4.36005545,2.29776931
251,3.71788502,4.40023184,2.34490776
252,3.75514269,4.44026041,2.39272451
253,3.79245377,4.48012352,2.44121766
254,3.82981157,4.51980829,2.49039125
255,3.86720657,4.55929661,2.54024172
256,3.90463591,4.59857702,2.59077835
257,3.94209218,4.63765192,2.6420176
258,3.97955346,4.67646313,2.69391513
259,4.01701832,4.7150135,2.74649334
260,4.05447817,4.75329208,2.7997551
261,4.0919199,4.7912674,2.85368586
262,4.12933397,4.82892942,2.90828943
263,4.1667099,4.86625719,2.96356106
264,4.20403624,4.90323114,3.01949644
265,4.24130154,4.93983364,3.07609248
266,4.27849436,4.97604465,3.1333406
267,4.3156004,5.0118432,3.19123292
268,4.3526082,5.04721069,3.24976397
269,4.38950539,5.08212662,3.30892658
270,4.42627668,5.11657,3.3687067
271,4.46299362,5.15082216,3.42881036
272,4.49968147,5.18478537,3.48948669
273,4.53624868,5.21828747,3.55075526
274,4.5726862,5.25131035,3.61261106
275,4.60898495,5.28384161,3.67504978
276,4.64513397,5.31586361,3.73805833
277,4.68112373,5.347363,3.80162835
278,4.71694374,5.37832212,3.86575174
279,4.75258207,5.40872526,3.93041492
280,4.78802967,5.43855858,3.99561191
281,4.82327795,5.46780634,4.06133175
282,4.85831165,5.49644995,4.12755823
283,4.89312124,5.52447653,4.19428301
284,4.92769384,5.55187035,4.26151514
285,4.96202278,5.57861423,4.32920551
286,4.99608803,5.60469198,4.3973484
287,5.02988529,5.63009167,4.46594477
288,5.06339073,5.65478849,4.53494883
289,5.09661007,5.67878008,4.60438204
290,5.12951994,5.70204735,4.67420912
291,5.16210842,5.72457266,4.74441385
292,5.19436693,5.74634409,4.81498146
293,5.22627687,5.76734734,4.88588572
294,5.25782728,5.78756666,4.95711279
295,5.28900528,5.80699015,5.02863789
296,5.31979799,5.82560682,5.10043955
297,5.35019112,5.84340334,5.17249346
298,5.38017464,5.86036825,5.24478436
299,5.40973377,5.87649298,5.3172822
300,5.43885374,5.89176655,5.38995886
301,5.4675231,5.906178,5.46279287
302,5.49573135,5.91972208,5.53575945
303,5.52346611,5.93239117,5.60883284
304,5.55071259,5.94417953,5.68197966
305,5.57806253,5.95582008,5.75567055
306,5.60500479,5.96666002,5.82951164
307,5.63149595,5.97665167,5.90346146
308,5.65752697,5.98578882,5.97749519
309,5.68309069,5.99406672,6.05159712
310,5.70817566,6.0014801,6.12574434
311,5.73277617,6.0080266,6.19991875
312,5.75688124,6.01370192,6.27409172
313,5.78048372,6.01850319,6.34825087
314,5.80357504,6.0224309,6.42236805
315,5.8261466,6.02547789,6.49642372
316,5.84818411,6.02762461,6.57042217
317,5.86968946,6.02890635,6.64429474
318,5.8906498,6.02929926,6.7180481
319,5.91105795,6.02881432,6.79164934
320,5.93090391,6.02744865,6.86507082
321,5.95018339,6.02520466,6.9382987
322,5.96888638,6.02208567,7.01130056
323,5.98700857,6.01809359,7.08406019
324,6.00454187,6.013237,7.15654707
325,6.02148008,6.007514,7.22874355
326,6.03781843,6.00093889,7.3006196
327,6.05355072,5.99351358,7.37215567
328,6.06867266,5.98524857,7.44332552
329,6.08317995,5.97615385,7.51410627
330,6.09706736,5.96623707,7.58447456
331,6.11033392,5.95551395,7.65440655
332,6.12297583,5.94399023,7.7238822
333,6.13499022,5.93168449,7.79287529
334,6.14637709,5.91860628,7.86137199
335,6.15713644,5.90477562,7.92934418
336,6.16726637,5.89020348,7.99677038
337,6.17676735,5.87490702,8.06364155
338,6.18564367,5.85890722,8.1299324
339,6.19389486,5.84221649,8.19562721
340,6.20206499,5.82480907,8.2619257
341,6.20969772,5.80667877,8.32785606
342,6.21671772,5.78783369,8.3932457
343,6.22312689,5.76829052,8.45808315
344,6.2289238,5.74805832,8.52235031
345,6.23410988,5.72715282,8.58603382
346,6.23868561,5.70558739,8.64911938
347,6.24264956,5.6833725,8.71159744
348,6.24600458,5.66052914,8.77344131
349,6.24875212,5.63706923,8.83465099
350,6.25088549,5.61297369,8.89521122
351,6.25241756,5.5883112,8.95510387
352,6.25334644,5.56307507,9.01431847
353,6.25367165,5.53727245,9.07284451
354,6.25340176,5.51093817,9.13066673
355,6.25253677,5.48408318,9.18778038
356,6.25107813,5.45671606,9.24417019
357,6.2490344,5.42886782,9.29982758
358,6.24640894,5.40054846,9.35474491
359,6.2432065,5.3717823,9.40891075
360,6.23943233,5.34258604,9.46231651
361,6.23509169,5.31297493,9.51496124
362,6.23019505,5.2829771,9.5668335
363,6.22474623,5.25260639,9.61793423
364,6.21875191,5.22188091,9.66825294
365,6.21222305,5.19083071,9.71778202
366,6.20516396,5.15946293,9.76652527
367,6.19758797,5.12780476,9.8144846
368,6.18950129,5.09587717,9.86165047
369,6.18091249,5.06369638,9.90802479
370,6.17183352,5.03128195,9.95361042
371,6.16227484,4.99865913,9.99840546
372,6.15224504,4.96584272,10.0424118
373,6.1417346,4.9325633,10.0858536
374,6.13070297,4.89847326,10.1289721
375,6.11918497,4.86415386,10.1713123
376,6.10718489,4.82961464,10.2128792
377,6.09470844,4.79487038,10.2536716
378,6.08176565,4.75994158,10.2936878
379,6.06836176,4.72484207,10.3329325
380,6.05450439,4.68958044,10.3714027
381,6.04020309,4.65418243,10.4091024
382,6.02546644,4.61865854,10.4460325
383,6.01029682,4.58302307,10.4821959
384,5.99470949,4.547297,10.5175934
385,5.97870398,4.51145792,10.5522213
386,5.96229935,4.47557497,10.5860987
387,5.94553947,4.43970966,10.6192112
388,5.92834902,4.40372372,10.6515818
389,5.91078997,4.36773157,10.6832113
390,5.89285803,4.33172131,10.7141037
391,5.8745718,4.29572344,10.7442589
392,5.85593796,4.25974321,10.7736893
393,5.83696747,4.22379446,10.8024006
394,5.81766844,4.18789291,10.8303986
395,5.79805708,4.15205622,10.8576918
396,5.77813482,4.11628389,10.8842897
397,5.7579174,4.08059645,10.9101982
398,5.7374115,4.04500151,10.9354267
399,5.7166357,4.00951719,10.9599857
400,5.69559097,3.9741509,10.9838848
401,5.67429686,3.93891644,11.0071325
402,5.65275574,3.90381289,11.0297413
403,5.63098097,3.86886024,11.0517187
404,5.60898399,3.83406568,11.0730782
405,5.58677244,3.79943109,11.0938301
406,5.56435823,3.76497269,11.1139822
407,5.54130173,3.72999716,11.1333818
408,5.51794052,3.69506383,11.1521368
409,5.49435759,3.66029167,11.1702795
410,5.4705534,3.6256752,11.1878119
411,5.4465313,3.59122014,11.2047424
412,5.42230177,3.55693531,11.2210808
413,5.39787722,3.52283525,11.2368355
414,5.3732605,3.48891687,11.252018
415,5.3484602,3.45519018,11.266633
416,5.32348776,3.42166448,11.2806864
417,5.29835081,3.38834691,11.2941933
418,5.27305508,3.3552382,11.3071566
419,5.24760818,3.32234335,11.3195925
420,5.22201777,3.28967023,11.331502
421,5.19631004,3.25724411,11.342905
422,5.17045975,3.22502899,11.3537979
423,5.14449549,3.19305134,11.3642015
424,5.11841774,3.16131306,11.3741159
425,5.09223795,3.12981844,11.3835545
426,5.06596899,3.09857559,11.3925352
427,5.03960991,3.0675807,11.4010515
428,5.01316833,3.03683734,11.4091215
429,4.9866662,3.00637293,11.4167891
430,4.9600935,2.97615647,11.4240131
431,4.93346405,2.94620013,11.4308167
432,4.90678501,2.9165082,11.4372149
433,4.88006592,2.8870821,11.443223
434,4.85330677,2.85791922,11.448843
435,4.82652473,2.82902956,11.4540911
436,4.79971981,2.80040765,11.4589729
437,4.77289152,2.77204943,11.4634962
438,4.74605942,2.74396539,11.4676771
439,4.71922112,2.71615052,11.4715157
440,4.69238615,2.68860459,11.4750338
441,4.66555786,2.66132545,11.4782314
442,4.6387434,2.63431668,11.4811182
443,4.61150789,2.60735869,11.4832945
444,4.58406925,2.58057523,11.4849577
445,4.55661583,2.55405211,11.4862747
446,4.52916479,2.52780104,11.4872723
447,4.50171185,2.50181437,11.4879427
448,4.4742651,2.47609186,11.4883099
449,4.44682789,2.45063972,11.4883585
450,4.41940784,2.42545271,11.4881182
451,4.39200354,2.40052795,11.4875803
452,4.36462784,2.3758738,11.486762
453,4.33727789,2.3514812,11.4856625
454,4.30995989,2.32735181,11.4842882
455,4.2826829,2.30348587,11.4826565
456,4.25544024,2.27987862,11.4807587
457,4.2282486,2.25654221,11.4786396
458,4.2011075,2.23345876,11.476263
459,4.17401505,2.21063161,11.4736433
460,4.14698648,2.18806386,11.4708023
461,4.12001562,2.1657517,11.467742
462,4.09310627,2.14368629,11.4644585
463,4.06626654,2.12187481,11.4609671
464,4.03949881,2.10031033,11.4572754
465,4.01280546,2.07899284,11.4533825
466,3.98619246,2.05791974,11.4493055
467,3.95965767,2.03708792,11.4450388
468,3.9332056,2.01649261,11.4405966
469,3.9068439,1.99613655,11.4359846
470,3.88056779,1.97601151,11.4312067
471,3.85438275,1.95611894,11.4262619
472,3.82829618,1.93645728,11.4211683
473,3.80229974,1.91701233,11.4159231
474,3.77640533,1.89779496,11.4105358
475,3.75060678,1.87879395,11.4050074
476,3.72491527,1.86001158,11.3993502
477,3.69932795,1.84144175,11.3935614
478,3.673805,1.82308686,11.3876076
479,3.64806294,1.80500901,11.3811674
480,3.62241411,1.7871511,11.3745804
481,3.59686637,1.76951301,11.3678608
482,3.57140875,1.75208151,11.3610058
483,3.54606032,1.73486829,11.3540287
484,3.52080655,1.71786046,11.3469191
485,3.49565721,1.70105934,11.339694
486,3.47061276,1.68446112,11.3323545
487,3.4456749,1.66806829,11.3248978
488,3.42084241,1.65187275,11.3173323
489,3.39612031,1.63587224,11.3096657
490,3.37150955,1.62006903,11.3018942
491,3.34700918,1.60445535,11.2940283
492,3.32262111,1.58903003,11.2860641
493,3.2983439,1.57378554,11.278038
494,3.27417946,1.55872583,11.2698994
495,3.25013471,1.54384875,11.2616816
496,3.22620463,1.52914703,11.2533875
497,3.20239139,1.51462078,11.2450171
498,3.17869568,1.50026321,11.236577
499,3.15510917,1.48607099,11.2280407
500,3.13166022,1.47205615,11.2194748
501,3.10832095,1.45819581,11.2108402
502,3.08510327,1.44449615,11.2021465
503,3.06200123,1.430951,11.1933737
504,3.03901887,1.4175601,11.1845512
505,3.0161643,1.4043237,11.1756859
506,2.99342799,1.39123189,11.1667719
507,2.97081017,1.3782841,11.1578064
508,2.94831586,1.36548066,11.1487999
509,2.92594123,1.35281348,11.1397543
510,2.90368509,1.34028125,11.1306639
511,2.88152432,1.3279103,11.1215038
512,2.85938525,1.31577396,11.1121731
513,2.83736157,1.30377769,11.1027956
514,2.81545758,1.29191709,11.0933838
515,2.79366946,1.28019261,11.0839291
516,2.77200246,1.26860321,11.0744371
517,2.75045037,1.25713992,11.0649157
518,2.72901678,1.24580681,11.0553589
519,2.70770025,1.23459876,11.0457745
520,2.68649864,1.22351086,11.0361557
521,2.66541719,1.21254635,11.0265169
522,2.64445186,1.20169961,11.0168505
523,2.62360168,1.19096899,11.0071564
524,2.60286808,1.18035066,10.9974413
525,2.58225417,1.16984856,10.9877071
526,2.56175137,1.15944946,10.9779568
527,2.54136872,1.1491636,10.9681854
528,2.52109718,1.13895917,10.9584341
529,2.50093937,1.1288712,10.9486389
530,2.48089528,1.11888146,10.9388371
531,2.46096826,1.10899019,10.9290218
532,2.44114852,1.09918463,10.9192047
533,2.42144656,1.08947885,10.9093781
534,2.40185308,1.07985985,10.8995447
535,2.38237119,1.0703274,10.8897076
536,2.36299944,1.06088126,10.8798647
537,2.34373999,1.05151606,10.8700285
538,2.32458663,1.04223144,10.8601866
539,2.3055408,1.03302693,10.850338
540,2.28660154,1.02389312,10.8405018
541,2.26776838,1.01483595,10.830658
542,2.24904418,1.00584769,10.8208342
543,2.23042083,0.996934831,10.8110027
544,2.21187997,0.988188803,10.8011084
545,2.19344234,0.979515553,10.7912178
546,2.17511392,0.970918477,10.781333
547,2.15688467,0.962387741,10.77145
548,2.1387589,0.953926384,10.7615681
549,2.12073565,0.945531428,10.7517014
550,2.10281253,0.9371984,10.7418461
551,2.08499002,0.928926945,10.7319984
552,2.06726503,0.920717955,10.7221584
553,2.04964304,0.912568927,10.7123337
554,2.03211474,0.904475629,10.7025118
555,2.01468563,0.89643991,10.6927032
556,1.997352,0.888454974,10.6829157
557,1.98011458,0.88052386,10.6731367
558,1.96296835,0.872640371,10.663372
559,1.94591856,0.864812255,10.6536112
560,1.92895651,0.857025087,10.6438704
561,1.91208231,0.849254608,10.6341734
562,1.89530778,0.841553032,10.6244774
563,1.87861979,0.833893239,10.6147938
564,1.86202276,0.826272666,10.6051302
565,1.84550881,0.818680465,10.5954905
566,1.82908297,0.811128318,10.5858736
567,1.81274498,0.803613544,10.576273
568,1.79648781,0.796128392,10.5666924
569,1.78031516,0.788674235,10.5571337
570,1.76422548,0.781250358,10.5476007
571,1.74821496,0.77385205,10.5380831
572,1.732288,0.766483068,10.528595
573,1.71643758,0.759136379,10.5191288
574,1.70066583,0.751811624,10.5096893
575,1.68499839,0.744572639,10.5002527
576,1.66941118,0.737365663,10.4908295
577,1.65390873,0.730186343,10.4814386
