traj,s1,s2,s3
0,4.53945468e-05,0,0
1,0.000989561784,0.000852817029,1.03405846e-05
2,0.00196255208,0.00173595641,2.16726166e-05
3,0.00296489079,0.0026500572,3.40482402e-05
4,0.00399710657,0.00359576661,4.75216839e-05
5,0.00505974144,0.00457374472,6.21492654e-05
6,0.00615333719,0.00558465952,7.79896654e-05
7,0.00727846334,0.00662919972,9.51039183e-05
8,0.00843566284,0.00770803727,0.000113555092
9,0.00962550472,0.00882187951,0.00013340899
10,0.010848566,0.00997143053,0.000154733949
11,0.0121054519,0.0111574354,0.00017760112
12,0.0133967102,0.0123805813,0.000202083422
13,0.014722974,0.0136416508,0.000228258141
14,0.016084848,0.0149413804,0.000256204017
15,0.017482914,0.0162805151,0.000286003051
16,0.01891784,0.017659869,0.000317741476
17,0.0203901827,0.0190801714,0.000351506547
18,0.0219006501,0.0205422565,0.00038739061
19,0.02344984,0.0220469143,0.000425489125
20,0.0250384081,0.0235949513,0.00046589924
21,0.0266670957,0.0251872893,0.000508725527
22,0.0283364579,0.0268246606,0.000554071448
23,0.0300472155,0.0285079516,0.000602047541
24,0.0318000428,0.0302380044,0.000652767369
25,0.0335957371,0.0320158117,0.000706348685
26,0.0354348086,0.0338421017,0.000762911804
27,0.0373181105,0.0357178673,0.00082258461
28,0.0392462909,0.0376439728,0.000885494926
29,0.0412201062,0.0396214016,0.000951780239
30,0.0432403497,0.0416511148,0.00102157937
31,0.0453076772,0.0437339954,0.00109503663
32,0.0474228226,0.0458709486,0.00117229857
33,0.0495866984,0.048063159,0.00125352491
34,0.0517998636,0.0503113791,0.00133886933
35,0.0540633053,0.0526167937,0.00142850331
36,0.0563777275,0.0549803711,0.00152259402
37,0.0587438792,0.0574030802,0.00162131747
38,0.0611625724,0.0598859526,0.00172485341
39,0.0636347681,0.062430203,0.00183339557
40,0.0661612079,0.0650368184,0.00194713892
41,0.0687425211,0.0677066818,0.0020662751
42,0.0713799968,0.0704413205,0.0021910239
43,0.0740740299,0.0732413828,0.00232158555
44,0.076825805,0.076108329,0.0024581952
45,0.0796361193,0.0790432021,0.00260107801
46,0.082505703,0.0820470452,0.00275045633
47,0.0854356959,0.0851212218,0.00290659396
48,0.088426888,0.0882668495,0.00306973071
49,0.0914800838,0.0914849937,0.00324012269
50,0.0945963115,0.0947769508,0.0034180393
51,0.0977766067,0.0981440991,0.00360376691
52,0.101021826,0.101587534,0.00379757886
53,0.104332782,0.105108403,0.00399976689
54,0.107710637,0.10870821,0.00421063928
55,0.111156315,0.112388149,0.00443050172
56,0.114670679,0.116149411,0.00465967879
57,0.118255064,0.119993657,0.00489851506
58,0.121910162,0.123921916,0.00514733
