tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,naccept,nreject,converged
0.01,0,-3.08283138,3.33024526,-3.01300597,0.77429986,-1.11965406,1.58377969,0.202622682,15.5067673,-3.19919395,0.166502714,-2.76192713,1.04333019,-0.357584596,1.66028655,-2.9525702,1.43657029,-1.91953194,2.57728934,0.666010857,-0.642007709,-0.775059223,9.12034893,0.475456804,-2.38989401,0.229594126,-2.0644021,2.17590094,-0.284743309,71,0,1
0.01,1,1.8914305,2.46688819,-4.72055531,0.784325957,-1.0742116,1.99408484,0.436154455,-0.340654492,-3.8858068,-0.325747073,-2.83256507,3.8142817,-0.394811302,1.29311419,-1.59560359,0.836514473,-3.07939959,2.64989448,-1.22257578,-0.113630071,0.651486456,6.81814575,-0.212322772,-2.50408745,0.00308914506,-0.19178845,1.57401311,-0.568523169,154,0,1
0.01,2,-5.17697906,3.33367276,-6.96853924,0.751172483,0.831293285,1.57223082,0.679456949,-5.66381931,-3.2986033,-0.812603116,-2.77635098,5.39158154,-0.32407704,0.497748613,-3.93567514,1.4633323,-5.43119764,2.57853317,0.186765999,-0.84145689,1.30672693,-6.97442484,0.357694745,-3.02881241,0.183989435,1.72247219,2.44302011,-1.73253715,65,0,1
0.01,3,-0.799345076,2.66955972,-1.58388746,-0.208335727,-1.58448792,1.74567235,0.372943282,9.22940826,-3.36806226,1.77010214,-2.73752332,1.77020311,-1.17694747,1.63493323,-2.02883315,1.87634754,-13.6037111,2.31805801,5.80022907,-0.176344305,0.123732388,6.36416912,-0.083980374,-72.5683899,-0.356185496,40.4787025,2.08983636,0.165146813,2374,0,0
0.01,4,3.8022337,1.77235401,-1.21258008,-0.885921717,-1.21249044,1.8451829,0.174612284,0.612183869,-3.33250523,2.7248311,-2.57411456,2.72540188,-1.79958832,1.59506917,4.09301615,1.70237517,-75.6777725,1.99573851,41.1137123,0.284037292,0.899908483,-1.28979206,-1.22458172,11.0369139,-0.706733346,-7.83628845,2.24608469,-0.210758001,2067,0,0
0.01,5,6.34856558,2.98204184,-2.39297843,0.193863407,-2.3923192,1.72293997,0.480655044,0.288271755,-3.36885595,2.11136675,-2.79861498,2.11143923,-0.826869428,1.62538898,4.19991684,1.72450078,-9.76877785,2.4563477,2.66049457,-0.283198982,0.328279346,-1.14793849,0.114449233,66.534668,-0.185977966,-41.9673996,2.1055727,-0.18584545,2752,0,0
0.01,6,-6.72054195,3.59932518,-2.6800561,0.803951681,-1.83882415,1.28426218,1.00857651,-1.67427099,-2.94856215,3.59967422,-2.70515704,3.23648906,-0.283049554,-0.312451422,-4.83518982,1.56247425,-1.7390641,2.68032241,-2.04872346,-3.7440486,3.79128242,-2.18722582,0.733991086,-0.771156907,0.450004637,0.3273983,3.26662302,-3.011199,79,0,1
0.01,7,-3.19543219,2.42100096,-1.26926553,-0.494678944,-1.26869476,1.76067674,0.412169307,9.10147953,-3.34466124,1.98544586,-2.68209887,1.98569095,-1.43934286,1.57936716,-4.72522545,2.01620412,-29.5064163,2.1996398,14.9943705,-0.0585473664,0.496904433,7.15510607,-0.2917687,63.2412491,-0.504869163,-40.9648514,2.08363891,0.221622795,2608,0,0
0.01,8,-5.89941502,3.33097649,-1.80630255,0.777012527,-1.77261329,1.5863477,0.364004493,13.790061,-3.30714107,0.826627612,-2.76520705,0.819254577,-0.308296233,1.63244236,-4.85427523,1.45498931,1.58258426,2.5760951,-1.73713624,-0.646978319,-0.415778041,7.78295851,0.348304689,7.18465757,0.22106418,-7.70429373,2.26107168,-0.30894503,617,0,1
0.01,9,0.970485091,2.08970499,0.152173653,-2.01587582,0.971447527,0.94154036,-0.433908492,2.21087623,-2.36256051,2.2328701,-1.93467069,2.21099901,-3.20492959,2.62067986,93.9078064,-1.57211006,0.856826246,1.29202139,-11.4818821,1.92591941,-0.990512848,6.47901964,0.503381252,1.52519786,-1.09259284,1.50199449,1.11962068,-2.68066931,34,0,0
