dt,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,converged
1.5,0,-2.81841993,11.0512276,-6.96790171,1.17473507,7.54966259,-1.40091848,-4.19017982,11.2987289,-0.134982347,5.66362429,-1.95872939,3.02235174,-1.03859043,-2.55936861,-1.85336804,16.1853218,-8.68323898,2.88170671,12.396059,-5.33063221,-6.70250797,4.10677958,7.27139568,2.88924646,1.14841104,-4.7663002,-0.0446078777,-0.82263267,1
1.5,1,-2.71618319,10.8020067,-7.34816647,0.66642952,8.12307167,-1.3244307,-4.14679146,11.3511467,0.509646177,5.37997866,-1.76983261,3.36225319,-1.13070226,-2.89925337,-1.74834275,16.0529957,-8.93822479,2.28048563,13.0567513,-5.1366272,-6.85721636,4.2461977,7.93880653,2.84130931,1.36851454,-5.01390839,-0.119687319,-0.888180017,1
1.5,2,-2.59517407,10.6086683,-7.70602512,-0.078199625,8.78796959,-1.29908895,-4.01682663,11.4576159,1.53900433,5.27194023,-2.9036622,4.07652617,-1.14987516,-3.00230718,-1.60865855,16.1626835,-9.10263634,1.40367138,13.5885134,-5.05452538,-6.77693224,4.38803434,8.99909878,2.86307645,0.201831937,-4.77397156,-0.266420245,-0.590462208,1
1.5,3,-2.62803125,10.2204781,-7.37386417,0.73005271,8.302351,-1.58301806,-3.91634798,11.5502377,3.6084013,5.57095909,-5.97317982,4.21495819,-0.583170891,-2.56078267,-1.63080859,16.1722775,-8.7303524,2.3164115,12.1802721,-5.75833702,-5.84969807,4.39148998,11.1736088,2.70859146,-3.0497427,-3.91116476,0.135158539,-0.249176979,1
1.5,4,-2.79506135,6.43374109,-6.08176756,5.55100632,6.97954607,-3.28037667,-3.73002243,11.4745922,10.7332153,6.24655342,-10.5261431,2.63580513,0.104845047,-1.74237251,-1.78963494,13.7935505,-7.67560911,7.97842026,10.2053232,-8.93392181,-4.71310329,4.14592314,17.837328,2.54512405,-8.0113039,-3.88400507,1.49621868,-0.417053342,1
1.5,5,-2.91852999,2.24343228,-5.48031664,4.77918243,6.19476604,-0.901608229,-3.81773853,11.4298029,3.21998239,6.54164314,-4.05627632,1.77581477,-1.55349219,-1.38208818,-1.95873582,4.80635118,-7.45441294,6.9117651,9.49566555,-4.55574846,-4.86380434,4.04204082,7.78894615,2.53428555,-1.28794289,-3.9144485,0.61667645,-0.601065278,1
1.5,6,-0.0831255913,2.33118796,-0.276300251,-2.13355184,1.30604172,0.734666348,-0.238398314,5.49452448,-2.31737089,1.84415185,-1.78776968,1.84224331,-3.32948613,2.82140732,-1.98162365,-1.40912592,1.40003157,1.20493674,-2.48202944,1.91790199,-0.612944305,4.14332151,0.567465901,0.939348936,-1.04422712,1.60441017,1.02125561,-2.29053831,0
1.5,7,-0.0818579197,2.33128357,-0.276361763,-2.13358259,1.30602431,0.734660387,-0.237811089,5.49676609,-2.31711006,1.84440589,-1.78768194,1.84237349,-3.32950616,2.82041192,-1.97570312,-1.40904689,1.40049911,1.20491624,-2.48544717,1.91789365,-0.610723078,4.14852142,0.567750692,0.939894974,-1.04412222,1.60494924,1.02125251,-2.29254317,0
1.5,8,-0.0805838108,2.33137965,-0.276422441,-2.13361382,1.30600667,0.734654427,-0.237223864,5.49900913,-2.31684923,1.844661,-1.7875942,1.84250426,-3.32952619,2.81941605,-1.96976852,-1.40896749,1.40096712,1.20489526,-2.48887157,1.91788518,-0.608501673,4.15373182,0.568035126,0.940442681,-1.04401743,1.60548592,1.02124953,-2.29454923,0
1.5,9,-0.079305172,2.33147573,-0.276483238,-2.13364506,1.30598879,0.734647989,-0.236637831,5.50124931,-2.3165884,1.84491646,-1.78750658,1.84263587,-3.32954597,2.8184166,-1.96382332,-1.40888846,1.40143514,1.20487428,-2.49230099,1.91787672,-0.606278956,4.15894079,0.568319559,0.940990388,-1.04391241,1.60602117,1.02124643,-2.29655695,0
1.5,10,-2.64770317,-6.43732548,-1.05270028,2.1388638,0.215123892,3.87975907,-1.56717587,11.1587114,0.506937981,6.86734104,-4.60565758,1.78262568,-0.489500284,-1.33834028,-1.81393552,-6.36074018,-3.89750385,2.98479652,5.5040679,1.43167984,-3.24315071,3.7382133,-1.42203987,5.05951595,-1.90030742,-3.00088334,3.5485816,-1.84917474,1
1.5,11,-2.62340665,-10.2241058,-1.02002454,4.48092747,0.276904106,3.47584152,-1.53608656,11.1613598,4.30372,6.88175821,-7.16091776,1.69719648,0.00660395622,-1.33528137,-1.78210342,-10.2438622,-3.83553171,5.73367691,5.61002254,0.644325137,-3.13381004,3.73172832,1.09238267,5.02499771,-4.60132694,-3.18314052,4.74113369,-1.90165806,1
