analysis,problem,algorithm,mode,transfers,setting_kind,setting,n,states,repeat,ms
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,8,15,0,65.106000
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,8,15,1,64.756400
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,8,15,2,64.890400
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,8,15,3,64.884100
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,8,15,4,64.882000
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,8,15,5,64.585200
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,8,15,6,64.737000
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,8,15,7,64.586100
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,8,15,8,64.800200
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,8,15,9,64.535700
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,8,15,10,64.691300
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,8,15,11,64.510000
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,8,15,12,64.776300
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,8,15,13,64.638700
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,8,15,14,64.754900
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,8,15,15,64.514800
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,8,15,16,64.796600
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,8,15,17,64.538700
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,8,15,18,64.735900
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,8,15,19,64.574100
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,8,15,20,64.797800
times,ring_modulator,rosenbrock23_sciml,fixed,both,none,nan,8,15,0,145.047400
times,ring_modulator,rosenbrock23_sciml,fixed,both,none,nan,8,15,1,64.893500
times,ring_modulator,rosenbrock23_sciml,fixed,both,none,nan,8,15,2,65.091000
times,ring_modulator,rosenbrock23_sciml,fixed,both,none,nan,8,15,3,64.975700
times,ring_modulator,rosenbrock23_sciml,fixed,both,none,nan,8,15,4,64.606400
times,ring_modulator,rosenbrock23_sciml,fixed,both,none,nan,8,15,5,64.845200
times,ring_modulator,rosenbrock23_sciml,fixed,both,none,nan,8,15,6,64.592800
times,ring_modulator,rosenbrock23_sciml,fixed,both,none,nan,8,15,7,64.876600
times,ring_modulator,rosenbrock23_sciml,fixed,both,none,nan,8,15,8,64.648800
times,ring_modulator,rosenbrock23_sciml,fixed,both,none,nan,8,15,9,64.817000
times,ring_modulator,rosenbrock23_sciml,fixed,both,none,nan,8,15,10,64.691200
times,ring_modulator,rosenbrock23_sciml,fixed,both,none,nan,8,15,11,64.912000
times,ring_modulator,rosenbrock23_sciml,fixed,both,none,nan,8,15,12,64.672200
times,ring_modulator,rosenbrock23_sciml,fixed,both,none,nan,8,15,13,64.962500
times,ring_modulator,rosenbrock23_sciml,fixed,both,none,nan,8,15,14,64.790100
times,ring_modulator,rosenbrock23_sciml,fixed,both,none,nan,8,15,15,64.951800
times,ring_modulator,rosenbrock23_sciml,fixed,both,none,nan,8,15,16,64.614000
times,ring_modulator,rosenbrock23_sciml,fixed,both,none,nan,8,15,17,64.764800
times,ring_modulator,rosenbrock23_sciml,fixed,both,none,nan,8,15,18,64.533600
times,ring_modulator,rosenbrock23_sciml,fixed,both,none,nan,8,15,19,64.852700
times,ring_modulator,rosenbrock23_sciml,fixed,both,none,nan,8,15,20,64.631600
times,ring_modulator,rosenbrock23_sciml,fixed,none,none,nan,32,15,0,62.790900
