tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,naccept,nreject,converged
0.01,0,5.10098505,3.33657384,-3.20645952,0.783644199,-2.54742789,1.55315745,0.739908755,1.53980362,-3.30831027,2.61733508,-2.76715183,2.49205542,-0.270401537,0.532204986,2.04396248,1.46196294,-3.24682546,2.62496281,-1.44378006,-0.936717212,1.16199672,-1.05064201,0.360476136,-0.89195025,0.232275575,-0.687573612,2.60805845,-1.52276504,81,4,1
0.01,1,5.08623838,3.33752728,-3.21396708,0.783628225,-2.53644538,1.55312252,0.736093402,1.54027796,-3.30758691,2.61414933,-2.76710415,2.48930478,-0.271169752,0.535936117,2.03161025,1.46266091,-3.11180925,2.62476945,-1.51680899,-0.93372941,1.15451515,-1.05209649,0.360984296,-0.932325065,0.232322693,-0.669631541,2.60385013,-1.51473153,80,2,1
0.01,2,5.10363436,3.33641887,-3.21430302,0.783680558,-2.54546738,1.55325532,0.741607845,1.5030992,-3.30995703,2.62168336,-2.76727366,2.49463773,-0.269517422,0.530914843,2.04155779,1.46213019,-3.25308514,2.62500906,-1.44305408,-0.937775254,1.16514218,-1.07269943,0.358595192,-0.883146882,0.231998116,-0.68784374,2.61070657,-1.52633929,81,4,1
0.01,3,5.0795145,3.33861828,-3.21695161,0.783610106,-2.53349113,1.55265415,0.735839844,1.55565476,-3.30774546,2.61366773,-2.7670095,2.48822021,-0.271119595,0.535761774,2.0278306,1.46354604,-3.10955667,2.62466431,-1.51732671,-0.934386313,1.15455127,-1.04360867,0.360535622,-0.931355238,0.232582644,-0.671355724,2.60415244,-1.51480031,81,4,1
0.01,4,5.03140497,3.34414983,-3.1910913,0.784049034,-2.55186915,1.55017102,0.741615534,1.55472898,-3.29795146,2.62202311,-2.76645708,2.49270725,-0.273397207,0.527886569,1.98624527,1.46635163,-3.44152737,2.62585306,-1.32663298,-0.940258563,1.16713214,-1.05049145,0.37134406,-0.836502671,0.234840423,-0.718041837,2.60781598,-1.5291363,82,2,1
0.01,5,5.09338808,3.3373704,-3.21706104,0.783625662,-2.53601527,1.55325603,0.736516893,1.52879894,-3.30774641,2.6146071,-2.76716137,2.49011683,-0.27107656,0.535986483,2.03623676,1.46261036,-3.10417199,2.62479639,-1.52239287,-0.933558702,1.1547327,-1.05820274,0.36084187,-0.933230519,0.232166797,-0.667951465,2.60413122,-1.51521826,78,2,1
0.01,6,5.08883905,3.33712077,-3.24046636,0.783554673,-2.52188277,1.55323648,0.736910403,1.53373408,-3.30869627,2.6006155,-2.76714611,2.49948406,-0.270721555,0.534891844,2.03300667,1.46251667,-2.5597167,2.62467313,-1.8495779,-0.934544921,1.15627933,-1.05579126,0.359771639,-1.04143226,0.232213363,-0.60074383,2.6051538,-1.51761699,79,2,1
0.01,7,5.07076645,3.33634377,-3.19268179,0.78367871,-2.55332184,1.55294585,0.740574837,1.54268408,-3.30995417,2.62073326,-2.76706004,2.49176598,-0.269504964,0.530412197,2.01853538,1.46185243,-3.3957746,2.62494946,-1.35386896,-0.938686252,1.16511774,-1.05328095,0.358597666,-0.854693532,0.232487172,-0.70879966,2.61054373,-1.52509487,81,2,1
0.01,8,5.08502388,3.33816409,-3.21887374,0.783602536,-2.53245831,1.55290151,0.735439897,1.55553412,-3.30731511,2.61414981,-2.76703882,2.4870007,-0.271363199,0.536556661,2.0325079,1.46312046,-3.12238932,2.62468433,-1.50908327,-0.933498383,1.15316451,-1.04295981,0.361132741,-0.927805543,0.232463866,-0.674472094,2.6031673,-1.51339149,82,3,1
0.01,9,5.08485413,3.33810973,-3.23211837,0.783586025,-2.525244,1.55290508,0.735991716,1.54810286,-3.3073194,2.59997606,-2.7670517,2.49743295,-0.271320313,0.535683572,2.03146553,1.46308124,-2.61391854,2.62469125,-1.81521857,-0.934015155,1.15444171,-1.04753423,0.361163855,-1.03843892,0.232489198,-0.605219781,2.60373211,-1.51562917,81,3,1
0.01,10,5.07882023,3.33866572,-3.22181177,0.783640027,-2.53116679,1.55272079,0.736197114,1.5381577,-3.30776381,2.6158917,-2.76705503,2.48866844,-0.271021813,0.535716891,2.02498984,1.46362829,-3.10938001,2.62472296,-1.51783693,-0.934280992,1.15487134,-1.0543561,0.360530883,-0.92800957,0.232489616,-0.671850026,2.60449791,-1.51533175,81,3,1
0.01,11,5.08883429,3.33762741,-3.22008324,0.783575773,-2.53202343,1.55306947,0.735392809,1.56326747,-3.30751657,2.61237383,-2.76704812,2.48714566,-0.271344602,0.536714375,2.0367229,1.46270514,-3.08245826,2.6246562,-1.53312612,-0.933332324,1.15291083,-1.03777158,0.360990256,-0.937766612,0.232385188,-0.669084132,2.60299611,-1.51310682,78,4,1
0.01,12,5.13705921,3.3353169,-3.12967563,0.782740176,-2.56480193,1.55155647,0.719036043,2.28308916,-3.31078339,2.56074381,-2.76564097,2.43120098,-0.273357391,0.549213111,2.16979098,1.45999289,-3.84214926,2.62194395,-1.05103385,-0.930511415,1.12452972,-0.589152753,0.356080621,-0.798092782,0.234487683,-0.82824558,2.58765721,-1.47800207,85,7,1
0.01,13,5.15065718,3.33738184,-3.19913626,0.783136785,-2.53676867,1.55202353,0.726599872,1.9608289,-3.30721545,2.58427024,-2.76630092,2.45517969,-0.273445576,0.544469535,2.1393795,1.46173048,-3.31892943,2.62322116,-1.37935114,-0.930806994,1.13601351,-0.786942124,0.360516906,-0.902016759,0.233568504,-0.7315377,2.59287238,-1.49361181,82,3,1
0.01,14,5.08069086,3.33594561,-3.17082095,0.782814085,-2.5397296,1.55134308,0.722740591,2.16902518,-3.31384659,2.57073212,-2.76577449,2.44157934,-0.271417499,0.544974744,2.10791326,1.46107793,-3.45240951,2.622118,-1.28765929,-0.933911741,1.13343763,-0.667335391,0.35258323,-0.880080462,0.234334975,-0.764524162,2.59414506,-1.48724484,81,1,1
0.01,15,5.12589931,3.33520079,-3.09499764,0.782633722,-2.57826662,1.55103445,0.715117276,2.4394846,-3.31033063,2.54919839,-2.76522231,2.41995025,-0.27405256,0.551267982,2.18189955,1.45951617,-4.14769363,2.62152123,-0.860342562,-0.930276215,1.11856127,-0.493652791,0.356389999,-0.720232606,0.23530215,-0.891639709,2.58414149,-1.47042918,82,4,1
0.01,16,5.15720081,3.33607507,-3.1403482,0.78311944,-2.57486415,1.55188048,0.728628218,2.05922461,-3.30730486,2.57815576,-2.76613975,2.45124149,-0.273195446,0.542609215,2.15678096,1.46044207,-3.84806991,2.62323165,-1.06597137,-0.933062017,1.1399672,-0.724913359,0.360614508,-0.776048958,0.233903527,-0.812297463,2.5948472,-1.49623573,84,5,1
0.01,17,5.14178514,3.33650494,-3.15200138,0.782869518,-2.55846524,1.55164897,0.723243535,2.13821554,-3.31115746,2.57219577,-2.7659471,2.44135547,-0.272564262,0.54703182,2.15495229,1.46121371,-3.68113804,2.62236977,-1.15474439,-0.93131417,1.13075864,-0.678486228,0.35566777,-0.825233936,0.233926058,-0.796648681,2.59187818,-1.48571181,81,5,1
0.01,18,5.13376856,3.33662176,-3.13022256,0.782963872,-2.5693109,1.55129266,0.722441614,2.20455384,-3.30832601,2.56591797,-2.76571751,2.43861651,-0.273673177,0.546947479,2.15696216,1.46081054,-3.82634211,2.62253261,-1.06571579,-0.931474149,1.12938821,-0.63830924,0.358973801,-0.799390674,0.234564275,-0.81772089,2.58994007,-1.48424673,83,5,1
0.01,19,5.14652824,3.33736444,-3.12576437,0.782862663,-2.5756278,1.5511328,0.724102736,2.167665,-3.31056809,2.57047105,-2.76578784,2.44121981,-0.272672564,0.545592904,2.16233206,1.46186614,-3.94498682,2.62240076,-0.998806238,-0.932850838,1.13302588,-0.65992552,0.356201887,-0.757577419,0.234326914,-0.837596536,2.5928421,-1.48799872,82,3,1
0.01,20,5.11010933,3.33535361,-3.10543442,0.782795787,-2.57737756,1.55115104,0.71984607,2.32732034,-3.30915999,2.55842733,-2.76540112,2.43020701,-0.273672223,0.547448814,2.15406585,1.45960319,-4.04987526,2.62213755,-0.926155508,-0.932164311,1.12688005,-0.566094339,0.358077943,-0.738489985,0.235130861,-0.865991116,2.58836651,-1.47975159,81,4,1
0.01,21,5.10231447,3.33586121,-3.1176312,0.782709122,-2.56477404,1.55050993,0.717077494,2.43914318,-3.31138134,2.54781508,-2.76516056,2.42369723,-0.273264289,0.548807442,2.16294527,1.46024239,-3.76925039,2.62155652,-1.08930504,-0.932845592,1.12324357,-0.497842759,0.355023533,-0.828681946,0.235582829,-0.822913349,2.58738995,-1.47529185,82,3,1
0.01,22,5.13564587,3.33818674,-3.14679623,0.782950997,-2.56302285,1.55123913,0.724505723,2.09271312,-3.31037879,2.57545209,-2.76598501,2.44500232,-0.27263689,0.546149373,2.14303851,1.46262872,-3.75398111,2.62253451,-1.11336565,-0.931863666,1.13321364,-0.707113266,0.356337905,-0.807631254,0.234015375,-0.802167773,2.59300613,-1.48846686,78,4,1
0.01,23,5.07501411,3.3359623,-3.085006,0.782535672,-2.57331657,1.55038846,0.711301863,2.54086232,-3.31124091,2.5413878,-2.76482034,2.41179252,-0.274083793,0.553262591,2.15443659,1.46017337,-4.12774849,2.62107706,-0.861759663,-0.930306435,1.11305237,-0.437326908,0.354993016,-0.735309124,0.236027882,-0.895598471,2.58203244,-1.46336162,80,2,1
0.01,24,5.13112879,3.33532453,-3.12126923,0.782838106,-2.57419086,1.55164969,0.722383916,2.22067165,-3.31090689,2.5622716,-2.76573491,2.43921351,-0.272754788,0.546899259,2.15676689,1.46013153,-3.80846834,2.62228632,-1.07614684,-0.93192029,1.12989116,-0.628689229,0.356117547,-0.814988375,0.234299958,-0.809653938,2.59108591,-1.48402441,85,4,1
0.01,25,5.16302443,3.33614326,-3.23151159,0.783245265,-2.52602649,1.55307794,0.731257379,1.76991296,-3.3106873,2.5902791,-2.76683497,2.47446036,-0.271507293,0.541434288,2.1252861,1.46166313,-2.91912317,2.62359166,-1.62842095,-0.93168962,1.14410067,-0.902764261,0.357016146,-0.98396492,0.232302904,-0.661328495,2.59865928,-1.5035634,82,4,1
0.01,26,5.08676481,3.33497787,-3.10454321,0.782543898,-2.56430364,1.55083704,0.712294877,2.51087117,-3.31176329,2.54302764,-2.7649951,2.41419673,-0.273782879,0.552973628,2.15977335,1.45943618,-3.90552926,2.62114406,-0.99727428,-0.930061638,1.11420321,-0.454994738,0.354591668,-0.799705148,0.235636204,-0.85334301,2.58278632,-1.46501684,84,3,1
0.01,27,5.14262581,3.33647561,-3.19658232,0.782763958,-2.52861285,1.55189371,0.720778823,2.14172459,-3.31128883,2.5673635,-2.76593041,2.44109225,-0.272911966,0.549374342,2.1564424,1.46123004,-3.16507006,2.6221292,-1.45963252,-0.929380596,1.12568748,-0.676059425,0.355447739,-0.951157331,0.233803108,-0.724184155,2.58921576,-1.48125017,80,2,1
0.01,28,5.14402676,3.33619332,-3.13380885,0.78294307,-2.57111216,1.55148911,0.724458516,2.17175174,-3.30933785,2.57052541,-2.76582289,2.44116187,-0.273052603,0.545330822,2.16086459,1.46057117,-3.88638759,2.62259388,-1.03463423,-0.932491183,1.13351762,-0.657798827,0.357925683,-0.770530283,0.234320104,-0.829484046,2.59224367,-1.48834312,83,2,1
0.01,29,5.13656712,3.33502507,-3.15189981,0.782937586,-2.56135178,1.55200028,0.725656867,2.13002372,-3.3098278,2.57426691,-2.76591778,2.44390869,-0.27265507,0.544601679,2.14943862,1.45984292,-3.73678064,2.62275672,-1.1250056,-0.932534575,1.13490546,-0.684114039,0.357697785,-0.805082679,0.233985826,-0.804296792,2.59350109,-1.49046946,84,2,1
0.01,30,5.16377926,3.33656931,-3.18354225,0.782916486,-2.54316831,1.55152929,0.724270225,2.1528697,-3.31111312,2.57046127,-2.76595092,2.44215631,-0.272551507,0.546149075,2.17463946,1.46141279,-3.42323685,2.6223774,-1.31295633,-0.932113707,1.13240194,-0.667262673,0.355664998,-0.884766459,0.23395443,-0.759154141,2.59260082,-1.48841131,84,3,1
0.01,31,5.148489,3.33519316,-3.14601731,0.782702923,-2.55626893,1.55149496,0.71918273,2.31653523,-3.31093502,2.5596633,-2.76553488,2.42844629,-0.273318678,0.549241126,2.18439174,1.45969427,-3.7220068,2.62185907,-1.12392926,-0.930751622,1.12433445,-0.567874312,0.355939239,-0.821738064,0.234600127,-0.81615293,2.58773851,-1.47808433,80,3,1
0.01,32,5.10464287,3.33533978,-3.12364268,0.783015132,-2.57682419,1.55143631,0.727223396,2.1580689,-3.31078362,2.57312202,-2.7658217,2.44468617,-0.271898717,0.542102695,2.12603021,1.4600426,-3.99168658,2.62276697,-0.97331363,-0.935344815,1.13982534,-0.671856463,0.356490344,-0.737796664,0.234416604,-0.84415859,2.59655404,-1.49422598,79,4,1
0.01,33,5.03397942,3.33589602,-3.01580501,0.782571793,-2.60840011,1.54875398,0.711001754,2.81867719,-3.30988884,2.5178566,-2.76395416,2.40296602,-0.274320185,0.549122989,2.16061711,1.45920408,-4.74314022,2.62088156,-0.490744919,-0.936061084,1.11663151,-0.270135194,0.356369019,-0.565670311,0.23816058,-1.01559722,2.58327413,-1.46498024,86,1,1
0.01,34,5.06668472,3.33474374,-3.12085438,0.783041537,-2.57273626,1.5517925,0.725673735,2.12319255,-3.31082368,2.57547975,-2.76582241,2.44554996,-0.27196151,0.543042541,2.09037971,1.45964205,-3.95458436,2.62283039,-0.990546703,-0.934194505,1.13786721,-0.697709739,0.356622577,-0.749656796,0.234349906,-0.837069869,2.59530282,-1.49128234,81,3,1
0.01,35,5.14295673,3.33783722,-3.13579631,0.782769442,-2.56469131,1.55087721,0.72093153,2.241678,-3.31082439,2.56501293,-2.76560616,2.43358326,-0.273022145,0.548389316,2.16950893,1.46217787,-3.83786273,2.62201071,-1.05677009,-0.931545019,1.12695599,-0.614543915,0.355583727,-0.789534092,0.234585136,-0.828627467,2.58995533,-1.48141706,80,1,1
