dt,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,converged
1.5,0,-2.81843162,11.0513067,-6.96782303,1.1747849,7.54956579,-1.40094042,-4.19017887,11.2987061,-0.135108709,5.66368771,-1.95876873,3.02227497,-1.03856397,-2.55930281,-1.85338283,16.1854038,-8.68319225,2.88176918,12.3959618,-5.33067608,-6.70247984,4.10674524,7.27127028,2.88927698,1.14836776,-4.76626873,-0.044588685,-0.822620988,1
1.5,1,-2.81781459,11.0489769,-6.97048092,1.17277408,7.55293417,-1.4002738,-4.19023705,11.2989502,-0.13091898,5.66176987,-1.95646977,3.02409863,-1.03929758,-2.56169653,-1.85280073,16.1832371,-8.68520832,2.8792994,12.4001694,-5.32921934,-6.7038765,4.10753679,7.27552938,2.88901591,1.1508944,-4.76840353,-0.0449701548,-0.823380947,1
1.5,2,-2.81719112,11.0468102,-6.97306871,1.17072129,7.55626583,-1.39967489,-4.19026375,11.2991867,-0.126587868,5.65990543,-1.9541868,3.02582216,-1.04005766,-2.56404781,-1.85221517,16.1814785,-8.68720245,2.87676811,12.4043455,-5.32788849,-6.70523739,4.10829973,7.28000307,2.88880444,1.15341008,-4.77057838,-0.04540205,-0.824142456,1
1.5,3,-2.81661201,11.0447044,-6.9754858,1.16882253,7.55935717,-1.39907694,-4.19029522,11.2994099,-0.122658491,5.65815735,-1.95207596,3.02745819,-1.04074574,-2.5662353,-1.85167181,16.1796074,-8.689044,2.87443542,12.4082117,-5.32657909,-6.70650005,4.1090169,7.28402519,2.88858509,1.15573275,-4.77256966,-0.0457719564,-0.824841976,1
1.5,4,-2.81597257,11.0424118,-6.9781971,1.16668344,7.56283188,-1.3984158,-4.19033718,11.2996712,-0.118334293,5.65620232,-1.9496702,3.02927113,-1.04149199,-2.56869698,-1.85106754,16.1775608,-8.6911211,2.87181473,12.4125891,-5.32511663,-6.70794678,4.10982323,7.28846788,2.88835859,1.15837729,-4.77482986,-0.046163559,-0.82564187,1
1.5,5,-2.8153317,11.0401201,-6.98089743,1.16454768,7.56629562,-1.39776707,-4.19037342,11.2999249,-0.11400342,5.65424824,-1.94733703,3.03112316,-1.04224348,-2.57113814,-1.85046339,16.1755753,-8.69317341,2.86919355,12.4169054,-5.32368279,-6.70935917,4.11063576,7.29289389,2.88809919,1.16094768,-4.77701855,-0.0465718508,-0.826414466,1
1.5,6,-2.81473994,11.0380573,-6.98335695,1.16258669,7.5694561,-1.39717722,-4.19040632,11.3001451,-0.110080481,5.65246487,-1.94520187,3.03280115,-1.04292154,-2.57336235,-1.84990823,16.1737652,-8.69504356,2.86679077,12.420866,-5.32237196,-6.71065521,4.11137009,7.2969265,2.88787198,1.16329765,-4.77902317,-0.0469400883,-0.827123404,1
1.5,7,-2.81408477,11.035675,-6.98624086,1.16032863,7.57314587,-1.39647388,-4.19047642,11.3004093,-0.10575819,5.65038967,-1.94266129,3.03476596,-1.04364967,-2.57597208,-1.84928346,16.1715317,-8.69723988,2.86404228,12.4255333,-5.32079792,-6.71223021,4.11222982,7.30134726,2.88763142,1.16608846,-4.78137779,-0.0472966433,-0.827958345,1
1.5,8,-2.81344771,11.0334091,-6.98892212,1.1581912,7.57659292,-1.39579248,-4.19053841,11.3006344,-0.101724625,5.64846754,-1.94025099,3.03655148,-1.04432464,-2.57840729,-1.84868777,16.1693954,-8.69929886,2.86144209,12.4299335,-5.31929159,-6.71372414,4.11301565,7.30545092,2.88744521,1.16873538,-4.78362846,-0.0476071835,-0.828754425,1
1.5,9,-2.81281376,11.0312862,-6.99155426,1.1560111,7.58000946,-1.39522529,-4.19052219,11.300931,-0.0972628593,5.64653206,-1.93810618,3.03842545,-1.04511213,-2.58077455,-1.84808099,16.1678143,-8.70126152,2.85875893,12.4340878,-5.31801224,-6.71500254,4.11384869,7.31005144,2.88711619,1.17111373,-4.78567219,-0.0481034517,-0.829468131,1
1.5,10,-2.81218624,11.0291157,-6.9941864,1.15382862,7.58342457,-1.39460516,-4.19053173,11.3011703,-0.0930144787,5.64461517,-1.93583524,3.04023361,-1.04584002,-2.58316326,-1.84748554,16.1659889,-8.70326233,2.85609102,12.4383364,-5.31662464,-6.716362,4.11464453,7.31442213,2.88686132,1.17361641,-4.78781414,-0.0485100746,-0.830224276,1
1.5,11,-2.81156373,11.0269241,-6.99668455,1.15171051,7.58669853,-1.39396644,-4.19054508,11.3014011,-0.0889523029,5.64280128,-1.93362927,3.04192257,-1.0465312,-2.58545065,-1.84690285,16.1640396,-8.70516014,2.85350561,12.4424429,-5.31521797,-6.71768999,4.11539936,7.31854248,2.88666749,1.17604876,-4.78991795,-0.048864603,-0.830960751,1
1.5,12,-2.81086445,11.0245066,-6.99973822,1.14920068,7.59063148,-1.39326787,-4.1905632,11.3017197,-0.0842142105,5.64057493,-1.93103373,3.04406166,-1.0473361,-2.58820581,-1.84622765,16.1619816,-8.70746136,2.85044765,12.4473248,-5.31363773,-6.71926117,4.11634398,7.32343483,2.88633633,1.17890763,-4.7923317,-0.0493124723,-0.831813097,1
1.5,13,-2.81028938,11.0225668,-7.00204039,1.14723897,7.59365559,-1.39271092,-4.19056511,11.3019199,-0.0804810524,5.63888931,-1.92906237,3.04566717,-1.04797173,-2.59030819,-1.84568882,16.1603527,-8.70918846,2.8480525,12.451067,-5.31239796,-6.72045374,4.11704969,7.32721853,2.88611031,1.18109024,-4.79420567,-0.0496559143,-0.832471848,1
1.5,14,-2.8095696,11.0200748,-7.005126,1.14467025,7.59766483,-1.39195776,-4.19061565,11.3022089,-0.075876236,5.63666201,-1.92633188,3.04775548,-1.04873037,-2.59310961,-1.84500384,16.158062,-8.71153927,2.84494209,12.4561672,-5.31069946,-6.722157,4.11798048,7.33193684,2.88587809,1.18409002,-4.79675961,-0.0500227213,-0.83336997,1
1.5,15,-2.80895185,11.0179443,-7.00772762,1.14241314,7.6010685,-1.39136553,-4.19057655,11.3024845,-0.0715389252,5.63473797,-1.92420018,3.04962826,-1.04947829,-2.59546757,-1.84440553,16.1563931,-8.71347141,2.84218144,12.4602938,-5.3093667,-6.72340584,4.11880589,7.33637524,2.8855443,1.1864543,-4.79878139,-0.0504723787,-0.834079027,1
1.5,16,-2.80834842,11.0160198,-7.01020813,1.14024401,7.60433865,-1.39082456,-4.19055843,11.302721,-0.0674679279,5.63292027,-1.92211723,3.05137014,-1.05017185,-2.59771967,-1.84383011,16.1549358,-8.71533394,2.83953547,12.464323,-5.30812597,-6.72466135,4.11957598,7.34059858,2.88529015,1.18875742,-4.80077171,-0.0508923531,-0.83477366,1
1.5,17,-2.80769086,11.0139198,-7.01285601,1.13793755,7.60782957,-1.39021277,-4.19056082,11.3029823,-0.0632901192,5.6309824,-1.91985357,3.0532136,-1.05086851,-2.60013151,-1.84320974,16.1531963,-8.71732235,2.83673382,12.4686728,-5.30673027,-6.72605228,4.12040043,7.34488583,2.88504505,1.19125831,-4.8029232,-0.0512747765,-0.835526228,1
1.5,18,-2.8070519,11.0117683,-7.01553249,1.13561511,7.6113348,-1.38958931,-4.19054604,11.3032303,-0.0590832233,5.62901402,-1.91762424,3.05513167,-1.05157328,-2.602561,-1.84259748,16.1513786,-8.7193203,2.83391166,12.4729757,-5.30531502,-6.72739697,4.12123871,7.34918594,2.88473296,1.19372296,-4.80501175,-0.0516690016,-0.836265206,1
1.5,19,-2.80634832,11.0094261,-7.01850557,1.1329782,7.61525917,-1.38889742,-4.19053364,11.3035526,-0.0544149876,5.62683678,-1.91505742,3.05719805,-1.05234694,-2.60527658,-1.84191704,16.1494312,-8.7215538,2.83071804,12.4778624,-5.30373478,-6.72894621,4.12216997,7.35399771,2.88445687,1.19655573,-4.80744362,-0.0520913601,-0.837114215,1
1.5,20,-2.80565095,11.0070448,-7.02141953,1.1304059,7.61910963,-1.38819313,-4.19052601,11.3038406,-0.0498733521,5.62469959,-1.91260076,3.05926585,-1.05310035,-2.60792923,-1.8412478,16.1473789,-8.72372913,2.82760072,12.4826317,-5.30214787,-6.73045778,4.12308645,7.35860205,2.88416004,1.19927287,-4.80976582,-0.0524914265,-0.837925673,1
1.5,21,-2.80503011,11.0050936,-7.02396917,1.12807918,7.62249327,-1.38765621,-4.19045925,11.3041229,-0.0455830097,5.62279797,-1.91057181,3.06114674,-1.05383301,-2.61024547,-1.84064507,16.1460075,-8.72559452,2.8247633,12.4866867,-5.30090618,-6.73164606,4.12391996,7.36304665,2.88380766,1.20152771,-4.81170702,-0.0529668331,-0.838605165,1
1.5,22,-2.80437016,11.0029297,-7.0267024,1.12561107,7.62612677,-1.38700986,-4.19044542,11.3043938,-0.0413384438,5.62079144,-1.90823913,3.0630722,-1.054528,-2.61274505,-1.84001124,16.1441765,-8.72764206,2.82178068,12.491209,-5.29943037,-6.733078,4.12477922,7.36739731,2.88355184,1.20410538,-4.81392097,-0.0533394814,-0.839380026,1
1.5,23,-2.80368543,11.0008507,-7.02950668,1.12305188,7.62985182,-1.38641238,-4.19040108,11.3046837,-0.0368552208,5.61871815,-1.90592492,3.06508732,-1.05527258,-2.61529493,-1.83935261,16.1426582,-8.72972298,2.81867576,12.4957733,-5.29803848,-6.73447514,4.12567425,7.37204123,2.88323021,1.2066716,-4.81612206,-0.0537897348,-0.840147018,1
1.5,24,-2.80304718,10.9988012,-7.03208971,1.12063646,7.63331604,-1.38581944,-4.19034815,11.304945,-0.0326359272,5.61680508,-1.90379262,3.06694031,-1.05597377,-2.61765575,-1.8387388,16.1410294,-8.73163605,2.81575012,12.5000143,-5.29667377,-6.73575783,4.12650108,7.37638712,2.88294935,1.20903313,-4.81818533,-0.0542035103,-0.840858221,1
1.5,25,-2.80235529,10.9965315,-7.03498173,1.11799312,7.63716602,-1.38513899,-4.19032097,11.3052387,-0.0281894207,5.61467266,-1.90137076,3.06901646,-1.05669665,-2.62029433,-1.8380698,16.1391163,-8.73378468,2.81255865,12.5047741,-5.29511595,-6.73724651,4.12742329,7.38091993,2.88264275,1.21171343,-4.820467,-0.0545940399,-0.841657162,1
1.5,26,-2.80167484,10.994401,-7.03773642,1.11540556,7.64086437,-1.38450193,-4.19028091,11.3055124,-0.0238432884,5.61264658,-1.89904511,3.07095909,-1.0574038,-2.6228106,-1.83741748,16.1374054,-8.73584175,2.80943632,12.5093679,-5.29364872,-6.73867226,4.12829447,7.38537502,2.88238692,1.21428823,-4.82270098,-0.0549865961,-0.842431188,1
1.5,27,-2.8009932,10.9922523,-7.04059124,1.11274314,7.64468098,-1.38388491,-4.19021606,11.3058186,-0.0193052292,5.61052418,-1.89678407,3.07308102,-1.05815291,-2.62539959,-1.83675075,16.1357918,-8.7379303,2.80621457,12.5139771,-5.29220963,-6.74004984,4.12922859,7.39003897,2.88201475,1.21680188,-4.82486153,-0.0554441214,-0.843178272,1
1.5,28,-2.80026317,10.9899559,-7.04356813,1.10995746,7.64866352,-1.38317657,-4.1901865,11.306138,-0.0148129463,5.60833263,-1.89425898,3.07520247,-1.05886984,-2.62812376,-1.8360492,16.1338196,-8.74014091,2.80286574,12.5189352,-5.29057932,-6.74160957,4.13018513,7.39463758,2.88172889,1.21959341,-4.82724762,-0.0558190346,-0.844013572,1
1.5,29,-2.79956794,10.9878111,-7.04645014,1.1072011,7.65255451,-1.38255596,-4.19011307,11.3064632,-0.0101952553,5.6061821,-1.89196575,3.07735395,-1.05962682,-2.63075495,-1.83536708,16.1322403,-8.74223614,2.79953623,12.5236301,-5.2891221,-6.7430048,4.13114119,7.39940023,2.88136196,1.22214317,-4.82944822,-0.0562888384,-0.844774961,1
1.5,30,-2.79888058,10.9857187,-7.04925728,1.10450315,7.6563468,-1.38193536,-4.19005108,11.3067427,-0.0057785511,5.60409737,-1.88967884,3.07939839,-1.06034136,-2.63331342,-1.83470178,16.1306477,-8.74430847,2.79628515,12.5282822,-5.28767157,-6.74441338,4.1320467,7.40393972,2.88105249,1.22468257,-4.83164549,-0.0567089319,-0.845533013,1
1.5,31,-2.79820776,10.9836807,-7.05194044,1.10186601,7.65999842,-1.3813324,-4.18997526,11.307024,-0.00148439407,5.60209656,-1.88748717,3.08136511,-1.06103516,-2.63577962,-1.83405101,16.1290798,-8.74627495,2.79310846,12.5327339,-5.28625822,-6.7457428,4.13292456,7.40836191,2.88075256,1.22711539,-4.83376408,-0.0571184158,-0.846264005,1
1.5,32,-2.79749489,10.9815598,-7.0548811,1.09895992,7.66399145,-1.38073039,-4.18986177,11.307375,0.0033621788,5.59989834,-1.88521171,3.08357096,-1.06183052,-2.63845301,-1.83334613,16.1276779,-8.74840927,2.78959465,12.5375233,-5.28482628,-6.74711561,4.13391113,7.41339397,2.88036108,1.22965503,-4.83598804,-0.057643652,-0.847023726,1
1.5,33,-2.79679203,10.9793644,-7.05774784,1.0961473,7.66788673,-1.38004661,-4.18980742,11.3076687,0.00771045685,5.59777737,-1.88280046,3.08562946,-1.06251311,-2.64108634,-1.83266461,16.1258163,-8.7505331,2.78622532,12.5423584,-5.28323889,-6.74860954,4.13483572,7.41783476,2.88009095,1.232324,-4.83829784,-0.0580015182,-0.84781909,1
1.5,34,-2.79613161,10.9773645,-7.06042194,1.09345794,7.67155361,-1.37947059,-4.1897049,11.3079529,0.0120847225,5.59577513,-1.88072538,3.08764219,-1.06322265,-2.64352441,-1.83201694,16.1243992,-8.75247288,2.78298283,12.5467796,-5.28187943,-6.74988651,4.13572407,7.42233515,2.87975836,1.23463857,-4.84033394,-0.0584526062,-0.848511457,1
1.5,35,-2.79537487,10.9751968,-7.06346989,1.09040403,7.67571497,-1.37883139,-4.18959713,11.3083124,0.0169272423,5.59348965,-1.87833774,3.08995056,-1.06400061,-2.6463151,-1.83127618,16.122858,-8.75467682,2.77931118,12.5517788,-5.28034782,-6.75133944,4.13675594,7.42736864,2.87936258,1.23729646,-4.84264088,-0.0589498281,-0.849305987,1
1.5,36,-2.7946918,10.9731426,-7.06619453,1.08760166,7.67947721,-1.37825131,-4.18946648,11.3086338,0.0215229988,5.59143877,-1.876315,3.09204197,-1.06475306,-2.64879107,-1.83060312,16.1214733,-8.75663471,2.77592659,12.5562563,-5.27898121,-6.75258923,4.1376853,7.43209076,2.87898827,1.23956394,-4.84466267,-0.0594551563,-0.8499856,1
