traj,x,y,z
0,4.50959233e-05,0,0
1,0.000989266555,0.000852816389,1.03388656e-05
2,0.00196225988,0.00173595501,2.16691788e-05
3,0.00296459813,0.00265005254,3.40430233e-05
4,0.00399681833,0.00359576172,4.75147281e-05
5,0.00505945878,0.00457374239,6.21405998e-05
6,0.00615306059,0.00558465812,7.79792681e-05
7,0.00727818254,0.00662919041,9.50916656e-05
8,0.0084353853,0.00770803029,0.000113540998
9,0.00962523464,0.00882187486,0.000133393143
10,0.010848308,0.00997143332,0.000154716297
11,0.0121051762,0.0111574186,0.000177581358
12,0.0133964662,0.0123805925,0.000202062278
13,0.0147227235,0.0136416452,0.000228234829
14,0.0160845816,0.0149413617,0.000256178668
15,0.0174826588,0.0162805077,0.00028597613
16,0.0189175699,0.0176598448,0.000317712198
17,0.020389935,0.0190801583,0.000351475726
18,0.0219004005,0.0205422416,0.000387357664
19,0.0234495867,0.0220468976,0.000425454054
20,0.0250381902,0.0235949662,0.000465863035
21,0.0266668573,0.0251872819,0.000508686935
22,0.0283362102,0.0268246308,0.000554030703
23,0.0300469864,0.0285079293,0.000602004991
24,0.0317998268,0.0302380007,0.00065272249
25,0.0335954651,0.0320157669,0.000706301245
26,0.0354345702,0.0338420644,0.00076286291
27,0.037317846,0.0357178189,0.000822532398
28,0.0392460637,0.0376439691,0.000885441899
29,0.0412199013,0.0396214016,0.000951724884
30,0.0432400964,0.0416510627,0.0010215214
31,0.0453074388,0.0437339544,0.00109497586
32,0.0474226251,0.0458709523,0.00117223756
33,0.0495864488,0.0480631068,0.00125346018
34,0.0517996661,0.050311368,0.00133880426
35,0.0540631004,0.052616775,0.00142843451
36,0.0563775189,0.0549803451,0.00152252358
37,0.0587436594,0.0574030355,0.00162124319
38,0.0611624047,0.0598859675,0.00172477914
39,0.0636345223,0.0624301434,0.00183331768
40,0.0661609322,0.0650367141,0.00194705592
41,0.0687424019,0.0677067339,0.00206619315
42,0.0713797286,0.0704412237,0.00219093612
43,0.0740738586,0.0732413903,0.0023214994
44,0.0768256485,0.076108329,0.00245810649
45,0.0796358883,0.0790431425,0.00260098162
46,0.0825055838,0.0820470974,0.00275036693
47,0.085435465,0.0851211697,0.00290649594
48,0.0884266272,0.0882667676,0.0030696285
49,0.0914799124,0.0914849713,0.00324002164
50,0.0945961624,0.0947769657,0.00341793848
51,0.0977763906,0.0981440321,0.00360365771
52,0.10102158,0.101587452,0.0037974657
53,0.104332589,0.105108373,0.00399965188
54,0.107710436,0.108708166,0.004210521
55,0.111156151,0.112388134,0.00443038717
