dt,traj,x,y,z,converged
0.5,0,0.0112160528,0,0,1
0.5,1,0.0121825216,0.00082681817,-2.35800471e-05,1
0.5,2,0.0131779602,0.0016844786,-4.61521522e-05,1
0.5,3,0.0142028937,0.00257362192,-6.76643467e-05,1
0.5,4,0.0152578475,0.00349487178,-8.80611406e-05,1
0.5,5,0.016343357,0.00444888603,-0.00010728628,1
0.5,6,0.0174599364,0.00543631427,-0.000125280872,1
0.5,7,0.0186081454,0.00645784708,-0.000141982877,1
0.5,8,0.0197885539,0.00751414942,-0.000157329734,1
0.5,9,0.021001732,0.00860592257,-0.000171297623,1
0.5,10,0.0222482271,0.00973386876,-0.000183734403,1
0.5,11,0.0235286038,0.0108986953,-0.000194609136,1
0.5,12,0.0248435009,0.0121011464,-0.000203846284,1
0.5,13,0.0261934586,0.0133419419,-0.000211370148,1
0.5,14,0.0275791474,0.014621852,-0.000217098393,1
0.5,15,0.0290011019,0.0159415919,-0.000220951595,1
0.5,16,0.0304600038,0.0173019879,-0.000222840565,1
0.5,17,0.0319564641,0.0187037792,-0.000222676928,1
0.5,18,0.0334911197,0.0201478098,-0.000220366856,1
0.5,19,0.035064593,0.0216348376,-0.000215816501,1
0.5,20,0.0366775766,0.0231657196,-0.000208923782,1
0.5,21,0.0383307263,0.0247412696,-0.000199586386,1
0.5,22,0.0400247313,0.0263623502,-0.000187696249,1
0.5,23,0.0417602286,0.028029779,-0.00017314298,1
0.5,24,0.043537952,0.0297444798,-0.000155810718,1
0.5,25,0.0453585498,0.0315072834,-0.000135580747,1
0.5,26,0.0472228192,0.0333191417,-0.000112330214,1
0.5,27,0.0491314121,0.0351809338,-8.59274733e-05,1
0.5,28,0.0510850511,0.03709355,-5.62443674e-05,1
0.5,29,0.0530845411,0.0390579887,-2.31398863e-05,1
0.5,30,0.0551305488,0.0410751589,1.35267865e-05,1
0.5,31,0.0572238378,0.0431459993,5.38990862e-05,1
0.5,32,0.0593652427,0.0452715419,9.81336125e-05,1
0.5,33,0.0615554526,0.0474527255,0.000146387029,1
0.5,34,0.0637953877,0.0496906415,0.000198824564,1
0.5,35,0.0660856366,0.0519861504,0.000255608669,1
0.5,36,0.0684272125,0.0543404371,0.000316918216,1
0.5,37,0.0708207712,0.0567544475,0.000382932398,1
0.5,38,0.0732671842,0.0592292361,0.000453837449,1
0.5,39,0.0757672936,0.0617659166,0.000529821438,1
0.5,40,0.0783220232,0.0643656477,0.000611097144,1
0.5,41,1,0,0,0
0.5,42,1,0,0,0
0.5,43,1,0,0,0
0.5,44,1,0,0,0
0.5,45,1,0,0,0
0.5,46,1,0,0,0
0.5,47,1,0,0,0
0.5,48,1,0,0,0
0.5,49,1,0,0,0
0.5,50,1,0,0,0
0.5,51,1,0,0,0
0.5,52,1,0,0,0
0.5,53,1,0,0,0
0.5,54,1,0,0,0
0.5,55,1,0,0,0
0.5,56,1,0,0,0
0.5,57,1,0,0,0
0.5,58,1,0,0,0
0.5,59,1,0,0,0
0.5,60,1,0,0,0
0.5,61,1,0,0,0
0.5,62,1,0,0,0
0.5,63,1,0,0,0
0.5,64,1,0,0,0
0.5,65,1,0,0,0
0.5,66,1,0,0,0
0.5,67,1,0,0,0
0.5,68,1,0,0,0
0.5,69,1,0,0,0
0.5,70,1,0,0,0
0.5,71,1,0,0,0
0.5,72,1,0,0,0
0.5,73,1,0,0,0
0.5,74,1,0,0,0
0.5,75,1,0,0,0
0.5,76,1,0,0,0
0.5,77,1,0,0,0
0.5,78,1,0,0,0
0.5,79,1,0,0,0
0.5,80,1,0,0,0
0.5,81,1,0,0,0
0.5,82,1,0,0,0
0.5,83,1,0,0,0
0.5,84,1,0,0,0
0.5,85,1,0,0,0
0.5,86,1,0,0,0
0.5,87,1,0,0,0
0.5,88,1,0,0,0
0.5,89,1,0,0,0
0.5,90,1,0,0,0
0.5,91,1,0,0,0
0.5,92,1,0,0,0
0.5,93,1,0,0,0
0.5,94,1,0,0,0
0.5,95,1,0,0,0
0.5,96,1,0,0,0
0.5,97,1,0,0,0
0.5,98,1,0,0,0
0.5,99,1,0,0,0
0.5,100,1,0,0,0
0.5,101,1,0,0,0
0.5,102,1,0,0,0
0.5,103,1,0,0,0
0.5,104,1,0,0,0
0.5,105,1,0,0,0
0.5,106,1,0,0,0
0.5,107,1,0,0,0
0.5,108,1,0,0,0
0.5,109,1,0,0,0
0.5,110,1,0,0,0
0.5,111,1,0,0,0
0.5,112,1,0,0,0
0.5,113,1,0,0,0
0.5,114,1,0,0,0
0.5,115,1,0,0,0
0.5,116,1,0,0,0
0.5,117,1,0,0,0
0.5,118,1,0,0,0
0.5,119,1,0,0,0
0.5,120,1,0,0,0
0.5,121,1,0,0,0
0.5,122,1,0,0,0
0.5,123,1,0,0,0
0.5,124,1,0,0,0
0.5,125,1,0,0,0
0.5,126,1,0,0,0
0.5,127,1,0,0,0
0.5,128,1,0,0,0
0.5,129,1,0,0,0
0.5,130,1,0,0,0
0.5,131,1,0,0,0
0.5,132,1,0,0,0
0.5,133,1,0,0,0
0.5,134,1,0,0,0
0.5,135,1,0,0,0
0.5,136,1,0,0,0
0.5,137,1,0,0,0
0.5,138,1,0,0,0
0.5,139,1,0,0,0
0.5,140,1,0,0,0
0.5,141,1,0,0,0
0.5,142,1,0,0,0
0.5,143,1,0,0,0
0.5,144,1,0,0,0
0.5,145,1,0,0,0
0.5,146,1,0,0,0
0.5,147,1,0,0,0
0.5,148,1,0,0,0
0.5,149,1,0,0,0
0.5,150,1,0,0,0
0.5,151,1,0,0,0
0.5,152,1,0,0,0
0.5,153,1,0,0,0
0.5,154,1,0,0,0
0.5,155,1.00966442,1.15454245,0.187509656,1
0.5,156,1.02596295,1.17459977,0.19319883,1
0.5,157,1.04244816,1.19490159,0.199037984,1
0.5,158,1.05911934,1.21544647,0.205029473,1
0.5,159,1.07597911,1.23623753,0.211178616,1
0.5,160,1.09302616,1.25727344,0.217487901,1
0.5,161,1.1102612,1.27855432,0.223961085,1
0.5,162,1.12768364,1.30007994,0.230601326,1
0.5,163,1.14529371,1.32184982,0.237412542,1
0.5,164,1.16309476,1.34386945,0.244388029,1
0.5,165,1.18107891,1.36612689,0.251549959,1
0.5,166,1.19924736,1.38862479,0.258892268,1
0.5,167,1.21760106,1.41136324,0.266419351,1
0.5,168,1.23613656,1.43433988,0.274114996,1
0.5,169,1.25485635,1.45755434,0.282018244,1
0.5,170,1.27375734,1.48100376,0.290115982,1
0.5,171,1.29283607,1.50468421,0.298410445,1
0.5,172,1.31209087,1.52859294,0.306904733,1
0.5,173,1.33152092,1.55272853,0.315602094,1
0.5,174,1.35111821,1.57708085,0.324506879,1
0.5,175,1.37088692,1.60165501,0.333618224,1
0.5,176,1.39081991,1.62644172,0.342939347,1
0.5,177,1,0,0,0
0.5,178,1,0,0,0
0.5,179,1,0,0,0
0.5,180,1,0,0,0
0.5,181,1,0,0,0
0.5,182,1,0,0,0
0.5,183,1,0,0,0
0.5,184,1,0,0,0
0.5,185,1,0,0,0
0.5,186,1,0,0,0
0.5,187,1,0,0,0
0.5,188,1,0,0,0
0.5,189,1,0,0,0
0.5,190,1,0,0,0
0.5,191,1,0,0,0
0.5,192,1,0,0,0
0.5,193,1,0,0,0
0.5,194,1,0,0,0
0.5,195,1,0,0,0
0.5,196,1,0,0,0
0.5,197,0.480115145,0.744537473,0.026502559,0
0.5,198,0.482979298,0.748934388,0.0261878762,0
0.5,199,0.485784709,0.753267288,0.0258347075,0
0.5,200,0.488527626,0.757531226,0.0254411921,0
0.5,201,0.491217256,0.761737704,0.02500901,0
0.5,202,0.493844986,0.765875995,0.024534449,0
0.5,203,0.496412337,0.76994741,0.0240165964,0
0.5,204,0.498912901,0.773944438,0.0234530196,0
0.5,205,0.501348138,0.777867913,0.0228427928,0
0.5,206,0.503716111,0.781716108,0.0221843924,0
0.5,207,0.506015897,0.785487413,0.0214765612,0
0.5,208,0.508245111,0.789178729,0.0207172912,0
0.5,209,0.510403574,0.792789757,0.0199054237,0
0.5,210,0.512489736,0.796317875,0.0190392211,0
0.5,211,0.514502645,0.799762428,0.0181175154,0
0.5,212,0.516441107,0.803121567,0.017138496,0
0.5,213,0.518304944,0.806394696,0.0161010027,0
0.5,214,0.520093381,0.809580684,0.0150032407,0
0.5,215,0.52180481,0.812677741,0.0138439527,0
0.5,216,0.523440838,0.815687418,0.0126221012,0
0.5,217,0.524997771,0.818604648,0.0113351429,0
0.5,218,0.526477337,0.821432233,0.00998242106,0
0.5,219,0.527879715,0.824169576,0.00856259838,0
0.5,220,0.529205024,0.826816678,0.00707416655,0
0.5,221,0.530464649,0.829388142,0.00551708974,0
0.5,222,0.531640053,0.831860006,0.00388813764,0
0.5,223,0.532739878,0.834243357,0.00218689605,0
0.5,224,0.533765316,0.83653909,0.000412194669,0
0.5,225,0.53471607,0.838747263,-0.00143750745,0
0.5,226,0.535594583,0.84087038,-0.00336282398,0
0.5,227,0.536406517,0.842915714,-0.00536365947,0
0.5,228,0.537146568,0.844876528,-0.00744323572,0
0.5,229,0.537821233,0.846760571,-0.0096006114,0
0.5,230,0.538433492,0.848571777,-0.0118370494,0
0.5,231,0.538985014,0.850311995,-0.0141531294,0
0.5,232,0.539470315,0.851974368,-0.0165498909,0
0.5,233,0.539909244,0.853583932,-0.0190268811,0
0.5,234,0.540301561,0.855140328,-0.0215842482,0
0.5,235,0.540648878,0.856645942,-0.0242225602,0
0.5,236,0.540954351,0.858104408,-0.0269425381,0
0.5,237,0.541228235,0.859528899,-0.0297426041,0
0.5,238,0.54147321,0.860922754,-0.0326235592,0
0.5,239,0.541686594,0.862282813,-0.0355845168,0
0.5,240,0.541894376,0.863642097,-0.0386255533,0
0.5,241,0.542096436,0.865001559,-0.041744791,0
0.5,242,0.542299688,0.866369247,-0.0449419096,0
0.5,243,0.542515695,0.86776036,-0.0482150316,0
0.5,244,0.542749882,0.869182289,-0.0515639149,0
0.5,245,0.543015778,0.870652616,-0.0549858883,0
0.5,246,0.543319643,0.872180343,-0.0584802069,0
0.5,247,0.543681741,0.873790503,-0.0620431677,0
0.5,248,0.544109643,0.875494719,-0.0656730086,0
0.5,249,0.544612288,0.877304494,-0.0693683028,0
0.5,250,0.545213163,0.879250228,-0.0731240511,0
0.5,251,0.545920312,0.881343663,-0.076938197,0
0.5,252,0.546754658,0.883611977,-0.0808064491,0
0.5,253,0.54772985,0.886074007,-0.0847249851,0
0.5,254,0.548864007,0.888753831,-0.088690266,0
0.5,255,0.55017519,0.891675651,-0.0926970914,0
0.5,256,0.551685452,0.894869566,-0.0967398286,0
0.5,257,0.553417087,0.898364961,-0.100812614,0
0.5,258,0.555401146,0.902204275,-0.10491094,0
0.5,259,0.557632506,0.906380892,-0.109027177,0
0.5,260,0.560154617,0.910952985,-0.113153666,0
0.5,261,0.562990546,0.91595304,-0.117282733,0
0.5,262,0.566123068,0.921357691,-0.121398188,0
0.5,263,0.569701016,0.927367151,-0.125515759,0
0.5,264,0.573640287,0.93386966,-0.129603088,0
