dt,traj,x,y,z,converged
0.5,0,0.183673501,0,0,1
0.5,1,0.184929073,0.000416595605,-2.99755993e-05,1
0.5,2,0.186213553,0.000865833368,-5.93138393e-05,1
0.5,3,0.187527478,0.00134826871,-8.79676663e-05,1
0.5,4,0.188871205,0.00186446542,-0.00011588831,1
0.5,5,0.190245152,0.00241499953,-0.000143025129,1
0.5,6,0.191649914,0.00300045311,-0.000169325736,1
0.5,7,0.193085849,0.00362141989,-0.00019473565,1
0.5,8,0.194553554,0.00427850801,-0.000219198701,1
0.5,9,0.196053445,0.00497232936,-0.000242656039,1
0.5,10,0.19758606,0.00570350699,-0.000265047653,1
0.5,11,0.199151874,0.00647268817,-0.000286310096,1
0.5,12,0.200751364,0.00728049316,-0.000306392321,1
0.5,13,0.202385187,0.00812762044,-0.000325200846,1
0.5,14,0.20405376,0.00901472196,-0.000342677697,1
0.5,15,0.205757678,0.00994248316,-0.00035875116,1
0.5,16,0.207497537,0.01091161,-0.000373345567,1
0.5,17,0.209273756,0.0119227897,-0.000386383734,1
0.5,18,0.211087108,0.012976747,-0.000397785101,1
0.5,19,0.212937951,0.0140742287,-0.000407466432,1
0.5,20,0.21482712,0.0152159706,-0.00041534123,1
0.5,21,0.216754973,0.0164027177,-0.000421319623,1
0.5,22,0.218722284,0.0176352598,-0.000425310107,1
0.5,23,0.220729649,0.0189143904,-0.000427216524,1
0.5,24,0.222777724,0.0202408955,-0.000426939921,1
0.5,25,0.224867105,0.0216155946,-0.000424376922,1
0.5,26,0.226998389,0.0230393261,-0.000419421587,1
0.5,27,0.229172409,0.0245129019,-0.000411964953,1
0.5,28,0.231389701,0.0260372162,-0.000401891069,1
0.5,29,0.233651042,0.0276131332,-0.000389083056,1
0.5,30,0.235957086,0.0292415507,-0.000373419141,1
0.5,31,0.238308609,0.0309233554,-0.000354772434,1
0.5,32,0.240706325,0.0326594934,-0.000333013246,1
0.5,33,0.24315089,0.0344508775,-0.000308005605,1
0.5,34,0.245643079,0.0362984948,-0.000279608648,1
0.5,35,0.248183727,0.0382032916,-0.000247679185,1
0.5,36,0.250773609,0.0401662886,-0.000212066341,1
0.5,37,0.253413498,0.0421884656,-0.000172615983,1
0.5,38,0.256104171,0.044270888,-0.000129166059,1
0.5,39,0.258846521,0.0464145876,-8.15512612e-05,1
0.5,40,0.261641383,0.048620604,-2.96011567e-05,1
