dt,traj,x,y,z
0.5,0,72.25,0,0
0.5,1,72.9534149,-0.779155135,-1.03819716
0.5,2,73.6588287,-1.57108879,-2.09487581
0.5,3,74.3662109,-2.37586761,-3.17015028
0.5,4,75.0755615,-3.19355726,-4.26413393
0.5,5,75.7868729,-4.02422476,-5.3769412
0.5,6,76.5001831,-4.86793709,-6.50868607
0.5,7,77.2154617,-5.72476006,-7.659482
0.5,8,77.9327087,-6.59475899,-8.82944298
0.5,9,78.6519318,-7.4780035,-10.0186853
0.5,10,79.3731308,-8.3745575,-11.2273207
0.5,11,80.0963135,-9.28448963,-12.4554625
0.5,12,80.8214645,-10.2078648,-13.703228
0.5,13,81.5486069,-11.1447506,-14.9707289
0.5,14,82.27771,-12.0952129,-16.2580814
0.5,15,83.0087814,-13.0593166,-17.5653973
0.5,16,83.7418365,-14.0371284,-18.892786
0.5,17,84.4768753,-15.0287209,-20.2403679
0.5,18,85.2138672,-16.0341549,-21.608263
0.5,19,85.9528427,-17.0534954,-22.9965687
0.5,20,86.6938095,-18.0868149,-24.4054165
0.5,21,87.4367294,-19.1341743,-25.8349056
0.5,22,88.1816483,-20.1956444,-27.2851658
0.5,23,88.9285278,-21.2712898,-28.7562981
0.5,24,89.6773834,-22.3611736,-30.2484188
0.5,25,90.4282379,-23.4653778,-31.7616596
0.5,26,91.1810303,-24.5839443,-33.2960968
0.5,27,91.9358292,-25.716959,-34.8518791
0.5,28,92.6925735,-26.8644714,-36.4291
0.5,29,93.4512863,-28.0265598,-38.027874
0.5,30,94.2120132,-29.2032967,-39.6483421
0.5,31,94.9746857,-30.3947392,-41.2905846
0.5,32,95.7393646,-31.6009579,-42.9547462
0.5,33,96.5059967,-32.8220139,-44.6409073
0.5,34,97.2746048,-34.0579796,-46.3492012
0.5,35,98.0451813,-35.3089142,-48.0797462
0.5,36,98.8177338,-36.5748978,-49.8326492
0.5,37,99.5922699,-37.8559761,-51.608017
0.5,38,100.368782,-39.1522293,-53.4059792
0.5,39,101.147278,-40.4637299,-55.2266388
0.5,40,101.927742,-41.790535,-57.070118
0.5,41,102.710167,-43.1327133,-58.9365311
0.5,42,103.494583,-44.4903183,-60.8259697
0.5,43,104.28096,-45.8634377,-62.738575
0.5,44,105.069321,-47.2521248,-64.6744537
0.5,45,105.859657,-48.6564522,-66.6337128
0.5,46,106.651985,-50.0765076,-68.6164856
0.5,47,107.446259,-51.5123024,-70.6228485
0.5,48,108.242531,-52.9639587,-72.6529617
0.5,49,109.040764,-54.4315033,-74.7069016
0.5,50,109.840988,-55.9150314,-76.7848053
0.5,51,110.643173,-57.4145966,-78.8867645
0.5,52,111.447319,-58.9302521,-81.0129166
0.5,53,112.253479,-60.4620934,-83.1633682
0.5,54,113.061592,-62.0101624,-85.3382492
0.5,55,113.871681,-63.5745468,-87.5376205
0.5,56,114.683731,-65.1552963,-89.7616425
0.5,57,115.49778,-66.7524796,-92.0104218
0.5,58,116.313812,-68.3661652,-94.2840729
0.5,59,117.13179,-69.9964294,-96.5827026
0.5,60,117.951759,-71.6433258,-98.9064255
0.5,61,118.773689,-73.3069153,-101.255356
0.5,62,119.597618,-74.9872971,-103.629608
0.5,63,120.423515,-76.684494,-106.029312
0.5,64,121.251381,-78.3985977,-108.454552
0.5,65,122.081238,-80.1296844,-110.90551
0.5,66,122.913055,-81.8778152,-113.382179
0.5,67,123.746834,-83.6430054,-115.884766
0.5,68,124.582596,-85.4253922,-118.413345
0.5,69,125.420334,-87.2249985,-120.968079
0.5,70,126.260078,-89.0419312,-123.549042
0.5,71,127.101761,-90.876236,-126.156349
0.5,72,127.94545,-92.7279816,-128.790131
0.5,73,128.791077,-94.5971985,-131.450455
0.5,74,129.638702,-96.4840088,-134.137543
0.5,75,130.488297,-98.3883896,-136.851364
0.5,76,131.33989,-100.310577,-139.592148
0.5,77,132.193436,-102.250465,-142.35997
0.5,78,133.04895,-104.208214,-145.154907
0.5,79,133.906433,-106.18383,-147.977097
0.5,80,134.765915,-108.177429,-150.826691
0.5,81,135.62738,-110.189072,-153.703812
0.5,82,136.490768,-112.218803,-156.608475
0.5,83,137.356186,-114.266701,-159.540878
0.5,84,138.223541,-116.332848,-162.501114
0.5,85,139.092926,-118.41729,-165.489334
0.5,86,139.964233,-120.520073,-168.505524
0.5,87,140.837524,-122.641273,-171.549957
0.5,88,141.712769,-124.780998,-174.622635
0.5,89,142.590057,-126.939339,-177.723785
0.5,90,143.469299,-129.116257,-180.853409
0.5,91,144.350464,-131.31189,-184.011673
0.5,92,145.233673,-133.526306,-187.198715
0.5,93,146.118805,-135.759506,-190.414551
0.5,94,147.00592,-138.011642,-193.659393
0.5,95,147.895035,-140.2827,-196.933319
0.5,96,148.786102,-142.572876,-200.23642
0.5,97,149.679153,-144.882095,-203.568893
0.5,98,150.574203,-147.21048,-206.930756
0.5,99,151.471207,-149.558075,-210.322159
0.5,100,152.370163,-151.925003,-213.74324
0.5,101,153.271118,-154.311279,-217.194077
0.5,102,154.174042,-156.716995,-220.674805
0.5,103,155.078949,-159.142166,-224.185532
0.5,104,155.985825,-161.586945,-227.726395
0.5,105,156.894669,-164.051361,-231.297455
0.5,106,157.805511,-166.535446,-234.898895
0.5,107,158.718323,-169.039307,-238.530746
0.5,108,159.633087,-171.562988,-242.193222
0.5,109,160.54985,-174.106613,-245.886337
0.5,110,161.468613,-176.670135,-249.610245
0.5,111,162.389282,-179.253738,-253.365067
0.5,112,163.311951,-181.857361,-257.150879
0.5,113,164.236649,-184.481262,-260.967957
0.5,114,165.163254,-187.125275,-264.816162
0.5,115,166.091873,-189.789642,-268.69574
0.5,116,167.022461,-192.474396,-272.606903
0.5,117,167.955017,-195.179596,-276.549622
0.5,118,168.889557,-197.905197,-280.524017
0.5,119,169.82605,-200.651474,-284.530304
0.5,120,170.764526,-203.418182,-288.568329
0.5,121,171.705017,-206.205795,-292.638702
0.5,122,172.64743,-209.014053,-296.741058
0.5,123,173.591827,-211.843201,-300.875732
0.5,124,174.538223,-214.693176,-305.042755
0.5,125,175.486588,-217.564194,-309.242401
0.5,126,176.436905,-220.456161,-313.474457
0.5,127,177.389236,-223.369339,-317.739532
0.5,128,178.343536,-226.303558,-322.037323
0.5,129,179.299774,-229.259048,-326.368042
0.5,130,180.258026,-232.235779,-330.731873
0.5,131,181.218246,-235.233978,-335.128906
0.5,132,182.180435,-238.253525,-339.559265
0.5,133,183.144562,-241.294556,-344.02298
0.5,134,184.110718,-244.357147,-348.520203
0.5,135,185.078827,-247.441422,-353.051208
0.5,136,186.048904,-250.547348,-357.615845
0.5,137,187.020981,-253.675079,-362.214447
0.5,138,187.99501,-256.824554,-366.846924
0.5,139,188.971008,-259.996002,-371.513611
0.5,140,189.94902,-263.189331,-376.214569
0.5,141,190.928986,-266.404755,-380.949738
0.5,142,191.910904,-269.642242,-385.719421
0.5,143,192.894821,-272.901886,-390.523682
0.5,144,193.880737,-276.183838,-395.36261
0.5,145,194.868591,-279.487946,-400.236328
0.5,146,195.858429,-282.814423,-405.144836
0.5,147,196.850235,-286.163361,-410.08847
0.5,148,197.84404,-289.534851,-415.067291
0.5,149,198.839813,-292.928833,-420.081238
0.5,150,199.837555,-296.345428,-425.130585
0.5,151,200.837265,-299.78479,-430.215424
0.5,152,201.838974,-303.246857,-435.335876
0.5,153,202.842621,-306.73172,-440.491943
0.5,154,203.848251,-310.239471,-445.683868
0.5,155,204.855896,-313.770233,-450.911774
0.5,156,205.865494,-317.324036,-456.175629
0.5,157,206.877045,-320.900818,-461.475708
0.5,158,207.890579,-324.500854,-466.812073
0.5,159,208.906128,-328.124054,-472.184784
0.5,160,209.923615,-331.77063,-477.594025
0.5,161,210.943054,-335.44043,-483.039764
0.5,162,211.964508,-339.133698,-488.522247
0.5,163,212.987946,-342.850494,-494.041779
