tol,traj,x,y,z,naccept,nreject
0.01,0,6.26563924e-05,0,0,10,0
0.01,1,0.00100453629,0.000852782512,1.03431303e-05,10,0
0.01,2,0.00198523211,0.00173585152,2.16768494e-05,10,0
0.01,3,0.00298208906,0.00264993706,3.40553088e-05,10,0
0.01,4,0.00402981462,0.00359546673,4.75271299e-05,10,0
0.01,5,0.00508185569,0.0045734914,6.21592262e-05,10,0
0.01,6,0.00617214153,0.0055844048,7.80026021e-05,10,0
0.01,7,0.00729147345,0.00662898691,9.51209513e-05,10,0
0.01,8,0.00845033769,0.00770776765,0.000113573427,10,0
0.01,9,0.00964078307,0.00882156845,0.000133429072,10,0
0.01,10,0.0108629577,0.00997110922,0.000154756126,10,0
0.01,11,0.0121202171,0.0111570656,0.00017762465,10,0
0.01,12,0.013409405,0.0123802489,0.000202110619,10,0
0.01,13,0.0147361252,0.0136412671,0.000228286386,10,0
0.01,14,0.0161313321,0.014939934,0.000256197149,10,0
0.01,15,0.0174961276,0.0162800718,0.000286034454,10,0
0.01,16,0.0189302415,0.0176594052,0.000317774946,10,0
0.01,17,0.0204031616,0.0190796647,0.000351540919,10,0
0.01,18,0.0219122823,0.0205417778,0.000387428445,10,0
0.01,19,0.0234700739,0.022046065,0.000425515143,10,0
0.01,20,0.0250735469,0.0235934388,0.000465899531,10,0
0.01,21,0.0266821217,0.0251865666,0.000508761441,10,0
0.01,22,0.0283484608,0.0268240552,0.000554113416,10,0
0.01,23,0.0300597921,0.0285072997,0.000602090091,10,0
0.01,24,0.0318139941,0.0302372761,0.000652807707,10,0
0.01,25,0.0336070396,0.0320151336,0.000706394145,10,0
0.01,26,0.0354541428,0.0338409729,0.000762940326,10,0
0.01,27,0.0373296514,0.0357171632,0.0008226317,10,0
0.01,28,0.0392848514,0.0376416445,0.000885465182,10,0
0.01,29,0.0412383936,0.0396202616,0.00095181074,10,0
0.01,30,0.0432532467,0.0416502394,0.00102162536,10,0
0.01,31,0.0453193113,0.0437331609,0.00109508494,10,0
0.01,32,0.047436554,0.0458700061,0.00117234339,10,0
0.01,33,0.0496017896,0.0480620414,0.00125356438,10,0
0.01,34,0.0518405996,0.0503084436,0.00133880624,10,0
0.01,35,0.0540798716,0.0526155271,0.00142853602,10,0
0.01,36,0.0563881472,0.0549795181,0.00152264803,10,0
0.01,37,0.0587563813,0.0574020445,0.00162136415,10,0
0.01,38,0.0611732267,0.0598851033,0.00172490894,10,0
0.01,39,0.0636448711,0.0624293461,0.00183345249,10,0
0.01,40,0.0661733896,0.0650357082,0.00194718549,10,0
0.01,41,0.0687526166,0.0677058548,0.00206633098,10,0
0.01,42,0.0713901743,0.0704403222,0.00219107699,10,0
0.01,43,0.07411322,0.0732378736,0.00232147519,10,0
0.01,44,0.0768421516,0.0761067793,0.00245821686,10,0
0.01,45,0.0796459839,0.0790421963,0.00260112947,10,0
0.01,46,0.082515806,0.0820460692,0.00275051477,10,0
0.01,47,0.0854461715,0.085120149,0.00290664681,10,0
0.01,48,0.0884431005,0.0882651061,0.00306974328,10,0
0.01,49,0.0914898515,0.0914839208,0.00324017438,10,0
0.01,50,0.0946061835,0.0947758928,0.00341809494,10,0
0.01,51,0.0977869928,0.098142907,0.00360381557,10,0
0.01,52,0.101031438,0.101586364,0.00379762752,10,0
0.01,53,0.104343593,0.105107181,0.00399981067,10,0
0.01,54,0.107720882,0.108707018,0.0042106756,10,0
0.01,55,0.111166246,0.112386964,0.00443054456,10,0
0.01,56,0.114680402,0.11614833,0.00465973048,10,0
0.01,57,0.118264996,0.11999242,0.00489855884,10,0
0.01,58,0.121919885,0.123920664,0.00514737656,10,0
0.01,59,0.125647515,0.127934203,0.00540652545,10,0
0.01,60,0.129446924,0.132034704,0.00567638641,10,0
0.01,61,0.133322403,0.136223108,0.00595730264,10,0
0.01,62,0.137272581,0.140501127,0.00624967599,10,0
0.01,63,0.14129445,0.144870713,0.0065539605,10,0
0.01,64,0.145394593,0.149332657,0.00687049096,10,0
0.01,65,0.149577215,0.153887868,0.00719966972,10,0
0.01,66,0.153833643,0.158539131,0.00754201598,10,0
0.01,67,0.158172816,0.163286924,0.0078979088,10,0
0.01,68,0.162593678,0.168132991,0.00826782268,10,0
0.01,69,0.167097315,0.173078895,0.00865222979,10,0
0.01,70,0.171685189,0.178126082,0.00905162189,10,0
0.01,71,0.176356241,0.183276489,0.0094665084,10,0
0.01,72,0.18111445,0.18853116,0.00989738479,10,0
0.01,73,0.185961589,0.193891615,0.0103447651,10,0
0.01,74,0.190893605,0.199360207,0.0108092502,10,0
0.01,75,0.195916668,0.204937816,0.0112913623,10,0
0.01,76,0.201032758,0.210626021,0.0117916632,10,0
0.01,77,0.20623672,0.216427416,0.0123108244,10,0
0.01,78,0.21153596,0.2223427,0.0128493588,10,0
0.01,79,0.216938213,0.22837241,0.0134077938,10,0
0.01,80,0.222419307,0.234522343,0.0139871985,10,0
0.01,81,0.22800605,0.240790188,0.0145878159,10,0
0.01,82,0.233691201,0.247179061,0.0152104376,10,0
0.01,83,0.239474699,0.253690839,0.0158558525,10,0
0.01,84,0.245360076,0.260326922,0.01652468,10,0
0.01,85,0.251349211,0.267089009,0.0172176305,10,0
0.01,86,0.257437706,0.273979843,0.0179356728,10,0
0.01,87,0.263634592,0.280999959,0.0186793283,10,0
0.01,88,0.269934475,0.288152248,0.0194496103,10,0
0.01,89,0.276343465,0.295437932,0.0202472303,10,0
0.01,90,0.282861024,0.302858919,0.0210730284,10,0
0.01,91,0.289489657,0.310416996,0.0219279081,10,0
0.01,92,0.296233386,0.318113714,0.0228125677,10,0
0.01,93,0.303084433,0.32595256,0.0237283744,10,0
0.01,94,0.310048193,0.333934575,0.024676051,10,0
0.01,95,0.317131132,0.342060834,0.0256563555,10,0
0.01,96,0.324332267,0.350334018,0.0266704932,10,0
0.01,97,0.331649214,0.358756363,0.0277194288,10,0
0.01,98,0.339088291,0.36732924,0.0288041811,10,0
0.01,99,0.346649319,0.376054853,0.0299258158,10,0
0.01,100,0.35433194,0.384935319,0.0310855135,10,0
0.01,101,0.362142563,0.393972337,0.0322842896,10,0
0.01,102,0.370073974,0.403168976,0.0335234366,10,0
0.01,103,0.378140181,0.412525415,0.034803845,10,0
0.01,104,0.386324733,0.42204684,0.036127381,10,0
0.01,105,0.3946473,0.43173188,0.0374945961,10,0
0.01,106,0.403101504,0.44158417,0.0389069915,10,0
0.01,107,0.411684811,0.451606661,0.0403661691,10,0
0.01,108,0.420409769,0.461799383,0.0418728776,10,0
0.01,109,0.429265678,0.472166359,0.0434291102,10,0
0.01,110,0.438259333,0.482709616,0.0450360812,10,0
0.01,111,0.447399199,0.493429333,0.0466948785,10,0
0.01,112,0.456680745,0.504328966,0.0484072268,10,0
0.01,113,0.466094166,0.515412807,0.0501751527,10,0
0.01,114,0.475658625,0.526679993,0.0519995764,10,0
0.01,115,0.485376447,0.53813237,0.0538818352,10,0
0.01,116,0.495236367,0.549774647,0.0558243804,10,0
0.01,117,0.50524658,0.561607718,0.0578283705,10,0
