dt,traj,x,y,z,converged
0.5,0,0.0310987234,0,0,1
0.5,1,0.0321270227,0.000822154689,-9.24661435e-05,1
0.5,2,0.0331857353,0.00167706516,-0.000183526892,1
0.5,3,0.0342752934,0.00256534363,-0.000273124664,1
0.5,4,0.0353962332,0.00348761212,-0.000361199549,1
0.5,5,0.0365490019,0.00444450602,-0.000447689556,1
0.5,6,0.0377342105,0.00543666072,-0.000532530947,1
0.5,7,0.0389523208,0.00646473374,-0.000615656492,1
0.5,8,0.0402038842,0.00752938911,-0.000696997507,1
0.5,9,0.0414894372,0.00863129552,-0.000776481698,1
0.5,10,0.0428095013,0.00977114215,-0.000854035374,1
0.5,11,0.0441646129,0.0109496173,-0.000929581816,1
0.5,12,0.0455554128,0.0121674296,-0.0010030414,1
0.5,13,0.0469824374,0.0134252971,-0.00107433158,1
0.5,14,0.0484461933,0.0147239547,-0.00114336517,1
0.5,15,0.0499473661,0.0160641279,-0.00121005788,1
0.5,16,0.0514865071,0.0174465757,-0.00127431424,1
0.5,17,0.0530642569,0.0188720524,-0.00133604137,1
0.5,18,0.054681167,0.0203413572,-0.00139514101,1
0.5,19,0.0563379079,0.0218552519,-0.00145151163,1
0.5,20,0.0580350906,0.0234145448,-0.00150504941,1
0.5,21,0.0597734004,0.0250200517,-0.00155564537,1
0.5,22,0.0615533888,0.026672598,-0.00160318497,1
0.5,23,0.0633758307,0.0283730142,-0.00164755527,1
0.5,24,0.0652413368,0.0301221497,-0.00168863684,1
0.5,25,0.0671505779,0.0319208875,-0.00172630185,1
0.5,26,0.0691042691,0.0337700993,-0.00176042644,1
0.5,27,0.0711030811,0.035670653,-0.0017908765,1
0.5,28,0.0731477439,0.03762348,-0.00181751419,1
0.5,29,0.0752389729,0.0396295004,-0.00184019981,1
0.5,30,0.0773775429,0.0416896269,-0.00185878947,1
0.5,31,0.0795641392,0.0438048132,-0.00187312905,1
0.5,32,0.0817994773,0.0459760576,-0.00188306253,1
0.5,33,0.0840844661,0.0482043102,-0.00188842928,1
0.5,34,0.0864197165,0.0504905544,-0.00188906817,1
0.5,35,0.0888060778,0.0528358147,-0.00188480318,1
0.5,36,0.0912444443,0.0552411154,-0.00187545968,1
0.5,37,0.0937354416,0.0577075034,-0.00186085189,1
0.5,38,0.0962800235,0.060236007,-0.00184079539,1
0.5,39,0.0988789797,0.062827751,-0.00181509554,1
0.5,40,0.101533219,0.0654837787,-0.00178354932,1
0.5,41,0.104243442,0.0682051927,-0.00174595229,1
0.5,42,0.107010707,0.0709931552,-0.00170208979,1
0.5,43,0.109835714,0.0738487914,-0.0016517397,1
0.5,44,0.112719491,0.0767732635,-0.00159467943,1
0.5,45,0.115662962,0.0797677562,-0.00153067056,1
0.5,46,0.118666917,0.0828334168,-0.00145947468,1
0.5,47,0.121732384,0.0859715044,-0.00138084311,1
0.5,48,0.124860331,0.0891832337,-0.00129451789,1
0.5,49,0.128051639,0.0924698636,-0.00120023265,1
0.5,50,0.131307349,0.0958326459,-0.00109771639,1
0.5,51,0.13462846,0.0992728993,-0.000986689702,1
0.5,52,0.138015911,0.102791958,-0.00086685922,1
0.5,53,0.14147076,0.106391042,-0.000737930648,1
0.5,54,0.144994035,0.110071599,-0.000599593855,1
0.5,55,0.148586854,0.113834962,-0.000451532193,1
0.5,56,0.152250141,0.117682524,-0.000293417834,1
0.5,57,0.155985087,0.121615693,-0.000124915503,1
0.5,58,0.159792736,0.125635952,5.43231145e-05,1
0.5,59,0.163674206,0.129744664,0.000244650058,1
0.5,60,0.167630628,0.133943379,0.000446442515,1
0.5,61,0.171663195,0.138233513,0.000660068356,1
0.5,62,0.175773025,0.142616704,0.000885925256,1
0.5,63,0.179961205,0.147094384,0.00112440996,1
0.5,64,0.184229091,0.151668221,0.00137594156,1
0.5,65,0.188577771,0.156339765,0.00164094474,1
0.5,66,0.193008468,0.16111052,0.00191984512,1
0.5,67,0.197522566,0.165982336,0.00221311767,1
0.5,68,0.202121198,0.170956716,0.00252120942,1
0.5,69,0.206805632,0.17603536,0.00284459908,1
0.5,70,0.211577252,0.181220055,0.00318378583,1
0.5,71,0.21643734,0.186512515,0.00353928003,1
0.5,72,0.221387237,0.191914514,0.00391159672,1
0.5,73,0.226428226,0.19742775,0.00430126581,1
0.5,74,0.231561765,0.203054115,0.00470884982,1
0.5,75,0.236789286,0.208795488,0.00513491686,1
0.5,76,0.24211207,0.214653641,0.00558004528,1
0.5,77,0.247531652,0.220630512,0.00604483392,1
0.5,78,0.253049374,0.226728126,0.00652991701,1
0.5,79,0.258666813,0.232948229,0.00703591015,1
0.5,80,0.264385462,0.239292964,0.00756348483,1
0.5,81,0.27020669,0.245764256,0.00811330508,1
0.5,82,0.276132256,0.252364188,0.00868606754,1
0.5,83,0.28216356,0.259094894,0.00928248744,1
0.5,84,0.288302213,0.265958369,0.0099032931,1
0.5,85,0.294549823,0.272956699,0.010549238,1
0.5,86,0.300907969,0.28009215,0.0112210931,1
0.5,87,0.307378411,0.287366927,0.0119196698,1
0.5,88,0.313962668,0.294783056,0.0126457689,1
0.5,89,0.320662469,0.302342951,0.0134002306,1
0.5,90,0.327479482,0.310048878,0.0141839301,1
0.5,91,0.334415644,0.317903221,0.0149977766,1
0.5,92,0.341472477,0.325908124,0.0158426501,1
0.5,93,0.348651975,0.334066123,0.0167195089,1
0.5,94,0.35595575,0.34237963,0.0176293254,1
0.5,95,0.363385677,0.350850999,0.0185730737,1
0.5,96,0.370943636,0.359482706,0.0195517838,1
0.5,97,0.378631532,0.368277341,0.0205665007,1
0.5,98,0.386451274,0.377237529,0.021618329,1
0.5,99,0.39440462,0.386365533,0.0227083303,1
0.5,100,0.402493834,0.395664304,0.0238376837,1
0.5,101,0.410720587,0.405136317,0.0250075348,1
0.5,102,0.419087052,0.414784372,0.0262191035,1
0.5,103,0.427595198,0.424611002,0.0274735969,1
0.5,104,0.43624723,0.434619248,0.0287723262,1
0.5,105,0.445045084,0.444811702,0.0301165842,1
0.5,106,0.453990608,0.455191046,0.0315076448,1
0.5,107,0.463086516,0.465760529,0.0329469703,1
0.5,108,0.472334474,0.476522684,0.0344359055,1
0.5,109,0.481737077,0.487480789,0.0359759778,1
0.5,110,0.491296053,0.498637468,0.0375685766,1
0.5,111,0.501014173,0.509996057,0.0392153263,1
0.5,112,0.510893285,0.521559358,0.0409177318,1
0.5,113,0.520935893,0.533330619,0.0426774397,1
0.5,114,0.531144381,0.545312941,0.0444961078,1
0.5,115,0.541520953,0.557509422,0.0463754013,1
0.5,116,0.552068233,0.569923401,0.0483171269,1
0.5,117,0.562788367,0.582558095,0.050323043,1
0.5,118,0.573683858,0.595416546,0.052394975,1
0.5,119,0.584757209,0.608502209,0.0545348004,1
0.5,120,0.596010923,0.621818602,0.0567445233,1
0.5,121,0.607447505,0.635369003,0.0590260811,1
0.5,122,0.619069517,0.649156809,0.0613815337,1
0.5,123,0.630879641,0.663185537,0.0638129711,1
0.5,124,0.642880261,0.677458763,0.0663225576,1
0.5,125,0.655074358,0.691980124,0.0689125285,1
0.5,126,0.667464375,0.706752777,0.0715850741,1
0.5,127,0.680052936,0.721780777,0.0743425637,1
0.5,128,0.692843199,0.737067819,0.0771874487,1
0.5,129,0.705837548,0.752617359,0.0801220685,1
0.5,130,0.719038725,0.768433154,0.0831489712,1
0.5,131,0.732449412,0.784519017,0.0862707123,1
0.5,132,0.746073127,0.800878942,0.0894900262,1
0.5,133,0.759912193,0.817516685,0.092809543,1
0.5,134,0.773969769,0.834436178,0.0962320939,1
0.5,135,0.788248301,0.85164094,0.0997604206,1
0.5,136,0.802751601,0.869135737,0.10339763,1
0.5,137,0.817481875,0.886923969,0.107146583,1
0.5,138,0.832442522,0.905009687,0.111010373,1
0.5,139,0.847636342,0.923397243,0.114992186,1
0.5,140,0.863066852,0.942090631,0.119095273,1
0.5,141,0.878736973,0.96109426,0.123323023,1
0.5,142,0.894649506,0.980411649,0.127678633,1
0.5,143,0.910808086,1.00004792,0.132165834,1
0.5,144,0.927215278,1.02000618,0.136787936,1
0.5,145,0.943874955,1.04029155,0.141548783,1
0.5,146,0.9607898,1.06090784,0.146452039,1
0.5,147,0.977963626,1.08186007,0.151501745,1
0.5,148,0.995399058,1.1031518,0.156701565,1
0.5,149,1.01309991,1.12478793,0.16205579,1
0.5,150,1.03106928,1.14677262,0.167568401,1
0.5,151,1.04931033,1.16911018,0.173243642,1
0.5,152,1.06782687,1.19180536,0.179085985,1
0.5,153,1.08662224,1.2148627,0.18509984,1
0.5,154,1.10569954,1.2382865,0.191289768,1
0.5,155,1.12506247,1.26208115,0.197660387,1
0.5,156,1.14471388,1.28625131,0.20421648,1
0.5,157,1.16465807,1.31080151,0.210963026,1
0.5,158,1.18489766,1.33573604,0.21790497,1
0.5,159,1.20543706,1.36106002,0.225047603,1
0.5,160,1.22627878,1.3867774,0.232396007,1
0.5,161,1.24742734,1.41289353,0.239955753,1
0.5,162,1.26888525,1.439412,0.247732148,1
0.5,163,1.29065669,1.46633792,0.255731016,1
0.5,164,1.31274533,1.49367619,0.263958126,1
0.5,165,1.33515429,1.52143097,0.272419363,1
0.5,166,1.35788727,1.54960656,0.281120747,1
0.5,167,1.38094783,1.57820845,0.290068626,1
0.5,168,1.40433931,1.60723996,0.29926914,1
0.5,169,1.42806494,1.63670588,0.308728635,1
0.5,170,1.45212913,1.66661143,0.318454295,1
0.5,171,1.47653508,1.69696069,0.328452468,1
0.5,172,1.50128603,1.72775757,0.338730246,1
0.5,173,1.52638519,1.75900674,0.349294543,1
0.5,174,1.55183721,1.79071331,0.360153109,1
0.5,175,1.57764459,1.82288074,0.371312827,1
0.5,176,1.60381091,1.8555131,0.382781416,1
0.5,177,1.63034022,1.88861609,0.394566983,1
0.5,178,1.65723526,1.92219222,0.406677157,1
0.5,179,1.68449903,1.9562459,0.419119924,1
0.5,180,1.71213579,1.99078155,0.43190369,1
0.5,181,1.74014878,2.02580309,0.445037097,1
0.5,182,1.76854074,2.06131458,0.458528697,1
0.5,183,1.79731476,2.09731913,0.472387075,1
0.5,184,1.82647443,2.13382053,0.48662141,1
0.5,185,1.85602343,2.17082262,0.501240969,1
0.5,186,1.88596344,2.20832944,0.5162552,1
0.5,187,1.91629887,2.24634337,0.531673491,1
0.5,188,1.9470315,2.28486776,0.547505677,1
0.5,189,1.97816539,2.3239069,0.563762248,1
0.5,190,2.00970173,2.36346173,0.580452621,1
0.5,191,2.04164457,2.40353608,0.597587347,1
0.5,192,2.07399631,2.44413328,0.615177512,1
0.5,193,2.10675907,2.48525476,0.633233547,1
0.5,194,2.13993549,2.52690315,0.651766479,1
0.5,195,2.17352772,2.56908035,0.670787692,1
0.5,196,2.20753813,2.61178851,0.690308571,1
0.5,197,2.24196863,2.6550293,0.710340679,1
0.5,198,2.27682161,2.69880414,0.730896294,1
0.5,199,2.31209898,2.74311447,0.751987159,1
0.5,200,2.34780145,2.78796053,0.773625672,1
0.5,201,2.38393211,2.83334422,0.795824766,1
0.5,202,2.42049074,2.87926483,0.818596542,1
0.5,203,2.45747972,2.92572284,0.841954291,1
0.5,204,2.49489975,2.97271895,0.865911782,1
0.5,205,2.5327518,3.02025175,0.890481949,1
0.5,206,2.57103634,3.06832027,0.915678442,1
0.5,207,2.60975313,3.11692381,0.941515028,1
0.5,208,2.64890528,3.16606283,0.968007207,1
0.5,209,2.68848944,3.21573138,0.995167136,1
0.5,210,2.72850728,3.26592994,1.02301109,1
0.5,211,2.76895761,3.31665468,1.05155301,1
0.5,212,2.80983949,3.36790276,1.08080781,1
0.5,213,2.85115361,3.4196713,1.11079216,1
0.5,214,2.89289713,3.47195506,1.14152014,1
0.5,215,2.93506956,3.52475095,1.1730082,1
0.5,216,2.97766829,3.57805228,1.20527148,1
0.5,217,3.02069163,3.63185453,1.23832679,1
0.5,218,3.06413746,3.68615103,1.27219009,1
0.5,219,3.10800362,3.74093676,1.30687916,1
0.5,220,3.15228462,3.79620075,1.34240878,1
0.5,221,3.19697905,3.85193872,1.37879694,1
0.5,222,3.24208212,3.90813947,1.41606069,1
0.5,223,3.28758955,3.96479511,1.45421696,1
0.5,224,3.33349752,4.02189541,1.49328375,1
0.5,225,3.37979937,4.07942915,1.53327823,1
0.5,226,3.42649102,4.13738537,1.57421887,1
0.5,227,3.47356653,4.19575214,1.61612344,1
0.5,228,3.52101684,4.25451469,1.65900874,1
0.5,229,3.56883693,4.31366062,1.70289469,1
0.5,230,3.61701965,4.37317562,1.74779892,1
0.5,231,3.66555619,4.43304205,1.79373991,1
0.5,232,3.71443892,4.49324608,1.84073782,1
0.5,233,3.76365662,4.55376768,1.88880789,1
0.5,234,3.81320095,4.61458874,1.93797135,1
0.5,235,3.86306024,4.67568922,1.98824573,1
0.5,236,3.91322422,4.73705006,2.03965092,1
0.5,237,3.96368122,4.79864836,2.09220481,1
0.5,238,4.01441813,4.86046028,2.14592624,1
0.5,239,4.06542206,4.92246342,2.20083356,1
0.5,240,4.1166811,4.98463249,2.25694752,1
0.5,241,4.16817808,5.04693985,2.31428504,1
0.5,242,4.21989822,5.10935783,2.37286496,1
0.5,243,4.27182531,5.17185783,2.43270588,1
0.5,244,4.32394409,5.23441029,2.49382591,1
0.5,245,4.37623501,5.29698133,2.55624413,1
0.5,246,4.42867851,5.35953856,2.61997676,1
0.5,247,4.48125696,5.42204666,2.68504333,1
0.5,248,4.53395081,5.48447227,2.75146174,1
0.5,249,4.58673525,5.54677296,2.81924677,1
0.5,250,4.63958931,5.60891199,2.88841581,1
0.5,251,4.69249153,5.67084932,2.95898676,1
0.5,252,4.74541473,5.73254013,3.03097534,1
0.5,253,4.79833555,5.79394054,3.10439706,1
0.5,254,4.85122681,5.85500574,3.17926693,1
0.5,255,4.90405989,5.91568565,3.25559878,1
0.5,256,4.95681,5.97593403,3.33341026,1
0.5,257,5.00944233,6.03569555,3.41270947,1
0.5,258,5.06192875,6.09491873,3.49351263,1
0.5,259,5.11423588,6.15354681,3.57583094,1
0.5,260,5.16633272,6.21152401,3.65967512,1
0.5,261,5.21818161,6.2687912,3.74505758,1
0.5,262,5.26974869,6.32528543,3.83198452,1
0.5,263,5.32099581,6.38094378,3.92046762,1
0.5,264,5.37188816,6.43570232,4.01051474,1
0.5,265,5.42238235,6.48949242,4.10212994,1
0.5,266,5.47243786,6.542243,4.19531965,1
0.5,267,5.52201271,6.59388447,4.29008818,1
0.5,268,5.57106495,6.64434052,4.38643789,1
0.5,269,5.61954832,6.69353676,4.48437214,1
0.5,270,5.6674161,6.74139357,4.58388901,1
0.5,271,5.7146225,6.78783178,4.68498898,1
0.5,272,5.76111698,6.83276653,4.78766823,1
0.5,273,5.806849,6.87611246,4.89192104,1
0.5,274,5.85176516,6.91778183,4.99774218,1
0.5,275,5.89581585,6.95768738,5.10512352,1
0.5,276,5.93894291,6.99573374,5.21405458,1
