dt,traj,x,y,z
0.5,0,152.11113,0,0
0.5,1,156.372864,-11.2103672,-18.2794838
0.5,2,160.717087,-23.1387978,-37.6312714
0.5,3,165.145111,-35.8124428,-58.0931435
0.5,4,169.658005,-49.25914,-79.7038345
0.5,5,174.256897,-63.5073624,-102.502861
0.5,6,178.943024,-78.58638,-126.530884
0.5,7,183.717697,-94.5261993,-151.829605
0.5,8,188.581955,-111.357536,-178.441483
0.5,9,193.536987,-129.111603,-206.409729
0.5,10,198.584259,-147.821014,-235.779663
0.5,11,203.724762,-167.518509,-266.596405
0.5,12,208.959808,-188.237732,-298.906494
0.5,13,214.290787,-210.013748,-332.758331
0.5,14,219.718842,-232.881332,-368.200165
0.5,15,225.245285,-256.87738,-405.282501
0.5,16,230.871323,-282.038086,-444.055573
0.5,17,236.598373,-308.4021,-484.57251
0.5,18,242.427719,-336.007935,-526.886414
0.5,19,248.360672,-364.895203,-571.051697
0.5,20,254.398575,-395.10434,-617.124268
0.5,21,260.542725,-426.677399,-665.161377
0.5,22,266.794556,-459.656006,-715.22113
0.5,23,273.155457,-494.084167,-767.363403
0.5,24,279.626648,-530.005554,-821.648193
0.5,25,286.209686,-567.465759,-878.138367
0.5,26,292.905853,-606.51062,-936.896912
0.5,27,299.716644,-647.188293,-997.989014
0.5,28,306.643341,-689.545654,-1061.47986
0.5,29,313.687653,-733.633118,-1127.43909
0.5,30,320.8508,-779.500122,-1195.93384
0.5,31,328.134216,-827.198364,-1267.0343
0.5,32,335.539612,-876.781494,-1340.81458
0.5,33,343.068054,-928.300293,-1417.34436
0.5,34,350.721436,-981.811646,-1496.70142
0.5,35,358.501038,-1037.37061,-1578.96082
0.5,36,366.408539,-1095.03418,-1664.20154
0.5,37,374.445282,-1154.85999,-1752.50122
0.5,38,382.613007,-1216.90845,-1843.94263
0.5,39,390.913116,-1281.23877,-1938.60791
0.5,40,399.347015,-1347.91125,-2036.5791
0.5,41,407.916656,-1416.99268,-2137.94629
0.5,42,416.623322,-1488.5426,-2242.79224
0.5,43,425.468689,-1562.62939,-2351.20972
0.5,44,434.454437,-1639.31824,-2463.28809
0.5,45,443.582123,-1718.67798,-2579.12158
0.5,46,452.853546,-1800.77893,-2698.80566
