dt,traj,x,y,z
0.5,0,0.000646134838,0,0
0.5,1,0.00163402036,0.000889013696,1.46101302e-05
0.5,2,0.00265128352,0.00180915382,3.02702392e-05
0.5,3,0.00370033644,0.00276880362,4.76666828e-05
0.5,4,0.0047790166,0.00375593547,6.58256322e-05
0.5,5,0.00588893704,0.00477627059,8.5217398e-05
0.5,6,0.00703065656,0.00583048724,0.000105903368
0.5,7,0.00820470601,0.00691926386,0.000127947482
0.5,8,0.00941169634,0.00804331247,0.000151416869
0.5,9,0.0106521528,0.00920331758,0.000176380476
0.5,10,0.0114425477,0.00994668901,0.00015090259
0.5,11,0.0126986932,0.0111300629,0.000173404929
0.5,12,0.0139892455,0.0123505751,0.000197525573
0.5,13,0.0153147746,0.0136089642,0.000223341282
0.5,14,0.0166758969,0.0149059799,0.000250931334
0.5,15,0.018073231,0.0162423886,0.000280377601
0.5,16,0.0195073858,0.0176189654,0.000311765325
0.5,17,0.0209789872,0.0190364737,0.000345181994
0.5,18,0.0224886946,0.02049575,0.000380721933
0.5,19,0.0240370966,0.0219975449,0.000418476731
0.5,20,0.0256248936,0.0235427227,0.000458547322
0.5,21,0.0272637755,0.0251427218,0.000502795447
0.5,22,0.028932903,0.0267777015,0.000547890901
0.5,23,0.0306433924,0.0284585655,0.000595618505
0.5,24,0.0323959813,0.0301862042,0.000646091299
0.5,25,0.0341913216,0.0319614634,0.00069942855
0.5,26,0.0360300988,0.0337852463,0.000755748537
0.5,27,0.0379130617,0.0356584452,0.000815179315
0.5,28,0.0398409292,0.0375820026,0.000877852377
0.5,29,0.0418144464,0.039556846,0.000943899562
0.5,30,0.0438342839,0.0415838584,0.00101346127
0.5,31,0.0459012426,0.0436640531,0.00108668359
0.5,32,0.048016008,0.0457983278,0.00116371131
0.5,33,0.0501794182,0.0479877219,0.00124470296
0.5,34,0.0523921959,0.0502331853,0.00132981525
0.5,35,0.0546551868,0.052535776,0.00141921698
0.5,36,0.0569690838,0.0548964329,0.00151307322
0.5,37,0.0593347847,0.0573162548,0.00161156524
0.5,38,0.0617529973,0.059796229,0.00171487068
0.5,39,0.0642246157,0.062337447,0.00182317803
0.5,40,0.0667504296,0.0649409592,0.00193668366
0.5,41,0.069331333,0.0676079169,0.00205559004
0.5,42,0.0719680786,0.0703393146,0.00218009995
0.5,43,0.0746615157,0.07313627,0.00231042691
0.5,44,0.0774126053,0.0759999752,0.00244679395
0.5,45,0.0802222043,0.0789315999,0.00258943485
0.5,46,0.0830911398,0.081932202,0.00273857405
0.5,47,0.0860203356,0.085002996,0.00289446139
