tol,traj,x,y,z,naccept,nreject
0.01,0,0.0207891148,0,0,5,0
0.01,1,0.000301046588,0.000851206365,9.4174693e-06,6,0
0.01,2,0.00368003058,0.00172459288,2.0387808e-05,6,0
0.01,3,0.00512874825,0.00262780464,3.03369779e-05,6,0
0.01,4,0.00442075823,0.00358146522,4.28888088e-05,7,0
0.01,5,0.00455423445,0.0045675165,5.73803154e-05,7,0
0.01,6,0.00527169276,0.00558337662,7.30653628e-05,7,0
0.01,7,0.00628577406,0.00663056085,9.00262821e-05,7,0
0.01,8,0.00748081505,0.00771007314,0.000108324202,7,0
0.01,9,0.00996328052,0.00880483538,0.000129278749,7,0
0.01,10,0.0119207883,0.00993894879,0.000150042193,7,0
0.01,11,0.0134797245,0.0111147258,0.000171428954,7,0
0.01,12,0.0148542542,0.0123313889,0.000194086417,7,0
0.01,13,0.0161220115,0.0135893999,0.000218336674,7,0
0.01,14,0.0173233766,0.0148894545,0.000244399533,7,0
0.01,15,0.0184839033,0.0162322838,0.000272450096,7,0
0.01,16,0.0195588507,0.0176215656,0.00030353741,8,0
0.01,17,0.0206351448,0.0190563109,0.000338472542,8,0
0.01,18,0.021871632,0.020529449,0.000375132338,8,0
0.01,19,0.0232074689,0.0220434535,0.000413534872,8,0
0.01,20,0.0246223174,0.0236001592,0.000454366818,8,0
0.01,21,0.0261208843,0.0252000038,0.000497785921,8,0
0.01,22,0.0276905671,0.0268440042,0.000543707923,8,0
0.01,23,0.0293262191,0.0285331104,0.000592241704,8,0
0.01,24,0.0310240593,0.0302682593,0.000643498672,8,0
0.01,25,0.0327814072,0.03205036,0.000697593088,8,0
0.01,26,0.0345963538,0.0338803641,0.000754643464,8,0
0.01,27,0.0366815552,0.0357474722,0.000815414416,8,0
0.01,28,0.0390588976,0.0376497544,0.000879745639,8,0
0.01,29,0.041299358,0.039611958,0.00094644638,8,0
0.01,30,0.0435003452,0.0416303873,0.00101613766,8,0
0.01,31,0.0456886254,0.0437049903,0.00108923181,8,0
0.01,32,0.0478883274,0.0458356589,0.00116602262,8,0
0.01,33,0.0501169525,0.0480224192,0.00124669296,8,0
0.01,34,0.0523796454,0.050266102,0.00133143621,8,0
0.01,35,0.0546800643,0.0525676273,0.00142044085,8,0
0.01,36,0.0570210591,0.0549279153,0.00151389302,8,0
0.01,37,0.059404958,0.0573479496,0.00161198014,8,0
0.01,38,0.0618337281,0.0598287284,0.00171489199,8,0
0.01,39,0.0643091425,0.0623713024,0.00182282354,8,0
0.01,40,0.0668328404,0.0649766475,0.00193597027,8,0
0.01,41,0.0694063008,0.0676459149,0.00205453834,8,0
0.01,42,0.0720309243,0.0703801587,0.0021787372,8,0
0.01,43,0.0747079775,0.0731804445,0.00230877893,8,0
0.01,44,0.077438809,0.0760479048,0.00244488684,8,0
0.01,45,0.0802246556,0.0789836869,0.00258729118,8,0
0.01,46,0.0830667838,0.0819889233,0.00273622922,8,0
0.01,47,0.0859662592,0.0850647315,0.00289194169,8,0
0.01,48,0.088924408,0.0882123932,0.00305468799,8,0
0.01,49,0.0919422805,0.0914329737,0.0032247256,8,0
0.01,50,0.0950210467,0.0947277397,0.00340232719,8,0
0.01,51,0.0981618464,0.0980979279,0.0035877768,8,0
0.01,52,0.101365805,0.101544775,0.00378136802,8,0
0.01,53,0.104634009,0.105069481,0.0039834003,8,0
0.01,54,0.107967593,0.108673327,0.00419419166,8,0
0.01,55,0.111367665,0.112357534,0.00441406481,8,0
0.01,56,0.114819475,0.116125323,0.00464430777,9,0
0.01,57,0.118335895,0.119976655,0.00488529773,9,0
0.01,58,0.121943295,0.123909973,0.00513590639,9,0
0.01,59,0.125636339,0.127927199,0.00539657427,9,0
0.01,60,0.129412115,0.132030085,0.00566773256,9,0
0.01,61,0.133268997,0.136220336,0.00594980875,9,0
0.01,62,0.137206063,0.140499413,0.00624321727,9,0
0.01,63,0.141223177,0.14486897,0.006548387,9,0
0.01,64,0.145320475,0.149330512,0.0068657524,9,0
0.01,65,0.149498209,0.153885499,0.00719574559,9,0
0.01,66,0.153757006,0.158535451,0.00753882295,9,0
0.01,67,0.15809758,0.163281932,0.00789544731,9,0
0.01,68,0.162520617,0.168126374,0.00826608855,9,0
0.01,69,0.167027056,0.173070371,0.008651237,9,0
0.01,70,0.171617761,0.178115383,0.00905139372,9,0
0.01,71,0.176293761,0.183263019,0.00946707744,9,0
0.01,72,0.181055978,0.188514754,0.00989881437,9,0
0.01,73,0.185905486,0.193872184,0.0103471586,9,0
0.01,74,0.190843374,0.199336872,0.0108126709,9,0
0.01,75,0.195870653,0.204910383,0.0112959333,9,0
0.01,76,0.200988516,0.210594311,0.0117975464,9,0
0.01,77,0.206198052,0.216390267,0.0123181324,9,0
0.01,78,0.211500421,0.222299874,0.0128583256,9,0
0.01,79,0.216896713,0.228324682,0.013418776,9,0
0.01,80,0.222388104,0.234466389,0.0140001662,9,0
0.01,81,0.22797583,0.24072659,0.014603192,9,0
0.01,82,0.233661011,0.247106954,0.0152285686,9,0
0.01,83,0.239444852,0.253609121,0.0158770364,9,0
0.01,84,0.245328456,0.260234654,0.0165493451,9,0
0.01,85,0.251313001,0.266985297,0.0172462743,9,0
0.01,86,0.257399887,0.27386272,0.0179686379,9,0
0.01,87,0.263590008,0.280868471,0.0187172405,9,0
0.01,88,0.269884765,0.288004339,0.0194929447,9,0
0.01,89,0.276285172,0.295271933,0.020296596,9,0
0.01,90,0.282792538,0.302672863,0.0211290903,9,0
0.01,91,0.289407879,0.310208768,0.0219913274,9,0
0.01,92,0.296132296,0.317881167,0.0228842162,9,0
0.01,93,0.302966952,0.325691819,0.0238087196,9,0
0.01,94,0.309912801,0.333642125,0.0247657746,9,0
0.01,95,0.316970885,0.341733664,0.0257563703,9,0
0.01,96,0.324141979,0.349967748,0.0267814752,9,0
0.01,97,0.331426948,0.358345747,0.0278421026,9,0
0.01,98,0.338826239,0.366868675,0.0289392564,9,0
0.01,99,0.346340269,0.375537574,0.030073991,9,0
0.01,100,0.353968829,0.384352833,0.031247342,9,0
0.01,101,0.361711234,0.393314362,0.0324604101,9,0
0.01,102,0.369565934,0.402421325,0.0337143987,9,0
0.01,103,0.377530158,0.411671788,0.0350107029,9,0
0.01,104,0.385597795,0.421061277,0.0363505371,10,0
0.01,105,0.39376089,0.430580467,0.037737444,9,0
0.01,106,0.40200156,0.440215111,0.0391740203,9,0
0.01,107,0.410288721,0.449935257,0.0406677201,9,0
0.01,108,0.418560535,0.459681749,0.0422337279,9,0
0.01,109,0.42667371,0.469316155,0.0439120829,9,0
0.01,110,0.434239417,0.478461415,0.0458346121,9,0
0.01,111,0.441487938,0.487310886,0.0480178371,9,0
0.01,112,0.450243533,0.497613281,0.0498197787,9,0
0.01,113,0.459099203,0.508048177,0.0516811498,9,0
0.01,114,0.468053907,0.518614531,0.0536037125,9,0
0.01,115,0.480455577,0.532673419,0.0546625815,9,0
0.01,116,0.491621673,0.545725286,0.0562689863,10,0
0.01,117,0.502306223,0.558315516,0.0581170954,10,0
0.01,118,0.512876332,0.570803583,0.060101822,10,0
0.01,119,0.523459315,0.583330274,0.0621868223,10,0
0.01,120,0.534114182,0.595961332,0.0643590689,10,0
0.01,121,0.544871211,0.608730912,0.0666138008,10,0
0.01,122,0.555749416,0.621660411,0.0689498261,10,0
0.01,123,0.566759288,0.634762347,0.0713675469,10,0
0.01,124,0.577909708,0.648046613,0.0738685727,10,0
0.01,125,0.589205742,0.661519289,0.0764547586,10,0
0.01,126,0.600651741,0.675185561,0.0791285038,10,0
0.01,127,0.612251341,0.6890499,0.0818926394,10,0
0.01,128,0.624007344,0.703115404,0.0847500637,10,0
0.01,129,0.635922313,0.717385411,0.0877040923,10,0
0.01,130,0.647997618,0.731861591,0.0907578617,10,0
0.01,131,0.660235167,0.74654597,0.0939150155,10,0
0.01,132,0.672637284,0.761441708,0.0971795693,10,0
0.01,133,0.685205221,0.776549876,0.100555405,10,0
0.01,134,0.697940111,0.791872084,0.104046747,10,0
0.01,135,0.710845828,0.807414651,0.107647315,11,0
0.01,136,0.723980665,0.823280334,0.111151241,11,0
0.01,137,0.737297595,0.839380026,0.1147613,11,0
0.01,138,0.750797808,0.855715692,0.118479654,11,0
0.01,139,0.764483213,0.872289538,0.122309178,11,0
0.01,140,0.778355777,0.889104366,0.1262528,11,0
0.01,141,0.792008638,0.905570447,0.130968735,11,0
0.01,142,0.806263924,0.922891438,0.135090634,11,0
0.01,143,0.820712507,0.940460026,0.139338896,11,0
0.01,144,0.835356295,0.958278418,0.143716484,11,0
0.01,145,0.850196898,0.976348877,0.1482265,11,0
0.01,146,0.86523509,0.994672775,0.15287222,11,0
0.01,147,0.880473375,1.01325309,0.157657385,11,0
0.01,148,0.895912468,1.03209054,0.162585646,11,0
0.01,149,0.911554456,1.05118763,0.167661294,11,0
0.01,150,0.927400947,1.07054615,0.172888637,11,0
0.01,151,0.943453372,1.090168,0.178272277,11,0
0.01,152,0.959713161,1.11005414,0.18381694,11,0
0.01,153,0.97618264,1.13020718,0.189527959,11,0
0.01,154,0.992862582,1.15062809,0.19541055,11,0
0.01,155,1.00975418,1.1713177,0.20147033,11,0
0.01,156,1.02686,1.19227803,0.207713395,11,0
0.01,157,1.04418063,1.21351016,0.21414572,11,0
0.01,158,1.06171846,1.23501587,0.220774159,11,0
0.01,159,1.07947493,1.256796,0.227605432,11,0
0.01,160,1.09745145,1.27885175,0.234646857,11,0
