tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,naccept,nreject,converged
0.01,0,-2.34584774e-09,-4.95855712e-09,2368.23486,-2368.32666,-2368.62305,2368.27246,-0.0249516442,1.26851535e-16,2.52787507e-16,-0.0019404348,-0.00194049638,0.00194069557,0.00194045994,2.3354818e-13,4.978291e-13,3,7,0
0.01,1,2.83483314e-06,-1.52139123e-07,2367.54688,-2369.90405,-2370.27148,2367.6272,-0.0249516815,-1.07412495e-12,2.62388242e-14,-0.00193997135,-0.00194156007,0.0019418071,0.00194002525,2.2488436e-08,4.58828149e-11,3,7,0
0.01,2,5.68827454e-06,-2.81830808e-07,2366.55103,-2370.77637,-2370.68433,2366.51636,-0.0249516685,-2.15109961e-12,4.96982521e-14,-0.00193929917,-0.00194214715,0.00194208545,0.00193927588,4.49709177e-08,8.69631311e-11,3,7,0
0.01,3,8.52289395e-06,-4.31812254e-07,2365.45703,-2372.1936,-2372.18311,2365.49561,-0.0249517057,-3.22545701e-12,7.56139604e-14,-0.00193856237,-0.00194310257,0.00194309547,0.00193858822,6.74589913e-08,1.32298922e-10,3,7,0
0.01,4,1.13649612e-05,-5.73559419e-07,2364.18506,-2373.2229,-2372.96045,2364.31079,-0.0249517057,-4.30102091e-12,1.00721277e-13,-0.00193770532,-0.00194379629,0.00194361992,0.00193778973,8.99444643e-08,1.76250112e-10,3,7,0
0.01,5,1.42190993e-05,-7.05039668e-07,2363.43994,-2374.00464,-2373.69116,2363.43164,-0.0249516964,-5.37706555e-12,1.25131432e-13,-0.00193720253,-0.00194432342,0.00194411294,0.00193719694,1.12428808e-07,2.18784865e-10,3,7,0
0.01,6,1.70283602e-05,-8.85855229e-07,2361.62402,-2375.74805,-2376.25464,2361.74463,-0.0249517001,-6.44911121e-12,1.53275952e-13,-0.0019359804,-0.00194549875,0.00194583926,0.00193606166,1.34921805e-07,2.68382067e-10,3,7,0
0.01,7,1.99017286e-05,-9.98295945e-07,2361.07104,-2375.76733,-2376.09766,2360.86255,-0.0249516629,-7.52698945e-12,1.75798842e-13,-0.00193560298,-0.00194550934,0.00194573135,0.00193546317,1.57402297e-07,3.07488618e-10,3,7,0
0.01,8,2.27282781e-05,-1.15265664e-06,2358.91479,-2376.71924,-2376.58252,2358.85864,-0.0249516144,-8.60100966e-12,2.02271807e-13,-0.00193414779,-0.00194614753,0.00194605556,0.00193410995,1.79890989e-07,3.53855584e-10,3,7,0
0.01,9,2.5567957e-05,-1.29702062e-06,2357.86914,-2378.08105,-2377.84888,2357.8833,-0.024951607,-9.67636648e-12,2.2728309e-13,-0.00193344511,-0.0019470671,0.00194691122,0.00193345454,2.02376938e-07,3.97696098e-10,3,7,0
0.01,10,2.84319576e-05,-1.42045076e-06,2358.07104,-2379.23096,-2379.28613,2358.06104,-0.0249517057,-1.07530981e-11,2.51091411e-13,-0.00193358271,-0.00194784533,0.00194788247,0.00193357607,2.24859889e-07,4.39108111e-10,3,7,0
0.01,11,3.12712691e-05,-1.56467024e-06,2356.88135,-2380.47925,-2380.26514,2356.77222,-0.0249516871,-1.18282805e-11,2.76137159e-13,-0.00193278003,-0.00194868527,0.00194854161,0.00193270657,2.47346179e-07,4.82926643e-10,3,7,0
0.01,12,3.41244959e-05,-1.69841064e-06,2355.27856,-2380.35571,-2380.33887,2355.10083,-0.024951594,-1.29043026e-11,3.00539866e-13,-0.00193169678,-0.00194860017,0.00194858899,0.00193157722,2.6983048e-07,5.25578137e-10,3,7,0
0.01,13,3.69547415e-05,-1.85161161e-06,2354.6189,-2382.66406,-2382.29956,2354.48218,-0.024951661,-1.39787565e-11,3.26570368e-13,-0.00193125452,-0.00195015746,0.0019499124,0.00193116267,2.9231839e-07,5.71212355e-10,3,7,0
0.01,14,3.9780869e-05,-2.0143475e-06,2352.32251,-2383.07666,-2383.63306,2352.53052,-0.0249516033,-1.50522511e-11,3.53512196e-13,-0.00192970398,-0.00195043208,0.00195080577,0.00192984357,3.14808261e-07,6.18425755e-10,3,7,0
0.01,15,4.26251972e-05,-2.15434034e-06,2352.09375,-2385.03003,-2385.44849,2352.3103,-0.0249516834,-1.61280312e-11,3.78258406e-13,-0.00192955288,-0.00195175188,0.00195203279,0.00192969816,3.37293386e-07,6.61759036e-10,3,7,0
0.01,16,4.54950969e-05,-2.26430689e-06,2350.9292,-2384.97192,-2384.63721,2351.04321,-0.0249515884,-1.72063024e-11,4.00132754e-13,-0.00192876114,-0.00195170694,0.00195148203,0.00192883774,3.59772855e-07,6.99845348e-10,3,7,0
0.01,17,4.83078838e-05,-2.44099829e-06,2350.78687,-2388.17261,-2388.15381,2350.72559,-0.024951743,-1.82780093e-11,4.28960876e-13,-0.0019286701,-0.00195386773,0.00195385516,0.00192862889,3.82266848e-07,7.50353502e-10,3,7,0
0.01,18,5.115561e-05,-2.57698571e-06,2349.09961,-2388.39575,-2388.36621,2349.15527,-0.0249516852,-1.93538536e-11,4.53439559e-13,-0.00192752981,-0.00195401534,0.00195399555,0.00192756706,4.04751518e-07,7.93178856e-10,3,7,0
0.01,19,5.40039437e-05,-2.71281851e-06,2348.97925,-2390.17578,-2389.83862,2348.85571,-0.0249517411,-2.0429507e-11,4.78109468e-13,-0.00192745007,-0.00195521675,0.00195499021,0.00192736706,4.27236984e-07,8.36203939e-10,3,7,0
0.01,20,5.68375108e-05,-2.86260047e-06,2347.54761,-2391.44507,-2391.20166,2347.70264,-0.0249517467,-2.15044944e-11,5.03509398e-13,-0.00192648591,-0.00195607264,0.00195590896,0.00192659022,4.49723672e-07,8.80800433e-10,3,7,0
