tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,naccept,nreject,converged
0.01,0,-1.90940734e-20,-2.60567512e-25,5.39509201e-05,-5.39509201e-05,-5.39509165e-05,5.39509165e-05,-7.48933988e-12,9.26068273e-31,1.11686473e-34,-8.16800239e-11,-8.16800239e-11,8.16800239e-11,8.16800239e-11,2.06052914e-27,9.44564665e-32,0,12,0
0.01,1,3.58427021e-17,-2.60567512e-25,5.39509201e-05,-5.39509201e-05,-5.39509165e-05,5.39509165e-05,-7.48933988e-12,-2.88310827e-27,1.11686473e-34,-8.16800239e-11,-8.16800239e-11,8.16800239e-11,8.16800239e-11,1.31517493e-15,9.44564665e-32,0,12,0
0.01,2,7.17747e-17,-2.13445394e-20,5.39485409e-05,-5.39485336e-05,-5.39485409e-05,5.39485409e-05,-7.48784628e-12,-5.77094662e-27,3.93054541e-30,-8.16694976e-11,-8.16694976e-11,8.16694976e-11,8.16694976e-11,2.62995535e-15,8.74349931e-27,0,12,0
0.01,3,1.07628433e-16,-2.13445394e-20,5.39485409e-05,-5.39485336e-05,-5.39485409e-05,5.39485409e-05,-7.48784628e-12,-8.65411613e-27,3.93054541e-30,-8.16694976e-11,-8.16694976e-11,8.16694976e-11,8.16694976e-11,3.94493313e-15,8.74349931e-27,0,12,0
0.01,4,1.43428089e-16,-2.60567512e-25,5.39509201e-05,-5.39509201e-05,-5.39509165e-05,5.39509165e-05,-7.48933988e-12,-1.1535211e-26,1.11686473e-34,-8.16800239e-11,-8.16800239e-11,8.16800239e-11,8.16800239e-11,5.26069971e-15,9.44564665e-32,0,12,0
0.01,5,1.79287851e-16,-1.16816643e-19,5.39508983e-05,-5.39508947e-05,-5.39508837e-05,5.39508837e-05,-7.4895385e-12,-1.44187087e-26,1.27777191e-29,-8.16812104e-11,-8.16812104e-11,8.16812104e-11,8.16812035e-11,6.57599492e-15,2.84263254e-26,0,12,0
0.01,6,2.15189647e-16,-2.13445394e-20,5.39485409e-05,-5.39485336e-05,-5.39485409e-05,5.39485409e-05,-7.48784628e-12,-1.7303627e-26,3.93054541e-30,-8.16694976e-11,-8.16694976e-11,8.16694976e-11,8.16694976e-11,7.88986626e-15,8.74349931e-27,0,12,0
0.01,7,2.5104336e-16,-2.13445394e-20,5.39485409e-05,-5.39485336e-05,-5.39485409e-05,5.39485409e-05,-7.48784628e-12,-2.01867949e-26,3.93054541e-30,-8.16694976e-11,-8.16694976e-11,8.16694976e-11,8.16694976e-11,9.20484341e-15,8.74349931e-27,0,12,0
0.01,8,2.868971e-16,-2.13445394e-20,5.39485409e-05,-5.39485336e-05,-5.39485409e-05,5.39485409e-05,-7.48784628e-12,-2.30699614e-26,3.93054541e-30,-8.16694976e-11,-8.16694976e-11,8.16694976e-11,8.16694976e-11,1.05198214e-14,8.74349931e-27,0,12,0
0.01,9,3.22739008e-16,-1.16816643e-19,5.39508983e-05,-5.39508947e-05,-5.39508837e-05,5.39508837e-05,-7.4895385e-12,-2.5955271e-26,1.27777191e-29,-8.16812104e-11,-8.16812104e-11,8.16812104e-11,8.16812035e-11,1.18367908e-14,2.84263254e-26,0,12,0
