tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,naccept,nreject,converged
0.01,0,1.12917908e-09,3.44538731e-10,0.250746399,-0.25075987,-0.25075075,0.250765145,-0.00739318877,-8.63287046e-17,-3.84549808e-16,-9.58494275e-05,-9.58494347e-05,9.58494275e-05,9.58494493e-05,-7.36042303e-13,-3.13658957e-13,1,18,0
0.01,1,6.8566726e-07,-1.47530528e-07,0.477395236,-0.477577209,-0.477592438,0.477422088,-0.0082041556,-7.58253391e-14,-9.15326673e-15,-0.000106154999,-0.00010615879,0.00010615879,0.000106155043,8.98862051e-09,4.5821881e-11,1,16,0
0.01,2,1.38032783e-06,-3.18515163e-07,0.661628187,-0.66212815,-0.662168741,0.661635816,-0.00862132199,-1.57626245e-13,-1.88087833e-14,-0.000111541733,-0.000111549925,0.000111549954,0.00011154174,1.81882047e-08,1.00110566e-10,1,15,0
0.01,3,2.07281823e-06,-4.994194e-07,0.779177845,-0.780112445,-0.780131996,0.779167056,-0.0088362135,-2.41088426e-13,-3.03086176e-14,-0.000114590235,-0.000114603514,0.000114603536,0.000114590213,2.74482836e-08,1.57954358e-10,1,14,0
0.01,4,0.0105838161,0.010595141,83270880,-84528608,-84526840,83271120,4.46457911,-1.1198641e-11,-1.08184581e-11,-66.4393234,-67.4431839,67.4412231,66.4395142,2.0841826e-08,-2.30019452e-08,1,8,0
0.01,5,0.00571598625,0.0057318639,35763228,-36402524,-36403312,35763696,2.02839923,-6.56775242e-12,-6.10635847e-12,-29.4126854,-29.9386635,29.9394798,29.4135437,4.24038191e-08,-1.2286292e-08,1,8,0
0.01,6,0.00388740865,0.00388649851,20002644,-20418438,-20418154,20002662,1.17817247,-4.86231628e-12,-4.29942713e-12,-16.8158474,-17.1654987,17.1651173,16.8158646,5.74389283e-08,-8.02817457e-09,1,8,0
0.01,7,0.00304206088,0.00302503351,13250893,-13563703,-13563778,13250747,0.803671122,-4.12914971e-12,-3.46919759e-12,-11.3428106,-11.6105032,11.6106291,11.3425674,7.03097314e-08,-5.94939698e-09,1,8,0
0.01,8,0.00255948002,0.00254632067,9645452,-9900512,-9900408,9645470,0.599936068,-3.77276335e-12,-3.01961451e-12,-8.39113426,-8.61301708,8.61297321,8.39114857,8.23359301e-08,-4.71033923e-09,1,8,0
0.01,9,0.00227830885,0.00227167946,7521915.5,-7742837,-7742794,7522052,0.47814399,-3.61932814e-12,-2.77193676e-12,-6.63849211,-6.83352184,6.83352089,6.63873148,9.39139042e-08,-3.9233421e-09,1,8,0
0.01,10,0.00210615224,0.0020955822,6179986,-6378930.5,-6378788,6179974,0.40026316,-3.57369104e-12,-2.62955391e-12,-5.52345371,-5.70129013,5.70113277,5.5234437,1.05244915e-07,-3.3785672e-09,1,8,0
0.01,11,0.0019881425,0.00197477196,5231087.5,-5414341.5,-5414332.5,5231028,0.344525486,-3.58191927e-12,-2.54564165e-12,-4.73014688,-4.8958478,4.89580393,4.73003387,1.16453393e-07,-2.95585423e-09,1,8,0
0.01,12,0.00191872614,0.00190351449,4559224,-4732432,-4732436,4559250,0.304778367,-3.64057005e-12,-2.50959865e-12,-4.16519547,-4.32343006,4.32345581,4.16521883,1.27555992e-07,-2.63803224e-09,1,8,0
0.01,13,0.00186318869,0.00184947369,4050226.25,-4215429.5,-4215378.5,4050347,0.274350047,-3.71839105e-12,-2.48814684e-12,-3.73507547,-3.88745117,3.88742375,3.7352469,1.38605955e-07,-2.36248976e-09,1,8,0
0.01,14,0.00183401699,0.00182064483,3655755,-3815597.75,-3815614,3655821.75,0.250591606,-3.81920624e-12,-2.500904e-12,-3.40009785,-3.54878998,3.54882264,3.4002192,1.49611722e-07,-2.1488753e-09,1,8,0
0.01,15,0.00181753526,0.0018003271,3343655,-3499423.75,-3499458.25,3343631,0.231670424,-3.9315079e-12,-2.51982311e-12,-3.13396382,-3.27995968,3.28000832,3.13394117,1.60584861e-07,-1.95742045e-09,1,8,0
0.01,16,0.00180787966,0.00179140759,3089327,-3242146,-3242161.75,3089311.75,0.21617195,-4.05665692e-12,-2.54819863e-12,-2.9161582,-3.0604229,3.0604229,2.91614366,1.71532236e-07,-1.78737058e-09,1,8,0
0.01,17,0.00180893717,0.0017891723,2879677.5,-3030499.25,-3030512.5,2879673.75,0.20332396,-4.18688521e-12,-2.58194919e-12,-2.73592186,-2.87921095,2.87923694,2.73591828,1.82465854e-07,-1.63220226e-09,1,8,0
0.01,18,0.00181595632,0.00179558224,2703435.5,-2853019.25,-2853036.5,2703400,0.192479759,-4.32573075e-12,-2.62817546e-12,-2.58384657,-2.72680855,2.72680831,2.58378339,1.93377886e-07,-1.49752344e-09,1,8,0
0.01,19,0.00182204531,0.00180317555,2550253,-2698798.75,-2698753,2550288,0.182985649,-4.4619447e-12,-2.6734461e-12,-2.45119166,-2.5939939,2.59393263,2.45125556,2.04294224e-07,-1.36215084e-09,1,8,0
0.01,20,0.0018329263,0.00181135663,2420032.5,-2567810.25,-2567769.25,2420032,0.174886838,-4.60788699e-12,-2.71969491e-12,-2.33812666,-2.48091364,2.48085594,2.33812618,2.15191363e-07,-1.23767119e-09,1,8,0
