tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,naccept,nreject,converged
0.01,0,0.000447275961,-4.78062987e-07,-Inf,Inf,Inf,-Inf,Inf,-7.76680179e-11,2.9820211e-13,-2.05738525e-05,-2.17987017e-05,2.20300954e-05,2.08882484e-05,6.88696718e-06,5.5032906e-10,322,250,0
0.01,1,0.000427795661,-2.09064387e-06,-Inf,Inf,Inf,-Inf,Inf,-7.37073597e-11,9.33373591e-14,-1.09960282e+11,-1.9390236e-05,1.94418499e-05,1.09960282e+11,6.70634472e-06,1.92770772e-10,297,242,0
0.01,2,0.00044036351,-2.0874993e-06,-Inf,Inf,Inf,-Inf,Inf,-7.65713812e-11,1.65916678e-13,-2.30327532e-05,-2.06634541e-05,2.07514313e-05,2.30418027e-05,6.83401458e-06,3.36165512e-10,315,265,0
0.01,3,0.000473806955,2.72993816e-06,-Inf,Inf,Inf,-Inf,Inf,-8.41272538e-11,-6.34965496e-13,-2.21867958e-05,-2.43679733e-05,2.44203584e-05,2.22826275e-05,7.1163031e-06,-1.21677801e-09,343,256,0
0.01,4,0.000446398742,1.31402646e-06,-Inf,Inf,Inf,-Inf,Inf,-7.76311584e-11,-2.90248728e-13,-2.02951778e-05,-2.49850873e-05,2.48364559e-05,2.01352486e-05,6.8589743e-06,-5.71462488e-10,308,257,0
0.01,5,0.000461470016,6.39565769e-06,-Inf,Inf,Inf,-Inf,Inf,-8.03996036e-11,-7.17690122e-13,-2.75462935e-05,-2.27836754e-05,1.93213145e-05,2.46758482e-05,6.95727613e-06,-1.49779134e-09,322,233,0
0.01,6,0.000423599908,-3.35152981e-06,-Inf,Inf,Inf,-Inf,Inf,-7.29843755e-11,1.4549054e-13,-1.9893052e-05,-2.29342968e-05,2.31111862e-05,2.01025323e-05,6.67694076e-06,3.18179511e-10,279,207,0
0.01,7,0.000446163933,-1.7199942e-06,-Inf,Inf,Inf,-Inf,1.89488084e+28,-7.78729095e-11,1.1992596e-13,-2.06619243e-05,-2.14152242e-05,2.14514166e-05,2.07013163e-05,6.8877689e-06,2.48278037e-10,304,247,0
0.01,8,0.000443263911,9.46305863e-06,-Inf,Inf,Inf,-Inf,Inf,-7.61375615e-11,-1.42420082e-12,-2.02902011e-05,-2.04784537e-05,2.0501584e-05,2.03284235e-05,6.74299872e-06,-2.75975842e-09,286,204,0
0.01,9,0.000443265191,-9.83121708e-07,-Inf,Inf,Inf,-Inf,Inf,-7.70867259e-11,5.88528046e-14,-2.00042523e-05,-2.15321688e-05,2.17177912e-05,2.01748153e-05,6.85138184e-06,1.21557597e-10,295,253,0
0.01,10,0.000472766376,-1.01073726e-06,-Inf,Inf,Inf,-Inf,Inf,-8.38587533e-11,2.68450193e-13,-2.2647695e-05,-2.57512311e-05,2.59697099e-05,2.27457822e-05,7.14434418e-06,4.56729987e-10,325,233,0
0.01,11,0.000409494765,-5.61550087e-06,-Inf,Inf,Inf,-Inf,Inf,-6.99062683e-11,5.10066544e-13,-1.84200653e-05,-2.04132702e-05,2.03229665e-05,1.8344288e-05,6.55681333e-06,1.01200737e-09,253,172,0
0.01,12,0.000445836107,-4.54482642e-06,-Inf,Inf,Inf,-Inf,Inf,-7.81974901e-11,3.84978047e-13,-2.40366862e-05,-0.000137370313,0.000137408875,2.4077226e-05,6.91339756e-06,7.68275221e-10,294,222,0
0.01,13,0.0004998722,-3.10899554e-06,-Inf,Inf,Inf,-Inf,Inf,-9.08865552e-11,2.93706736e-13,-0.00548232859,-0.181638613,0.181638643,0.00548228016,7.42716475e-06,5.89541471e-10,352,272,0
0.01,14,0.000508332392,-1.63509799e-06,-Inf,Inf,Inf,-Inf,Inf,-9.27234817e-11,1.70889222e-13,-2.80061304e-05,-2.50850298e-05,2.49789282e-05,2.79172691e-05,7.49365654e-06,3.36665446e-10,359,302,0
0.01,15,0.000474624016,3.05920423e-07,-Inf,Inf,Inf,-Inf,Inf,-8.419309e-11,6.29726848e-14,-49776.4531,-2.2748367e-05,2.25261938e-05,49776.4531,7.14939051e-06,1.08241881e-10,313,240,0
0.01,16,0.000431507331,-2.79514757e-06,-Inf,Inf,Inf,-Inf,Inf,-7.44390313e-11,3.53264483e-13,-2.00629402e-05,-1.98555408e-05,2.0378835e-05,2.07132434e-05,6.75034471e-06,6.95643654e-10,266,214,0
0.01,17,0.000424209313,-1.42042309e-05,-Inf,Inf,Inf,-Inf,Inf,-7.39194331e-11,1.85642062e-12,-1.98154285e-05,-2.80143504e-05,2.81316625e-05,1.99117057e-05,6.79629102e-06,3.70019504e-09,268,183,0
