tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,naccept,nreject,converged
0.01,0,0.000143379541,4.3880209e-06,217890672,0.0435492359,-0.0506780073,217890672,-4357.81348,-1.64793804e-11,-1.81720117e-13,-3.90154719e-06,-3.82221015e-06,3.31801721e-06,2.70982764e-06,3.23252425e-06,-4.04076939e-10,173,84,0
0.01,1,0.000132183821,-4.45894375e-06,-0.110634618,-1.89344954,-1.99500871,0.117591321,-0.000206676792,-1.55340255e-11,1.81939167e-13,-2.6447043e-07,-2.44244507e-06,5.11960798e-06,6.51338996e-06,3.15739862e-06,3.87317067e-10,151,70,0
0.01,2,0.000155488393,6.10143115e-06,1.96908569,-0.0590208881,0.0453547388,2.06822443,-0.000210752682,-1.78345012e-11,-2.44247656e-13,-2.02780279e-06,-5.20306139e-06,1.61227979e-06,5.52494157e-06,3.3236538e-06,-5.29461808e-10,163,64,0
0.01,3,0.00014453441,4.84488965e-06,3.53005004,-0.0213390719,0.0143016903,3.49524856,-0.000255102641,-1.65135561e-11,-2.03420546e-13,-2.62858521e-06,-2.38821576e-06,4.66531765e-06,4.89283048e-06,3.21314542e-06,-4.42919729e-10,170,83,0
0.01,4,0.000137655094,-3.79961784e-06,-0.0010726091,-3.1063745,-3.10032105,0.00844327454,-0.000253358245,-1.62462474e-11,2.26388027e-13,-4.2802867e-06,-3.31345586e-06,4.64992308e-06,2.99185172e-06,3.26523809e-06,4.75792572e-10,171,84,0
0.01,5,0.000130034372,-4.49420349e-06,-0.0947226956,-19.5511818,-19.6144981,0.101477839,-0.000580092252,-1.50438828e-11,3.25219181e-13,-2.1850567e-06,-3.55658676e-06,3.79212975e-06,4.41971179e-06,3.11774784e-06,6.46428633e-10,153,75,0
0.01,6,0.000146560225,2.05069045e-06,2.14157152,-0.068000786,0.060819786,2.26132536,-0.000223620038,-1.66809361e-11,1.73013554e-13,-3.34681499e-06,-4.00416639e-06,3.16146043e-06,4.300819e-06,3.23886297e-06,2.78837259e-10,167,76,0
0.01,7,5.57780186e-05,-6.60075443e-07,-0.58741188,0.605467379,0.584062636,-0.60814929,-2.75054044e-05,-4.88677371e-12,-4.04478595e-14,-1.99635281e-07,-1.28628119e-06,1.28304157e-06,2.01345784e-07,1.76817889e-06,-7.67862302e-11,76,36,0
0.01,8,0.000139216092,-6.42772329e-06,0.00791756436,-223.911911,-223.919495,-0.000347478897,-0.00500058103,-1.70376092e-11,2.31744474e-13,-3.7035195e-06,-3.82332746e-06,3.75856462e-06,3.76254479e-06,3.30571334e-06,5.39739198e-10,175,87,0
0.01,9,0.000155392991,6.17098885e-06,9748.12793,0.0763515383,-0.0849744901,9747.99707,-0.211601719,-1.82103638e-11,-1.24090896e-13,-3.57196154e-06,-2.67544965e-06,5.04641139e-06,3.9702104e-06,3.37771144e-06,-2.96516783e-10,165,74,0
0.01,10,0.000142346675,-8.42344616e-06,-0.0212846957,-45.5434608,-45.4914436,0.0355689153,-0.00117339252,-1.76057936e-11,3.65107521e-13,-2.4038784e-06,-4.77148615e-06,2.82105111e-06,4.55144618e-06,3.36905396e-06,7.88787702e-10,158,64,0
0.01,11,0.000158232098,7.69798589e-06,8.52694579e+09,0.0184608959,-0.0261853971,8.52694579e+09,-188293.047,-1.83637827e-11,-2.32236295e-13,-2.29141983e-06,-5.14842759e-06,2.62697495e-06,4.8109564e-06,3.3649776e-06,-5.14341569e-10,182,75,0
0.01,12,0.000177704394,1.13693504e-05,3.37949085,0.0889031962,-0.106536239,3.18435121,-0.000286894268,-2.15976109e-11,-5.79518584e-13,-5.18027809e-06,-3.40808151e-06,4.4731496e-06,4.14785609e-06,3.6691174e-06,-1.18296128e-09,173,59,0
0.01,13,7.42388584e-05,1.19717754e-06,-1318.28308,1203.00366,1318.29236,-1202.99207,0.0566163175,-6.8208399e-12,2.3591338e-14,-1.82638132e-06,-1.02473655e-06,1.0191352e-06,1.84675719e-06,2.09673931e-06,4.19436916e-11,89,46,0
0.01,14,0.000147996878,2.33195351e-06,1.61572409,-0.0213052034,0.0139320595,1.64693439,-0.000231098296,-1.70134566e-11,1.58238629e-13,-3.62972651e-06,-4.05100945e-06,3.37036022e-06,4.0562054e-06,3.29253453e-06,2.63711802e-10,168,81,0
0.01,15,0.000177918584,6.1381852e-06,7.76886435e+13,-0.0218432341,0.0177238211,7.76886435e+13,-1.7784375e+09,-2.18777843e-11,-3.67679791e-13,-1.90194726e-06,-5.91752723e-06,2.43933437e-06,5.46666161e-06,3.68250448e-06,-7.63735186e-10,172,70,0
0.01,16,0.00019811852,1.0850029e-05,1181188.38,-0.0906535238,0.0765531212,1181188.5,-27.2843895,-2.44649908e-11,-7.63576919e-13,-6.51688833e-06,-4.11122937e-06,5.85232328e-06,4.77921822e-06,3.88952458e-06,-1.55348823e-09,201,68,0
0.01,17,0.000164589059,8.25117058e-06,3.86028862,0.0452704094,-0.0545309335,3.75972724,-0.000292372657,-1.95860498e-11,-3.3519975e-13,-6.68430994e-06,-2.17979687e-06,6.10378765e-06,2.7607125e-06,3.49375273e-06,-7.11613157e-10,164,67,0
0.01,18,0.000172410219,8.30322915e-06,17.263092,-0.0548399948,0.0441179313,17.358448,-0.000609092705,-2.05709685e-11,-5.57508738e-13,-6.03333956e-06,-2.56806993e-06,5.88145213e-06,2.91572223e-06,3.5575506e-06,-1.13987786e-09,158,57,0
0.01,19,0.000199520277,1.11766003e-05,-Inf,Inf,Inf,-Inf,Inf,-2.51158261e-11,-2.23092242e-13,-2.99241045e+16,-1841.08142,2.99241045e+16,1841.08142,3.90165906e-06,-5.7699362e-10,186,61,0
0.01,20,0.000150710301,-4.49624258e-06,-0.0330146551,-2.34615326,-2.36409092,0.0411972813,-0.000268662727,-1.84833815e-11,2.557576e-13,-2.67346013e-06,-5.65081245e-06,3.18785465e-06,5.48447679e-06,3.4463485e-06,5.24901511e-10,168,85,0
0.01,21,0.00016434335,5.27529392e-06,594.436768,0.076504983,-0.0849791616,594.263977,-0.0145785715,-2.00161294e-11,-1.82662885e-13,-4.85142255e-06,-4.13204862e-06,4.50520338e-06,3.8628682e-06,3.53448877e-06,-3.8872966e-10,169,82,0
0.01,22,0.000172512082,7.5597668e-06,2.28111815,0.00739385886,-0.0161376595,2.26155996,-0.000281074608,-2.09638869e-11,-5.02004796e-13,-5.15554848e-06,-4.11595374e-06,4.84856446e-06,4.58039995e-06,3.59424939e-06,-1.05600406e-09,178,84,0
