tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,naccept,nreject,converged
0.01,0,0.000256838131,5.98017032e-05,0.0560490228,-0.0256139785,0.0147857275,0.0559120588,-0.000429483625,-2.86289655e-11,-2.80146371e-12,-1.24012995e-05,-5.9513718e-06,5.54678581e-06,1.08350177e-05,4.01937723e-06,-5.94527583e-09,329,93,0
0.01,1,0.000264491944,6.60029546e-05,0.0396311469,-0.000535054598,-0.0103968251,0.0725052059,-0.000434880581,-2.95242893e-11,-3.41590623e-12,-1.26724326e-05,-5.5873802e-06,6.04034676e-06,1.085654e-05,4.03806871e-06,-7.21409865e-09,333,96,0
0.01,2,0.000143571204,-5.5609773e-05,0.0324284509,-0.0416601375,-0.07073991,-0.0212457441,-0.000432394765,-2.4002798e-11,2.34864493e-12,-5.643637e-06,-1.14693012e-05,1.22489892e-05,6.06964704e-06,4.06880599e-06,5.00586461e-09,321,89,0
0.01,3,0.000267555006,6.56284537e-05,0.0185142588,-0.0131673124,0.00201782119,0.0946118161,-0.000444616046,-2.99752168e-11,-3.34151066e-12,-1.17321788e-05,-5.61520528e-06,6.27734471e-06,1.22434722e-05,4.07901734e-06,-7.0622348e-09,337,100,0
0.01,4,0.00026398059,6.0989365e-05,0.0360289179,0.0123622753,-0.0236296467,0.0767702535,-0.000449082698,-2.97022823e-11,-2.77956065e-12,-1.27924159e-05,-6.57462397e-06,5.4582265e-06,1.14238246e-05,4.10161556e-06,-5.90633542e-09,336,99,0
0.01,5,0.000143500816,-6.13926968e-05,-0.0202882886,-0.0735899433,-0.0394736268,0.0318150409,-0.000443053723,-2.43164395e-11,2.84619724e-12,-6.20565197e-06,-1.26841833e-05,1.17741747e-05,5.91699973e-06,4.13250564e-06,6.03208283e-09,319,83,0
0.01,6,0.000143427766,-6.13010343e-05,0.0134056257,-0.0715107173,-0.0416098796,-0.00185741088,-0.00044510499,-2.43959714e-11,2.82377875e-12,-5.74615751e-06,-1.3043179e-05,1.14749282e-05,6.40078224e-06,4.1361568e-06,5.99022432e-09,317,86,0
0.01,7,0.00026899064,6.20514838e-05,0.026409775,-0.0120364912,0.000513512641,0.0873122066,-0.000452160399,-3.04410039e-11,-2.89846315e-12,-1.19961915e-05,-5.86659053e-06,6.47735533e-06,1.2766538e-05,4.1479243e-06,-6.14557116e-09,319,88,0
0.01,8,0.000135464681,-7.17698204e-05,0.0490756556,-0.0626127571,-0.0505371653,-0.0373110622,-0.000468668266,-2.39245568e-11,3.85002967e-12,-5.80801225e-06,-1.26182522e-05,1.24663547e-05,6.61152808e-06,4.17939555e-06,8.11293788e-09,341,106,0
0.01,9,0.000136866409,-7.11776665e-05,0.0461562127,-0.0483244993,-0.0649189949,-0.0343248099,-0.000471663778,-2.41801995e-11,3.77380115e-12,-6.28166299e-06,-1.22034962e-05,1.3014087e-05,6.21844811e-06,4.19118533e-06,7.95598964e-09,340,100,0
