tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,naccept,nreject,converged
0.01,0,0.000161396645,2.33573564e-06,2.01056385,-0.0755508617,0.0672684535,1.91878283,-0.000254898419,-1.94398247e-11,-7.6913214e-14,-4.18516447e-06,-3.1565412e-06,5.28233159e-06,4.38285724e-06,3.49605216e-06,-1.6542108e-10,156,33,0
0.01,1,0.000152801731,-3.8002745e-06,0.0217027497,-58.402401,-58.4703522,-0.0134367021,-0.00139649876,-1.89490871e-11,1.70579371e-13,-3.08667995e-06,-2.96354506e-06,3.88418312e-06,5.18255138e-06,3.46687057e-06,3.60431268e-10,161,34,0
0.01,2,0.00014392224,2.5634431e-06,5.79726696,0.00133616081,-0.00848818198,5.80502129,-0.000301153166,-1.66846311e-11,-1.08349724e-13,-3.39196436e-06,-3.38564723e-06,3.78777486e-06,4.03277136e-06,3.23924155e-06,-2.3057721e-10,145,37,0
0.01,3,0.00014182688,-1.9940428e-06,0.0453508869,-1.68141055,-1.68227339,-0.0378634557,-0.000222500224,-1.69792652e-11,6.91531251e-14,-4.5764441e-06,-4.297131e-06,3.03827915e-06,2.81560915e-06,3.28952638e-06,1.53023205e-10,134,30,0
0.01,4,0.00015364289,3.12868951e-06,1.62857282,-0.0326959714,0.0250570234,1.65839934,-0.000234633291,-1.79917158e-11,-7.91156217e-14,-4.57630949e-06,-3.25762107e-06,4.46178501e-06,3.09644815e-06,3.35329128e-06,-1.69085537e-10,153,30,0
0.01,5,0.000176583038,-3.08165704e-06,0.0225953571,-9.93460751,-9.94950008,-0.0127215683,-0.000471541978,-2.29683182e-11,-5.03432677e-14,-4.54196197e-06,-5.7513098e-06,4.46118338e-06,5.53575046e-06,3.79675521e-06,-5.91036317e-11,185,43,0
0.01,6,0.000149932021,-2.79050164e-06,0.035154961,-63.5609818,-63.5103302,-0.0270922258,-0.00154726452,-1.84010376e-11,-2.57360246e-15,-5.04847458e-06,-2.53798339e-06,3.98786051e-06,2.96442909e-06,3.41679038e-06,2.46470917e-11,151,30,0
0.01,7,0.000170794869,2.24401902e-06,1008.1347,-0.0094409911,0.000483629352,1008.15955,-0.0217087623,-2.11375275e-11,-1.91033143e-13,-1.51206973e-06,-4.53205303e-06,4.64011782e-06,3.1886766e-06,3.63275376e-06,-3.76495279e-10,159,40,0
0.01,8,0.000188607242,6.34414118e-06,51.1573105,0.0129561266,-0.0228436384,51.2003059,-0.00137167168,-2.36737522e-11,-3.76273421e-13,-3.46965226e-06,-5.23840936e-06,5.04797799e-06,5.73754869e-06,3.82703547e-06,-7.8770801e-10,192,35,0
0.01,9,9.55368669e-05,3.53310388e-05,NaN,NaN,NaN,NaN,NaN,-1.5564763e-11,1.2556678e-13,-Inf,-Inf,Inf,Inf,3.15374427e-06,2.59578831e-10,124,30,0
0.01,10,0.000158621027,2.24883092e-06,17.9695587,0.000564005924,-0.0086978199,17.9740505,-0.000602076529,-1.90827042e-11,-1.0143145e-13,-3.68373526e-06,-4.19761909e-06,4.06478057e-06,3.62282253e-06,3.46179786e-06,-2.13342191e-10,145,29,0
0.01,11,0.000155034752,-4.04916591e-06,-0.00426633935,-2.37574291,-2.36495996,0.0126843331,-0.000270802848,-1.92588237e-11,1.27910784e-13,-4.49572372e-06,-4.29187048e-06,4.08883307e-06,3.93298615e-06,3.49831294e-06,2.76190681e-10,155,33,0
0.01,12,7.52105771e-05,7.56246038e-07,-Inf,667.783203,Inf,-667.782715,Inf,-7.25324445e-12,3.74648737e-14,-0.000308361952,-2.45185129e-06,0.00030855526,2.64175037e-06,2.15218529e-06,7.35503672e-11,83,19,0
0.01,13,7.10414606e-05,-4.34104578e-07,-407.264465,Inf,407.255737,-Inf,Inf,-6.53511273e-12,-3.89905147e-15,-1.80716086e-06,-5.90138952e-05,1.67862493e-06,5.88831863e-05,2.04948606e-06,-8.25571816e-12,76,16,0
0.01,14,0.000168978731,-8.83457233e-06,0.00513110915,-3.17696619,-3.19934916,0.00458944822,-0.000337121397,-2.20284485e-11,5.43031386e-13,-4.80797826e-06,-4.91642595e-06,5.34572564e-06,5.10604559e-06,3.769974e-06,1.13823939e-09,183,39,0
0.01,15,0.000161689095,2.32412572e-06,13.0370464,0.041333057,-0.0496258959,13.2041101,-0.000516619242,-1.94482295e-11,-7.40055871e-14,-4.86584076e-06,-4.68400776e-06,3.75958462e-06,3.11382837e-06,3.4970351e-06,-1.60556915e-10,138,28,0
0.01,16,0.000150399559,-3.88661601e-06,-0.0416037925,-3.07723904,-3.10522294,0.0496830977,-0.000281879242,-1.85178314e-11,4.45743059e-14,-4.10564371e-06,-4.04043067e-06,4.86214731e-06,3.94659946e-06,3.42454359e-06,1.06680276e-10,139,29,0
0.01,17,0.000158629147,-5.42673024e-06,0.0053208652,-18.5115166,-18.4997444,0.00344934105,-0.000662642298,-1.99735246e-11,2.47731848e-13,-4.99639418e-06,-3.81800874e-06,4.7652934e-06,3.82265989e-06,3.57277236e-06,5.25254396e-10,148,32,0
0.01,18,0.000185676399,3.86813508e-06,5.66331244,-0.00270638568,-0.00713851815,5.67288637,-0.00040125518,-2.33123191e-11,-9.19551571e-14,-5.29959561e-06,-5.14849489e-06,5.0977078e-06,5.47438867e-06,3.82089547e-06,-2.16263452e-10,171,34,0
0.01,19,0.000161877484,-2.56662292e-06,0.0579203963,-1.33382499,-1.43985462,-0.0490448847,-0.000262710935,-2.04164741e-11,1.1980251e-13,-4.98303507e-06,-4.07077323e-06,4.99479529e-06,3.95748248e-06,3.59510568e-06,2.56568711e-10,154,32,0
0.01,20,0.000185581361,-6.13411703e-06,0.00671471981,-7.18880749,-7.16668463,0.00396849262,-0.000461940217,-2.4580598e-11,3.34808434e-13,-5.13769101e-06,-5.66855624e-06,5.8983228e-06,5.89510319e-06,3.95579173e-06,7.05759839e-10,186,40,0
0.01,21,3.4557688e+15,-3.4557688e+15,NaN,NaN,NaN,NaN,NaN,-1.68495114e-11,-1.081508e-13,-Inf,-Inf,Inf,Inf,3.25527935e-06,-2.28283031e-10,125,27,0
0.01,22,0.0002008624,4.66415258e-06,185.851166,0.0526048653,-0.0635297596,185.873703,-0.00483236415,-2.59894363e-11,-1.3699877e-13,-5.002536e-06,-5.53631162e-06,5.9781014e-06,5.34574838e-06,4.0261516e-06,-3.01589365e-10,178,40,0
0.01,23,0.000197464862,6.07860784e-06,3.0597558,-0.00461488636,-0.00590602402,3.0617733,-0.000363900966,-2.54724158e-11,-5.90128749e-13,-5.67087091e-06,-5.52820393e-06,5.51889752e-06,5.67429242e-06,3.95134066e-06,-1.14189369e-09,185,38,0
0.01,24,0.000189902683,6.8456211e-06,198.010818,-0.0232658796,0.0133461617,198.046875,-0.00518899178,-2.38897045e-11,-5.45535188e-13,-4.12642203e-06,-5.13953864e-06,5.17721901e-06,4.0810296e-06,3.83184079e-06,-1.07942222e-09,170,38,0
0.01,25,0.000172038592,-4.26914949e-06,0.0367850028,-32.1833878,-32.1516914,-0.0271574073,-0.00106119202,-2.21630977e-11,1.63527191e-13,-5.79665584e-06,-3.71450028e-06,4.99845783e-06,3.99339751e-06,3.74766842e-06,3.47519458e-10,149,32,0
0.01,26,0.000170502826,-6.31240891e-06,-0.0286175311,-3.39836264,-3.36260366,0.038238015,-0.000344950618,-2.20533227e-11,1.81557975e-13,-4.66874826e-06,-5.10188875e-06,4.84004522e-06,5.1272882e-06,3.74900833e-06,3.98229699e-10,159,30,0
0.01,27,0.000185219804,-1.01176638e-05,0.00897572469,-201.575073,-201.566788,0.0019884184,-0.00544605684,-2.49263596e-11,6.46021648e-13,-5.86970782e-06,-4.86117506e-06,4.60795627e-06,5.48113348e-06,4.00719091e-06,1.34847722e-09,191,40,0
