tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,naccept,nreject,converged
0.01,0,-0.0256387759,-0.00580231426,0.334104478,-0.350884855,-0.349827051,0.335165083,0.122787021,2.99872482e-07,-2.74947642e-09,0.000861611275,0.000894438068,-0.000861610635,-0.000894438708,7.0179929e-05,2.91630531e-05,2855,0,1
0.01,1,-0.0253012739,-0.00678922981,0.334887832,-0.351899832,-0.350933492,0.335854679,0.124035902,2.92412409e-07,-1.15032988e-08,0.000873121782,0.000903149834,-0.000873121142,-0.000903150474,7.05725033e-05,3.10051473e-05,2838,0,1
0.01,2,-0.0254639331,-0.00597789185,0.333701551,-0.350642562,-0.349421322,0.334920794,0.122505568,2.56185757e-07,-7.67032393e-09,0.00085592072,0.000893174612,-0.00085592008,-0.000893175253,7.05122948e-05,2.85592105e-05,2841,0,1
0.01,3,-0.0255344845,-0.00577958999,0.334140927,-0.350851595,-0.349797368,0.335194051,0.122788057,2.80390395e-07,-1.94611083e-08,0.000861691486,0.000894348312,-0.000861690845,-0.000894348952,7.03205078e-05,2.91262131e-05,2850,0,1
0.01,4,-0.0256881658,-0.00566161424,0.33383736,-0.350573719,-0.349512219,0.334899187,0.122520737,2.96926743e-07,-2.56027857e-08,0.000857767707,0.000890342111,-0.000857767067,-0.000890342752,7.01075332e-05,2.90005282e-05,2845,0,1
0.01,5,-0.025505174,-0.00616952032,0.334106982,-0.351052403,-0.349943459,0.335213602,0.12292283,2.89898594e-07,-2.55231871e-08,0.000861236069,0.000895571022,-0.000861235429,-0.000895571662,7.04516715e-05,2.93822141e-05,2866,0,1
0.01,6,-0.0254648514,-0.00624482008,0.334209234,-0.351117224,-0.350063175,0.335261196,0.123118006,2.99533411e-07,-3.09516714e-08,0.000863877358,0.000896225392,-0.000863876718,-0.000896225974,7.03587284e-05,2.98220602e-05,2855,0,1
0.01,7,-0.0252813529,-0.00659712078,0.334098637,-0.351152152,-0.350036711,0.335212439,0.12306758,2.82138558e-07,-1.55804667e-08,0.000862286193,0.000896569458,-0.000862285495,-0.000896570156,7.08314619e-05,2.99629082e-05,2859,0,1
0.01,8,-0.0252542868,-0.00671309326,0.334352314,-0.351451457,-0.35033676,0.335469633,0.123413898,2.77528443e-07,-3.12777253e-08,0.000865311653,0.000899786362,-0.000865311013,-0.000899787061,7.09178639e-05,3.00930642e-05,2853,0,1
0.01,9,-0.0254288726,-0.0058238036,0.332977623,-0.349997997,-0.348603845,0.334371924,0.121630386,2.85285353e-07,-1.11027179e-08,0.000845130999,0.000887466944,-0.0008451303,-0.000887467584,7.09720771e-05,2.74461272e-05,2857,0,1
0.01,10,-0.0256240759,-0.00582203362,0.334116846,-0.350893766,-0.349840045,0.335171103,0.122800291,2.82386509e-07,-1.02409867e-08,0.000861785898,0.000894457044,-0.0008617852,-0.000894457684,7.01684621e-05,2.92059685e-05,2851,0,1
0.01,11,-0.0252363458,-0.00673704827,0.334121704,-0.351229876,-0.350108922,0.335241705,0.123130172,2.93367606e-07,-2.06878408e-08,0.000862701389,0.000897202815,-0.00086270069,-0.000897203456,7.08483421e-05,3.01059827e-05,2872,0,1
0.01,12,-0.0254585724,-0.00624670973,0.334210873,-0.351116627,-0.350063413,0.33526507,0.123119526,2.96222339e-07,8.80589379e-09,0.000863870955,0.000896243786,-0.000863870198,-0.000896244543,7.0329188e-05,2.9828383e-05,2839,0,1
0.01,13,-0.0252327695,-0.00674028229,0.334124684,-0.351229906,-0.350109458,0.335244298,0.123132296,2.90240649e-07,-2.64021711e-08,0.000862721936,0.000897209917,-0.000862721179,-0.000897210615,7.08504158e-05,3.01092241e-05,2846,0,1
0.01,14,-0.0254029538,-0.00578192761,0.332860321,-0.349908233,-0.348453224,0.334313691,0.121504359,2.91656676e-07,-3.48665097e-08,0.000843261252,0.000887326198,-0.000843260495,-0.000887326954,7.08594671e-05,2.70290657e-05,2843,0,1
0.01,15,-0.0253391471,-0.00650623953,0.334189266,-0.35123077,-0.350112826,0.335308313,0.12317691,2.90226154e-07,-2.00452792e-08,0.000863301044,0.000897721504,-0.000863300345,-0.000897722261,7.07166546e-05,2.98177583e-05,2855,0,1
0.01,16,-0.0254596919,-0.00604431285,0.333785623,-0.350723237,-0.349537492,0.334971666,0.122604802,2.97710073e-07,-3.23981233e-08,0.000857247273,0.000893510936,-0.000857246516,-0.000893511577,7.04546255e-05,2.88210595e-05,2851,0,1
0.01,17,-0.0256036744,-0.00580141088,0.334095776,-0.350856274,-0.349799424,0.335154057,0.122763395,2.92035452e-07,-1.41208156e-08,0.0008614338,0.000894201046,-0.000861433102,-0.000894201687,7.02370089e-05,2.916003e-05,2853,0,1
0.01,18,-0.0254878607,-0.00585374562,0.333708674,-0.350618184,-0.349379569,0.334946424,0.122399338,3.07620155e-07,-2.49797996e-08,0.000854600803,0.000892772805,-0.000854600105,-0.000892773503,7.04308331e-05,2.82072815e-05,2838,0,1
0.01,19,-0.0255076755,-0.00615710439,0.334090889,-0.351031691,-0.349922448,0.335199356,0.122900248,2.92234233e-07,-1.81643607e-08,0.000861027802,0.000895386329,-0.000861027045,-0.000895387086,7.04521663e-05,2.93643861e-05,2862,0,1
0.01,20,-0.0256438907,-0.00580603955,0.334113032,-0.350897759,-0.349837869,0.335171461,0.122799419,2.91970565e-07,-9.26172028e-09,0.000861727342,0.000894557103,-0.000861726585,-0.000894557801,7.02119651e-05,2.91716678e-05,2832,0,1
0.01,21,-0.0254729763,-0.00593591947,0.333739281,-0.350639522,-0.349445313,0.334935844,0.122527875,3.21348864e-07,-1.0973781e-08,0.000856469909,0.0008929756,-0.000856469152,-0.000892976299,7.0595881e-05,2.86610793e-05,2844,0,1
0.01,22,-0.0252690967,-0.00679226872,0.334420711,-0.35154739,-0.350451708,0.335516542,0.123513833,2.89277722e-07,-2.99569969e-08,0.000866433023,0.000900337123,-0.000866432209,-0.00090033788,7.08131993e-05,3.03046018e-05,2829,0,1
0.01,23,-0.0256345794,-0.00580431381,0.334102899,-0.350881249,-0.349821746,0.335159987,0.122782543,2.54108954e-07,-2.5966056e-08,0.000861591368,0.000894386496,-0.00086159067,-0.000894387311,7.02606703e-05,2.91673605e-05,2845,0,1
0.01,24,-0.0254608169,-0.00572719425,0.332875639,-0.349910557,-0.348467499,0.33431673,0.121515147,2.89995e-07,-2.15619913e-08,0.000843527843,0.000887232367,-0.000843527087,-0.000887233124,7.08223452e-05,2.70425262e-05,2845,0,1
0.01,25,-0.025228532,-0.00628756871,0.332823902,-0.350115448,-0.348580867,0.334359229,0.121600889,2.78363586e-07,-4.47801973e-08,0.000842368871,0.000889089657,-0.000842368056,-0.000889090414,7.14614653e-05,2.72739471e-05,2844,0,1
0.01,26,-0.025306033,-0.00601527514,0.333153218,-0.35023123,-0.348814487,0.334569544,0.121779166,2.85319743e-07,-1.51666359e-08,0.000847140618,0.00089060911,-0.00084713992,-0.000890609866,7.14563648e-05,2.75364764e-05,2845,0,1
0.01,27,-0.0255793761,-0.00579383923,0.332812548,-0.349974871,-0.348498702,0.334286869,0.121517226,3.13410311e-07,-1.74765944e-08,0.000843057409,0.000887765724,-0.000843056652,-0.00088776648,7.08487059e-05,2.70156779e-05,2835,0,1
0.01,28,-0.0253199656,-0.00684239995,0.334371537,-0.351572186,-0.350450635,0.335491121,0.123498604,2.96575649e-07,-2.11127222e-08,0.000865943905,0.000900609477,-0.000865943148,-0.00090061035,7.08089865e-05,3.02629705e-05,2846,0,1
0.01,29,-0.0253491309,-0.00608123047,0.333314389,-0.350437462,-0.349028409,0.334721535,0.122038312,2.94003797e-07,-3.26603775e-08,0.000848803495,0.000892065116,-0.000848802738,-0.000892065989,7.08195003e-05,2.75866787e-05,2842,0,1
0.01,30,-0.0251765624,-0.00669834344,0.334970206,-0.351872921,-0.350908041,0.335934877,0.123960592,3.03690115e-07,-1.86430462e-08,0.000873509736,0.000903772423,-0.000873508863,-0.000903773296,7.07688741e-05,3.08058952e-05,2842,0,1
0.01,31,-0.02570205,-0.00601319177,0.334113419,-0.351044059,-0.349970996,0.335186601,0.122922026,2.82111301e-07,-9.24928045e-09,0.00086179236,0.000895045698,-0.000861791603,-0.000895046571,7.03720871e-05,2.94389101e-05,2831,0,1
0.01,32,-0.0258526206,-0.00621875795,0.334007412,-0.351164341,-0.350042999,0.335128635,0.122931369,2.84203679e-07,-3.54423868e-08,0.000861126988,0.000895881909,-0.000861126173,-0.000895882724,7.00941237e-05,2.94751535e-05,2837,0,1
0.01,33,-0.0253880788,-0.00589540182,0.332832068,-0.349902362,-0.348474234,0.334261239,0.121470973,2.77909379e-07,-3.11019974e-08,0.0008427992,0.000886216818,-0.000842798385,-0.000886217691,7.10399763e-05,2.73312398e-05,2850,0,1
0.01,34,-0.0253589749,-0.00575965596,0.332860768,-0.349888831,-0.348421872,0.3343288,0.121496163,2.69595887e-07,-3.22209353e-08,0.000843051588,0.000887498085,-0.000843050773,-0.0008874989,7.09226224e-05,2.6914915e-05,2830,0,1
0.01,35,-0.0255469196,-0.00591176981,0.333653539,-0.350604177,-0.349383831,0.334874123,0.122453809,2.92386176e-07,-3.92915958e-08,0.000855506631,0.000892732816,-0.000855505757,-0.000892733689,7.05340135e-05,2.8501081e-05,2854,0,1
0.01,36,-0.0256204605,-0.00601505395,0.334103048,-0.350993603,-0.34992075,0.335175365,0.122883074,2.8948071e-07,-1.85534788e-08,0.000861489156,0.000894708966,-0.000861488283,-0.000894709839,7.0340393e-05,2.9403418e-05,2843,0,1
0.01,37,-0.0253221858,-0.00576375984,0.332752377,-0.349780768,-0.348295778,0.334239215,0.12134669,2.75646642e-07,-2.07474571e-08,0.000841016008,0.000886086724,-0.000841015193,-0.000886087655,7.10475579e-05,2.68106687e-05,2834,0,1
0.01,38,-0.0256585162,-0.0057176589,0.333826512,-0.350581914,-0.349513233,0.334893078,0.122518755,2.9488362e-07,-2.5472783e-08,0.000857655832,0.000890414522,-0.000857654959,-0.000890415395,7.00756864e-05,2.90286171e-05,2843,0,1
0.01,39,-0.0254207235,-0.00586534571,0.333361089,-0.350389451,-0.349003255,0.334746599,0.122037053,3.06995048e-07,-2.32606503e-08,0.000849167991,0.000891740492,-0.000849167118,-0.000891741365,7.07921135e-05,2.74357553e-05,2856,0,1
0.01,40,-0.0253004637,-0.00680057239,0.334912449,-0.351934403,-0.350963384,0.335886478,0.123964369,2.96560813e-07,-1.90449487e-08,0.000873414509,0.000903922133,-0.000873413577,-0.000903923064,7.0584596e-05,3.09352872e-05,2851,0,1
0.01,41,-0.0252992101,-0.00652071834,0.334035724,-0.351070434,-0.349946469,0.335159749,0.12298052,2.78133001e-07,-2.25685017e-08,0.000861455803,0.000895972073,-0.00086145493,-0.000895972946,7.07640065e-05,2.98040686e-05,2839,0,1
0.01,42,-0.0254986212,-0.00623974064,0.334056854,-0.351045012,-0.349927694,0.335175663,0.122984178,3.04957751e-07,-3.0666456e-08,0.000861763721,0.000896049314,-0.00086176279,-0.000896050304,7.04044724e-05,2.94819438e-05,2841,0,1
0.01,43,-0.0255412646,-0.00690919394,0.33435154,-0.351684541,-0.350575686,0.335457563,0.12355537,3.09885706e-07,-4.18650714e-08,0.000866605202,0.000900892075,-0.00086660427,-0.000900893006,7.0476468e-05,3.04719761e-05,2832,0,1
0.01,44,-0.0256597232,-0.00568228401,0.333828211,-0.350568086,-0.34949863,0.33489722,0.122511663,2.89512002e-07,-1.5571116e-08,0.000857584586,0.000890388037,-0.000857583655,-0.000890389027,7.02366233e-05,2.8999184e-05,2857,0,1
0.01,45,-0.025307769,-0.00585633004,0.333122492,-0.350112528,-0.348703414,0.334531754,0.121685371,2.81547727e-07,-1.42298848e-08,0.00084646215,0.000889658288,-0.000846461218,-0.000889659219,7.10690074e-05,2.7299473e-05,2845,0,1
0.01,46,-0.025667781,-0.00583835924,0.333347201,-0.350449115,-0.349099666,0.334695399,0.122163102,2.97016783e-07,-1.71639396e-08,0.000850922952,0.00089197635,-0.000850922021,-0.000891977281,7.063261e-05,2.77665586e-05,2839,0,1
0.01,47,-0.0253713615,-0.00600006804,0.332921445,-0.350064546,-0.348607659,0.334378541,0.121642232,2.91453205e-07,-2.26646861e-08,0.000844358234,0.000888586801,-0.000844357302,-0.000888587732,7.08491207e-05,2.7302638e-05,2859,0,1
0.01,48,-0.0252296329,-0.00606245548,0.333146006,-0.350219816,-0.348792553,0.33457306,0.121768132,2.87293972e-07,-2.21846204e-08,0.000846903247,0.0008906906,-0.000846902258,-0.000890691532,7.15016868e-05,2.75157799e-05,2842,0,1
0.01,49,-0.0254027117,-0.00572991418,0.332859606,-0.349886119,-0.348425359,0.334318638,0.121492252,2.87216807e-07,-2.91071043e-08,0.0008431194,0.000887337723,-0.000843118411,-0.000887338712,7.08759108e-05,2.6930169e-05,2852,0,1
0.01,50,-0.0255050622,-0.00701307505,0.334369063,-0.351745665,-0.350629866,0.335487425,0.123600721,3.0088674e-07,-2.46042884e-08,0.000866491231,0.000901171879,-0.000866490242,-0.000901172927,7.05089042e-05,3.05438152e-05,2827,0,1
0.01,51,-0.0255586039,-0.00589704234,0.333759248,-0.350635052,-0.349488527,0.334906697,0.122512624,2.98322817e-07,-3.90388628e-08,0.000856400875,0.000891601143,-0.000856399944,-0.000891602074,7.03396217e-05,2.88280371e-05,2828,0,1
0.01,52,-0.0253071841,-0.00667662034,0.334564745,-0.351571411,-0.350557387,0.335576802,0.12361756,2.85562862e-07,-1.0812748e-08,0.00086861162,0.000899985549,-0.00086861063,-0.000899986539,7.06404171e-05,3.06024667e-05,2834,0,1
0.01,53,-0.0252506621,-0.00605010195,0.333159804,-0.350221634,-0.348809332,0.334572107,0.121805809,2.81907347e-07,-5.16472731e-08,0.000846734794,0.000890012248,-0.000846733805,-0.00089001318,7.14117341e-05,2.75722923e-05,2836,0,1
0.01,54,-0.0253243875,-0.00578194857,0.332749814,-0.349782646,-0.34830305,0.334228665,0.12134552,2.85869703e-07,-2.76851857e-08,0.000841092318,0.000885961577,-0.000841091329,-0.000885962567,7.10309978e-05,2.68708391e-05,2844,0,1
0.01,55,-0.0255340692,-0.00589606445,0.333699673,-0.350653142,-0.349414408,0.334939718,0.122417562,2.85873256e-07,-3.53931391e-08,0.000854728627,0.000892944576,-0.000854727579,-0.000892945565,7.05667262e-05,2.82961173e-05,2829,0,1
0.01,56,-0.0253101215,-0.00665859925,0.334374696,-0.351454705,-0.350358397,0.335469604,0.123428158,3.00791044e-07,-3.1928213e-08,0.000865723647,0.000899577688,-0.000865722657,-0.000899578736,7.08364751e-05,3.0144558e-05,2822,0,1
0.01,57,-0.0253290795,-0.00641536573,0.334163308,-0.351143807,-0.350034624,0.335272431,0.123107858,2.95419426e-07,-1.59564326e-08,0.000862898538,0.000896987796,-0.00086289749,-0.000896988844,7.05838684e-05,2.97245169e-05,2826,0,1
0.01,58,-0.0251281373,-0.00667905621,0.334151864,-0.351174027,-0.350056559,0.33527106,0.123115897,2.87611869e-07,-1.84146103e-08,0.0008626075,0.000897036924,-0.000862606394,-0.00089703803,7.10148743e-05,3.00117936e-05,2836,0,1
0.01,59,-0.0255659055,-0.006902555,0.334345281,-0.351684421,-0.350578964,0.335451066,0.123552889,2.95565115e-07,-4.11274392e-08,0.000866606773,0.000900836894,-0.000866605667,-0.000900838,7.04542836e-05,3.04789719e-05,2850,0,1
0.01,60,-0.0255603753,-0.00589497108,0.333691239,-0.350664526,-0.349418938,0.334936619,0.122418851,2.91658012e-07,-3.06648751e-08,0.000854654179,0.000893059478,-0.000854653073,-0.000893060525,7.06157007e-05,2.82813489e-05,2823,0,1
0.01,61,-0.0256489143,-0.00558371563,0.333865464,-0.35056898,-0.349482238,0.334952176,0.122562945,2.98613855e-07,-2.17159268e-08,0.000858500949,0.000891659816,-0.000858499901,-0.000891660922,7.00867458e-05,2.87652019e-05,2835,0,1
0.01,62,-0.0255746488,-0.00691891601,0.334358633,-0.351715088,-0.350604057,0.335467964,0.123579428,2.97244384e-07,-4.55001476e-08,0.000866752467,0.000901140331,-0.000866751419,-0.000901141437,7.05443308e-05,3.04904952e-05,2827,0,1
0.01,63,-0.025216205,-0.0068684062,0.334907115,-0.351933569,-0.350947887,0.335890144,0.12406946,2.87625966e-07,-1.8219751e-08,0.00087311957,0.000903720153,-0.000873118464,-0.000903721317,7.07603103e-05,3.10003161e-05,2836,0,1
0.01,64,-0.0252820551,-0.00667922199,0.334394813,-0.351467371,-0.350376129,0.335487783,0.123449795,2.88642951e-07,-4.09499847e-08,0.000865959097,0.000899715116,-0.000865957991,-0.00089971628,7.08238877e-05,3.01722703e-05,2818,0,1
0.01,65,-0.0259320457,-0.00592526374,0.333685249,-0.350751758,-0.349613786,0.334822536,0.122538894,3.05365461e-07,-1.3480375e-08,0.000856767234,0.000891688745,-0.000856766128,-0.00089168991,6.96711359e-05,2.89980981e-05,2838,0,1
