tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,naccept,nreject,converged
0.01,0,0.00016109398,1.53284293e-06,-Inf,Inf,Inf,-Inf,Inf,-1.96316297e-11,-1.34315559e-13,-0.000194902459,-4.2811962e-06,4.21859204e-06,0.000194964654,3.5075243e-06,-2.72536799e-10,135,25,0
0.01,1,0.000148177554,-1.04329001e-06,-Inf,Inf,Inf,-Inf,Inf,-1.78755587e-11,5.32691939e-14,-4.74337912e-06,-6.72428287e-05,6.89278677e-05,3.02229319e-06,3.36693188e-06,1.14119013e-10,127,30,0
0.01,2,0.000179004244,-1.7553906e-06,-Inf,Inf,Inf,-Inf,Inf,-2.29004402e-11,1.22237086e-13,-5.14895783e-06,-2.0275018e-05,2.04780408e-05,4.9787709e-06,3.80547317e-06,2.51327348e-10,160,30,0
0.01,3,0.00012555148,1.13170597e-06,-Inf,Inf,Inf,-Inf,Inf,-1.40866954e-11,-7.01564187e-14,-0.000129752196,-3.59339992e-06,2.45308138e-06,0.000130936474,2.98322311e-06,-1.44442514e-10,97,19,0
0.01,4,0.000167494291,4.08204386e-07,-Inf,Inf,Inf,-Inf,Inf,-2.06478619e-11,-4.26984599e-14,-1.68279576,-3.47331047e-06,5.540031e-06,1.6827935,3.60423633e-06,-8.89985308e-11,136,26,0
0.01,5,0.000157787639,-7.9213649e-08,-Inf,Inf,Inf,-Inf,Inf,-1.92973068e-11,-6.68133897e-14,-4.63976767e-06,-18.4449348,18.4449348,3.71807164e-06,3.48419439e-06,-1.27365687e-10,126,20,0
0.01,6,0.000168025639,-1.00273962e-06,-Inf,Inf,Inf,-Inf,Inf,-2.09088007e-11,2.05221836e-14,-3.82588178e-06,-5.97126855e-05,5.82262546e-05,5.31475598e-06,3.63154618e-06,4.39316639e-11,139,28,0
0.01,7,0.000165620688,-3.94910629e-08,-Inf,Inf,Inf,-Inf,Inf,-2.07877101e-11,6.14825777e-14,-4.83730355e-06,-0.00016159084,0.000161982913,4.26518272e-06,3.62503852e-06,1.29028371e-10,138,28,0
0.01,8,0.000132012676,-5.55176598e-07,-Inf,Inf,Inf,-Inf,Inf,-1.52234805e-11,1.19082126e-14,-3.14347494e-06,-6.103755e-05,6.07346301e-05,3.42274666e-06,3.10820701e-06,2.78141468e-11,98,19,0
0.01,9,0.000162421609,1.10837595e-06,-Inf,Inf,Inf,-Inf,Inf,-1.98873123e-11,-5.58470405e-14,-0.101929694,-4.78459833e-06,3.86843249e-06,0.101930566,3.53690371e-06,-1.15573086e-10,128,27,0
