tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,naccept,nreject,converged
0.01,0,-0.0234981943,-0.00729787815,0.32352522,-0.341386527,-0.338922977,0.325988621,0.110754557,2.9373814e-07,-2.83674364e-08,0.000726440107,0.000793371059,-0.000726439524,-0.000793371699,7.06969149e-05,2.38966768e-05,1644,0,1
0.01,1,-0.023547085,-0.00724436343,0.323544413,-0.341388285,-0.338939518,0.325992465,0.110765181,2.93699316e-07,-2.83812831e-08,0.000726692728,0.000793253363,-0.000726692087,-0.000793254003,7.05889324e-05,2.38940211e-05,1649,0,1
0.01,2,-0.0234984122,-0.00729801273,0.323526919,-0.341388881,-0.338925153,0.325990081,0.110756651,2.93922454e-07,-2.84579276e-08,0.000726461585,0.000793394109,-0.000726460945,-0.000793394691,7.06969658e-05,2.38967514e-05,1646,0,1
0.01,3,-0.0235216692,-0.0072702975,0.323544472,-0.341395855,-0.338939488,0.325999767,0.110748284,2.93875416e-07,-2.81372063e-08,0.000726552156,0.000793428102,-0.000726551574,-0.000793428742,7.06341525e-05,2.38932225e-05,1652,0,1
0.01,4,-0.0235212147,-0.00727210753,0.323532432,-0.341385961,-0.338929564,0.32599017,0.110737689,2.93807318e-07,-2.81734405e-08,0.000726465485,0.000793343293,-0.000726464903,-0.000793343876,7.06439096e-05,2.38960911e-05,1644,0,1
0.01,5,-0.0235189777,-0.00726979785,0.32354334,-0.341393113,-0.338937819,0.325998485,0.110746339,2.93726657e-07,-2.82227166e-08,0.000726543658,0.00079340121,-0.000726543018,-0.00079340185,7.06286664e-05,2.38937318e-05,1648,0,1
0.01,6,-0.0234967358,-0.00729887327,0.323535502,-0.341396481,-0.3389332,0.325998425,0.110766582,2.93841026e-07,-2.85123356e-08,0.000726549421,0.000793479732,-0.00072654878,-0.000793480314,7.07006184e-05,2.38982011e-05,1659,0,1
0.01,7,-0.0235220417,-0.00727185141,0.323537529,-0.341391683,-0.33893469,0.325994104,0.11074359,2.93775798e-07,-2.81252142e-08,0.000726519967,0.000793395389,-0.000726519327,-0.00079339603,7.06419887e-05,2.38963439e-05,1647,0,1
0.01,8,-0.0235186927,-0.00727551524,0.323544145,-0.341397166,-0.338940889,0.325999528,0.110747017,2.93648895e-07,-2.82480581e-08,0.000726520084,0.000793419196,-0.000726519502,-0.000793419895,7.06402134e-05,2.38967605e-05,1650,0,1
0.01,9,-0.0234940425,-0.00729735242,0.323533207,-0.341390491,-0.338928312,0.325994581,0.11076124,2.93926689e-07,-2.84281292e-08,0.000726514554,0.000793408544,-0.000726513856,-0.000793409243,7.06922947e-05,2.39000146e-05,1641,0,1
0.01,10,-0.0235191882,-0.00727006653,0.323543549,-0.341393352,-0.338938147,0.3259992,0.110746518,2.93812548e-07,-2.85499535e-08,0.000726543018,0.000793408428,-0.000726542436,-0.000793409126,7.06330902e-05,2.38933953e-05,1659,0,1
0.01,11,-0.0234963372,-0.00730037875,0.323553979,-0.341409087,-0.338952571,0.326010287,0.110753305,2.93829515e-07,-2.83615673e-08,0.00072649616,0.000793501385,-0.000726495462,-0.000793502084,7.06624342e-05,2.39084857e-05,1629,0,1
0.01,12,-0.0234279744,-0.00737938285,0.323544145,-0.341414511,-0.33894816,0.326011479,0.110748135,2.93994162e-07,-2.83203505e-08,0.000726200175,0.000793552143,-0.000726199476,-0.000793552841,7.08326625e-05,2.39266501e-05,1633,0,1
0.01,13,-0.0235231575,-0.00727149285,0.323541552,-0.341394901,-0.338938743,0.325997651,0.110746063,2.93625675e-07,-2.81849282e-08,0.000726529572,0.000793413725,-0.000726528931,-0.000793414365,7.06353239e-05,2.38942375e-05,1659,0,1
0.01,14,-0.0235235486,-0.00726939365,0.323541015,-0.341393083,-0.338937193,0.325996339,0.110745385,2.93768039e-07,-2.84663493e-08,0.000726541213,0.000793398533,-0.000726540573,-0.000793399231,7.06300998e-05,2.3895127e-05,1656,0,1
0.01,15,-0.0234934408,-0.00729908189,0.323555887,-0.341408491,-0.338952363,0.326012015,0.110754535,2.9382872e-07,-2.83506321e-08,0.000726515311,0.00079350837,-0.000726514612,-0.000793509069,7.06621504e-05,2.39074343e-05,1622,0,1
0.01,16,-0.0235144384,-0.00727512641,0.323542774,-0.341390789,-0.338937223,0.325996101,0.110744715,2.93804987e-07,-2.83585901e-08,0.000726555299,0.000793360232,-0.000726554601,-0.00079336093,7.06146602e-05,2.39067795e-05,1633,0,1
0.01,17,-0.0234990548,-0.007298226,0.323529512,-0.341391653,-0.338928252,0.325992405,0.110760108,2.93885904e-07,-2.83901382e-08,0.000726494589,0.00079341908,-0.00072649389,-0.000793419778,7.06956198e-05,2.38985795e-05,1637,0,1
