traj,s1,s2,s3
0,4.53975226e-05,0,0
1,0.000989561784,0.000852817262,1.03409111e-05
2,0.00196255068,0.00173595606,2.16732878e-05
3,0.00296487962,0.00265005557,3.40492334e-05
4,0.00399710564,0.00359576615,4.75230045e-05
5,0.0050597419,0.00457374379,6.21509316e-05
6,0.00615334371,0.00558466231,7.79917318e-05
7,0.00727845728,0.00662919553,9.51061811e-05
8,0.00843563396,0.00770803588,0.000113557719
9,0.00962550845,0.00882188044,0.000133411973
10,0.010848565,0.00997144077,0.000154737354
11,0.0121054472,0.0111574354,0.00017760467
12,0.0133967241,0.0123805935,0.00020208754
13,0.014722988,0.0136416601,0.000228262448
14,0.0160848442,0.0149413785,0.000256208499
15,0.0174828619,0.0162805226,0.000286008231
16,0.0189178251,0.017659856,0.000317746482
17,0.0203901865,0.0190801658,0.000351512048
18,0.0219006464,0.0205422528,0.000387396576
19,0.0234498456,0.0220469199,0.000425495236
20,0.0250384398,0.0235949904,0.000465906633
21,0.0266670864,0.0251872838,0.000508732337
22,0.0283364505,0.0268246494,0.000554078782
23,0.0300471522,0.0285079423,0.000602055341
24,0.0318000615,0.0302380193,0.000652775227
25,0.0335956961,0.0320157781,0.000706356601
26,0.0354348011,0.0338420868,0.000762920477
27,0.0373180881,0.0357178412,0.000822592818
28,0.0392462909,0.037643984,0.000885504531
29,0.041220095,0.0396214239,0.000951790076
30,0.0432403274,0.0416510962,0.00102158915
31,0.0453076474,0.0437339582,0.00109504594
32,0.0474228412,0.0458709858,0.00117231021
33,0.0495866649,0.0480631329,0.00125353562
34,0.0517998971,0.0503114089,0.00133888249
35,0.054063309,0.0526168011,0.0014285153
36,0.0563777126,0.0549803562,0.00152260577
37,0.058743868,0.0574030653,0.00162132853
38,0.0611626208,0.0598860011,0.00172486727
39,0.0636347756,0.0624302179,0.00183340965
40,0.0661611483,0.0650367662,0.0019471501
41,0.0687425956,0.0677067488,0.00206628931
42,0.0713799372,0.0704412535,0.00219103484
43,0.0740740746,0.0732414275,0.00232160185
44,0.0768258274,0.0761083513,0.00245821127
45,0.079636097,0.0790431947,0.00260108989
46,0.0825057253,0.0820470899,0.00275047543
