traj,s1,s2,s3
0,4.53978791e-05,0,0
1,0.000989567139,0.000852817495,1.03409138e-05
2,0.00196255371,0.00173595594,2.16732733e-05
3,0.00296489405,0.00265005627,3.40492297e-05
4,0.0039971103,0.00359576591,4.75229899e-05
5,0.00505974563,0.00457374519,6.21509389e-05
6,0.00615334325,0.00558466185,7.799171e-05
7,0.00727846427,0.00662919646,9.51061593e-05
8,0.00843566377,0.00770803541,0.000113557682
9,0.00962551031,0.00882188044,0.000133411988
10,0.0108485799,0.00997144077,0.000154737325
11,0.0121054426,0.0111574354,0.000177604685
12,0.0133967251,0.0123805925,0.000202087554
13,0.0147229871,0.0136416582,0.00022826239
14,0.016084848,0.0149413776,0.000256208441
15,0.0174829196,0.0162805207,0.000286008028
16,0.0189178251,0.017659856,0.000317746453
17,0.0203901771,0.0190801639,0.00035151199
18,0.0219006296,0.0205422528,0.000387396605
19,0.0234498475,0.0220469199,0.000425495207
20,0.0250384416,0.0235949885,0.000465906516
21,0.0266670771,0.0251872856,0.00050873257
22,0.0283364579,0.0268246531,0.000554078841
23,0.0300472155,0.0285079349,0.00060205505
24,0.0318000689,0.0302380249,0.000652775227
25,0.0335956886,0.0320157669,0.000706356252
26,0.0354348049,0.0338420831,0.000762920536
27,0.0373180918,0.0357178487,0.000822592934
28,0.0392462872,0.037643984,0.000885504531
29,0.0412201211,0.0396214165,0.000951789843
30,0.0432403423,0.0416511036,0.00102158915
31,0.0453076474,0.0437339582,0.00109504594
32,0.0474228188,0.0458709933,0.00117231056
33,0.0495866686,0.0480631366,0.00125353574
34,0.0517999008,0.0503114089,0.0013388826
35,0.0540632941,0.0526168011,0.00142851542
36,0.0563777089,0.0549803525,0.00152260542
37,0.0587438755,0.0574030653,0.00162132864
38,0.0611626208,0.0598860011,0.00172486715
39,0.0636347905,0.0624302328,0.00183341047
40,0.0661611557,0.0650367662,0.00194714975
41,0.0687425882,0.0677067414,0.00206628907
42,0.0713799447,0.0704412535,0.00219103531
43,0.0740740672,0.0732414275,0.00232160254
44,0.0768258348,0.0761083588,0.00245821103
45,0.0796361044,0.0790431947,0.00260109059
46,0.0825057551,0.0820470899,0.00275047543
47,0.0854356885,0.0851212218,0.00290660933
48,0.0884268358,0.0882667974,0.00306974468
49,0.0914800838,0.0914849862,0.00324013922
50,0.0945963562,0.094776988,0.00341805979
51,0.0977766141,0.0981440917,0.0036037839
