traj,s1,s2,s3
0,4.54000728e-05,0,0
1,0.000989567488,0.000852817204,1.03409102e-05
2,0.0019625565,0.00173595571,2.1673266e-05
3,0.00296489289,0.0026500551,3.40492152e-05
4,0.00399710936,0.00359576545,4.7522979e-05
5,0.00505974563,0.00457374519,6.21509316e-05
6,0.00615334557,0.00558466185,7.79917027e-05
7,0.00727846427,0.00662919553,9.51061811e-05
8,0.00843566656,0.00770803774,0.000113557755
9,0.00962551031,0.00882188138,0.000133411973
10,0.0108485827,0.00997144356,0.000154737369
11,0.0121054556,0.0111574354,0.000177604699
12,0.0133967251,0.0123805925,0.000202087511
13,0.0147229861,0.0136416564,0.000228262361
14,0.016084848,0.0149413776,0.00025620847
15,0.0174829215,0.0162805207,0.000286008028
16,0.0189178232,0.0176598541,0.000317746424
17,0.0203901865,0.0190801658,0.000351511932
18,0.0219006501,0.0205422528,0.000387396576
19,0.0234498419,0.0220469162,0.000425495149
20,0.0250384361,0.0235949811,0.000465906283
21,0.0266670939,0.0251872893,0.000508732512
22,0.0283364542,0.0268246476,0.000554078782
23,0.0300472211,0.0285079405,0.000602055108
24,0.0318000689,0.030238023,0.000652775285
25,0.0335956961,0.0320157744,0.000706356426
26,0.0354347937,0.0338420756,0.00076292007
27,0.0373180881,0.0357178412,0.000822592818
28,0.0392462909,0.0376439765,0.000885504181
29,0.041220136,0.0396214277,0.000951790076
30,0.0432403348,0.0416510962,0.00102158904
31,0.0453076586,0.0437339619,0.00109504606
32,0.0474228561,0.0458709858,0.00117231021
33,0.0495866686,0.0480631292,0.00125353551
34,0.0517998971,0.0503113978,0.00133888214
35,0.0540633164,0.0526168048,0.00142851553
36,0.0563777201,0.05498036,0.00152260577
37,0.0587438866,0.0574030764,0.00162132911
38,0.0611626357,0.0598860048,0.00172486738
39,0.0636347756,0.0624302141,0.0018334093
40,0.0661611632,0.0650367737,0.00194715033
41,0.0687426031,0.0677067488,0.00206628977
42,0.0713799521,0.0704412609,0.00219103531
43,0.0740740895,0.0732414275,0.00232160254
44,0.0768258199,0.0761083439,0.00245821057
45,0.0796361044,0.0790431872,0.00260109012
46,0.0825057551,0.0820470974,0.00275047543
47,0.0854357108,0.0851212442,0.00290661003
48,0.0884268209,0.0882667825,0.00306974375
49,0.0914800465,0.091484949,0.00324013713
