traj,s1,s2,s3
0,4.53116409e-05,0,0
1,0.000989360618,0.000852817728,1.03409384e-05
2,0.00196235511,0.00173595711,2.16733406e-05
3,0.0029637611,0.00265006348,3.40496954e-05
4,0.00399701763,0.00359576638,4.75230554e-05
5,0.00505965669,0.00457374565,6.21510117e-05
6,0.00615151413,0.00558468653,7.7993318e-05
7,0.00727836834,0.00662919739,9.51062975e-05
8,0.0084352456,0.00770804426,0.000113558257
9,0.00962501206,0.00882189162,0.000133412614
10,0.0108484915,0.0099714445,0.0001547375
11,0.0121053569,0.0111574382,0.000177604874
12,0.013396563,0.0123805981,0.000202087846
13,0.0147227058,0.0136416657,0.000228262914
14,0.0160831064,0.0149414316,0.000256212719
15,0.0174794849,0.0162806325,0.000286018068
16,0.0189176183,0.0176598616,0.000317746919
17,0.0203900002,0.0190801751,0.000351512601
18,0.0219005048,0.0205422584,0.000387397071
19,0.0234497413,0.0220469236,0.000425495644
20,0.0250383262,0.0235949885,0.000465906865
21,0.0266669095,0.0251872912,0.000508733036
22,0.0283361245,0.0268246606,0.000554079947
23,0.0300471056,0.0285079479,0.00060205569
24,0.0317999311,0.0302380305,0.000652775925
25,0.0335955061,0.0320157818,0.000706357183
26,0.0354345664,0.033842098,0.000762921642
27,0.0373175927,0.0357178748,0.000822595553
28,0.0392461643,0.0376439914,0.000885505055
29,0.041219987,0.0396214277,0.000951790716
30,0.0432401784,0.0416511074,0.00102159008
31,0.0453075022,0.0437339693,0.00109504687
32,0.0474227071,0.0458709896,0.00117231091
33,0.0495821983,0.0480634458,0.00125357427
34,0.0517996512,0.0503114238,0.00133888412
35,0.0540629327,0.0526168272,0.00142851798
36,0.0563775748,0.0549803711,0.00152260659
37,0.0587437078,0.0574030727,0.00162132946
38,0.0611614622,0.059886083,0.00172487786
39,0.0636346117,0.062430229,0.0018334114
40,0.0661610067,0.0650367662,0.00194715091
41,0.0687424317,0.0677067563,0.0020662907
42,0.0713798031,0.0704412758,0.00219103671
43,0.0740739703,0.073241435,0.00232160324
44,0.0768257082,0.0761083588,0.00245821197
45,0.0796359554,0.0790431947,0.00260109105
46,0.0825056061,0.0820471048,0.00275047682
47,0.0854330435,0.0851214826,0.00290664495
48,0.0884266496,0.0882668197,0.00306974724
49,0.0914799646,0.0914849937,0.00324014039
50,0.0945961922,0.0947770029,0.00341806142
51,0.0977764651,0.0981440842,0.0036037839
52,0.101021715,0.101587497,0.00379759516
53,0.104332723,0.105108447,0.00399978412
54,0.107710503,0.108708248,0.00421065791
55,0.111156225,0.112388164,0.00443052221
56,0.114670478,0.11614956,0.00465970766
57,0.118254997,0.119993664,0.00489853276
58,0.121909969,0.123921901,0.00514735095
59,0.125636891,0.127935559,0.00540650822
60,0.129436597,0.132036045,0.00567636825
61,0.133310288,0.136224717,0.0059573045
62,0.137258768,0.140503004,0.006249703
63,0.141283408,0.144872248,0.00655395584
64,0.145384222,0.149334103,0.00687049609
65,0.149564818,0.153889596,0.00719968602
66,0.153823778,0.158540547,0.00754201273
67,0.158162832,0.1632884,0.00789791439
68,0.162583858,0.168134436,0.00826782174
69,0.167087495,0.173080385,0.00865223352
70,0.171674579,0.178127706,0.00905163027
71,0.176346809,0.183277965,0.00946651027
72,0.181104884,0.188532621,0.00989738572
73,0.185950205,0.193893388,0.0103447922
74,0.190883845,0.199361756,0.0108092707
75,0.195907027,0.204939455,0.0112913894
76,0.201021194,0.210627958,0.0117917098
77,0.206227317,0.216429025,0.0123108383
78,0.211526647,0.222344264,0.0128493821
79,0.216920406,0.22837539,0.013407968
80,0.222409874,0.234524041,0.0139872413
81,0.227996245,0.240792006,0.0145878606
82,0.233681008,0.247180924,0.0152105121
83,0.239465252,0.253692627,0.0158558991
84,0.245350182,0.26032877,0.0165247377
85,0.251337498,0.267091185,0.017217759
86,0.257428169,0.27398172,0.017935738
87,0.263623297,0.281002074,0.0186794549
88,0.269925058,0.288154095,0.0194496848
89,0.276333869,0.29543981,0.0202473067
90,0.282851815,0.302860856,0.0210731179
91,0.289479911,0.310419083,0.0219279919
92,0.296219587,0.318116486,0.0228128396
93,0.303071976,0.325955003,0.0237285737
94,0.310038805,0.333936483,0.0246761329
95,0.317121565,0.34206292,0.0256564803
96,0.324321479,0.350336283,0.0266706198
97,0.331640035,0.35875836,0.0277195424
98,0.339078754,0.367331296,0.0288043059
99,0.346638769,0.376057059,0.0299259871
100,0.354322135,0.384937704,0.0310856923
101,0.362129748,0.393975139,0.0322845243
102,0.370063305,0.40317151,0.0335236639
103,0.378124535,0.412528783,0.0348042846
104,0.386314839,0.422049224,0.0361276083
105,0.394635469,0.431734651,0.0374948718
106,0.403088212,0.441587299,0.0389073715
107,0.411674619,0.451609164,0.0403663814
108,0.42039597,0.461802453,0.0418732837
109,0.429254085,0.472169459,0.0434294753
110,0.438250393,0.482711911,0.0450362898
111,0.447386384,0.493432462,0.0466952622
