tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,naccept,nreject,converged
0.01,0,2.27094913,-3.58791113,-2.13510346,-0.78878516,-1.31105292,0.433914632,5.44225454,-2.46548748,2.12060642,3.14943671,5.76123142,-1.81744516,-0.836469829,1.17583799,6.56608915,1.41322947,0.0960008278,3.05164742,4.95086956,2.51702619,1.9492991,3.22544885,3.87115908,3.3896277,2.94312453,2.53190255,1.68929756,1.00830567,0.904518127,1.19309163,2.08807302,3.78993678,11,0,1
0.01,1,2.23335695,-3.61326337,-2.1136775,-0.798754394,-1.31015313,0.451812953,5.43658066,-2.48069572,2.13260794,3.20935774,5.7473712,-1.87148738,-0.806785047,1.18692291,6.58727694,1.4004873,0.0955976993,3.0654912,4.97613287,2.51541328,1.95044434,3.24090052,3.89011765,3.39726901,2.94449472,2.53250694,1.68948698,1.01134908,0.911623836,1.20509446,2.10958457,3.81152725,11,0,1
0.01,2,2.19479966,-3.63753486,-2.08913493,-0.807310641,-1.30671108,0.472287565,5.43101454,-2.49527502,2.14476323,3.26969767,5.73180294,-1.92505491,-0.777831316,1.19820833,6.6084075,1.38753414,0.0952541456,3.07934427,5.00144053,2.51369023,1.95158017,3.25639319,3.90908861,3.4048171,2.9457972,2.53309131,1.68963325,1.01438081,0.91883415,1.21715689,2.1311202,3.83260989,11,0,1
0.01,3,2.15591264,-3.66141987,-2.0661552,-0.816277087,-1.3043493,0.491745532,5.42492628,-2.5105629,2.15614891,3.32958817,5.71565199,-1.9786917,-0.748301923,1.21013606,6.62942362,1.37428427,0.0950538665,3.09325552,5.02677202,2.51174402,1.9526397,3.27196574,3.92819118,3.41227698,2.9469347,2.53363132,1.68985415,1.01747727,0.926047206,1.22929192,2.1528039,3.85356498,11,0,1
0.01,4,2.11665273,-3.6848352,-2.04410744,-0.825342715,-1.3025434,0.510679603,5.41831207,-2.5264771,2.16687965,3.38915944,5.6987195,-2.03231502,-0.718358219,1.22269475,6.65034199,1.36080909,0.0949846804,3.10719061,5.0520649,2.50970674,1.95375907,3.2876184,3.94728065,3.41958642,2.94799423,2.53418589,1.69012117,1.02062094,0.933276892,1.24148619,2.17460394,3.87435412,11,0,1
0.01,5,2.07678652,-3.70757627,-2.02168036,-0.834055007,-1.30031812,0.530083656,5.41147184,-2.54252625,2.17719722,3.44861054,5.6807394,-2.08575034,-0.688362658,1.23582375,6.67116165,1.34695303,0.0950694159,3.12119961,5.07740402,2.50744796,1.95479035,3.30331516,3.9664607,3.42683768,2.94895887,2.53470397,1.69036627,1.02374744,0.940533519,1.2537477,2.19650555,3.89484525,11,0,1
0.01,6,2.03625154,-3.7296834,-1.99882925,-0.842543244,-1.29769206,0.550154984,5.40432787,-2.55879283,2.18715024,3.50823641,5.66162252,-2.13922071,-0.658349037,1.24940395,6.6918807,1.33289373,0.0952820778,3.13526678,5.10271311,2.50502586,1.95588112,3.31915021,3.985677,3.43389821,2.9497869,2.53523493,1.69067287,1.02694547,0.947872043,1.26610184,2.21852803,3.91503119,11,0,1
0.01,7,1.99452543,-3.75091052,-1.97273111,-0.849891603,-1.29255903,0.573397815,5.39738846,-2.57434607,2.19737196,3.5691607,5.64046669,-2.19288588,-0.629048169,1.26308846,6.71251917,1.31853437,0.0955578089,3.14935803,5.12809324,2.50245762,1.95690656,3.33501267,4.00497437,3.4408865,2.95046997,2.53570604,1.69098258,1.03014648,0.955277383,1.27847457,2.24053669,3.93458652,11,0,1
0.01,8,1.95396042,-3.77215552,-1.95489311,-0.859140575,-1.29318666,0.589288354,5.38881683,-2.59261489,2.20529294,3.62609386,5.62098837,-2.24543953,-0.597831845,1.27829099,6.73302937,1.30387485,0.0960675851,3.16348052,5.15338612,2.49972415,1.95793164,3.35096312,4.02430487,3.44775105,2.9511168,2.53621268,1.69136977,1.03340816,0.962581098,1.29099822,2.26291466,3.95472383,11,0,1
0.01,9,1.91179359,-3.79257274,-1.93217528,-0.867282987,-1.29030967,0.610137641,5.38067198,-2.60980153,2.21373558,3.68551993,5.5989151,-2.29880643,-0.567457914,1.2935673,6.75341702,1.28886342,0.0966765583,3.17768502,5.17872095,2.49681807,1.95896542,3.36699939,4.04368544,3.45447469,2.95161533,2.53670359,1.69176459,1.03668213,0.969999909,1.30353415,2.28523064,3.9740386,11,0,1
0.01,10,1.86868072,-3.81237721,-1.90794826,-0.875099421,-1.28631282,0.63297683,5.3723526,-2.62696838,2.22203827,3.74610448,5.5751214,-2.35272288,-0.537219226,1.30921578,6.77366829,1.27355206,0.097406894,3.19195557,5.20407391,2.49373794,1.9599756,3.38309407,4.06313276,3.46110344,2.95198584,2.53715086,1.69217527,1.04000425,0.977495015,1.31612325,2.30759788,3.99286151,11,0,1
0.01,11,1.82503927,-3.83135962,-1.8837353,-0.882234216,-1.28194761,0.655950546,5.36369371,-2.64440274,2.22998166,3.80618382,5.55029106,-2.4061408,-0.507192373,1.32525837,6.79386663,1.25805974,0.0982523933,3.20624828,5.2293911,2.49056482,1.96104407,3.39925766,4.08254957,3.46761203,2.95232058,2.53756022,1.69252419,1.04334629,0.985078633,1.32884109,2.33010983,4.01136112,11,0,1
0.01,12,1.78168833,-3.8501761,-1.86319387,-0.890470922,-1.28023076,0.675721943,5.35419607,-2.6631155,2.2364645,3.86437964,5.52586746,-2.45902443,-0.476243258,1.34245443,6.81389713,1.24208677,0.0993075296,3.22061563,5.25471354,2.48712468,1.96202123,3.41551352,4.10210228,3.47398162,2.95250106,2.53801847,1.6930176,1.04672217,0.992572069,1.34159899,2.35279059,4.02995157,11,0,1
0.01,13,1.73774111,-3.86823583,-1.84207368,-0.898213327,-1.27783775,0.696419895,5.34441853,-2.68200994,2.24261379,3.92269349,5.50022554,-2.51178908,-0.445484042,1.36014116,6.83380699,1.22582388,0.100535035,3.23505998,5.28000927,2.4835217,1.96302235,3.43185091,4.12168741,3.48023057,2.95258188,2.53845668,1.69352376,1.05014181,1.00013936,1.35444367,2.37555742,4.04813337,11,0,1
0.01,14,1.69244087,-3.88513064,-1.81708479,-0.903947413,-1.2720269,0.721306026,5.33476305,-2.70017576,2.2493875,3.9826014,5.47192383,-2.56471968,-0.415892243,1.3775121,6.85369825,1.20949268,0.101759866,3.24948978,5.30532265,2.47983623,1.96406019,3.44826269,4.14128447,3.48632836,2.95253634,2.53886342,1.69401205,1.05355787,1.00782084,1.36734855,2.39831567,4.06551123,11,0,1
0.01,15,1.64783359,-3.90243506,-1.7983638,-0.912603498,-1.27142692,0.740437448,5.32392168,-2.72044468,2.25379896,4.03996372,5.4450779,-2.61738086,-0.384339869,1.3969506,6.87327433,1.19232035,0.103374176,3.26409936,5.33060503,2.47581482,1.96499765,3.46474838,4.1610136,3.49234819,2.95239806,2.53927779,1.69459558,1.05706215,1.01541865,1.38034487,2.42136574,4.08330584,11,0,1
0.01,16,1.60262346,-3.91884875,-1.77884114,-0.920357823,-1.26977456,0.760630727,5.31277561,-2.7408371,2.25797224,4.09705973,5.41709375,-2.66954899,-0.353340894,1.4165715,6.8927846,1.17503047,0.105026521,3.27867794,5.35588121,2.47175193,1.96599102,3.48130751,4.18071699,3.49819374,2.95217633,2.53971362,1.69520175,1.06058347,1.02308416,1.39343214,2.44451499,4.10067463,11,0,1
0.01,17,1.55738378,-3.93455887,-1.76030636,-0.927846611,-1.26847684,0.779985666,5.3011837,-2.76173615,2.26140499,4.15286922,5.38884401,-2.72083044,-0.322448313,1.43691587,6.91217232,1.15737116,0.106898002,3.2933557,5.38110399,2.46744657,1.96697295,3.49797702,4.20051384,3.50388694,2.95180678,2.54016471,1.69590294,1.06414509,1.03074706,1.40656972,2.46774387,4.11781788,11,0,1
0.01,18,1.51054978,-3.94965768,-1.7387116,-0.934666753,-1.26493728,0.803298831,5.28959131,-2.78222775,2.2651124,4.21141386,5.35759497,-2.77353358,-0.292000473,1.45731986,6.93140936,1.13950098,0.108858205,3.30810261,5.40631819,2.46300983,1.96800363,3.51470232,4.2203002,3.5094769,2.95137644,2.54057193,1.69651091,1.06768799,1.03851676,1.41978085,2.49100137,4.13412857,11,0,1
0.01,19,1.46501803,-3.96388197,-1.72185946,-0.941454172,-1.26415455,0.821056485,5.27713585,-2.8040235,2.26718879,4.26466608,5.32872105,-2.82305145,-0.261478186,1.47886693,6.95058537,1.12117875,0.11101155,3.32283974,5.4315362,2.45837879,1.9689436,3.53152418,4.24020529,3.51488638,2.95079565,2.54104662,1.69730222,1.07129622,1.04622817,1.43311191,2.51452541,4.15085077,11,0,1
0.01,20,1.41795814,-3.97774076,-1.70232201,-0.948155761,-1.26157904,0.842811942,5.26457453,-2.82565713,2.26930857,4.32101631,5.29686069,-2.87439251,-0.231091559,1.50078094,6.96952915,1.10243022,0.113370843,3.33773279,5.45672703,2.45356965,1.96992731,3.54839134,4.26010513,3.52021909,2.9501462,2.54144597,1.69802952,1.07495999,1.05407119,1.44649327,2.5380168,4.16669083,11,0,1
0.01,21,1.36848271,-3.99117637,-1.67816985,-0.954327404,-1.25583351,0.871030152,5.25209522,-2.84662652,2.27206445,4.3826108,5.26014805,-2.92880011,-0.20112063,1.52246916,6.98827553,1.08350646,0.115779117,3.35273385,5.48191118,2.44858193,1.97098982,3.56535816,4.27999687,3.52538586,2.94939876,2.54181862,1.69864964,1.07858002,1.06204081,1.4599191,2.56144047,4.18126774,11,0,1
0.01,22,1.32059765,-4.00392008,-1.65959525,-0.96102792,-1.25363231,0.892743826,5.23858595,-2.86924672,2.27281094,4.43824768,5.22661304,-2.97978473,-0.170872122,1.54559243,7.00690126,1.06408632,0.118417762,3.36772966,5.50705433,2.44342637,1.97198117,3.58240676,4.30000448,3.53040433,2.94851589,2.54225278,1.69947016,1.08228815,1.06993282,1.47345734,2.5851593,4.19642115,11,0,1
0.01,23,1.27149022,-4.01538944,-1.63761067,-0.965349853,-1.24788404,0.918975532,5.22502136,-2.89127612,2.27425265,4.49581051,5.18989754,-3.03112316,-0.141935706,1.56821382,7.02550364,1.0446465,0.121133022,3.38278151,5.53218699,2.43812633,1.9730078,3.59951997,4.320014,3.53530073,2.94753599,2.5426178,1.70023525,1.08600974,1.07795858,1.4870652,2.6088028,4.21055698,11,0,1
0.01,24,1.22479856,-4.02746916,-1.62578487,-0.97417742,-1.25077474,0.933303118,5.20997381,-2.91637564,2.27175474,4.54527521,5.15952063,-3.07902503,-0.110781446,1.59418178,7.04366875,1.02397132,0.124374539,3.39800692,5.5571909,2.43251324,1.97399259,3.61677718,4.340137,3.5399785,2.94646239,2.54318118,1.70128667,1.08981013,1.08573627,1.50074005,2.63294721,4.22611713,11,0,1
