tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,naccept,nreject,converged
0.01,0,2.01025605,-3.59920835,-1.95687175,-0.827091694,-1.27375305,0.744636178,5.11876202,-2.79826403,2.13140464,3.61585307,5.45131731,-2.29013824,-0.557796061,1.21567249,6.56249142,1.30579519,0.0149613619,3.00487518,5.05132294,2.50763297,1.86225128,3.20353913,3.92540383,3.40946484,2.89444947,2.48842573,1.69134557,1.0355252,0.944734037,1.26166511,2.21184945,3.87738872,29,3,1
0.01,1,1.96990085,-3.62018347,-1.93467057,-0.834944725,-1.27057898,0.766730964,5.10779572,-2.81815815,2.13734031,3.67279387,5.42974997,-2.34160709,-0.528182566,1.23097026,6.58307314,1.29086876,0.015061751,3.01831555,5.07704496,2.50539374,1.86271918,3.21896076,3.94501877,3.41693139,2.89512134,2.48899436,1.69194293,1.03882384,0.952108681,1.27414501,2.23403287,3.897053,29,3,1
0.01,2,1.92903364,-3.64060378,-1.91265833,-0.842700124,-1.26742768,0.788945079,5.09642315,-2.8384099,2.14270401,3.72952819,5.40730715,-2.39298892,-0.498490125,1.24678659,6.60355902,1.27563548,0.0152800502,3.03177762,5.10277843,2.50300145,1.86316895,3.23445201,3.96469569,3.42428374,2.89567471,2.48954892,1.69257343,1.04215276,0.959513009,1.28669035,2.25632095,3.91644359,30,3,1
0.01,3,1.88764668,-3.66046071,-1.89083588,-0.850358009,-1.26429737,0.811290622,5.08463717,-2.85903335,2.1474824,3.78603816,5.3840065,-2.44424272,-0.468740195,1.26316571,6.62393665,1.26007164,0.0156661943,3.04529881,5.12851238,2.50042796,1.86360025,3.25001192,3.98442912,3.43153,2.89611983,2.4900732,1.6932199,1.04552507,0.966966331,1.29931617,2.278723,3.93555379,30,3,1
0.01,4,1.84576154,-3.67974639,-1.86922133,-0.857903779,-1.26117969,0.833766043,5.0724206,-2.88004375,2.15165687,3.84231877,5.35983801,-2.49538398,-0.438913643,1.28014076,6.64419985,1.24415731,0.0162024759,3.0588696,5.15425348,2.49767613,1.86401343,3.26565123,4.00422859,3.43864727,2.89644337,2.49059677,1.6939069,1.04892313,0.974446535,1.312011,2.30123472,3.95437956,30,3,1
0.01,5,1.80341017,-3.69846892,-1.84783447,-0.865332663,-1.25807536,0.856349289,5.05978823,-2.90141964,2.15523529,3.89832234,5.33483124,-2.54637766,-0.409082055,1.29763901,6.66435242,1.22795439,0.016856499,3.07246637,5.18000221,2.49477696,1.86441016,3.28135109,4.02408123,3.44565582,2.89665866,2.49110055,1.69462264,1.05236125,0.981963515,1.32477176,2.32383966,3.97290111,30,3,1
0.01,6,1.76057279,-3.71659946,-1.82667994,-0.872641802,-1.25498176,0.879056156,5.04672575,-2.92318249,2.15820003,3.9540484,5.30899,-2.59720135,-0.379239172,1.31572926,6.68438578,1.21141553,0.017674882,3.08612442,5.20574045,2.49169683,1.86480284,3.29713106,4.04399061,3.45253277,2.89675975,2.49160194,1.69537103,1.05582952,0.989522517,1.33761895,2.34656525,3.99112272,30,3,1
0.01,7,1.71725655,-3.73415852,-1.80575883,-0.879834473,-1.25190043,0.901890218,5.03322458,-2.94534016,2.16053438,4.00948954,5.28232241,-2.647861,-0.349388361,1.33442652,6.7042942,1.19453061,0.0186603777,3.09984231,5.23146772,2.48844457,1.86519659,3.31299281,4.06395006,3.45927954,2.89675736,2.49210477,1.69614506,1.05931628,0.997108638,1.35053909,2.36940289,4.00904274,30,3,1
0.01,8,1.67350078,-3.75115228,-1.78506029,-0.886927366,-1.24884355,0.924860418,5.01928568,-2.96789479,2.16226506,4.06463432,5.25483656,-2.69834542,-0.319589108,1.35367286,6.7240653,1.1773169,0.0197981764,3.11360383,5.25718927,2.48502064,1.86557317,3.32892323,4.08397007,3.46591353,2.89664054,2.49258566,1.69695497,1.06285095,1.00473106,1.3635205,2.39232612,4.0266304,31,3,1
0.01,9,1.62926733,-3.76754761,-1.76464415,-0.893881917,-1.2457763,0.947986901,5.00486374,-2.99088955,2.16333747,4.11945248,5.22656012,-2.74864721,-0.289806664,1.37352824,6.74370909,1.15972614,0.0210955553,3.12742591,5.28291988,2.48140931,1.86592686,3.34492898,4.10405827,3.47241044,2.89639711,2.49306822,1.69780493,1.066414,1.01239514,1.37659395,2.41537666,4.0439043,31,3,1
0.01,10,1.58459103,-3.78336334,-1.74446785,-0.900722265,-1.2427386,0.971186221,4.99003506,-3.01422024,2.16377783,4.17392778,5.19747639,-2.79873323,-0.260111332,1.39394569,6.76322317,1.14181781,0.0225461982,3.14130259,5.30862951,2.47762394,1.86629057,3.36102057,4.12419462,3.47877383,2.89605117,2.49354553,1.69867694,1.07000589,1.0200969,1.38974202,2.43852544,4.06084681,30,3,1
0.01,11,1.53949738,-3.79859829,-1.72456694,-0.907437265,-1.23971534,0.994502246,4.97476244,-3.03794169,2.16356349,4.22804546,5.16761732,-2.84859991,-0.230497241,1.41495228,6.78259754,1.12355649,0.0241568908,3.15522909,5.33432865,2.47367597,1.86664152,3.37717199,4.14438391,3.48501921,2.8955934,2.49401069,1.69958758,1.07363975,1.02783358,1.40295875,2.46176624,4.07744789,30,3,1
