tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,naccept,nreject,converged
0.01,0,0.000165617006,-3.76524952e-07,-Inf,Inf,Inf,-Inf,Inf,-2.06002247e-11,-3.59431892e-14,-4.42110695e-06,-31973.5312,31973.5312,4.55056352e-06,3.60047443e-06,-6.20087731e-11,140,25,0
0.01,1,0.000157411661,-1.76318281e-06,-Inf,Inf,Inf,-Inf,Inf,-1.9090049e-11,2.34345353e-14,-4.80084873e-06,-2.51773126e-05,2.64752853e-05,3.50055416e-06,3.47387731e-06,4.98878334e-11,139,27,0
0.01,2,0.000150812455,-4.30641933e-07,-Inf,Inf,Inf,-Inf,Inf,-1.81734749e-11,3.20012571e-14,-4.23355141e-06,-2.03617747e-05,2.10839207e-05,3.6575816e-06,3.39210828e-06,6.78556517e-11,123,24,0
0.01,3,0.000156027512,-1.11765053e-06,-Inf,Inf,Inf,-Inf,Inf,-1.89578752e-11,-2.30711006e-14,-4.14982787e-06,-2.2515142,2.2515142,4.07195057e-06,3.45783201e-06,-3.80361055e-11,125,24,0
0.01,4,0.000173053981,1.08343977e-06,-Inf,Inf,Inf,-Inf,Inf,-2.16863801e-11,-4.9213136e-14,-0.483866245,-4.76467903e-06,4.73192358e-06,0.483866215,3.69124177e-06,-1.02920922e-10,144,29,0
0.01,5,0.000157308634,-5.17347132e-07,-Inf,Inf,Inf,-Inf,Inf,-1.92865689e-11,3.93148106e-14,-3.39889971e-06,-0.00105264876,0.00105091487,5.00063106e-06,3.49254492e-06,8.53638965e-11,129,24,0
0.01,6,0.00016361801,1.64633747e-07,-Inf,Inf,Inf,-Inf,4.14632263e+26,-2.00746884e-11,-1.29605739e-15,-1.65521797e-05,-3.76396929e-06,5.00276838e-06,1.53039182e-05,3.55840166e-06,-5.51043716e-12,129,26,0
0.01,7,0.00016852394,1.17281161e-06,-Inf,Inf,Inf,-Inf,Inf,-2.0899709e-11,-6.64928114e-14,-0.00129798311,-4.57257374e-06,4.54676865e-06,0.0012979653,3.62339483e-06,-1.39610837e-10,132,25,0
0.01,8,0.00015709213,7.45163618e-07,-Inf,Inf,Inf,-Inf,Inf,-1.90343401e-11,-3.81589427e-14,-0.00835302472,-4.42679129e-06,3.84192026e-06,0.00835370179,3.46319575e-06,-7.79959916e-11,122,24,0
0.01,9,0.000161715507,-1.25185488e-06,-Inf,Inf,Inf,-Inf,Inf,-1.98409674e-11,3.07776435e-14,-2.89713785e-06,-0.331552863,0.331550151,5.74974092e-06,3.54029908e-06,6.61052602e-11,131,26,0
0.01,10,0.000127377018,-9.1521099e-07,-Inf,Inf,Inf,-Inf,Inf,-1.4459726e-11,2.57320851e-14,-3.12079487e-06,-6.96701973e-05,6.9661146e-05,3.11825897e-06,3.03220918e-06,5.52616772e-11,93,20,0
0.01,11,0.000161282485,-1.12344173e-06,-Inf,Inf,Inf,-Inf,Inf,-1.99547132e-11,7.61394257e-14,-3.94707649e-06,-2.47138705e-05,2.39839883e-05,4.77801268e-06,3.55461043e-06,1.57994465e-10,129,28,0
0.01,12,0.000164919795,3.64721814e-07,-Inf,Inf,Inf,-Inf,Inf,-2.02837139e-11,3.93078311e-14,-9004.71777,-4.79349728e-06,4.08671394e-06,9004.71777,3.57985778e-06,7.18439544e-11,127,24,0
0.01,13,0.000164421697,8.20924186e-07,-Inf,Inf,Inf,-Inf,Inf,-2.02568465e-11,-8.48652949e-14,-0.00104336196,-4.26634278e-06,4.5454708e-06,0.00104303902,3.56662235e-06,-1.72509673e-10,127,27,0
0.01,14,0.000156899216,-2.25504618e-06,-Inf,Inf,Inf,-Inf,2.99866758e+29,-1.91337328e-11,1.10147785e-13,-4.1543808e-06,-1.48808422e-05,1.48903437e-05,4.20847118e-06,3.48560957e-06,2.26867192e-10,124,31,0
0.01,15,0.000137342649,-4.47393575e-07,-Inf,Inf,Inf,-Inf,Inf,-1.6015177e-11,1.07496994e-14,-3.34276751e-06,-3.75359887e-05,3.73169642e-05,3.57156432e-06,3.1863301e-06,2.34141456e-11,101,20,0
0.01,16,0.000181011608,5.88814885e-07,-Inf,Inf,Inf,-Inf,Inf,-2.29888851e-11,-1.98973071e-14,-0.0010437686,-5.02887497e-06,5.09846905e-06,0.00104375661,3.80080633e-06,-4.45550229e-11,137,28,0
0.01,17,0.000156505674,-1.23980396e-06,-Inf,Inf,Inf,-Inf,Inf,-1.9143279e-11,6.91698421e-14,-3.84491887e-06,-0.000170235915,0.000169307023,4.50341167e-06,3.48264234e-06,1.45635407e-10,118,23,0
0.01,18,0.000155353729,1.69766145e-06,-Inf,Inf,Inf,-Inf,Inf,-1.86334975e-11,-1.50087909e-13,-1.44175267,-4.10861776e-06,3.92552238e-06,1.44175279,3.41687428e-06,-3.09327952e-10,114,25,0
0.01,19,0.000179553841,-1.33059177e-06,-Inf,Inf,Inf,-Inf,Inf,-2.28335822e-11,3.79404895e-14,-4.82377027e-06,-115.812218,115.812218,5.23039853e-06,3.79297876e-06,8.03487346e-11,133,29,0
0.01,20,0.00018199881,1.62726883e-06,-Inf,Inf,Inf,-Inf,Inf,-2.31271235e-11,-1.02294895e-13,-2507.43921,-5.15922648e-06,4.99382895e-06,2507.43921,3.8051237e-06,-2.15843579e-10,134,29,0
0.01,21,0.000181637675,-9.03917282e-07,-Inf,Inf,Inf,-Inf,Inf,-2.33211141e-11,5.01311842e-14,-5.1341367e-06,-0.268718809,0.268718809,5.15881266e-06,3.83337419e-06,1.0587594e-10,134,28,0
0.01,22,0.000205044518,1.95186294e-06,-Inf,Inf,Inf,-Inf,Inf,-2.71418929e-11,-4.45592185e-14,-0.000273435231,-5.97726512e-06,6.15340105e-06,0.000273240235,4.12066811e-06,-1.04179818e-10,156,36,0
0.01,23,0.0001422762,-1.8733455e-07,-Inf,Inf,Inf,-Inf,Inf,-1.68619771e-11,5.53389122e-14,-3.06351717e-06,-0.000120363613,0.000119184981,4.24605742e-06,3.27202247e-06,1.11398515e-10,94,22,0
0.01,24,0.000143928453,-2.97116941e-07,-Inf,Inf,Inf,-Inf,Inf,-1.7190107e-11,-1.65712618e-13,-3.69302802e-06,-2.19871217e-05,2.2008262e-05,3.66485438e-06,3.28186229e-06,-3.22691401e-10,101,20,0
0.01,25,0.000186481353,-3.23944334e-07,-Inf,Inf,Inf,-Inf,Inf,-2.41786851e-11,-7.95486181e-14,-5.35395202e-06,-0.000249199162,0.000249262783,5.28684086e-06,3.89104389e-06,-1.42841905e-10,137,26,0
0.01,26,0.000185531593,-1.0988997e-06,-Inf,Inf,Inf,-Inf,Inf,-2.40403548e-11,6.90407272e-14,-3.82731696e-06,-0.0101961959,0.010193212,6.81451002e-06,3.89176193e-06,1.45297233e-10,131,27,0
0.01,27,0.000195115455,1.30500325e-06,-Inf,Inf,Inf,-Inf,Inf,-2.54693454e-11,-1.49696201e-13,-70.6095276,-5.6436179e-06,5.61545039e-06,70.6095276,3.98601651e-06,-3.00322545e-10,141,26,0
0.01,28,0.000179821203,-1.56271483e-06,-Inf,Inf,Inf,-Inf,Inf,-2.30393551e-11,1.15991865e-13,-4.92852269e-06,-0.126782939,0.126782894,5.26119993e-06,3.81612881e-06,2.34287451e-10,127,24,0
0.01,29,0.00018407451,-3.82189654e-07,-Inf,Inf,Inf,-Inf,Inf,-2.36981389e-11,2.33418462e-14,-4.88907335e-06,-0.00458746916,0.00458678277,5.56986834e-06,3.86118973e-06,4.93636347e-11,127,28,0
0.01,30,0.000192963184,1.13151543e-06,-Inf,Inf,Inf,-Inf,Inf,-2.510811e-11,-2.15386926e-13,-1.51841523e-05,-6.15986028e-06,4.8902898e-06,1.63388941e-05,3.95261941e-06,-4.1534845e-10,133,28,0
