tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,naccept,nreject,converged
0.01,0,0.00026098176,6.45939435e-05,0.0922214985,-0.0134424511,0.00261277542,0.0198242404,-0.000430150249,-2.90751884e-11,-3.26549399e-12,-1.08801951e-05,-5.50536288e-06,5.99881969e-06,1.24640092e-05,4.01928128e-06,-6.89868385e-09,337,96,0
0.01,1,0.000261747191,6.37326739e-05,0.101040289,-0.0239293203,0.0129926857,0.0116424663,-0.000434075861,-2.92488152e-11,-3.14528091e-12,-1.16812589e-05,-5.57895146e-06,6.05364903e-06,1.18269591e-05,4.03945069e-06,-6.65621336e-09,333,100,0
0.01,2,0.000147317944,-5.22466325e-05,0.0298425741,-0.0721269101,-0.0402611643,-0.0186625998,-0.000434185902,-2.42997809e-11,2.03797504e-12,-6.21541085e-06,-1.13885608e-05,1.22969986e-05,5.5002256e-06,4.06842355e-06,4.35912995e-09,322,89,0
0.01,3,0.000260878936,5.87741088e-05,0.0631759092,-0.0542718098,0.0431013666,0.049496755,-0.000434537564,-2.93228636e-11,-2.64554546e-12,-1.18062153e-05,-6.20506262e-06,5.70640668e-06,1.2179391e-05,4.08327423e-06,-5.62352875e-09,320,88,0
0.01,4,0.00013404488,-6.88321816e-05,0.0185870882,-0.0867488608,-0.0262543987,-0.00719095021,-0.000450478663,-2.3274856e-11,3.59283545e-12,-6.50735819e-06,-1.28235624e-05,1.14403101e-05,5.46516139e-06,4.11151632e-06,7.58052554e-09,340,104,0
0.01,5,0.000134492351,-6.81360325e-05,0.0392963663,-0.0297039319,-0.0832283944,-0.0278558191,-0.000452965702,-2.34334809e-11,3.5881209e-12,-6.04474189e-06,-1.20720069e-05,1.22612901e-05,5.98094903e-06,4.11956944e-06,7.56487406e-09,342,107,0
0.01,6,0.000141960889,-6.3182757e-05,-0.0144132879,-0.0700448826,-0.0429768451,0.0259655435,-0.000455448346,-2.43041039e-11,2.92417913e-12,-5.7123998e-06,-1.29055879e-05,1.16467536e-05,6.44282181e-06,4.13787257e-06,6.20817842e-09,331,101,0
0.01,7,0.000135980386,-7.0336122e-05,-0.0322304815,-0.0632357597,-0.0497145168,0.0438500158,-0.000461139542,-2.3729102e-11,3.6833106e-12,-5.8121218e-06,-1.19082206e-05,1.28303564e-05,6.43044496e-06,4.15260592e-06,7.76825448e-09,336,101,0
0.01,8,0.000141455195,-6.6612527e-05,-0.0288892873,-0.0406102128,-0.0726268515,0.0406633168,-0.000460965792,-2.45720996e-11,3.21922111e-12,-6.54574842e-06,-1.27809899e-05,1.22899437e-05,5.88036892e-06,4.17885849e-06,6.81940904e-09,331,101,0
0.01,9,0.000134925504,-7.29930689e-05,0.0559122153,-0.0625652671,-0.0506920777,-0.0440881513,-0.000470188766,-2.39107345e-11,3.99848167e-12,-6.28952102e-06,-1.30104154e-05,1.21933735e-05,6.20360788e-06,4.19061735e-06,8.41626058e-09,339,101,0
0.01,10,0.00027489179,6.40461585e-05,0.0357069746,0.0228171777,-0.0346607454,0.0783142447,-0.000477330992,-3.12695494e-11,-2.91707912e-12,-1.25633169e-05,-5.21255561e-06,7.52881806e-06,1.29448626e-05,4.20666311e-06,-6.19841689e-09,334,101,0
0.01,11,0.000282876281,7.08638108e-05,0.0468674563,0.0355675481,-0.0475163013,0.0669874251,-0.000483174081,-3.21931024e-11,-3.56752366e-12,-1.32126152e-05,-6.03993658e-06,6.83391499e-06,1.25662882e-05,4.22444782e-06,-7.54439e-09,338,98,0
0.01,12,0.000138414951,-7.42863194e-05,0.0339972265,-0.0435516462,-0.0702686161,-0.0218298919,-0.000487002428,-2.47675179e-11,4.00776721e-12,-7.38777317e-06,-1.32048708e-05,1.27750654e-05,5.52344864e-06,4.2518941e-06,8.44065973e-09,339,97,0
0.01,13,0.000139635376,-7.39362658e-05,0.039012257,-0.0537952296,-0.0601603687,-0.0267834924,-0.000488143036,-2.50031211e-11,3.9165767e-12,-6.56446127e-06,-1.35685787e-05,1.25428633e-05,6.421752e-06,4.26250608e-06,8.25994562e-09,336,97,0
0.01,14,0.000141104596,-7.55570145e-05,-0.0142384777,-0.0588834658,-0.0553429909,0.0266332701,-0.000498101756,-2.53265672e-11,4.00672421e-12,-5.6515496e-06,-1.28710944e-05,1.36194758e-05,7.53878066e-06,4.29206511e-06,8.44535464e-09,342,105,0
0.01,15,0.000140061806,-7.83117866e-05,-0.0161224063,-0.0752460808,-0.0392081849,0.0286216848,-0.000502449926,-2.53066162e-11,4.29159919e-12,-7.30249803e-06,-1.31311554e-05,1.35975997e-05,6.01829652e-06,4.31121543e-06,9.02643649e-09,341,100,0
0.01,16,0.000152990004,-6.71391826e-05,0.0015851967,-0.0880473182,-0.0270878803,0.0110575734,-0.000496570719,-2.69255729e-11,3.00478631e-12,-6.2366521e-06,-1.32639361e-05,1.37147745e-05,7.2537282e-06,4.33219202e-06,6.38895559e-09,322,87,0
0.01,17,0.000142979683,-7.71854466e-05,0.00656398479,-0.0836856514,-0.031307213,0.00608525565,-0.000509502715,-2.5867912e-11,4.09254748e-12,-6.62667117e-06,-1.42710005e-05,1.27961002e-05,6.87773399e-06,4.33677451e-06,8.62614602e-09,342,103,0
0.01,18,0.000142399993,-8.10167912e-05,-0.0343599096,-0.0751449466,-0.0400030836,0.0472040512,-0.00052049954,-2.60075624e-11,4.47891464e-12,-6.3951843e-06,-1.43593925e-05,1.31366251e-05,7.35290132e-06,4.37165227e-06,9.41185885e-09,348,103,0
0.01,19,0.000142102639,-8.0785263e-05,-0.0007784958,-0.0633932278,-0.0514438935,0.0136425337,-0.000521487324,-2.60624612e-11,4.43298046e-12,-6.41907218e-06,-1.4783539e-05,1.27910207e-05,7.3528845e-06,4.37493645e-06,9.32769062e-09,342,103,0
0.01,20,0.000144671692,-8.04351512e-05,-0.0404018015,-0.0597807914,-0.0553509369,0.0533903465,-0.000525926123,-2.64943102e-11,4.30900541e-12,-6.92142703e-06,-1.38143787e-05,1.40354714e-05,7.00614009e-06,4.39615314e-06,9.07673581e-09,341,102,0
0.01,21,0.000302691071,7.57882444e-05,0.0503355563,-0.00571373245,-0.00729610957,0.0652496219,-0.000528412871,-3.50347737e-11,-3.78707699e-12,-1.31043735e-05,-7.73491229e-06,6.46672925e-06,1.50776004e-05,4.40997337e-06,-8.00942157e-09,332,96,0
0.01,22,0.000148637089,-7.91207567e-05,-0.0121057667,-0.0519784689,-0.063516587,0.025324434,-0.000530429941,-2.7196247e-11,4.21274344e-12,-7.71885607e-06,-1.34915235e-05,1.48244981e-05,6.49246567e-06,4.43457793e-06,8.86410145e-09,336,97,0
0.01,23,0.000143815399,-8.45574395e-05,0.0489122942,-0.0404081084,-0.0754713789,-0.0355587192,-0.000545320916,-2.69193522e-11,4.79412733e-12,-6.390012e-06,-1.41197688e-05,1.45528984e-05,7.99657209e-06,4.45981868e-06,1.00692858e-08,344,100,0
0.01,24,0.00032055084,8.93476317e-05,0.0907446519,0.00110935559,-0.0144819533,0.025774423,-0.000555996783,-3.74582622e-11,-5.27318163e-12,-1.4463013e-05,-7.93665913e-06,6.73719069e-06,1.45653203e-05,4.47012326e-06,-1.10448743e-08,350,99,0
0.01,25,0.000318205915,8.52082376e-05,0.0260132961,-0.0175153147,0.00409981096,0.090741232,-0.000559497392,-3.69788852e-11,-4.70600382e-12,-1.3552336e-05,-7.1640352e-06,7.56047075e-06,1.57216582e-05,4.47826369e-06,-9.9015951e-09,347,103,0
