tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,naccept,nreject,converged
0.01,0,0.000144940874,3.90126024e-06,2.61638021,-0.000654305681,-0.00648851506,2.60394478,-0.000229280064,-1.65105724e-11,3.08634411e-14,-4.26948327e-06,-3.66524864e-06,3.49171137e-06,3.81047289e-06,3.23609584e-06,-9.05718816e-12,175,84,0
0.01,1,0.000139365904,-3.30807165e-06,-0.0139565067,-23.4174194,-23.405489,0.0212886296,-0.000658512115,-1.67176082e-11,1.74279384e-14,-3.28497026e-06,-3.81900827e-06,3.50733671e-06,3.94191557e-06,3.25423571e-06,8.67848571e-11,180,94,0
0.01,2,0.000141796059,5.46718184e-06,1.4755441,0.0494629107,-0.0564100817,1.36068869,-0.000197157249,-1.62425403e-11,-2.23873275e-13,-3.13848454e-06,-4.18373156e-06,2.69677844e-06,4.11607425e-06,3.17664876e-06,-4.7654336e-10,159,72,0
0.01,3,0.000140331627,3.44622345e-06,7.03226614,0.0414436907,-0.0483282022,6.96846247,-0.000323282991,-1.60740119e-11,-3.78331942e-14,-3.38387804e-06,-4.22966377e-06,2.64984851e-06,3.89414936e-06,3.17540275e-06,-9.77910114e-11,169,89,0
0.01,4,0.000147085215,3.60409922e-06,2.6770339,-0.0050695017,-0.00224869885,2.71524549,-0.000246804615,-1.69778341e-11,-1.14398007e-13,-3.80500933e-06,-3.17387048e-06,4.18794707e-06,3.92636639e-06,3.27967246e-06,-2.67930844e-10,181,94,0
0.01,5,0.000142980585,4.38641291e-06,2.36637259,-0.0140028344,0.00702103134,2.34905791,-0.000228467805,-1.63082586e-11,-1.58263458e-13,-3.78054506e-06,-3.54254917e-06,3.44858472e-06,3.53184078e-06,3.19968103e-06,-3.5350628e-10,173,87,0
0.01,6,0.000144056219,4.13182534e-06,3.79022908,0.0424160287,-0.0496142842,3.61415839,-0.000260603672,-1.6756747e-11,-1.12502726e-13,-3.18178604e-06,-3.96825089e-06,3.2534308e-06,4.3812729e-06,3.25020483e-06,-2.41064196e-10,159,76,0
0.01,7,6.19297716e-05,-1.23827283e-06,-1.83101618,0.269611329,1.92373931,-0.385118842,-1.172254e-05,-5.6086082e-12,3.47722271e-14,7.46699811e-07,-2.03206099e-07,2.68016902e-06,1.97525492e-06,1.90635114e-06,7.48590356e-11,74,37,0
0.01,8,0.000149906904,-6.12689473e-06,0.00928910263,-88.066925,-88.0776901,-0.00104200165,-0.0021046265,-1.84849653e-11,4.70087131e-13,-3.69061331e-06,-5.21514676e-06,4.17792398e-06,4.55279132e-06,3.46304432e-06,9.6560715e-10,186,88,0
0.01,9,0.000150508582,7.89776004e-06,4.23549795,0.057672441,-0.072361663,4.08666229,-0.000254880026,-1.72254658e-11,-2.12725521e-13,-5.29841282e-06,-2.19413505e-06,4.27655323e-06,2.89663581e-06,3.27522866e-06,-4.68487804e-10,150,56,0
0.01,10,0.000140766468,-3.50659002e-06,-0.00660039717,-37.6658058,-37.661068,0.014050385,-0.00101502705,-1.69429679e-11,6.27382328e-14,-3.60111017e-06,-4.00593262e-06,3.85295971e-06,3.75838385e-06,3.2826224e-06,1.50335813e-10,166,88,0
0.01,11,0.00014769235,5.62959303e-06,7.78120422,0.0475126952,-0.054883454,7.68201923,-0.000350395538,-1.71353574e-11,-2.25580026e-13,-4.01283114e-06,-3.28756346e-06,4.03079866e-06,4.05153241e-06,3.27219004e-06,-4.7701354e-10,161,79,0
0.01,12,0.000149789194,4.72468946e-06,100.344856,0.0396638438,-0.0471894145,100.266083,-0.00241833809,-1.75531447e-11,-1.91531171e-13,-3.38594737e-06,-4.56135876e-06,2.93405628e-06,4.83616395e-06,3.30907733e-06,-4.02591016e-10,150,67,0
0.01,13,0.000148950072,-3.27930388e-06,0.0403863937,-2.96829748,-3.02074409,-0.0323072299,-0.000276584004,-1.83238303e-11,1.24300161e-13,-3.72881823e-06,-4.4232952e-06,3.9376896e-06,4.32555134e-06,3.42541421e-06,2.69696071e-10,175,91,0
0.01,14,0.000161884396,-6.43107569e-06,0.00762717426,-1.32670021,-1.31584108,0.00132283778,-0.000267550466,-2.06135005e-11,3.99104279e-13,-2.69018824e-06,-6.63620995e-06,3.41879695e-06,6.32038473e-06,3.60837225e-06,8.29265212e-10,195,94,0
0.01,15,0.000171854626,-6.95242397e-06,0.0211375486,-6.59594774,-6.5847559,-0.00421054289,-0.000385109364,-2.24655589e-11,3.0860137e-13,-1.7903219e-06,-7.40018959e-06,2.78552579e-06,6.55872645e-06,3.78359437e-06,6.56306121e-10,183,67,0
0.01,16,0.000155303278,5.33369985e-06,1.29521227,-0.0693001673,0.0615928955,1.42124081,-0.000221963564,-1.79750954e-11,-4.73899999e-13,-4.75272736e-06,-3.24447751e-06,4.47616185e-06,3.45712806e-06,3.35550112e-06,-9.46998036e-10,158,72,0
0.01,17,0.000208524376,1.29011196e-05,-Inf,NaN,Inf,NaN,NaN,-2.6114666e-11,-6.31751053e-13,-5.06621068e+21,-Inf,5.06621068e+21,Inf,3.98673183e-06,-1.35259337e-09,196,61,0
