dt,traj,x,y,z
0.5,0,187.9186248779297,0.0,0.0
0.5,1,-222723.28125,3419778.75,31191230.0
0.5,2,-32872414.0,3693572608.0,-32864485376.0
0.5,3,-649953600.0,9769724149760.0,-23746687533056.0
0.5,4,-5122893312.0,859426512699392.0,-1255910848593920.0
0.5,5,-24998137856.0,2.172568619240653e+16,-2.3712937495494656e+16
0.5,6,-91053359104.0,2.72026048659456e+17,-2.4676308538412237e+17
0.5,7,-272194551808.0,2.1519565987407462e+18,-1.731230261078655e+18
0.5,8,-704938835968.0,1.226373719193446e+19,-9.14725944393361e+18
0.5,9,-1635217440768.0,5.4451101148211315e+19,-3.891547683675963e+19
0.5,10,-3471429337088.0,1.9796319830013903e+20,-1.391272315862175e+20
0.5,11,-6841873465344.0,6.088447298489612e+20,-4.2993191630227374e+20
0.5,12,-12639221579776.0,1.6180757921198087e+21,-1.1698756572478041e+21
0.5,13,-22019089367040.0,3.764203707098389e+21,-2.835627892029096e+21
0.5,14,-36299264229376.0,7.711298595064293e+21,-6.158464198946387e+21
0.5,15,-56683208376320.0,1.389594784814412e+22,-1.198811495959892e+22
0.5,16,-83720723759104.0,2.1809962469635614e+22,-2.0788228570374256e+22
0.5,17,-116435237994496.0,2.9111659804490467e+22,-3.161319772831229e+22
0.5,18,-151142046629888.0,3.138357044231174e+22,-4.0781697907307185e+22
0.5,19,-180201577250816.0,2.411561632766496e+22,-4.135228146209689e+22
0.5,20,-191436121178112.0,8.555127924145542e+21,-2.5830283072792796e+22
0.5,21,-169747660406784.0,4.070518709766272e+20,5.062821726200252e+21
0.5,22,-103784705425408.0,3.2404160427267744e+22,2.897729040600824e+22
0.5,23,-2399318835200.0,1.2723136420962972e+23,1.4931497383687367e+21
0.5,24,72188669460480.0,2.018216655844005e+23,-7.677538486357617e+22
0.5,25,-54141418209280.0,-1.3154156125460242e+23,8.602732773646699e+22
0.5,26,-759116075106304.0,-1.837222643341117e+24,1.648928367899855e+24
0.5,27,-2748590359314432.0,-6.602213066581641e+24,7.593900228151478e+24
0.5,28,-7188557630275584.0,-1.6403601146849555e+25,2.3633147627125397e+25
0.5,29,-1.575860544995328e+16,-3.192501673433307e+25,5.752988841279409e+25
0.5,30,-3.041195260588851e+16,-4.9820708139857725e+25,1.1382561586008071e+26
0.5,31,-5.236829572195942e+16,-6.077910713730933e+25,1.8128701914460318e+26
0.5,32,-7.937596920220877e+16,-5.322502247685869e+25,2.184512501547921e+26
0.5,33,-9.937775215876506e+16,-2.66652550914221e+25,1.662573314963635e+26
0.5,34,-7.712405771937382e+16,-3.270937171588645e+24,3.912842648409948e+25
0.5,35,7.249272576462029e+16,-7.723841795566464e+22,4.973279095760243e+24
0.5,36,5.353323172756193e+17,-3.47911819006287e+25,-6.784865947221066e+26
0.5,37,1.6918715930949714e+18,-1.3060883624257195e+27,-1.15946304471808e+28
0.5,38,4.285744042710401e+18,-1.498618565092133e+28,-8.815668415502818e+28
0.5,39,9.719543151563112e+18,-1.0567179032426424e+29,-4.722250123759507e+29
0.5,40,2.056347328196903e+19,-5.6623195302461714e+29,-2.0641961067366536e+30
0.5,41,4.1415753084182725e+19,-2.535064099880087e+30,-7.87589784036719e+30
0.5,42,8.033678465368588e+19,-9.980355408137379e+30,-2.7216701719489057e+31
0.5,43,1.5120167245826753e+20,-3.5635245256803387e+31,-8.713151989569825e+31
0.5,44,2.7752475688749865e+20,-1.1775840792418904e+32,-2.6232572271039473e+32
0.5,45,4.9857958173484043e+20,-3.652345562930278e+32,-7.505618078786868e+32
0.5,46,8.791457833029017e+20,-1.0741550787290001e+33,-2.0567160571488094e+33
0.5,47,1.5247724668397604e+21,-3.0185317137615266e+33,-5.429141403760966e+33
0.5,48,2.605673532105605e+21,-8.153713732703845e+33,-1.3869341696236311e+34
0.5,49,4.39341962543683e+21,-2.1270213954479125e+34,-3.441234634373783e+34
0.5,50,7.317559012742452e+21,-5.379172325457223e+34,-8.317880551339593e+34
0.5,51,1.205122164937745e+22,-1.322929079566463e+35,-1.9634097434021822e+35
0.5,52,1.964125406907535e+22,-3.1723782224305652e+35,-4.535458550196007e+35
0.5,53,3.170183982797801e+22,-7.433616416010733e+35,-1.0270437819110977e+36
0.5,54,5.0705942636171494e+22,-1.7053602112822352e+36,-2.2834131633070836e+36
0.5,55,8.04139600961191e+22,-3.8364893987896264e+36,-4.990829782465855e+36
0.5,56,1.2650892377900471e+23,-8.475739456408683e+36,-1.0736445352970203e+37
0.5,57,1.975234120856396e+23,-1.84113306970522e+37,-inf
0.5,58,3.061928571646894e+23,-inf,-inf
0.5,59,4.714246312597511e+23,-inf,-inf
0.5,60,7.211207678478001e+23,-inf,-inf
0.5,61,1.0962561332313608e+24,-inf,-inf
0.5,62,1.6567090027888825e+24,-inf,-inf
0.5,63,2.489538280773079e+24,-inf,-inf
0.5,64,3.7207613140564285e+24,-inf,-inf
0.5,65,5.531993503804005e+24,-inf,-inf
0.5,66,8.183625342365403e+24,-inf,-inf
0.5,67,1.204805969910067e+25,-inf,-inf
0.5,68,1.7654843797369274e+25,-inf,-inf
0.5,69,2.5754995893418885e+25,-inf,-inf
0.5,70,3.74086780392817e+25,-inf,-inf
0.5,71,5.410839554537448e+25,-inf,-inf
0.5,72,7.79455641619551e+25,-inf,-inf
0.5,73,1.1184312582773508e+26,-inf,-inf
0.5,74,1.5987199103524895e+26,-inf,-inf
0.5,75,2.276837348832193e+26,-inf,-inf
0.5,76,3.230949438119517e+26,-inf,-inf
0.5,77,4.568979961222343e+26,-inf,-inf
0.5,78,6.439223400553867e+26,-inf,-inf
0.5,79,9.045183867800371e+26,-inf,-inf
0.5,80,1.2665106516546468e+27,-inf,-inf
0.5,81,1.7678469649309119e+27,-inf,-inf
0.5,82,2.4601348232731576e+27,-inf,-inf
0.5,83,3.4133970341675174e+27,-inf,-inf
0.5,84,4.7223440516288516e+27,-inf,-inf
0.5,85,6.51485756001327e+27,-inf,-inf
0.5,86,8.963038007682948e+27,-inf,-inf
0.5,87,1.229811665976741e+28,-inf,-inf
0.5,88,1.6829827040624158e+28,-inf,-inf
0.5,89,2.2972534968180024e+28,-inf,-inf
0.5,90,3.1278608566386544e+28,-inf,-inf
0.5,91,4.248340057685673e+28,-inf,-inf
0.5,92,5.75635176388972e+28,-inf,-inf
0.5,93,7.781381375264488e+28,-inf,-inf
0.5,94,1.0494620815890429e+29,-inf,-inf
0.5,95,1.4121998959750937e+29,-inf,-inf
0.5,96,1.8961417796158176e+29,-inf,-inf
0.5,97,2.5404015829315492e+29,-inf,-inf
0.5,98,3.396357330993295e+29,-inf,-inf
0.5,99,4.531280645506808e+29,-inf,-inf
0.5,100,6.033141280472258e+29,-inf,-inf
0.5,101,8.016714275414539e+29,-inf,-inf
0.5,102,1.0631617045347796e+30,-inf,-inf
0.5,103,1.4072168548623697e+30,-inf,-inf
0.5,104,1.859104561522126e+30,-inf,-inf
0.5,105,2.4515329170266317e+30,-inf,-inf
0.5,106,3.226856335234631e+30,-inf,-inf
0.5,107,4.239769944771493e+30,-inf,-inf
0.5,108,5.560816985063371e+30,-inf,-inf
0.5,109,7.280868783193238e+30,-inf,-inf
0.5,110,9.516716035816604e+30,-inf,-inf
0.5,111,1.241840033979457e+31,-inf,-inf
0.5,112,1.6178014567697714e+31,-inf,-inf
0.5,113,2.1041774596577847e+31,-inf,-inf
0.5,114,2.732432996735771e+31,-inf,-inf
0.5,115,3.5426795013430515e+31,-inf,-inf
0.5,116,4.586119575858421e+31,-inf,-inf
0.5,117,5.927844929617061e+31,-inf,-inf
0.5,118,7.650660936633477e+31,-inf,-inf
0.5,119,9.859595687123492e+31,-inf,-inf
0.5,120,1.268787474068995e+32,-inf,-inf
0.5,121,1.6304211916155646e+32,-inf,-inf
0.5,122,2.092169344562651e+32,-inf,-inf
0.5,123,2.6809429117970724e+32,-inf,-inf
0.5,124,3.4307450113479e+32,-inf,-inf
0.5,125,4.384305851664905e+32,-inf,-inf
0.5,126,5.595440620537134e+32,-inf,-inf
0.5,127,7.13179190913619e+32,-inf,-inf
0.5,128,9.078287046432196e+32,-inf,-inf
0.5,129,1.1541260052668357e+33,-inf,-inf
0.5,130,1.465392488175965e+33,-inf,-inf
0.5,131,1.8583049078673352e+33,-inf,-inf
0.5,132,2.353680541412822e+33,-inf,-inf
0.5,133,2.977508237769668e+33,-inf,-inf
0.5,134,3.762182102400883e+33,-inf,-inf
0.5,135,4.74804319685167e+33,-inf,-inf
0.5,136,5.985302678600453e+33,-inf,-inf
0.5,137,7.536289900170222e+33,-inf,-inf
0.5,138,9.478470506944309e+33,-inf,-inf
0.5,139,1.1907799707247801e+34,-inf,-inf
0.5,140,1.4943263345896654e+34,-inf,-inf
0.5,141,1.8732059302232114e+34,-inf,-inf
0.5,142,2.3456143717048464e+34,-inf,-inf
0.5,143,2.934029060121879e+34,-inf,-inf
0.5,144,3.666205725301123e+34,-inf,-inf
0.5,145,4.576313740618925e+34,-inf,-inf
0.5,146,5.7064906043084975e+34,-inf,-inf
0.5,147,7.108555743650302e+34,-inf,-inf
0.5,148,8.846207610953776e+34,-inf,-inf
0.5,149,1.0997678074589567e+35,-inf,-inf
0.5,150,1.3659055050054975e+35,-inf,-inf
0.5,151,1.6947965619178833e+35,-inf,-inf
0.5,152,2.1008660497450863e+35,-inf,-inf
0.5,153,2.6017730345947077e+35,-inf,-inf
0.5,154,3.219068567022659e+35,-inf,-inf
0.5,155,3.9791318618084704e+35,-inf,-inf
0.5,156,4.914149359973562e+35,-inf,-inf
0.5,157,6.06335900707353e+35,-inf,-inf
0.5,158,7.47462095151999e+35,-inf,-inf
0.5,159,9.20619760332187e+35,-inf,-inf
0.5,160,1.1328863480053163e+36,-inf,-inf
0.5,161,1.3928871905398272e+36,-inf,-inf
0.5,162,1.7110895166262917e+36,-inf,-inf
0.5,163,2.100195977560622e+36,-inf,-inf
0.5,164,2.5756078943102907e+36,-inf,-inf
0.5,165,3.156004732294961e+36,-inf,-inf
0.5,166,3.8639790358808756e+36,-inf,-inf
0.5,167,4.726939787889844e+36,-inf,-inf
0.5,168,5.777912772496963e+36,-inf,-inf
0.5,169,7.056900605868333e+36,-inf,-inf
0.5,170,8.612182394938948e+36,-inf,-inf
