dt,traj,x,y,z
0.5,0,72.25,0.0,0.0
0.5,1,72.95341491699219,-0.7791551351547241,-1.0381971597671509
0.5,2,73.65882873535156,-1.5710887908935547,-2.0948758125305176
0.5,3,74.3662109375,-2.3758676052093506,-3.1701502799987793
0.5,4,75.0755615234375,-3.1935572624206543,-4.264134407043457
0.5,5,75.78687286376953,-4.024224758148193,-5.37693977355957
0.5,6,76.50018310546875,-4.867937088012695,-6.508686065673828
0.5,7,77.21546173095703,-5.724759101867676,-7.659482002258301
0.5,8,77.93270874023438,-6.594758987426758,-8.82944393157959
0.5,9,78.65193176269531,-7.47800350189209,-10.018685340881348
0.5,10,79.37313079833984,-8.374557495117188,-11.227317810058594
0.5,11,80.0963134765625,-9.284489631652832,-12.455462455749512
0.5,12,80.82146453857422,-10.207864761352539,-13.703227996826172
0.5,13,81.5486068725586,-11.144749641418457,-14.970728874206543
0.5,14,82.2777099609375,-12.095212936401367,-16.25808334350586
0.5,15,83.00878143310547,-13.059317588806152,-17.565397262573242
0.5,16,83.74183654785156,-14.037128448486328,-18.892786026000977
0.5,17,84.47687530517578,-15.028721809387207,-20.240367889404297
0.5,18,85.2138671875,-16.03415298461914,-21.608261108398438
0.5,19,85.95284271240234,-17.053495407104492,-22.99656867980957
0.5,20,86.69380950927734,-18.086814880371094,-24.40541648864746
0.5,21,87.43672943115234,-19.134172439575195,-25.83490562438965
0.5,22,88.18164825439453,-20.19564437866211,-27.285165786743164
0.5,23,88.92852783203125,-21.271289825439453,-28.756298065185547
0.5,24,89.67738342285156,-22.361173629760742,-30.2484188079834
0.5,25,90.42823791503906,-23.465377807617188,-31.761659622192383
0.5,26,91.1810302734375,-24.583942413330078,-33.29609680175781
0.5,27,91.93582916259766,-25.71695899963379,-34.85188293457031
0.5,28,92.69257354736328,-26.864471435546875,-36.42910385131836
0.5,29,93.45128631591797,-28.026559829711914,-38.02787399291992
0.5,30,94.2120132446289,-29.20330047607422,-39.64834213256836
0.5,31,94.97468566894531,-30.39473533630371,-41.290584564208984
0.5,32,95.73936462402344,-31.6009578704834,-42.954742431640625
0.5,33,96.50599670410156,-32.822017669677734,-44.640907287597656
0.5,34,97.27460479736328,-34.05797576904297,-46.34920120239258
0.5,35,98.04518127441406,-35.30891036987305,-48.07974624633789
0.5,36,98.81773376464844,-36.57489776611328,-49.83264923095703
0.5,37,99.59226989746094,-37.85597610473633,-51.60801696777344
0.5,38,100.36878204345703,-39.15222930908203,-53.40597915649414
0.5,39,101.14727783203125,-40.46372604370117,-55.22663879394531
0.5,40,101.92774200439453,-41.790531158447266,-57.07011795043945
0.5,41,102.71016693115234,-43.13270950317383,-58.936527252197266
0.5,42,103.49458312988281,-44.490318298339844,-60.82596969604492
0.5,43,104.28096008300781,-45.86343765258789,-62.73857116699219
0.5,44,105.06932067871094,-47.25212478637695,-64.67445373535156
0.5,45,105.85965728759766,-48.65645217895508,-66.63371276855469
