dt,traj,x,y,z
0.5,0,16.0,0.0,0.0
0.5,1,16.051319122314453,-0.035923752933740616,-0.020527860149741173
0.5,2,16.102638244628906,-0.07184750586748123,-0.041055720299482346
0.5,3,16.153959274291992,-0.10777126252651215,-0.06158357858657837
0.5,4,16.205278396606445,-0.14369501173496246,-0.08211144059896469
0.5,5,16.2565975189209,-0.17961877584457397,-0.10263929516077042
0.5,6,16.307918548583984,-0.2155425250530243,-0.12316715717315674
0.5,7,16.359237670898438,-0.2514662742614746,-0.14369501173496246
0.5,8,16.41055679321289,-0.2873900234699249,-0.16422288119792938
0.5,9,16.461875915527344,-0.32331380248069763,-0.1847507357597351
0.5,10,16.513195037841797,-0.35923755168914795,-0.20527859032154083
0.5,11,16.564516067504883,-0.3951612710952759,-0.22580644488334656
0.5,12,16.615835189819336,-0.4310850501060486,-0.24633431434631348
0.5,13,16.66715431213379,-0.4670088291168213,-0.2668621838092804
0.5,14,16.718475341796875,-0.5029325485229492,-0.2873900234699249
0.5,15,16.769794464111328,-0.5388562679290771,-0.30791789293289185
0.5,16,16.82111358642578,-0.5747800469398499,-0.32844576239585876
0.5,17,16.872432708740234,-0.6107037663459778,-0.3489736020565033
0.5,18,16.923751831054688,-0.6466276049613953,-0.3695014715194702
0.5,19,16.975072860717773,-0.6825513243675232,-0.39002931118011475
0.5,20,17.026391983032227,-0.7184751033782959,-0.41055718064308167
0.5,21,17.07771110534668,-0.7543988227844238,-0.4310850501060486
0.5,22,17.129032135009766,-0.7903225421905518,-0.4516128897666931
0.5,23,17.18035125732422,-0.8262462615966797,-0.47214075922966003
0.5,24,17.231670379638672,-0.8621701002120972,-0.49266862869262695
0.5,25,17.28299331665039,-0.8980938196182251,-0.5131964683532715
0.5,26,17.334312438964844,-0.9340176582336426,-0.5337243676185608
0.5,27,17.385631561279297,-0.9699413776397705,-0.5542522072792053
0.5,28,17.43695068359375,-1.0058650970458984,-0.5747800469398499
0.5,29,17.488269805908203,-1.0417888164520264,-0.5953079462051392
0.5,30,17.53959083557129,-1.0777125358581543,-0.6158357858657837
0.5,31,17.590909957885742,-1.1136362552642822,-0.6363636255264282
0.5,32,17.642229080200195,-1.1495600938796997,-0.6568915247917175
0.5,33,17.69355010986328,-1.1854838132858276,-0.6774193644523621
0.5,34,17.744869232177734,-1.2214075326919556,-0.6979472041130066
0.5,35,17.796188354492188,-1.2573312520980835,-0.7184750437736511
0.5,36,17.84750747680664,-1.2932552099227905,-0.7390029430389404
0.5,37,17.898826599121094,-1.3291789293289185,-0.759530782699585
0.5,38,17.95014762878418,-1.3651026487350464,-0.7800586223602295
0.5,39,18.001466751098633,-1.4010264873504639,-0.8005865216255188
0.5,40,18.052785873413086,-1.4369502067565918,-0.8211143612861633
0.5,41,18.104106903076172,-1.4728739261627197,-0.8416422009468079
0.5,42,18.155426025390625,-1.5087976455688477,-0.8621701002120972
0.5,43,18.206745147705078,-1.5447213649749756,-0.8826979398727417
0.5,44,18.25806427001953,-1.5806450843811035,-0.9032257795333862
0.5,45,18.309383392333984,-1.6165688037872314,-0.9237536787986755
0.5,46,18.36070442199707,-1.6524925231933594,-0.9442815184593201
0.5,47,18.412023544311523,-1.6884162425994873,-0.9648093581199646
0.5,48,18.463342666625977,-1.7243402004241943,-0.9853372573852539
0.5,49,18.514663696289062,-1.7602639198303223,-1.0058650970458984
0.5,50,18.565982818603516,-1.7961876392364502,-1.026392936706543
0.5,51,18.61730194091797,-1.8321113586425781,-1.0469207763671875
