tol,traj,x,y,z,naccept,nreject
0.01,0,5.250468529993668e-05,0.0,0.0,,
0.01,1,0.0012436513788998127,0.0011181797599419951,2.19732137338724e-05,,
0.01,2,0.002018909202888608,0.00181724748108536,2.4558061340940185e-05,,
0.01,3,0.0031962955836206675,0.0029038062784820795,4.40654948761221e-05,,
0.01,4,0.004304592031985521,0.003931443206965923,6.104467320255935e-05,,
0.01,5,0.005438563413918018,0.004988622851669788,7.917772745713592e-05,,
0.01,6,0.006598987150937319,0.0060760341584682465,9.852508082985878e-05,,
0.01,7,0.007794670760631561,0.007204459980130196,0.00011962797725573182,,
0.01,8,0.008989750407636166,0.00823620893061161,0.0001353474654024467,,
0.01,9,0.010289792902767658,0.009452124126255512,0.00015993732085917145,,
0.01,10,0.011395894922316074,0.010589894838631153,0.00018231742433272302,,
0.01,11,0.012668595649302006,0.01169565785676241,0.00020104239229112864,,
0.01,12,0.013997464440762997,0.01295458059757948,0.00022753064695280045,,
0.01,13,0.015359688550233841,0.014250120148062706,0.00025572290178388357,,
0.01,14,0.016755923628807068,0.015583057887852192,0.00028569879941642284,,
0.01,15,0.018186643719673157,0.016954002901911736,0.00031753245275467634,,
0.01,16,0.01965275965631008,0.018363969400525093,0.00035132013726979494,,
0.01,17,0.021154623478651047,0.01981346681714058,0.00038713618414476514,,
0.01,18,0.022692982107400894,0.02130337804555893,0.00042507596663199365,,
0.01,19,0.02426866628229618,0.022834649309515953,0.0004652403004001826,,
0.01,20,0.02588208205997944,0.024407854303717613,0.0005077145178802311,,
0.01,21,0.02753361500799656,0.026023561134934425,0.0005525863962247968,,
0.01,22,0.029224522411823273,0.027683105319738388,0.0005999866989441216,,
0.01,23,0.03095514513552189,0.029387040063738823,0.0006500085000880063,,
0.01,24,0.03272596001625061,0.031136009842157364,0.0007027513929642737,,
0.01,25,0.034537456929683685,0.032930683344602585,0.0007583203259855509,,
0.01,26,0.03639087453484535,0.034772422164678574,0.0008168619242496789,,
0.01,27,0.038285888731479645,0.036661192774772644,0.0008784480742178857,,
0.01,28,0.040224116295576096,0.0385986752808094,0.0009432525839656591,,
0.01,29,0.04220536723732948,0.04058496654033661,0.0010113598546013236,,
0.01,30,0.04423088952898979,0.04262145236134529,0.0010829350212588906,,
0.01,31,0.046300772577524185,0.0447084866464138,0.0011580854188650846,,
0.01,32,0.04841596260666847,0.04684716835618019,0.0012369691394269466,,
0.01,33,0.05057676136493683,0.04903806373476982,0.001319714356213808,,
0.01,34,0.0527837909758091,0.05128200352191925,0.001406471012160182,,
0.01,35,0.055037613958120346,0.053579799830913544,0.0014973955694586039,,
0.01,36,0.05733577907085419,0.05592804029583931,0.0015922861639410257,,
0.01,37,0.059684861451387405,0.058335840702056885,0.0016920148627832532,,
0.01,38,0.06208161264657974,0.06079913303256035,0.001796359894797206,,
0.01,39,0.06454557925462723,0.06345918029546738,0.0019188920268788934,,
0.01,40,0.06703554838895798,0.06601579487323761,0.0020316930022090673,,
0.01,41,0.069574736058712,0.06862959265708923,0.002149568870663643,,
0.01,42,0.07215891033411026,0.07130013406276703,0.0022726154420524836,,
0.01,43,0.07479952275753021,0.07403230667114258,0.002401593839749694,,
0.01,44,0.07732385396957397,0.07663983106613159,0.0025146198458969593,,
0.01,45,0.08033207803964615,0.07979623973369598,0.0026932237669825554,,
0.01,46,0.08308277279138565,0.08267265558242798,0.002840144792571664,,
0.01,47,0.0858653336763382,0.08559586852788925,0.0029957331717014313,,
0.01,48,0.08866268396377563,0.08855248242616653,0.0031671319156885147,,
0.01,49,0.09143929183483124,0.09146411716938019,0.003271667752414942,,
0.01,50,0.09434924274682999,0.09456095844507217,0.0034346431493759155,,
0.01,51,0.09730475395917892,0.09770780056715012,0.00360644212923944,,
0.01,52,0.10051417350769043,0.10113522410392761,0.003786714980378747,,
0.01,53,0.10426456481218338,0.10510247200727463,0.003996531944721937,,
0.01,54,0.10747923702001572,0.10854245722293854,0.00419078953564167,,
0.01,55,0.11084410548210144,0.11208196729421616,0.004405641928315163,,
0.01,56,0.11430060118436813,0.11583758890628815,0.004629883449524641,,
0.01,57,0.11761701107025146,0.1194266751408577,0.004857272375375032,,
0.01,58,0.12122900038957596,0.12333033233880997,0.005102017894387245,,
0.01,59,0.12485886365175247,0.1272488236427307,0.005351518280804157,,
0.01,60,0.1288338601589203,0.13139139115810394,0.0056268381886184216,,
0.01,61,0.13245785236358643,0.13531915843486786,0.00588586600497365,,
0.01,62,0.13626793026924133,0.13945533335208893,0.006165235303342342,,
0.01,63,0.14047014713287354,0.14405077695846558,0.006479846313595772,,
0.01,64,0.1446927785873413,0.14858998358249664,0.006800227332860231,,
0.01,65,0.14815303683280945,0.15251263976097107,0.007077428977936506,,
0.01,66,0.15255147218704224,0.1573685258626938,0.007423126604408026,,
0.01,67,0.15655380487442017,0.16158735752105713,0.0077411276288330555,,
0.01,68,0.16072410345077515,0.1662294715642929,0.008089703507721424,,
0.01,69,0.1650272160768509,0.17101292312145233,0.008455288596451283,,
0.01,70,0.1705554723739624,0.176950603723526,0.008935041725635529,,
0.01,71,0.17499695718288422,0.18189911544322968,0.00932551920413971,,
0.01,72,0.17974339425563812,0.18714357912540436,0.009752164594829082,,
0.01,73,0.18442833423614502,0.19235862791538239,0.010184078477323055,,
0.01,74,0.18924784660339355,0.19772271811962128,0.010634727776050568,,
0.01,75,0.19407616555690765,0.2031160295009613,0.01109311357140541,,
0.01,76,0.19910591840744019,0.20872779190540314,0.011581460945308208,,
0.01,77,0.20421603322029114,0.21444064378738403,0.012087068520486355,,
0.01,78,0.2094782590866089,0.22010578215122223,0.012586916796863079,,
0.01,79,0.21487000584602356,0.22611407935619354,0.013137429021298885,,
0.01,80,0.22037415206432343,0.2322542518377304,0.013709946535527706,,
0.01,81,0.22643639147281647,0.23906083405017853,0.0143810473382473,,
0.01,82,0.23221884667873383,0.24546176195144653,0.01499983575195074,,
0.01,83,0.23821505904197693,0.25204309821128845,0.01564646139740944,,
0.01,84,0.24347269535064697,0.2584162950515747,0.016293084248900414,,
0.01,85,0.24998711049556732,0.2660410404205322,0.017077097669243813,,
0.01,86,0.25602665543556213,0.27275463938713074,0.01777677796781063,,
0.01,87,0.26222389936447144,0.2798401713371277,0.018522579222917557,,
0.01,88,0.26800602674484253,0.2861934304237366,0.019199341535568237,,
0.01,89,0.2746945917606354,0.2935231328010559,0.019978871569037437,,
0.01,90,0.2809121906757355,0.300792396068573,0.020785540342330933,,
0.01,91,0.2889510691165924,0.30996087193489075,0.021839460358023643,,
0.01,92,0.2953583896160126,0.31735581159591675,0.022685064002871513,,
0.01,93,0.30261388421058655,0.3255618214607239,0.02363399602472782,,
0.01,94,0.30928096175193787,0.33326807618141174,0.024544911459088326,,
0.01,95,0.31614404916763306,0.3411704897880554,0.025493048131465912,,
0.01,96,0.3228466808795929,0.349016010761261,0.02646292932331562,,
0.01,97,0.3299013674259186,0.3571520745754242,0.02746593952178955,,
0.01,98,0.3372270166873932,0.36559516191482544,0.028528595343232155,,
0.01,99,0.3446812927722931,0.3741973042488098,0.029628580436110497,,
0.01,100,0.3522671163082123,0.38296252489089966,0.030767351388931274,,
0.01,101,0.35998624563217163,0.39189258217811584,0.031945981085300446,,
0.01,102,0.36784592270851135,0.4009909927845001,0.03316928446292877,,
0.01,103,0.3758898675441742,0.4103253483772278,0.034441858530044556,,
0.01,104,0.3840889632701874,0.4198527932167053,0.035761743783950806,,
0.01,105,0.3924292027950287,0.42955607175827026,0.03712732344865799,,
0.01,106,0.400635689496994,0.43814533948898315,0.03829236328601837,,
0.01,107,0.40921759605407715,0.44828417897224426,0.039771512150764465,,
0.01,108,0.4182823896408081,0.46002334356307983,0.04154244437813759,,
0.01,109,0.4269961714744568,0.470222145318985,0.04306784272193909,,
