dt,traj,x,y,z
0.5,0,100.90111541748047,0.0,0.0
0.5,1,-8826.8291015625,-75634.3125,210653.890625
0.5,2,-42150.8671875,1035957.25,1602196.125
0.5,3,-800848.875,43675428.0,96373840.0
0.5,4,-8074358.5,717783936.0,2418341888.0
0.5,5,-46688296.0,4918216192.0,26522957824.0
0.5,6,-188633392.0,16889637888.0,163371384832.0
0.5,7,-596851136.0,30614863872.0,660687945728.0
0.5,8,-1579496064.0,23890450432.0,1979600732160.0
0.5,9,-3637990912.0,-1590259456.0,5258445062144.0
0.5,10,-7477802496.0,149585969152.0,16247856037888.0
0.5,11,-13929399296.0,2469404082176.0,62478406909952.0
0.5,12,-23721703424.0,22068489879552.0,241897104736256.0
0.5,13,-37029699584.0,138699408932864.0,817819889434624.0
0.5,14,-52796153856.0,662738351161344.0,2321537734541312.0
0.5,15,-67921952768.0,2530625600880640.0,5477342264688640.0
0.5,16,-76599328768.0,7980433635540992.0,1.0536943125266432e+16
0.5,17,-70553657344.0,2.115150060453888e+16,1.5532109275856896e+16
0.5,18,-41444032512.0,4.722088049691853e+16,1.3752928737165312e+16
0.5,19,12450673664.0,8.704665194384589e+16,-6234419371180032.0
0.5,20,72758370304.0,1.2324997066391552e+17,-4.846385262231552e+16
0.5,21,77920591872.0,9.650607689511731e+16,-6.791697068667699e+16
0.5,22,-109925400576.0,-1.1684396681238938e+17,1.1645763450411418e+17
0.5,23,-741090000896.0,-6.901745125907497e+17,9.31506319771304e+17
0.5,24,-2193513512960.0,-1.7367613543221821e+18,3.048695879805436e+18
0.5,25,-4903106248704.0,-3.073109710866481e+18,6.958661207880368e+18
0.5,26,-9070406795264.0,-3.9879462661295964e+18,1.178285368689872e+19
0.5,27,-13855238389760.0,-3.4663404238138245e+18,1.381969897735376e+19
0.5,28,-15505953914880.0,-1.3997334151791903e+18,8.12403633093922e+18
0.5,29,-3382681010176.0,4182064685383680.0,-7.952484994855731e+16
0.5,30,47934682955776.0,-1.055222955811799e+18,1.8436439450734035e+19
0.5,31,193814476095488.0,2.0460511233572864e+16,4.919771925309293e+18
0.5,32,547367644299264.0,-6.4372042944145785e+19,-1.1111239483089423e+21
0.5,33,1329502026203136.0,-1.0700492901199747e+21,-9.893693434892135e+21
0.5,34,2956012583649280.0,-8.67311097538358e+21,-5.5859015373004344e+22
0.5,35,6188318265966592.0,-5.018870872256762e+22,-2.512412495626058e+23
0.5,36,1.2384306269782016e+16,-2.3646746120099453e+23,-9.773849541324063e+23
0.5,37,2.392142379797709e+16,-9.671393730665295e+23,-3.428992333576702e+24
0.5,38,4.487968523393434e+16,-3.559642839630631e+24,-1.1114768588199923e+25
0.5,39,8.214860252001075e+16,-1.2061477399571285e+25,-3.381202411351018e+25
0.5,40,1.4721919530041344e+17,-3.822631613529082e+25,-9.762490122792585e+25
0.5,41,2.589404515396485e+17,-1.1453599075098723e+26,-2.69579371280874e+26
0.5,42,4.479647797351547e+17,-3.2720602208970674e+26,-7.163958343852005e+26
0.5,43,7.634586805689385e+17,-8.967502414896691e+26,-1.84047371481049e+27
0.5,44,1.2836414799604613e+18,-2.369780604764792e+27,-4.588662120640157e+27
0.5,45,2.1317284710076908e+18,-6.063191540125686e+27,-1.1137068552739354e+28
0.5,46,3.500039355693531e+18,-1.5068670045685994e+28,-2.6380137953820965e+28
0.5,47,5.685990792380809e+18,-3.647215388745099e+28,-6.110492415646377e+28
0.5,48,9.147142345945252e+18,-8.618690009242656e+28,-1.3868270930992834e+29
0.5,49,1.458020148347247e+19,-1.9921323786398123e+29,-3.0884692366217972e+29
0.5,50,2.3040822512929735e+19,-4.511855852110831e+29,-6.758468815831457e+29
0.5,51,3.611744844248829e+19,-1.0027986027620104e+30,-1.4550203507372988e+30
0.5,52,5.618180281907492e+19,-2.189860470023863e+30,-3.084765843489135e+30
0.5,53,8.67633509531994e+19,-4.7045160886801254e+30,-6.44703637763044e+30
0.5,54,1.330773051938219e+20,-9.953175733397893e+30,-1.3293924970098419e+31
0.5,55,2.0276846873379917e+20,-2.0752507662163737e+31,-2.706138134803661e+31
0.5,56,3.0703958962668044e+20,-4.26842644329222e+31,-5.44262901194555e+31
0.5,57,4.6217466377824685e+20,-8.667098685827098e+31,-1.0821678197185928e+32
0.5,58,6.917426992962024e+20,-1.7385051561611777e+32,-2.1283653573144375e+32
0.5,59,1.0296706491796685e+21,-3.446789101113301e+32,-4.142489352384735e+32
0.5,60,1.5246481956375426e+21,-6.758446214963259e+32,-7.982830810818464e+32
0.5,61,2.2463155552390176e+21,-1.311413018557007e+33,-1.523919972095804e+33
0.5,62,3.293322811184249e+21,-2.5188791521228137e+33,-2.8824728188937687e+33
0.5,63,4.806076015043487e+21,-4.7922608676298945e+33,-5.40531539079486e+33
0.5,64,6.982071802750789e+21,-9.033666271428679e+33,-1.0051522235679806e+34
0.5,65,1.0098994527505446e+22,-1.687849910905035e+34,-1.8540860701104526e+34
0.5,66,1.4546483807118533e+22,-3.1271080921691413e+34,-3.393785135431998e+34
0.5,67,2.08664425851028e+22,-5.746072499124608e+34,-6.165350906206189e+34
0.5,68,2.9815561167249407e+22,-1.047655285494793e+35,-1.1120617404714982e+35
0.5,69,4.244062585164687e+22,-1.8957710765005045e+35,-1.9919707037069494e+35
0.5,70,6.018633060016068e+22,-3.405329817615162e+35,-3.543983855704876e+35
0.5,71,8.504688509038918e+22,-6.074152259652848e+35,-6.264487620432241e+35
0.5,72,1.1975676692968067e+23,-1.0760990079260797e+36,-1.1003722985318999e+36
0.5,73,1.6806207028808195e+23,-1.893927674843285e+36,-1.9210807507001738e+36
0.5,74,2.350704445965842e+23,-3.3120335064240527e+36,-3.334019955347061e+36
0.5,75,3.277408880281973e+23,-5.756322147473875e+36,-5.753009142630179e+36
0.5,76,4.555211599676102e+23,-9.944967418308104e+36,-9.872006520361368e+36
0.5,77,6.311997359598997e+23,-1.7082428487471542e+37,-1.684880428480128e+37
0.5,78,8.720176563865356e+23,-2.917643636244296e+37,-2.860404901631951e+37
0.5,79,1.2012397242889796e+24,-4.956169552989355e+37,-4.831327772457198e+37
0.5,80,1.6500942597713888e+24,-8.374424890721582e+37,-8.119738673328528e+37
0.5,81,2.2603918170831425e+24,-1.4076951622908512e+38,-1.3579930161450548e+38
0.5,82,3.088080073963109e+24,-inf,-inf
0.5,83,4.2077815865665904e+24,-inf,-inf
0.5,84,5.718682047819726e+24,-inf,-inf
0.5,85,7.752663860404116e+24,-inf,-inf
0.5,86,1.0484182782941227e+25,-inf,-inf
0.5,87,1.4144009889636174e+25,-inf,-inf
0.5,88,1.9036268579581675e+25,-inf,-inf
0.5,89,2.5561971469274597e+25,-inf,-inf
0.5,90,3.4247279651615376e+25,-inf,-inf
0.5,91,4.578175201974485e+25,-inf,-inf
0.5,92,6.106801543130575e+25,-inf,-inf
0.5,93,8.128570688800966e+25,-inf,-inf
0.5,94,1.0797007511213513e+26,-inf,-inf
0.5,95,1.431250314175834e+26,-inf,-inf
0.5,96,1.893404986723033e+26,-inf,-inf
0.5,97,2.499859591487986e+26,-inf,-inf
0.5,98,3.294234314078311e+26,-inf,-inf
0.5,99,4.332694509577553e+26,-inf,-inf
0.5,100,5.6880336126447406e+26,-inf,-inf
0.5,101,7.453534594451334e+26,-inf,-inf
0.5,102,9.749539586115638e+26,-inf,-inf
0.5,103,1.273022795034524e+27,-inf,-inf
0.5,104,1.6593132587769766e+27,-inf,-inf
0.5,105,2.15914107110987e+27,-inf,-inf
0.5,106,2.8048029391314074e+27,-inf,-inf
0.5,107,3.637515529930123e+27,-inf,-inf
0.5,108,4.7097232320554773e+27,-inf,-inf
0.5,109,6.088274979995258e+27,-inf,-inf
0.5,110,7.857954665843381e+27,-inf,-inf
0.5,111,1.0126125586735793e+28,-inf,-inf
0.5,112,1.3029330247158186e+28,-inf,-inf
0.5,113,1.6739325248163203e+28,-inf,-inf
0.5,114,2.147444684290308e+28,-inf,-inf
0.5,115,2.7508065743521414e+28,-inf,-inf
0.5,116,3.51868697629916e+28,-inf,-inf
0.5,117,4.4945151334910746e+28,-inf,-inf
0.5,118,5.732925520478149e+28,-inf,-inf
0.5,119,7.3025409696878785e+28,-inf,-inf
0.5,120,9.289351052406837e+28,-inf,-inf
0.5,121,1.1800773550074268e+29,-inf,-inf
0.5,122,1.4971530022660069e+29,-inf,-inf
0.5,123,1.8969511932309814e+29,-inf,-inf
0.5,124,2.4004225179089424e+29,-inf,-inf
0.5,125,3.0337056525718918e+29,-inf,-inf
0.5,126,3.8292169985994994e+29,-inf,-inf
0.5,127,4.827421758804838e+29,-inf,-inf
0.5,128,6.078451064612777e+29,-inf,-inf
0.5,129,7.64447619303291e+29,-inf,-inf
0.5,130,9.602631522617794e+29,-inf,-inf
0.5,131,1.204820836436264e+30,-inf,-inf
0.5,132,1.5099329348944718e+30,-inf,-inf
0.5,133,1.89014086074191e+30,-inf,-inf
0.5,134,2.3634341101952176e+30,-inf,-inf
0.5,135,2.951953857409182e+30,-inf,-inf
0.5,136,3.682950499283736e+30,-inf,-inf
0.5,137,4.5900389738119024e+30,-inf,-inf
0.5,138,5.714418264000328e+30,-inf,-inf
0.5,139,7.106565254058291e+30,-inf,-inf
0.5,140,8.828832408752602e+30,-inf,-inf
0.5,141,1.0957060480450964e+31,-inf,-inf
0.5,142,1.358444193381001e+31,-inf,-inf
0.5,143,1.68247874633399e+31,-inf,-inf
0.5,144,2.0817291578985245e+31,-inf,-inf
0.5,145,2.5731947384871154e+31,-inf,-inf
0.5,146,3.1775524717481235e+31,-inf,-inf
0.5,147,3.9201039661602635e+31,-inf,-inf
0.5,148,4.831567301444451e+31,-inf,-inf
0.5,149,5.949330926423908e+31,-inf,-inf
0.5,150,7.318870761869914e+31,-inf,-inf
0.5,151,8.995431332746563e+31,-inf,-inf
0.5,152,1.104586236831592e+32,-inf,-inf
0.5,153,1.3551559393301656e+32,-inf,-inf
0.5,154,1.6610642695786316e+32,-inf,-inf
0.5,155,2.0342411009930784e+32,-inf,-inf
0.5,156,2.4890906396431158e+32,-inf,-inf
