dt,traj,x,y,z
0.5,0,0.18367338180541992,0.0,0.0
0.5,1,nan,nan,nan
0.5,2,nan,nan,nan
0.5,3,nan,nan,nan
0.5,4,nan,nan,nan
0.5,5,nan,nan,nan
0.5,6,nan,nan,nan
0.5,7,nan,nan,nan
0.5,8,nan,nan,nan
0.5,9,nan,nan,nan
0.5,10,nan,nan,nan
0.5,11,nan,nan,nan
0.5,12,nan,nan,nan
0.5,13,nan,nan,nan
0.5,14,nan,nan,nan
0.5,15,nan,nan,nan
0.5,16,nan,nan,nan
0.5,17,nan,nan,nan
0.5,18,nan,nan,nan
0.5,19,nan,nan,nan
0.5,20,nan,nan,nan
0.5,21,nan,nan,nan
0.5,22,nan,nan,nan
0.5,23,nan,nan,nan
0.5,24,nan,nan,nan
0.5,25,nan,nan,nan
0.5,26,nan,nan,nan
0.5,27,nan,nan,nan
0.5,28,nan,nan,nan
0.5,29,nan,nan,nan
0.5,30,nan,nan,nan
0.5,31,nan,nan,nan
0.5,32,nan,nan,nan
0.5,33,nan,nan,nan
0.5,34,nan,nan,nan
0.5,35,nan,nan,nan
0.5,36,nan,nan,nan
0.5,37,nan,nan,nan
0.5,38,nan,nan,nan
0.5,39,nan,nan,nan
0.5,40,nan,nan,nan
0.5,41,nan,nan,nan
0.5,42,nan,nan,nan
0.5,43,nan,nan,nan
0.5,44,nan,nan,nan
0.5,45,nan,nan,nan
0.5,46,nan,nan,nan
0.5,47,nan,nan,nan
0.5,48,nan,nan,nan
0.5,49,nan,nan,nan
0.5,50,nan,nan,nan
0.5,51,nan,nan,nan
0.5,52,nan,nan,nan
0.5,53,nan,nan,nan
0.5,54,nan,nan,nan
0.5,55,nan,nan,nan
0.5,56,nan,nan,nan
0.5,57,nan,nan,nan
0.5,58,nan,nan,nan
0.5,59,nan,nan,nan
0.5,60,nan,nan,nan
0.5,61,nan,nan,nan
0.5,62,nan,nan,nan
0.5,63,nan,nan,nan
0.5,64,nan,nan,nan
0.5,65,nan,nan,nan
0.5,66,nan,nan,nan
0.5,67,nan,nan,nan
0.5,68,nan,nan,nan
0.5,69,nan,nan,nan
0.5,70,nan,nan,nan
0.5,71,nan,nan,nan
0.5,72,nan,nan,nan
0.5,73,nan,nan,nan
0.5,74,nan,nan,nan
0.5,75,nan,nan,nan
0.5,76,nan,nan,nan
0.5,77,nan,nan,nan
0.5,78,nan,nan,nan
0.5,79,nan,nan,nan
0.5,80,nan,nan,nan
0.5,81,nan,nan,nan
0.5,82,nan,nan,nan
0.5,83,nan,nan,nan
0.5,84,nan,nan,nan
0.5,85,nan,nan,nan
0.5,86,nan,nan,nan
0.5,87,nan,nan,nan
0.5,88,nan,nan,nan
0.5,89,nan,nan,nan
0.5,90,nan,nan,nan
0.5,91,nan,nan,nan
0.5,92,nan,nan,nan
0.5,93,nan,nan,nan
0.5,94,nan,nan,nan
0.5,95,nan,nan,nan
0.5,96,nan,nan,nan
0.5,97,nan,nan,nan
0.5,98,nan,nan,nan
0.5,99,nan,nan,nan
0.5,100,nan,nan,nan
0.5,101,nan,nan,nan
0.5,102,nan,nan,nan
0.5,103,nan,nan,nan
0.5,104,nan,nan,nan
0.5,105,nan,nan,nan
0.5,106,nan,nan,nan
0.5,107,nan,nan,nan
0.5,108,nan,nan,nan
0.5,109,nan,nan,nan
0.5,110,nan,nan,nan
0.5,111,nan,nan,nan
0.5,112,nan,nan,nan
0.5,113,nan,nan,nan
0.5,114,nan,nan,nan
0.5,115,nan,nan,nan
0.5,116,nan,nan,nan
0.5,117,nan,nan,nan
0.5,118,nan,nan,nan
0.5,119,nan,nan,nan
0.5,120,nan,nan,nan
0.5,121,nan,nan,nan
0.5,122,nan,nan,nan
0.5,123,nan,nan,nan
0.5,124,nan,nan,nan
0.5,125,nan,nan,nan
0.5,126,nan,nan,nan
0.5,127,nan,nan,nan
0.5,128,nan,nan,nan
0.5,129,nan,nan,nan
0.5,130,nan,nan,nan
0.5,131,nan,nan,nan
0.5,132,nan,nan,nan
0.5,133,nan,nan,nan
0.5,134,nan,nan,nan
0.5,135,nan,nan,nan
0.5,136,nan,nan,nan
0.5,137,nan,nan,nan
0.5,138,nan,nan,nan
0.5,139,nan,nan,nan
0.5,140,nan,nan,nan
0.5,141,nan,nan,nan
0.5,142,nan,nan,nan
0.5,143,nan,nan,nan
0.5,144,nan,nan,nan
0.5,145,nan,nan,nan
0.5,146,nan,nan,nan
0.5,147,nan,nan,nan
0.5,148,nan,nan,nan
0.5,149,nan,nan,nan
0.5,150,nan,nan,nan
0.5,151,nan,nan,nan
0.5,152,nan,nan,nan
0.5,153,nan,nan,nan
0.5,154,nan,nan,nan
0.5,155,nan,nan,nan
0.5,156,nan,nan,nan
0.5,157,nan,nan,nan
0.5,158,nan,nan,nan
0.5,159,nan,nan,nan
0.5,160,nan,nan,nan
0.5,161,nan,nan,nan
0.5,162,nan,nan,nan
0.5,163,nan,nan,nan
0.5,164,nan,nan,nan
0.5,165,nan,nan,nan
0.5,166,nan,nan,nan
0.5,167,nan,nan,nan
0.5,168,nan,nan,nan
0.5,169,nan,nan,nan
0.5,170,nan,nan,nan
0.5,171,nan,nan,nan
0.5,172,nan,nan,nan
0.5,173,nan,nan,nan
0.5,174,nan,nan,nan
0.5,175,nan,nan,nan
0.5,176,nan,nan,nan
0.5,177,nan,nan,nan
0.5,178,nan,nan,nan
0.5,179,nan,nan,nan
0.5,180,nan,nan,nan
0.5,181,nan,nan,nan
0.5,182,nan,nan,nan
0.5,183,nan,nan,nan
0.5,184,nan,nan,nan
0.5,185,nan,nan,nan
0.5,186,nan,nan,nan
0.5,187,nan,nan,nan
0.5,188,nan,nan,nan
0.5,189,nan,nan,nan
0.5,190,nan,nan,nan
0.5,191,nan,nan,nan
0.5,192,nan,nan,nan
0.5,193,nan,nan,nan
0.5,194,nan,nan,nan
0.5,195,nan,nan,nan
0.5,196,nan,nan,nan
0.5,197,nan,nan,nan
0.5,198,nan,nan,nan
0.5,199,nan,nan,nan
0.5,200,nan,nan,nan
0.5,201,nan,nan,nan
0.5,202,nan,nan,nan
0.5,203,nan,nan,nan
0.5,204,nan,nan,nan
0.5,205,nan,nan,nan
0.5,206,nan,nan,nan
0.5,207,nan,nan,nan
0.5,208,nan,nan,nan
0.5,209,nan,nan,nan
0.5,210,nan,nan,nan
0.5,211,nan,nan,nan
0.5,212,nan,nan,nan
0.5,213,nan,nan,nan
0.5,214,nan,nan,nan
0.5,215,nan,nan,nan
0.5,216,nan,nan,nan
0.5,217,nan,nan,nan
0.5,218,nan,nan,nan
0.5,219,nan,nan,nan
0.5,220,nan,nan,nan
0.5,221,nan,nan,nan
0.5,222,nan,nan,nan
0.5,223,nan,nan,nan
0.5,224,nan,nan,nan
0.5,225,nan,nan,nan
0.5,226,nan,nan,nan
0.5,227,nan,nan,nan
0.5,228,nan,nan,nan
0.5,229,nan,nan,nan
0.5,230,nan,nan,nan
0.5,231,nan,nan,nan
0.5,232,nan,nan,nan
0.5,233,nan,nan,nan
0.5,234,nan,nan,nan
0.5,235,nan,nan,nan
0.5,236,nan,nan,nan
0.5,237,nan,nan,nan
0.5,238,nan,nan,nan
0.5,239,nan,nan,nan
0.5,240,nan,nan,nan
0.5,241,nan,nan,nan
0.5,242,nan,nan,nan
0.5,243,nan,nan,nan
0.5,244,nan,nan,nan
0.5,245,nan,nan,nan
0.5,246,nan,nan,nan
0.5,247,nan,nan,nan
0.5,248,nan,nan,nan
0.5,249,nan,nan,nan
0.5,250,nan,nan,nan
0.5,251,nan,nan,nan
0.5,252,nan,nan,nan
0.5,253,nan,nan,nan
0.5,254,nan,nan,nan
0.5,255,nan,nan,nan
0.5,256,nan,nan,nan
0.5,257,nan,nan,nan
0.5,258,nan,nan,nan
0.5,259,nan,nan,nan
0.5,260,nan,nan,nan
0.5,261,nan,nan,nan
0.5,262,nan,nan,nan
0.5,263,nan,nan,nan
0.5,264,nan,nan,nan
0.5,265,nan,nan,nan
0.5,266,nan,nan,nan
0.5,267,nan,nan,nan
0.5,268,nan,nan,nan
0.5,269,nan,nan,nan
0.5,270,nan,nan,nan
0.5,271,nan,nan,nan
0.5,272,nan,nan,nan
0.5,273,nan,nan,nan
0.5,274,nan,nan,nan
0.5,275,nan,nan,nan
0.5,276,nan,nan,nan
0.5,277,nan,nan,nan
0.5,278,nan,nan,nan
0.5,279,nan,nan,nan
0.5,280,nan,nan,nan
0.5,281,nan,nan,nan
0.5,282,nan,nan,nan
0.5,283,nan,nan,nan
0.5,284,nan,nan,nan
0.5,285,nan,nan,nan
0.5,286,nan,nan,nan
0.5,287,nan,nan,nan
0.5,288,nan,nan,nan
0.5,289,nan,nan,nan
0.5,290,nan,nan,nan
0.5,291,nan,nan,nan
0.5,292,nan,nan,nan
0.5,293,nan,nan,nan
0.5,294,nan,nan,nan
0.5,295,nan,nan,nan
0.5,296,nan,nan,nan
0.5,297,nan,nan,nan
0.5,298,nan,nan,nan
0.5,299,nan,nan,nan
0.5,300,nan,nan,nan
0.5,301,nan,nan,nan
0.5,302,nan,nan,nan
0.5,303,nan,nan,nan
0.5,304,nan,nan,nan
0.5,305,nan,nan,nan
0.5,306,nan,nan,nan
0.5,307,nan,nan,nan
0.5,308,nan,nan,nan
0.5,309,nan,nan,nan
0.5,310,nan,nan,nan
0.5,311,nan,nan,nan
0.5,312,nan,nan,nan
0.5,313,nan,nan,nan
0.5,314,nan,nan,nan
0.5,315,nan,nan,nan
0.5,316,nan,nan,nan
0.5,317,nan,nan,nan
0.5,318,nan,nan,nan
0.5,319,nan,nan,nan
0.5,320,nan,nan,nan
0.5,321,nan,nan,nan
0.5,322,nan,nan,nan
0.5,323,nan,nan,nan
0.5,324,nan,nan,nan
0.5,325,nan,nan,nan
0.5,326,nan,nan,nan
0.5,327,nan,nan,nan
0.5,328,nan,nan,nan
0.5,329,nan,nan,nan
0.5,330,nan,nan,nan
0.5,331,nan,nan,nan
0.5,332,nan,nan,nan
0.5,333,nan,nan,nan
0.5,334,nan,nan,nan
0.5,335,nan,nan,nan
0.5,336,nan,nan,nan
0.5,337,nan,nan,nan
0.5,338,nan,nan,nan
0.5,339,nan,nan,nan
0.5,340,nan,nan,nan
0.5,341,nan,nan,nan
0.5,342,nan,nan,nan
0.5,343,nan,nan,nan
0.5,344,nan,nan,nan
0.5,345,nan,nan,nan
0.5,346,nan,nan,nan
0.5,347,nan,nan,nan
0.5,348,nan,nan,nan
0.5,349,nan,nan,nan
0.5,350,nan,nan,nan
0.5,351,nan,nan,nan
0.5,352,nan,nan,nan
0.5,353,nan,nan,nan
0.5,354,nan,nan,nan
0.5,355,nan,nan,nan
0.5,356,nan,nan,nan
0.5,357,nan,nan,nan
0.5,358,nan,nan,nan
0.5,359,nan,nan,nan
0.5,360,nan,nan,nan
0.5,361,nan,nan,nan
0.5,362,nan,nan,nan
0.5,363,nan,nan,nan
0.5,364,nan,nan,nan
0.5,365,nan,nan,nan
0.5,366,nan,nan,nan
0.5,367,nan,nan,nan
0.5,368,nan,nan,nan
0.5,369,nan,nan,nan
0.5,370,nan,nan,nan
0.5,371,nan,nan,nan
0.5,372,nan,nan,nan
0.5,373,nan,nan,nan
0.5,374,nan,nan,nan
0.5,375,nan,nan,nan
0.5,376,nan,nan,nan
0.5,377,nan,nan,nan
0.5,378,nan,nan,nan
0.5,379,nan,nan,nan
0.5,380,nan,nan,nan
0.5,381,nan,nan,nan
0.5,382,nan,nan,nan
0.5,383,nan,nan,nan
0.5,384,nan,nan,nan
0.5,385,nan,nan,nan
0.5,386,nan,nan,nan
0.5,387,nan,nan,nan
0.5,388,nan,nan,nan
0.5,389,nan,nan,nan
0.5,390,nan,nan,nan
0.5,391,nan,nan,nan
0.5,392,nan,nan,nan
0.5,393,nan,nan,nan
0.5,394,nan,nan,nan
0.5,395,nan,nan,nan
0.5,396,nan,nan,nan
0.5,397,nan,nan,nan
0.5,398,nan,nan,nan
0.5,399,nan,nan,nan
0.5,400,nan,nan,nan
0.5,401,nan,nan,nan
0.5,402,nan,nan,nan
0.5,403,nan,nan,nan
0.5,404,nan,nan,nan
0.5,405,nan,nan,nan
0.5,406,nan,nan,nan
0.5,407,nan,nan,nan
0.5,408,nan,nan,nan
0.5,409,nan,nan,nan
0.5,410,nan,nan,nan
0.5,411,nan,nan,nan
0.5,412,nan,nan,nan
0.5,413,nan,nan,nan
0.5,414,nan,nan,nan
0.5,415,nan,nan,nan
0.5,416,nan,nan,nan
0.5,417,nan,nan,nan
0.5,418,nan,nan,nan
0.5,419,nan,nan,nan
0.5,420,nan,nan,nan
0.5,421,nan,nan,nan
0.5,422,nan,nan,nan
0.5,423,nan,nan,nan
0.5,424,nan,nan,nan
0.5,425,nan,nan,nan
0.5,426,nan,nan,nan
0.5,427,nan,nan,nan
0.5,428,nan,nan,nan
0.5,429,nan,nan,nan
0.5,430,nan,nan,nan
0.5,431,nan,nan,nan
0.5,432,nan,nan,nan
0.5,433,nan,nan,nan
0.5,434,nan,nan,nan
0.5,435,nan,nan,nan
0.5,436,nan,nan,nan
0.5,437,nan,nan,nan
0.5,438,nan,nan,nan
0.5,439,nan,nan,nan
0.5,440,nan,nan,nan
0.5,441,nan,nan,nan
0.5,442,nan,nan,nan
0.5,443,nan,nan,nan
0.5,444,nan,nan,nan
0.5,445,nan,nan,nan
0.5,446,nan,nan,nan
0.5,447,nan,nan,nan
0.5,448,nan,nan,nan
0.5,449,nan,nan,nan
0.5,450,nan,nan,nan
0.5,451,nan,nan,nan
0.5,452,nan,nan,nan
0.5,453,nan,nan,nan
0.5,454,nan,nan,nan
0.5,455,nan,nan,nan
0.5,456,nan,nan,nan
0.5,457,nan,nan,nan
0.5,458,nan,nan,nan
0.5,459,nan,nan,nan
0.5,460,nan,nan,nan
0.5,461,nan,nan,nan
0.5,462,nan,nan,nan
0.5,463,nan,nan,nan
0.5,464,nan,nan,nan
0.5,465,nan,nan,nan
0.5,466,nan,nan,nan
0.5,467,nan,nan,nan
0.5,468,nan,nan,nan
0.5,469,nan,nan,nan
0.5,470,nan,nan,nan
0.5,471,nan,nan,nan
0.5,472,nan,nan,nan
0.5,473,nan,nan,nan
0.5,474,nan,nan,nan
0.5,475,nan,nan,nan
0.5,476,nan,nan,nan
0.5,477,nan,nan,nan
0.5,478,nan,nan,nan
0.5,479,nan,nan,nan
0.5,480,nan,nan,nan
0.5,481,nan,nan,nan
0.5,482,nan,nan,nan
0.5,483,nan,nan,nan
0.5,484,nan,nan,nan
0.5,485,nan,nan,nan
0.5,486,nan,nan,nan
0.5,487,nan,nan,nan
0.5,488,nan,nan,nan
0.5,489,nan,nan,nan
0.5,490,nan,nan,nan
0.5,491,nan,nan,nan
0.5,492,nan,nan,nan
0.5,493,nan,nan,nan
0.5,494,nan,nan,nan
0.5,495,nan,nan,nan
0.5,496,nan,nan,nan
0.5,497,nan,nan,nan
0.5,498,nan,nan,nan
0.5,499,nan,nan,nan
0.5,500,nan,nan,nan
0.5,501,nan,nan,nan
0.5,502,nan,nan,nan
0.5,503,nan,nan,nan
0.5,504,nan,nan,nan
0.5,505,nan,nan,nan
0.5,506,nan,nan,nan
0.5,507,nan,nan,nan
0.5,508,nan,nan,nan
0.5,509,nan,nan,nan
0.5,510,nan,nan,nan
0.5,511,nan,nan,nan
0.5,512,nan,nan,nan
0.5,513,nan,nan,nan
0.5,514,nan,nan,nan
0.5,515,nan,nan,nan
0.5,516,nan,nan,nan
0.5,517,nan,nan,nan
0.5,518,nan,nan,nan
0.5,519,nan,nan,nan
0.5,520,nan,nan,nan
0.5,521,nan,nan,nan
0.5,522,nan,nan,nan
0.5,523,nan,nan,nan
0.5,524,nan,nan,nan
0.5,525,nan,nan,nan
0.5,526,nan,nan,nan
