tol,traj,x,y,z,naccept,nreject
0.01,0,0.0005946771707385778,0.0,0.0,,
0.01,1,0.0015392425702884793,0.0008515251101925969,1.0508036211831495e-05,,
0.01,2,0.002506132936105132,0.0017334040021523833,2.2003596313879825e-05,,
0.01,3,0.003500043647363782,0.0026462916284799576,3.4539054468041286e-05,,
0.01,4,0.0045368545688688755,0.0035907141864299774,4.816743967239745e-05,,
0.01,5,0.005591399036347866,0.004567531868815422,6.294715421972796e-05,,
0.01,6,0.006689959205687046,0.0055771516636013985,7.893416477600113e-05,,
0.01,7,0.0078047276474535465,0.00662061246111989,9.619323100196198e-05,,
0.01,8,0.008954152464866638,0.00769838085398078,0.00011478550732135773,,
0.01,9,0.010133475996553898,0.00881124660372734,0.00013477799075189978,,
0.01,10,0.011351185850799084,0.009959762915968895,0.00015623679792042822,,
0.01,11,0.012602784670889378,0.011144736781716347,0.0001792340917745605,,
0.01,12,0.01389304455369711,0.01236678846180439,0.00020384154049679637,,
0.01,13,0.01521409209817648,0.013626877218484879,0.00023013951431494206,,
0.01,14,0.016574321314692497,0.014925528317689896,0.0002582029555924237,,
0.01,15,0.017974380403757095,0.01626349799335003,0.0002881143882405013,,
0.01,16,0.019415784627199173,0.017641494050621986,0.0003199577331542969,,
0.01,17,0.020863549783825874,0.019061600789427757,0.0003538459714036435,,
0.01,18,0.02237742766737938,0.02052249014377594,0.00038983000558800995,,
0.01,19,0.023916782811284065,0.022026488557457924,0.0004280358552932739,,
0.01,20,0.025509361177682877,0.023573333397507668,0.00046853817184455693,,
0.01,21,0.027132486924529076,0.025164827704429626,0.0005114611121825874,,
0.01,22,0.02879445254802704,0.02680150792002678,0.0005569039494730532,,
0.01,23,0.03050057217478752,0.028484003618359566,0.0006049708463251591,,
0.01,24,0.03225342929363251,0.030213074758648872,0.0006557721644639969,,
0.01,25,0.0340399332344532,0.031990304589271545,0.0007094444008544087,,
0.01,26,0.03588360920548439,0.03381536900997162,0.0007660757983103395,,
0.01,27,0.03775354102253914,0.035690899938344955,0.0008258415036834776,,
0.01,28,0.03968449681997299,0.037615902721881866,0.0008888161974027753,,
0.01,29,0.04165397584438324,0.039592642337083817,0.0009551744442433119,,
0.01,30,0.04367554187774658,0.04162125661969185,0.001025031553581357,,
0.01,31,0.04573432728648186,0.04370371997356415,0.0010985644767060876,,
0.01,32,0.047845259308815,0.045840080827474594,0.0011758930049836636,,
0.01,33,0.05000753328204155,0.04803139343857765,0.001257173833437264,,
0.01,34,0.05221676453948021,0.05027902498841286,0.0013425794895738363,,
0.01,35,0.05447086691856384,0.05258418247103691,0.0014322836650535464,,
0.01,36,0.05678900331258774,0.05494653433561325,0.0015264052199199796,,
0.01,37,0.05914989486336708,0.057368744164705276,0.0016251831548288465,,
0.01,38,0.0615679956972599,0.059850819408893585,0.0017287593800574541,,
0.01,39,0.06404136121273041,0.06239403039216995,0.0018373302882537246,,
0.01,40,0.06655728816986084,0.06500054150819778,0.0019511365098878741,,
0.01,41,0.06913673132658005,0.0676698163151741,0.0020703107584267855,,
0.01,42,0.07176974415779114,0.07040382921695709,0.002195097506046295,,
0.01,43,0.07446248829364777,0.07320324331521988,0.0023256908170878887,,
0.01,44,0.07722160965204239,0.07606860995292664,0.002462285105139017,,
0.01,45,0.08001895248889923,0.07900378108024597,0.002605235669761896,,
0.01,46,0.08289238065481186,0.08200645446777344,0.002754614455625415,,
0.01,47,0.0858125314116478,0.08508067578077316,0.002910804469138384,,
0.01,48,0.08880237489938736,0.08822551369667053,0.003073951695114374,,
0.01,49,0.09185095876455307,0.09144332259893417,0.0032443744130432606,,
0.01,50,0.0949665829539299,0.0947345495223999,0.0034222982358187437,,
0.01,51,0.09814324975013733,0.0981011614203453,0.003608039114624262,,
0.01,52,0.10138072818517685,0.1015445664525032,0.003801892511546612,,
0.01,53,0.10469105839729309,0.1050647720694542,0.004004078917205334,,
0.01,54,0.10807197540998459,0.108663409948349,0.00421491963788867,,
0.01,55,0.11151185631752014,0.11234317719936371,0.0044348109513521194,,
0.01,56,0.11502300947904587,0.11610408127307892,0.004663997795432806,,
0.01,57,0.11860200762748718,0.11994799226522446,0.004902845714241266,,
0.01,58,0.12225945293903351,0.12387515604496002,0.005151623860001564,,
0.01,59,0.12598206102848053,0.1278885006904602,0.005410788115113974,,
0.01,60,0.12977786362171173,0.13198865950107574,0.005680652800947428,,
0.01,61,0.13365067541599274,0.13617663085460663,0.005961564835160971,,
0.01,62,0.13759645819664001,0.14045442640781403,0.0062539526261389256,,
0.01,63,0.1416192352771759,0.1448231190443039,0.00655818497762084,,
0.01,64,0.14571912586688995,0.14928430318832397,0.006874685175716877,,
0.01,65,0.14989587664604187,0.15383949875831604,0.007203877903521061,,
0.01,66,0.15415026247501373,0.15849025547504425,0.007546203676611185,,
0.01,67,0.15848436951637268,0.16323795914649963,0.00790210161358118,,
0.01,68,0.16291271150112152,0.16808226704597473,0.00827188603579998,,
0.01,69,0.16740906238555908,0.17302840948104858,0.00865632202476263,,
0.01,70,0.17199334502220154,0.17807534337043762,0.00905569363385439,,
0.01,71,0.17666272819042206,0.18322515487670898,0.009470542892813683,,
0.01,72,0.1814243197441101,0.18847857415676117,0.009901314973831177,,
0.01,73,0.18626108765602112,0.19383981823921204,0.010348765179514885,,
0.01,74,0.1911959946155548,0.19930721819400787,0.010813156142830849,,
0.01,75,0.19621609151363373,0.20488455891609192,0.011295240372419357,,
0.01,76,0.20133112370967865,0.21057212352752686,0.011795471422374249,,
0.01,77,0.2065356820821762,0.21637268364429474,0.012314547784626484,,
0.01,78,0.21182867884635925,0.222288116812706,0.012853099964559078,,
0.01,79,0.2172224074602127,0.22831840813159943,0.013411597348749638,,
0.01,80,0.2227136194705963,0.23446601629257202,0.013990751467645168,,
0.01,81,0.2282935380935669,0.24073421955108643,0.014591388404369354,,
0.01,82,0.2339814305305481,0.24712182581424713,0.015213890932500362,,
0.01,83,0.23976026475429535,0.25363367795944214,0.015859277918934822,,
0.01,84,0.24564416706562042,0.2602691948413849,0.01652802713215351,,
0.01,85,0.2516254186630249,0.26703184843063354,0.017221057787537575,,
0.01,86,0.25771889090538025,0.27392107248306274,0.017938878387212753,,
0.01,87,0.26391249895095825,0.2809409201145172,0.018682505935430527,,
0.01,88,0.2702135145664215,0.28809231519699097,0.019452650099992752,,
0.01,89,0.27661818265914917,0.2953779101371765,0.020250229164958,,
0.01,90,0.2831392288208008,0.3027975559234619,0.021075846627354622,,
0.01,91,0.28976380825042725,0.31035569310188293,0.02193068526685238,,
0.01,92,0.2965005040168762,0.3180527985095978,0.022815462201833725,,
0.01,93,0.3033512830734253,0.32589083909988403,0.023731106892228127,,
0.01,94,0.31031742691993713,0.33387166261672974,0.0246785469353199,,
0.01,95,0.31739696860313416,0.34199783205986023,0.025658831000328064,,
0.01,96,0.3245980441570282,0.35027018189430237,0.02667280100286007,,
0.01,97,0.33191245794296265,0.3586922585964203,0.027721678838133812,,
0.01,98,0.33935266733169556,0.36726412177085876,0.028806261718273163,,
0.01,99,0.3469117283821106,0.37598928809165955,0.029927825555205345,,
0.01,100,0.35459354519844055,0.38486936688423157,0.031087402254343033,,
0.01,101,0.3623970150947571,0.3939068019390106,0.03228618949651718,,
0.01,102,0.37033337354660034,0.40310177206993103,0.03352507948875427,,
0.01,103,0.3783920705318451,0.41245877742767334,0.034805603325366974,,
0.01,104,0.3865809738636017,0.4219786822795868,0.036128804087638855,,
0.01,105,0.3948979079723358,0.4316639304161072,0.037495989352464676,,
0.01,106,0.4033504128456116,0.44151580333709717,0.03890830650925636,,
0.01,107,0.4119357466697693,0.45153701305389404,0.04036716744303703,,
0.01,108,0.4206582307815552,0.4617293179035187,0.041873857378959656,,
0.01,109,0.4295133650302887,0.4720959961414337,0.04342992976307869,,
0.01,110,0.43850958347320557,0.4826376736164093,0.04503655806183815,,
0.01,111,0.44764241576194763,0.4933580160140991,0.04669542983174324,,
0.01,112,0.45692041516304016,0.5042574405670166,0.048407744616270065,,
0.01,113,0.4663388133049011,0.5153396725654602,0.05017527937889099,,
0.01,114,0.47590360045433044,0.5266059637069702,0.051999446004629135,,
0.01,115,0.485615074634552,0.5380586981773376,0.05388183146715164,,
0.01,116,0.49547189474105835,0.5497007369995117,0.05582420900464058,,
0.01,117,0.5054793953895569,0.561533510684967,0.057828109711408615,,
0.01,118,0.5156372785568237,0.573559582233429,0.059895314276218414,,
0.01,119,0.5259501338005066,0.5857805013656616,0.06202743947505951,,
0.01,120,0.5364173650741577,0.5981993079185486,0.0642264187335968,,
0.01,121,0.5470356345176697,0.6108189821243286,0.06649424135684967,,
0.01,122,0.5578181147575378,0.6236394047737122,0.06883233040571213,,
0.01,123,0.5687560439109802,0.6366650462150574,0.0712430328130722,,
0.01,124,0.5798546671867371,0.649897575378418,0.07372820377349854,,
0.01,125,0.5911201238632202,0.6633380651473999,0.07628963142633438,,
0.01,126,0.6025460362434387,0.6769905686378479,0.07892969995737076,,
0.01,127,0.6141367554664612,0.6908568739891052,0.08165043592453003,,
0.01,128,0.6258984208106995,0.7049384713172913,0.08445385843515396,,
0.01,129,0.6378270387649536,0.7192384004592896,0.0873422920703888,,
0.01,130,0.6499288082122803,0.7337580323219299,0.09031782299280167,,
0.01,131,0.6622015237808228,0.748500645160675,0.09338294714689255,,
0.01,132,0.6746506094932556,0.7634677290916443,0.09653987735509872,,
0.01,133,0.6872747540473938,0.7786623239517212,0.09979116171598434,,
0.01,134,0.7000768780708313,0.7940860390663147,0.10313911736011505,,
0.01,135,0.7130592465400696,0.8097413182258606,0.10658631473779678,,
0.01,136,0.7262226939201355,0.8256304264068604,0.11013530194759369,,
0.01,137,0.7395674586296082,0.8417560458183289,0.11378878355026245,,
0.01,138,0.7530984878540039,0.8581194281578064,0.11754925549030304,,
0.01,139,0.7668152451515198,0.8747238516807556,0.12141967564821243,,
0.01,140,0.7807192206382751,0.8915711641311646,0.12540271878242493,,
0.01,141,0.7948132753372192,0.9086634516716003,0.12950125336647034,,
0.01,142,0.8091012835502625,0.926002025604248,0.13371795415878296,,
0.01,143,0.8235808610916138,0.943590521812439,0.13805612921714783,,
0.01,144,0.8382538557052612,0.9614307880401611,0.14251871407032013,,
0.01,145,0.8531248569488525,0.9795244336128235,0.1471087485551834,,
0.01,146,0.868193507194519,0.9978736042976379,0.1518292874097824,,
0.01,147,0.8834613561630249,1.0164810419082642,0.1566837728023529,,
0.01,148,0.8989331722259521,1.0353477001190186,0.16167515516281128,,
0.01,149,0.9146059155464172,1.0544769763946533,0.1668071299791336,,
0.01,150,0.9304840564727783,1.0738701820373535,0.17208291590213776,,
0.01,151,0.9465664625167847,1.093530297279358,0.1775062531232834,,
0.01,152,0.9628590941429138,1.1134573221206665,0.18308015167713165,,
0.01,153,0.9793609976768494,1.1336547136306763,0.1888086199760437,,
0.01,154,0.9960740208625793,1.1541239023208618,0.19469517469406128,,
0.01,155,1.01300048828125,1.1748666763305664,0.20074363052845,,
0.01,156,1.0301417112350464,1.1958848237991333,0.2069576233625412,,
0.01,157,1.0474956035614014,1.2171813249588013,0.21334145963191986,,
0.01,158,1.0650700330734253,1.2387558221817017,0.21989846229553223,,
0.01,159,1.082863450050354,1.2606117725372314,0.2266331911087036,,
0.01,160,1.100875735282898,1.2827503681182861,0.23354952037334442,,
0.01,161,1.1191099882125854,1.305173397064209,0.24065163731575012,,
0.01,162,1.1375690698623657,1.3278814554214478,0.24794358015060425,,
0.01,163,1.156251311302185,1.3508775234222412,0.25543004274368286,,
0.01,164,1.1751617193222046,1.374161958694458,0.2631150484085083,,
0.01,165,1.1942980289459229,1.3977372646331787,0.271003395318985,,
0.01,166,1.2136647701263428,1.4216034412384033,0.27909913659095764,,
0.01,167,1.2332603931427002,1.4457629919052124,0.287407249212265,,
0.01,168,1.2530889511108398,1.4702163934707642,0.29593223333358765,,
0.01,169,1.2731499671936035,1.4949650764465332,0.3046787977218628,,
0.01,170,1.2934445142745972,1.5200103521347046,0.3136518895626068,,
0.01,171,1.3139749765396118,1.5453530550003052,0.3228563368320465,,
0.01,172,1.3347417116165161,1.5709940195083618,0.3322969973087311,,
0.01,173,1.3557467460632324,1.5969343185424805,0.3419790267944336,,
0.01,174,1.3769904375076294,1.6231749057769775,0.3519076406955719,,
0.01,175,1.3984733819961548,1.6497159004211426,0.36208757758140564,,
0.01,176,1.4201980829238892,1.6765589714050293,0.372524619102478,,
0.01,177,1.442164659500122,1.703703761100769,0.3832238018512726,,
0.01,178,1.4643741846084595,1.7311508655548096,0.3941905200481415,,
0.01,179,1.4868276119232178,1.7589010000228882,0.40543028712272644,,
0.01,180,1.5095254182815552,1.7869541645050049,0.4169486165046692,,
0.01,181,1.532468318939209,1.8153101205825806,0.4287508726119995,,
0.01,182,1.5556581020355225,1.8439698219299316,0.4408431649208069,,
0.01,183,1.5790945291519165,1.8729324340820312,0.45323091745376587,,
0.01,184,1.6027789115905762,1.9021985530853271,0.46592023968696594,,
0.01,185,1.6267116069793701,1.9317673444747925,0.4789166748523712,,
0.01,186,1.6508930921554565,1.9616384506225586,0.4922263026237488,,
0.01,187,1.675323486328125,1.9918111562728882,0.5058549046516418,,
0.01,188,1.7000044584274292,2.022285223007202,0.5198087096214294,,
0.01,189,1.724934697151184,2.053060293197632,0.5340943932533264,,
0.01,190,1.7501169443130493,2.084134578704834,0.548717200756073,,
0.01,191,1.7755478620529175,2.1155073642730713,0.563683807849884,,
0.01,192,1.8012309074401855,2.14717698097229,0.5790000557899475,,
0.01,193,1.827164888381958,2.179143190383911,0.5946731567382812,,
0.01,194,1.8533494472503662,2.2114033699035645,0.6107086539268494,,
0.01,195,1.879784107208252,2.243957042694092,0.6271135807037354,,
0.01,196,1.906473159790039,2.276801109313965,0.6438937783241272,,
0.01,197,1.93341064453125,2.309934377670288,0.6610562801361084,,
0.01,198,1.9605990648269653,2.3433549404144287,0.6786075830459595,,
0.01,199,1.9880348443984985,2.377060890197754,0.6965546011924744,,
0.01,200,2.015723466873169,2.411048650741577,0.7149032950401306,,
0.01,201,2.0436596870422363,2.4453165531158447,0.7336608171463013,,
0.01,202,2.0718464851379395,2.479860782623291,0.7528332471847534,,
0.01,203,2.1002798080444336,2.514679431915283,0.7724282145500183,,
0.01,204,2.1289608478546143,2.549769163131714,0.7924517393112183,,
0.01,205,2.1578869819641113,2.5851261615753174,0.8129112720489502,,
0.01,206,2.1870594024658203,2.6207468509674072,0.8338125944137573,,
0.01,207,2.21647572517395,2.656628131866455,0.8551634550094604,,
0.01,208,2.2461366653442383,2.6927666664123535,0.8769705295562744,,
0.01,209,2.2760376930236816,2.7291572093963623,0.8992407917976379,,
0.01,210,2.306180238723755,2.7657947540283203,0.9219796061515808,,
0.01,211,2.336559534072876,2.80267596244812,0.9451948404312134,,
0.01,212,2.3671774864196777,2.839796543121338,0.9688940644264221,,
0.01,213,2.398033380508423,2.8771493434906006,0.9930818676948547,,
0.01,214,2.4291203022003174,2.9147324562072754,1.0177679061889648,,
0.01,215,2.4604344367980957,2.9525389671325684,1.0429569482803345,,
0.01,216,2.491990089416504,2.9905600547790527,1.0686542987823486,,
0.01,217,2.52376389503479,3.0287959575653076,1.094870686531067,,
0.01,218,2.555769443511963,3.0672357082366943,1.121608853340149,,
0.01,219,2.58799409866333,3.10587477684021,1.148876667022705,,
0.01,220,2.6204378604888916,3.1447091102600098,1.176682710647583,,
0.01,221,2.653104543685913,3.1837263107299805,1.2050294876098633,,
0.01,222,2.6859817504882812,3.2229247093200684,1.2339266538619995,,
0.01,223,2.71907377243042,3.262293815612793,1.263378381729126,,
0.01,224,2.752375602722168,3.3018274307250977,1.2933920621871948,,
0.01,225,2.785878896713257,3.341517686843872,1.3239729404449463,,
0.01,226,2.819589138031006,3.381356954574585,1.3551286458969116,,
0.01,227,2.8534908294677734,3.4213385581970215,1.3868651390075684,,
0.01,228,2.8875997066497803,3.4614481925964355,1.4191840887069702,,
0.01,229,2.9218826293945312,3.5016865730285645,1.4520978927612305,,
0.01,230,2.9563703536987305,3.542034149169922,1.4856045246124268,,
0.01,231,2.991037607192993,3.5824882984161377,1.5197150707244873,,
0.01,232,3.025885820388794,3.623039722442627,1.5544341802597046,,
0.01,233,3.060910224914551,3.663674831390381,1.58976411819458,,
0.01,234,3.0960986614227295,3.7043888568878174,1.6257133483886719,,
0.01,235,3.1314525604248047,3.7451694011688232,1.6622854471206665,,
0.01,236,3.1669750213623047,3.786001443862915,1.6994816064834595,,
0.01,237,3.2026519775390625,3.8268814086914062,1.7373112440109253,,
0.01,238,3.2384841442108154,3.867793321609497,1.775775671005249,,
0.01,239,3.2744574546813965,3.908729314804077,1.81488037109375,,
0.01,240,3.310575485229492,3.9496755599975586,1.8546277284622192,,
0.01,241,3.3468236923217773,3.990624189376831,1.895024061203003,,
0.01,242,3.383211135864258,4.031557083129883,1.9360687732696533,,
0.01,243,3.4197094440460205,4.072471618652344,1.9777717590332031,,
0.01,244,3.4563310146331787,4.113347053527832,2.0201289653778076,,
0.01,245,3.493072271347046,4.154171943664551,2.0631446838378906,,
0.01,246,3.529919147491455,4.194934368133545,2.1068215370178223,,
0.01,247,3.5668506622314453,4.235629081726074,2.151167154312134,,
0.01,248,3.6038854122161865,4.2762322425842285,2.196176290512085,,
0.01,249,3.6410114765167236,4.316731929779053,2.2418503761291504,,
0.01,250,3.6781980991363525,4.357123851776123,2.288198947906494,,
0.01,251,3.715470314025879,4.397383689880371,2.335214138031006,,
0.01,252,3.7528090476989746,4.437501430511475,2.382899522781372,,
0.01,253,3.790189027786255,4.477468967437744,2.431259870529175,,
0.01,254,3.827632188796997,4.517261028289795,2.480287551879883,,
0.01,255,3.865124225616455,4.556866645812988,2.52998423576355,,
0.01,256,3.9026389122009277,4.596279621124268,2.5803568363189697,,
0.01,257,3.9401941299438477,4.635471820831299,2.631392478942871,,
0.01,258,3.977747917175293,4.674444198608398,2.6831018924713135,,
0.01,259,4.015334606170654,4.713162899017334,2.7354698181152344,,
0.01,260,4.052909851074219,4.751629829406738,2.7885055541992188,,
0.01,261,4.090485572814941,4.789821147918701,2.842202663421631,,
0.01,262,4.128055095672607,4.827719211578369,2.896554470062256,,
0.01,263,4.165569305419922,4.865329265594482,2.9515717029571533,,
