tol,traj,x,y,z,naccept,nreject
0.01,0,3.3804200938902795e-05,0.0,0.0,,
0.01,1,0.0009776547085493803,0.0008522158022969961,1.0377072612755e-05,,
0.01,2,0.0019503133371472359,0.0017348293913528323,2.1755702618975192e-05,,
0.01,3,0.0029522913973778486,0.002648476744070649,3.418625419726595e-05,,
0.01,4,0.003983363509178162,0.003594727488234639,4.7696667024865746e-05,,
0.01,5,0.005045334808528423,0.004572604782879353,6.238801870495081e-05,,
0.01,6,0.00614295806735754,0.005582568701356649,7.779154839226976e-05,,
0.01,7,0.007268170826137066,0.006626877933740616,9.488346404395998e-05,,
0.01,8,0.008425434119999409,0.007705524563789368,0.00011331407586112618,,
0.01,9,0.009616496041417122,0.00881924293935299,0.00013314159878063947,,
0.01,10,0.0108397351577878,0.009968641214072704,0.00015444714517798275,,
0.01,11,0.012097697705030441,0.011155596934258938,0.00017732440028339624,,
0.01,12,0.013389118947088718,0.012378719635307789,0.0002017921069636941,,
0.01,13,0.014713425189256668,0.013639505952596664,0.00022777265985496342,,
0.01,14,0.016075387597084045,0.01493919175118208,0.00025569231365807354,,
0.01,15,0.01747356727719307,0.01627831719815731,0.00028546625981107354,,
0.01,16,0.01890859380364418,0.017657646909356117,0.000317179859848693,,
0.01,17,0.02038106508553028,0.019077958539128304,0.0003509214147925377,,
0.01,18,0.021892067044973373,0.020541023463010788,0.00038698085700161755,,
0.01,19,0.023441391065716743,0.02204572968184948,0.00042506519821472466,,
0.01,20,0.02503011003136635,0.023593844845891,0.0004654625663533807,,
0.01,21,0.026658879593014717,0.025186186656355858,0.0005082752904854715,,
0.01,22,0.028328370302915573,0.026823600754141808,0.0005536088719964027,,
0.01,23,0.03003927320241928,0.028506947681307793,0.0006015730905346572,,
0.01,24,0.031792253255844116,0.03023708425462246,0.0006522814510390162,,
0.01,25,0.0335879921913147,0.0320148691534996,0.0007058507180772722,,
0.01,26,0.03542722016572952,0.03384123370051384,0.0007624035351909697,,
0.01,27,0.0373106375336647,0.03571705147624016,0.0008220655145123601,,
0.01,28,0.039238959550857544,0.03764324262738228,0.0008849664591252804,,
0.01,29,0.041213445365428925,0.039621006697416306,0.0009514381526969373,,
0.01,30,0.04323338344693184,0.04164980724453926,0.0010209388565272093,,
0.01,31,0.04530078172683716,0.043732743710279465,0.0010943746892735362,,
0.01,32,0.04741606116294861,0.0458698607981205,0.0011716188164427876,,
0.01,33,0.04957995191216469,0.04806208983063698,0.0012528242077678442,,
0.01,34,0.05179327726364136,0.050310470163822174,0.0013381530297920108,,
0.01,35,0.0540568009018898,0.05261597782373428,0.001427768380381167,,
0.01,36,0.05637127906084061,0.05497962608933449,0.0015218412736430764,,
0.01,37,0.058737557381391525,0.05740244686603546,0.0016205483116209507,,
0.01,38,0.061156418174505234,0.05988549068570137,0.0017240711022168398,,
0.01,39,0.0636286810040474,0.06242980808019638,0.0018325981218367815,,
0.01,40,0.06615521758794785,0.06503648310899734,0.0019463242497295141,,
0.01,41,0.06873682141304016,0.06770659238100052,0.0020654501859098673,,
0.01,42,0.07137440145015717,0.07044128328561783,0.002190185245126486,,
0.01,43,0.07406878471374512,0.07324158400297165,0.002320741070434451,,
0.01,44,0.07682082802057266,0.07610864192247391,0.002457339782267809,,
0.01,45,0.07963136583566666,0.07904361933469772,0.0026002097874879837,,
0.01,46,0.08250130712985992,0.08204764872789383,0.0027495864778757095,,
0.01,47,0.08543173968791962,0.08512195944786072,0.0029057201463729143,,
0.01,48,0.08842211961746216,0.08826776593923569,0.003068838734179735,,
0.01,49,0.09147461503744125,0.09148543328046799,0.003239244455471635,,
0.01,50,0.09458711743354797,0.09477709233760834,0.0034163023810833693,,
0.01,51,0.0977681577205658,0.09814437478780746,0.0036019799299538136,,
