dt,traj,x,y,z
0.5,0,152.1111297607422,0.0,0.0
0.5,1,156.37286376953125,-11.210365295410156,-18.279483795166016
0.5,2,160.7170867919922,-23.138792037963867,-37.63127136230469
0.5,3,165.14511108398438,-35.812442779541016,-58.093143463134766
0.5,4,169.65798950195312,-49.25912094116211,-79.70380401611328
0.5,5,174.25689697265625,-63.507347106933594,-102.50284576416016
0.5,6,178.94302368164062,-78.58637237548828,-126.53089141845703
0.5,7,183.7176971435547,-94.52620697021484,-151.82958984375
0.5,8,188.5819091796875,-111.35747528076172,-178.44139099121094
0.5,9,193.53701782226562,-129.11160278320312,-206.40980529785156
0.5,10,198.5842742919922,-147.82102966308594,-235.77969360351562
0.5,11,203.72476196289062,-167.5185089111328,-266.5964050292969
0.5,12,208.95986938476562,-188.2378387451172,-298.9066162109375
0.5,13,214.29078674316406,-210.0137176513672,-332.75823974609375
0.5,14,219.71884155273438,-232.88137817382812,-368.2001647949219
0.5,15,225.2452850341797,-256.8773498535156,-405.2825012207031
0.5,16,230.871337890625,-282.0381164550781,-444.05560302734375
0.5,17,236.598388671875,-308.402099609375,-484.5723876953125
0.5,18,242.427734375,-336.0079345703125,-526.8864135742188
0.5,19,248.3606719970703,-364.8951721191406,-571.0516357421875
0.5,20,254.3985595703125,-395.1046142578125,-617.12451171875
0.5,21,260.542724609375,-426.67730712890625,-665.161376953125
0.5,22,266.7945556640625,-459.65606689453125,-715.22119140625
0.5,23,273.1554260253906,-494.0841979980469,-767.3632202148438
0.5,24,279.626708984375,-530.0056762695312,-821.6482543945312
0.5,25,286.20965576171875,-567.4658203125,-878.1383056640625
0.5,26,292.9057922363281,-606.510498046875,-936.8966064453125
0.5,27,299.7166442871094,-647.1881103515625,-997.9890747070312
0.5,28,306.6434020996094,-689.5455322265625,-1061.48046875
0.5,29,313.6876525878906,-733.6329956054688,-1127.439208984375
0.5,30,320.8507995605469,-779.5003051757812,-1195.933837890625
0.5,31,328.13421630859375,-827.1986694335938,-1267.03466796875
0.5,32,335.5395812988281,-876.78125,-1340.8143310546875
0.5,33,343.0680847167969,-928.3004150390625,-1417.344482421875
