tol,traj,x,y,z,naccept,nreject
0.01,0,0.00669504888355732,0.0,0.0,,
0.01,1,0.0010779910953715444,0.0009602283826097846,1.3422182746580802e-05,,
0.01,2,0.0021309612784534693,0.0019095997558906674,2.6725527277449146e-05,,
0.01,3,0.003140968969091773,0.0028326830361038446,3.86451902159024e-05,,
0.01,4,0.004190932493656874,0.0037906307261437178,5.210966992308386e-05,,
0.01,5,0.005295298527926207,0.004812783095985651,6.765405851183459e-05,,
0.01,6,0.006392476614564657,0.005823127925395966,8.289331162814051e-05,,
0.01,7,0.00750942574813962,0.006857545115053654,9.920602315105498e-05,,
0.01,8,0.008690992370247841,0.007971430197358131,0.00011839232320198789,,
0.01,9,0.009912807494401932,0.009089883416891098,0.00013851717812940478,,
0.01,10,0.011148639023303986,0.010270923376083374,0.00016040747868828475,,
0.01,11,0.012437619268894196,0.011481777764856815,0.00018408970208838582,,
0.01,12,0.013768491335213184,0.012726091779768467,0.00020942854462191463,,
0.01,13,0.015099997632205486,0.013999304734170437,0.00023591543140355498,,
0.01,14,0.016460295766592026,0.015303733758628368,0.0002638802397996187,,
0.01,15,0.017866866663098335,0.016658663749694824,0.0002941204293165356,,
0.01,16,0.01931132562458515,0.018042227253317833,0.00032591691706329584,,
0.01,17,0.020800216123461723,0.019474292173981667,0.00035975713399238884,,
0.01,18,0.022353390231728554,0.02098001539707184,0.00039757759077474475,,
0.01,19,0.023907402530312538,0.022490257397294044,0.00043583146180026233,,
0.01,20,0.025507908314466476,0.024054355919361115,0.00047692563384771347,,
0.01,21,0.027155010029673576,0.025661952793598175,0.0005208405782468617,,
0.01,22,0.028829088434576988,0.02730328030884266,0.0005660828319378197,,
0.01,23,0.03054717555642128,0.028988471254706383,0.0006141483318060637,,
0.01,24,0.03231183812022209,0.03072487935423851,0.0006651771836914122,,
0.01,25,0.034108925610780716,0.03251514211297035,0.0007194406352937222,,
0.01,26,0.03595568984746933,0.034349940717220306,0.0007764899637550116,,
