tol,traj,x,y,z,naccept,nreject
0.01,0,5.379574213293381e-05,0.0,0.0,,
0.01,1,0.000997729948721826,0.0008527985191904008,1.0341124834667426e-05,,
0.01,2,0.001971948193386197,0.0017359128687530756,2.1673409719369374e-05,,
0.01,3,0.0029735967982560396,0.0026499954983592033,3.404957533348352e-05,,
0.01,4,0.0040078419260680676,0.00359566742554307,4.752242602990009e-05,,
0.01,5,0.005069510545581579,0.004573633428663015,6.215069151949137e-05,,
0.01,6,0.006163008976727724,0.005584530998021364,7.799138256814331e-05,,
0.01,7,0.007286523003131151,0.0066290684044361115,9.510699601378292e-05,,
0.01,8,0.008444353006780148,0.007707878947257996,0.00011355779133737087,,
0.01,9,0.009634723886847496,0.008821695111691952,0.00013341133308131248,,
0.01,10,0.010857869870960712,0.00997123122215271,0.00015473633538931608,,
0.01,11,0.01211495790630579,0.011157200671732426,0.00017760299670044333,,
0.01,12,0.01340524759143591,0.012380363419651985,0.0002020870742853731,,
0.01,13,0.014732176437973976,0.01364139188081026,0.00022826046915724874,,
0.01,14,0.01609518937766552,0.01494105439633131,0.0002562037843745202,,
0.01,15,0.017492370679974556,0.01628020405769348,0.00028600459336303174,,
0.01,16,0.01892704889178276,0.01765952631831169,0.00031774298986420035,,
0.01,17,0.020399952307343483,0.019079795107245445,0.0003515066928230226,,
0.01,18,0.021909793838858604,0.020541885867714882,0.00038739200681447983,,
0.01,19,0.02346172370016575,0.022046424448490143,0.000425482343416661,,
0.01,20,0.025052793323993683,0.02359435148537159,0.00046588521217927337,,
0.01,21,0.026677895337343216,0.025186778977513313,0.0005087201134301722,,
0.01,22,0.028346596285700798,0.02682415209710598,0.0005540676065720618,,
0.01,23,0.030057476833462715,0.028507426381111145,0.0006020425935275853,,
0.01,24,0.03181079402565956,0.030237458646297455,0.000652759918011725,,
0.01,25,0.03360557183623314,0.032015230506658554,0.0007063427474349737,,
0.01,26,0.03544814512133598,0.0338413268327713,0.0007628918392583728,,
0.01,27,0.037328749895095825,0.03571721538901329,0.0008225737255997956,,
0.01,28,0.03925732523202896,0.03764330595731735,0.0008854818879626691,,
0.01,29,0.04123334214091301,0.03962058946490288,0.0009517553844489157,,
0.01,30,0.04325253143906593,0.041650306433439255,0.001021557836793363,,
0.01,31,0.04531935602426529,0.043733175843954086,0.0010950147407129407,,
0.01,32,0.047439683228731155,0.04586983844637871,0.0011722504859790206,,
0.01,33,0.04959990456700325,0.048062197864055634,0.001253492315299809,,
0.01,34,0.05181664973497391,0.05031019449234009,0.0013388156658038497,,
0.01,35,0.05407753959298134,0.05261574313044548,0.001428461167961359,,
0.01,36,0.05638952925801277,0.05497944727540016,0.001522563397884369,,
0.01,37,0.058756787329912186,0.057402051985263824,0.0016212777700275183,,
0.01,38,0.06117519363760948,0.059884995222091675,0.0017248160438612103,,
0.01,39,0.06364764273166656,0.062429141253232956,0.0018333523767068982,,
0.01,40,0.06617538630962372,0.06503558158874512,0.0019470809493213892,,
0.01,41,0.06875494122505188,0.0677056834101677,0.0020662315655499697,,
0.01,42,0.0713929533958435,0.0704401284456253,0.0021909698843955994,,
0.01,43,0.07409072667360306,0.07323990762233734,0.0023215017281472683,,
0.01,44,0.07684268057346344,0.07610680162906647,0.002458105329424143,,
0.01,45,0.07964896410703659,0.0790419653058052,0.0026010151486843824,,
0.01,46,0.08251907676458359,0.08204580843448639,0.0027503918390721083,,
0.01,47,0.0854499414563179,0.0851198211312294,0.0029065145645290613,,
0.01,48,0.08844399452209473,0.0882650688290596,0.0030696161556988955,,
0.01,49,0.09149377048015594,0.09148357063531876,0.0032400409691035748,,
0.01,50,0.09461001306772232,0.09477555751800537,0.0034179582726210356,,
0.01,51,0.09779191017150879,0.09814244508743286,0.0036036602687090635,,
0.01,52,0.10103724151849747,0.10158583521842957,0.003797464305534959,,
0.01,53,0.10434867441654205,0.10510668158531189,0.0039996434934437275,,
0.01,54,0.10772424936294556,0.10870669782161713,0.004210537765175104,,
0.01,55,0.11117053776979446,0.11238652467727661,0.004430390428751707,,
0.01,56,0.11468656361103058,0.11614770442247391,0.0046595497988164425,,
0.01,57,0.11827152967453003,0.119991734623909,0.004898364190012217,,
0.01,58,0.12192630767822266,0.12391998618841171,0.005147178191691637,,
0.01,59,0.12565404176712036,0.12793348729610443,0.005406318698078394,,
0.01,60,0.1294538527727127,0.13203395903110504,0.005676174070686102,,
0.01,61,0.1333272010087967,0.13622261583805084,0.005957108922302723,,
0.01,62,0.13727518916130066,0.14050091803073883,0.006249506026506424,,
0.01,63,0.1413002610206604,0.14487005770206451,0.006553742103278637,,
0.01,64,0.14540156722068787,0.14933183789253235,0.00687026372179389,,
0.01,65,0.14958122372627258,0.15388740599155426,0.007199467159807682,,
0.01,66,0.15384046733379364,0.158538356423378,0.007541788276284933,,
0.01,67,0.1581805795431137,0.1632860004901886,0.00789765827357769,,
0.01,68,0.16260111331939697,0.16813208162784576,0.008267571218311787,,
0.01,69,0.16710428893566132,0.17307806015014648,0.008651983924210072,,
0.01,70,0.17169097065925598,0.17812541127204895,0.009051376953721046,,
0.01,71,0.17636384069919586,0.18327553570270538,0.009466241113841534,,
0.01,72,0.1811211109161377,0.18853028118610382,0.00989711843430996,,
0.01,73,0.18596594035625458,0.19389109313488007,0.010344531387090683,,
0.01,74,0.190900981426239,0.19935928285121918,0.010808976367115974,,
0.01,75,0.19592425227165222,0.20493681728839874,0.011291072703897953,,
0.01,76,0.20103660225868225,0.2106255739927292,0.011791425757110119,,
0.01,77,0.2062438577413559,0.2164265215396881,0.012310527265071869,,
0.01,78,0.21154339611530304,0.22234171628952026,0.012849063612520695,,
0.01,79,0.21693633496761322,0.22837290167808533,0.013407662510871887,,
0.01,80,0.2224263697862625,0.23452135920524597,0.013986890204250813,,
0.01,81,0.22801190614700317,0.24078945815563202,0.014587534591555595,,
0.01,82,0.23369769752025604,0.24717815220355988,0.015210136771202087,,
