analysis,problem,algorithm,mode,transfers,setting_kind,setting,n,states,repeat,ms
times,lorenz96,classical-rk4,fixed,both,none,nan,8,32,0,825.230889
times,lorenz96,classical-rk4,fixed,both,none,nan,8,32,1,823.630454
times,lorenz96,classical-rk4,fixed,both,none,nan,8,32,2,822.815509
times,lorenz96,classical-rk4,fixed,both,none,nan,8,32,3,822.650624
times,lorenz96,classical-rk4,fixed,both,none,nan,8,32,4,827.096221
times,lorenz96,classical-rk4,fixed,both,none,nan,8,32,5,825.342217
times,lorenz96,classical-rk4,fixed,both,none,nan,8,32,6,810.119740
times,lorenz96,classical-rk4,fixed,both,none,nan,8,32,7,796.370644
times,lorenz96,classical-rk4,fixed,both,none,nan,8,32,8,793.877445
times,lorenz96,classical-rk4,fixed,both,none,nan,8,32,9,796.645499
times,lorenz96,classical-rk4,fixed,both,none,nan,8,32,10,797.436219
times,lorenz96,classical-rk4,fixed,both,none,nan,8,32,11,796.686736
times,lorenz96,classical-rk4,fixed,both,none,nan,8,32,12,806.089087
times,lorenz96,classical-rk4,fixed,both,none,nan,8,32,13,796.785069
times,lorenz96,classical-rk4,fixed,both,none,nan,8,32,14,795.982291
times,lorenz96,classical-rk4,fixed,both,none,nan,8,32,15,795.413547
times,lorenz96,classical-rk4,fixed,both,none,nan,8,32,16,796.357328
times,lorenz96,classical-rk4,fixed,both,none,nan,8,32,17,796.146263
times,lorenz96,classical-rk4,fixed,both,none,nan,8,32,18,795.966305
times,lorenz96,classical-rk4,fixed,both,none,nan,8,32,19,796.462517
times,lorenz96,classical-rk4,fixed,both,none,nan,8,32,20,797.233704
times,lorenz96,classical-rk4,fixed,none,none,nan,8,32,0,796.942689
times,lorenz96,classical-rk4,fixed,none,none,nan,8,32,1,796.148845
times,lorenz96,classical-rk4,fixed,none,none,nan,8,32,2,795.507727
times,lorenz96,classical-rk4,fixed,none,none,nan,8,32,3,794.502263
times,lorenz96,classical-rk4,fixed,none,none,nan,8,32,4,797.281023
times,lorenz96,classical-rk4,fixed,none,none,nan,8,32,5,795.470802
times,lorenz96,classical-rk4,fixed,none,none,nan,8,32,6,795.669129
times,lorenz96,classical-rk4,fixed,none,none,nan,8,32,7,831.533263
times,lorenz96,classical-rk4,fixed,none,none,nan,8,32,8,796.884324
times,lorenz96,classical-rk4,fixed,none,none,nan,8,32,9,797.098081
times,lorenz96,classical-rk4,fixed,none,none,nan,8,32,10,797.419336
times,lorenz96,classical-rk4,fixed,none,none,nan,8,32,11,866.205665
times,lorenz96,classical-rk4,fixed,none,none,nan,8,32,12,794.603064
times,lorenz96,classical-rk4,fixed,none,none,nan,8,32,13,796.457408
times,lorenz96,classical-rk4,fixed,none,none,nan,8,32,14,796.382107
times,lorenz96,classical-rk4,fixed,none,none,nan,8,32,15,796.119588
times,lorenz96,classical-rk4,fixed,none,none,nan,8,32,16,797.985841
times,lorenz96,classical-rk4,fixed,none,none,nan,8,32,17,795.003001
times,lorenz96,classical-rk4,fixed,none,none,nan,8,32,18,796.348380
times,lorenz96,classical-rk4,fixed,none,none,nan,8,32,19,796.956832
times,lorenz96,classical-rk4,fixed,none,none,nan,8,32,20,796.151809
times,lorenz96,classical-rk4,fixed,both,none,nan,32,32,0,802.285688
times,lorenz96,classical-rk4,fixed,both,none,nan,32,32,1,801.455029
times,lorenz96,classical-rk4,fixed,both,none,nan,32,32,2,800.002717
times,lorenz96,classical-rk4,fixed,both,none,nan,32,32,3,799.299730
times,lorenz96,classical-rk4,fixed,both,none,nan,32,32,4,801.589383
times,lorenz96,classical-rk4,fixed,both,none,nan,32,32,5,799.034747
times,lorenz96,classical-rk4,fixed,both,none,nan,32,32,6,801.895173
