analysis,problem,algorithm,mode,transfers,setting_kind,setting,n,states,repeat,ms
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,0,13976.126001
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,1,13967.507797
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,2,14065.978826
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,3,14339.800193
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,4,14314.779542
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,5,14292.276925
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,6,13994.757261
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,7,14173.971162
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,8,14312.137038
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,9,14019.169799
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,10,14119.935334
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,11,14374.140990
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,12,14377.955170
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,13,14467.758826
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,14,14759.830538
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,15,14469.367948
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,16,14381.027179
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,17,14343.150437
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,18,14101.463748
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,19,14114.941718
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,20,14041.922579
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,0,14016.090883
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,1,13973.350620
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,2,13957.807119
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,3,14087.859781
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,4,14325.300814
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,5,14185.302626
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,6,13994.299446
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,7,14013.596437
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,8,14021.322850
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,9,14163.269517
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,10,14099.273255
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,11,14095.914609
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,12,14077.306107
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,13,14117.495671
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,14,13994.751790
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,15,14318.585938
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,16,14356.367517
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,17,14369.828458
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,18,14367.344810
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,19,14210.575580
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,20,13971.022079
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,0,14316.828982
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,1,14281.593316
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,2,13989.221154
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,3,14290.202467
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,4,14379.090436
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,5,14182.713855
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,6,14090.294963
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,7,14164.614145
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,8,14044.222312
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,9,14740.824811
