traj,x,y,z
0,1.9734016e-05,0,0
1,0.000963771541,0.000852438039,1.02472477e-05
2,0.00193666539,0.00173523696,2.14880765e-05
3,0.00293894066,0.00264903507,3.37747188e-05
4,0.00397112686,0.00359448022,4.71615167e-05
5,0.00503376313,0.00457222899,6.17049154e-05
6,0.00612739194,0.00558294961,7.74636574e-05
7,0.00725256978,0.00662731891,9.44987551e-05
8,0.00840984844,0.00770602468,0.000112873597
9,0.00959980395,0.00881976541,0.00013265411
10,0.010823003,0.00996924751,0.000153908491
11,0.0120800287,0.0111551899,0.000176707894
12,0.0133714676,0.012378321,0.000201125978
13,0.0146979187,0.0136393839,0.000227239201
14,0.0160599835,0.014939121,0.000255126884
15,0.017458275,0.0162783004,0.000284871436
16,0.0188934132,0.0176576879,0.000316558202
17,0.0203660168,0.019078074,0.000350275513
18,0.0218767393,0.0205402486,0.000386115687
19,0.0234261975,0.0220450088,0.000424173166
20,0.0250150636,0.0235931892,0.000464546902
21,0.0266439915,0.025185613,0.000507339195
22,0.0283136349,0.0268231072,0.000552655314
23,0.0300246924,0.0285065398,0.000600605563
24,0.0317778252,0.0302367695,0.000651302806
25,0.0335737392,0.0320146643,0.000704864739
26,0.0354131311,0.0338411257,0.00076141319
27,0.0372967087,0.035717044,0.000821073831
28,0.0392251834,0.037643332,0.000883976696
29,0.0411993079,0.0396209322,0.000950257527
30,0.0432197861,0.0416507572,0.00102005503
31,0.0452873595,0.0437337533,0.00109351252
32,0.0474028103,0.0458709225,0.00117078074
33,0.0495668799,0.0480632037,0.00125201314
34,0.0517803468,0.0503116027,0.00133736921
35,0.0540439859,0.0526171252,0.00142701354
36,0.0563585944,0.0549807772,0.0015211167
37,0.0587249622,0.0574035905,0.00161985436
38,0.0611438975,0.0598866157,0.00172340835
39,0.0636162311,0.0624309033,0.00183196692
40,0.0661427602,0.0650375113,0.00194572262
41,0.0687243715,0.0677075684,0.00206487835
42,0.0713618621,0.0704421327,0.00218963879
43,0.0740561187,0.0732423216,0.00232021767
44,0.0768079758,0.0761092678,0.00245683524
45,0.0796183497,0.079044126,0.00259972061
46,0.0824881122,0.0820480436,0.00274910731
47,0.0854181349,0.0851221755,0.00290523702
48,0.0884093419,0.0882677212,0.00306836003
49,0.0914626867,0.0914859176,0.00323873619
50,0.0945790112,0.094777897,0.00341662671
51,0.0977593511,0.0981449857,0.00360231195
52,0.101004608,0.101588391,0.00379607081
53,0.104315713,0.105109349,0.00399819436
54,0.107693657,0.108709149,0.00420898292
55,0.111139439,0.112389117,0.00442874897
56,0.114654042,0.116150543,0.00465780916
57,0.118238457,0.11999476,0.00489649363
58,0.121893726,0.123923123,0.00514514185
59,0.125620827,0.127936929,0.00540410075
60,0.129420832,0.132037625,0.00567372981
61,0.133294776,0.136226565,0.00595440157
62,0.137243703,0.140505165,0.00624649413
63,0.141268715,0.144874856,0.00655040285
64,0.145370886,0.149337098,0.00686653331
65,0.149551287,0.153893292,0.00719529483
66,0.153811067,0.158544987,0.00753712049
67,0.158151254,0.163293585,0.00789244473
68,0.162573099,0.168140709,0.0082617281
69,0.167077631,0.173087776,0.00864542928
70,0.171666071,0.178136408,0.00904403161
71,0.176339626,0.183288217,0.00945803057
72,0.181099325,0.188544646,0.00988792069
73,0.185946509,0.193907395,0.0103342291
74,0.19088231,0.199378058,0.0107974857
75,0.195907921,0.204958245,0.0112782447
76,0.201024666,0.210649714,0.0117770573
77,0.206233725,0.216454029,0.0122945206
78,0.211536348,0.222372949,0.0128312213
79,0.216933832,0.228408188,0.0133877601
80,0.222427458,0.234561443,0.013964762
