tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,naccept,nreject,converged
0.01,0,6.4073196e+21,-1.14747715e+15,2.7359947e+26,-2.95716766e+21,-2.09893649e+25,2.976476e+25,2.09886754e+25,-2.09886754e+25,8.64574856e+24,-1.7134458e+12,-8.64574856e+24,-1.7134458e+12,-2.03167287e+14,-87.3781891,-6.40731904e+21,-2.73658149e+26,6.9053482e+20,-6.9053482e+20,4.47080124e+14,3073.48267,0,5,0
0.01,1,6.4073196e+21,-1.14747715e+15,2.7359947e+26,-2.95716766e+21,-2.09893649e+25,2.976476e+25,2.09886754e+25,-2.09886754e+25,8.64574856e+24,-1.7134458e+12,-8.64574856e+24,-1.7134458e+12,-2.03167287e+14,-87.3781891,-6.40731904e+21,-2.73658149e+26,6.9053482e+20,-6.9053482e+20,4.47080124e+14,3073.48267,0,5,0
0.01,2,6.4073196e+21,-1.14747715e+15,2.7359947e+26,-2.95716766e+21,-2.09893649e+25,2.976476e+25,2.09886754e+25,-2.09886754e+25,8.64574856e+24,-1.7134458e+12,-8.64574856e+24,-1.7134458e+12,-2.03167287e+14,-87.3781891,-6.40731904e+21,-2.73658149e+26,6.9053482e+20,-6.9053482e+20,4.47080124e+14,3073.48267,0,5,0
0.01,3,6.4073196e+21,-1.14747715e+15,2.7359947e+26,-2.95716766e+21,-2.09893649e+25,2.976476e+25,2.09886754e+25,-2.09886754e+25,8.64574856e+24,-1.7134458e+12,-8.64574856e+24,-1.7134458e+12,-2.03167287e+14,-87.3781891,-6.40731904e+21,-2.73658149e+26,6.9053482e+20,-6.9053482e+20,4.47080124e+14,3073.48267,0,5,0
0.01,4,6.4073196e+21,-1.14747715e+15,2.7359947e+26,-2.95716766e+21,-2.09893649e+25,2.976476e+25,2.09886754e+25,-2.09886754e+25,8.64574856e+24,-1.7134458e+12,-8.64574856e+24,-1.7134458e+12,-2.03167287e+14,-87.3781891,-6.40731904e+21,-2.73658149e+26,6.9053482e+20,-6.9053482e+20,4.47080124e+14,3073.48267,0,5,0
0.01,5,6.4073196e+21,-1.14747715e+15,2.7359947e+26,-2.95716766e+21,-2.09893649e+25,2.976476e+25,2.09886754e+25,-2.09886754e+25,8.64574856e+24,-1.7134458e+12,-8.64574856e+24,-1.7134458e+12,-2.03167287e+14,-87.3781891,-6.40731904e+21,-2.73658149e+26,6.9053482e+20,-6.9053482e+20,4.47080124e+14,3073.48267,0,5,0
0.01,6,6.4073196e+21,-1.14747715e+15,2.7359947e+26,-2.95716766e+21,-2.09893649e+25,2.976476e+25,2.09886754e+25,-2.09886754e+25,8.64574856e+24,-1.7134458e+12,-8.64574856e+24,-1.7134458e+12,-2.03167287e+14,-87.3781891,-6.40731904e+21,-2.73658149e+26,6.9053482e+20,-6.9053482e+20,4.47080124e+14,3073.48267,0,5,0
0.01,7,6.4073196e+21,-1.14747715e+15,2.7359947e+26,-2.95716766e+21,-2.09893649e+25,2.976476e+25,2.09886754e+25,-2.09886754e+25,8.64574856e+24,-1.7134458e+12,-8.64574856e+24,-1.7134458e+12,-2.03167287e+14,-87.3781891,-6.40731904e+21,-2.73658149e+26,6.9053482e+20,-6.9053482e+20,4.47080124e+14,3073.48267,0,5,0
0.01,8,6.4073196e+21,-1.14747715e+15,2.7359947e+26,-2.95716766e+21,-2.09893649e+25,2.976476e+25,2.09886754e+25,-2.09886754e+25,8.64574856e+24,-1.7134458e+12,-8.64574856e+24,-1.7134458e+12,-2.03167287e+14,-87.3781891,-6.40731904e+21,-2.73658149e+26,6.9053482e+20,-6.9053482e+20,4.47080124e+14,3073.48267,0,5,0
0.01,9,6.4073196e+21,-1.14747715e+15,2.7359947e+26,-2.95716766e+21,-2.09893649e+25,2.976476e+25,2.09886754e+25,-2.09886754e+25,8.64574856e+24,-1.7134458e+12,-8.64574856e+24,-1.7134458e+12,-2.03167287e+14,-87.3781891,-6.40731904e+21,-2.73658149e+26,6.9053482e+20,-6.9053482e+20,4.47080124e+14,3073.48267,0,5,0
0.01,10,6.4073196e+21,-1.14747715e+15,2.7359947e+26,-2.95716766e+21,-2.09893649e+25,2.976476e+25,2.09886754e+25,-2.09886754e+25,8.64574856e+24,-1.7134458e+12,-8.64574856e+24,-1.7134458e+12,-2.03167287e+14,-87.3781891,-6.40731904e+21,-2.73658149e+26,6.9053482e+20,-6.9053482e+20,4.47080124e+14,3073.48267,0,5,0
0.01,11,6.4073196e+21,-1.14747715e+15,2.7359947e+26,-2.95716766e+21,-2.09893649e+25,2.976476e+25,2.09886754e+25,-2.09886754e+25,8.64574856e+24,-1.7134458e+12,-8.64574856e+24,-1.7134458e+12,-2.03167287e+14,-87.3781891,-6.40731904e+21,-2.73658149e+26,6.9053482e+20,-6.9053482e+20,4.47080124e+14,3073.48267,0,5,0
0.01,12,6.4073196e+21,-1.14747715e+15,2.7359947e+26,-2.95716766e+21,-2.09893649e+25,2.976476e+25,2.09886754e+25,-2.09886754e+25,8.64574856e+24,-1.7134458e+12,-8.64574856e+24,-1.7134458e+12,-2.03167287e+14,-87.3781891,-6.40731904e+21,-2.73658149e+26,6.9053482e+20,-6.9053482e+20,4.47080124e+14,3073.48267,0,5,0
0.01,13,6.4073196e+21,-1.14747715e+15,2.7359947e+26,-2.95716766e+21,-2.09893649e+25,2.976476e+25,2.09886754e+25,-2.09886754e+25,8.64574856e+24,-1.7134458e+12,-8.64574856e+24,-1.7134458e+12,-2.03167287e+14,-87.3781891,-6.40731904e+21,-2.73658149e+26,6.9053482e+20,-6.9053482e+20,4.47080124e+14,3073.48267,0,5,0
0.01,14,6.4073196e+21,-1.14747715e+15,2.7359947e+26,-2.95716766e+21,-2.09893649e+25,2.976476e+25,2.09886754e+25,-2.09886754e+25,8.64574856e+24,-1.7134458e+12,-8.64574856e+24,-1.7134458e+12,-2.03167287e+14,-87.3781891,-6.40731904e+21,-2.73658149e+26,6.9053482e+20,-6.9053482e+20,4.47080124e+14,3073.48267,0,5,0
0.01,15,6.4073196e+21,-1.14747715e+15,2.7359947e+26,-2.95716766e+21,-2.09893649e+25,2.976476e+25,2.09886754e+25,-2.09886754e+25,8.64574856e+24,-1.7134458e+12,-8.64574856e+24,-1.7134458e+12,-2.03167287e+14,-87.3781891,-6.40731904e+21,-2.73658149e+26,6.9053482e+20,-6.9053482e+20,4.47080124e+14,3073.48267,0,5,0
0.01,16,6.4073196e+21,-1.14747715e+15,2.7359947e+26,-2.95716766e+21,-2.09893649e+25,2.976476e+25,2.09886754e+25,-2.09886754e+25,8.64574856e+24,-1.7134458e+12,-8.64574856e+24,-1.7134458e+12,-2.03167287e+14,-87.3781891,-6.40731904e+21,-2.73658149e+26,6.9053482e+20,-6.9053482e+20,4.47080124e+14,3073.48267,0,5,0
0.01,17,6.4073196e+21,-1.14747715e+15,2.7359947e+26,-2.95716766e+21,-2.09893649e+25,2.976476e+25,2.09886754e+25,-2.09886754e+25,8.64574856e+24,-1.7134458e+12,-8.64574856e+24,-1.7134458e+12,-2.03167287e+14,-87.3781891,-6.40731904e+21,-2.73658149e+26,6.9053482e+20,-6.9053482e+20,4.47080124e+14,3073.48267,0,5,0
