tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,naccept,nreject,converged
0.01,0,0.0603253916,0.130436152,4.46646636e-10,0.000609636714,1.54840322e-07,2.81121473e-08,0.0786337331,0.323564291,0.00763860019,6.77162859e-09,4.30926583e-09,0.00207822956,0.000215731954,1.51610238e-05,0.00900801364,1.50046562e-18,0.00690599438,9.40070313e-05,-2.54113814e-07,7.48406228e-06,11,0,1
0.01,1,0.0603231266,0.130438402,4.48625831e-10,0.000612340576,1.54841103e-07,2.81199579e-08,0.078633368,0.323564678,0.00763853546,6.77204648e-09,4.30958158e-09,0.00207830081,0.000215728316,1.51613176e-05,0.00900799409,1.50259664e-18,0.00690599019,9.40101381e-05,-2.53174903e-07,7.51507287e-06,11,0,1
0.01,2,0.0603208281,0.130440623,4.5061363e-10,0.000615056313,1.54841402e-07,2.81266122e-08,0.078632988,0.323565125,0.00763846841,6.77237688e-09,4.30984048e-09,0.00207837205,0.000215724649,1.5161665e-05,0.0090079736,1.50473656e-18,0.00690598553,9.40133032e-05,-2.52233633e-07,7.54614939e-06,11,0,1
0.01,3,0.0603185333,0.130442858,4.52610449e-10,0.000617783924,1.54842283e-07,2.81347479e-08,0.078632623,0.323565573,0.00763840135,6.77282763e-09,4.3101811e-09,0.00207844377,0.000215720996,1.51619506e-05,0.00900795218,1.50688619e-18,0.00690598274,9.40164464e-05,-2.51287503e-07,7.57742782e-06,11,0,1
0.01,4,0.0603162348,0.130445167,4.54615984e-10,0.000620523526,1.54842652e-07,2.8141514e-08,0.0786322504,0.32356599,0.00763833197,6.77313627e-09,4.31043112e-09,0.00207851548,0.000215717213,1.51622826e-05,0.00900793262,1.50904555e-18,0.00690598087,9.40196405e-05,-2.50336825e-07,7.60880357e-06,11,0,1
0.01,5,0.0603139363,0.130447373,4.56630567e-10,0.000623275642,1.5484359e-07,2.81495147e-08,0.0786318853,0.323566407,0.00763826305,6.77360035e-09,4.31077041e-09,0.00207858742,0.000215713575,1.51625927e-05,0.00900791585,1.51121483e-18,0.00690597715,9.40228419e-05,-2.49382197e-07,7.64033393e-06,11,0,1
0.01,6,0.060311608,0.130449742,4.58654087e-10,0.000626039226,1.54844059e-07,2.81571815e-08,0.0786315054,0.323566794,0.00763819646,6.77399159e-09,4.31107949e-09,0.00207866007,0.000215709719,1.51629074e-05,0.00900789164,1.51339248e-18,0.00690597389,9.40260215e-05,-2.48423447e-07,7.67199435e-06,11,0,1
0.01,7,0.0603092648,0.130452022,4.60686406e-10,0.000628815265,1.54844486e-07,2.81640062e-08,0.0786311403,0.323567271,0.00763812754,6.77432066e-09,4.31133218e-09,0.00207873364,0.000215706037,1.51632539e-05,0.00900787488,1.51558038e-18,0.00690597109,9.40292884e-05,-2.47460946e-07,7.70376573e-06,11,0,1
0.01,8,0.0603069179,0.130454317,4.62727689e-10,0.000631603063,1.54845083e-07,2.81718542e-08,0.078630738,0.323567629,0.00763805816,6.77473277e-09,4.31165503e-09,0.00207880652,0.000215702254,1.51635659e-05,0.00900785439,1.51777758e-18,0.00690596784,9.40325117e-05,-2.46494636e-07,7.73568354e-06,11,0,1
0.01,9,0.0603045747,0.130456612,4.64778327e-10,0.000634403958,1.54846063e-07,2.81798318e-08,0.0786303729,0.323568225,0.00763798784,6.77516754e-09,4.3119841e-09,0.00207888032,0.000215698543,1.51638887e-05,0.00900783576,1.5199847e-18,0.00690596551,9.40357713e-05,-2.45522131e-07,7.76777415e-06,11,0,1
0.01,10,0.0603022166,0.130458966,4.66837846e-10,0.000637216726,1.5484666e-07,2.81874986e-08,0.0786300004,0.323568553,0.00763791939,6.77556944e-09,4.31229408e-09,0.0020789539,0.000215694716,1.51642053e-05,0.00900781341,1.52220185e-18,0.00690596271,9.40390382e-05,-2.44548346e-07,7.79993388e-06,11,0,1
0.01,11,0.0602998212,0.130461261,4.68906414e-10,0.000640041893,1.54846859e-07,2.81940444e-08,0.0786296278,0.323569059,0.00763784768,6.77587408e-09,4.31252856e-09,0.0020790284,0.000215690903,1.51645654e-05,0.00900779292,1.52442811e-18,0.00690595759,9.40423197e-05,-2.43568053e-07,7.8322746e-06,11,0,1
0.01,12,0.0602974445,0.130463645,4.70984363e-10,0.0006428794,1.54847925e-07,2.82028374e-08,0.078629218,0.323569566,0.0076377769,6.77636303e-09,4.31290337e-09,0.00207910268,0.000215686974,1.5164861e-05,0.00900777057,1.5266648e-18,0.00690595573,9.40456084e-05,-2.42584349e-07,7.86474811e-06,11,0,1
0.01,13,0.0602950566,0.130465955,4.7307136e-10,0.000645729713,1.54848493e-07,2.82101169e-08,0.0786288381,0.323570013,0.00763770612,6.77673562e-09,4.31318581e-09,0.00207917741,0.000215683249,1.5165213e-05,0.00900775101,1.52891112e-18,0.00690595154,9.4048919e-05,-2.41596553e-07,7.89735077e-06,11,0,1
0.01,14,0.0602926351,0.130468339,4.75167627e-10,0.000648592075,1.5484909e-07,2.82177712e-08,0.0786284506,0.32357052,0.0076376358,6.77712109e-09,4.31348912e-09,0.00207925355,0.000215679305,1.51655495e-05,0.00900772959,1.53116663e-18,0.00690594781,9.40522514e-05,-2.40603896e-07,7.93010531e-06,11,0,1
0.01,15,0.0602902174,0.130470738,4.77273165e-10,0.000651467009,1.54849701e-07,2.82257524e-08,0.0786280632,0.323570937,0.00763756549,6.77754297e-09,4.31381864e-09,0.00207932875,0.000215675405,1.51658751e-05,0.00900771003,1.5334328e-18,0.00690594409,9.40555838e-05,-2.39606294e-07,7.96301356e-06,11,0,1
0.01,16,0.0602877997,0.130473107,4.79388307e-10,0.000654355332,1.54850596e-07,2.82340888e-08,0.0786276758,0.323571473,0.00763749331,6.77800172e-09,4.31415792e-09,0.00207940396,0.000215671535,1.51661916e-05,0.00900768768,1.53570899e-18,0.00690594083,9.4058938e-05,-2.38606532e-07,7.99601457e-06,11,0,1
0.01,17,0.0602853633,0.130475476,4.81512497e-10,0.000657255936,1.54851264e-07,2.82417112e-08,0.0786272734,0.32357198,0.00763742113,6.77838896e-09,4.31445679e-09,0.00207948056,0.000215667635,1.51665336e-05,0.00900766812,1.53799501e-18,0.0069059371,9.40622922e-05,-2.3760137e-07,8.02916384e-06,11,0,1
0.01,18,0.0602829121,0.13047789,4.83646179e-10,0.000660169171,1.54852103e-07,2.82501382e-08,0.0786268935,0.323572367,0.00763734756,6.77883927e-09,4.31480496e-09,0.00207955739,0.000215663691,1.51668637e-05,0.00900764856,1.54029095e-18,0.00690593384,9.40657264e-05,-2.36591916e-07,8.06247863e-06,11,0,1
0.01,19,0.0602804497,0.130480334,4.85789409e-10,0.000663094979,1.54852458e-07,2.82575776e-08,0.0786264837,0.323572844,0.00763727678,6.7792163e-09,4.31508873e-09,0.002079634,0.000215659733,1.51672102e-05,0.00900762528,1.54259703e-18,0.00690593105,9.40691025e-05,-2.35577971e-07,8.0959162e-06,11,0,1
0.01,20,0.0602779835,0.130482703,4.87942076e-10,0.000666034233,1.54853467e-07,2.82658323e-08,0.0786260888,0.323573291,0.00763720553,6.77966661e-09,4.31543645e-09,0.0020797113,0.000215655833,1.51675576e-05,0.00900760479,1.54491334e-18,0.00690592779,9.40725149e-05,-2.34559678e-07,8.12951021e-06,11,0,1
0.01,21,0.0602754988,0.130485147,4.90104179e-10,0.000668986002,1.5485405e-07,2.82736377e-08,0.0786256939,0.323573828,0.00763712963,6.78006362e-09,4.31574421e-09,0.00207978999,0.000215651875,1.51679033e-05,0.00900758617,1.54723937e-18,0.00690592406,9.40759928e-05,-2.3353634e-07,8.16324791e-06,11,0,1
0.01,22,0.0602729954,0.130487621,4.92275942e-10,0.000671950518,1.54854661e-07,2.82818924e-08,0.0786252618,0.323574215,0.00763705606,6.78049172e-09,4.31607194e-09,0.00207986659,0.000215647786,1.51682461e-05,0.00900756102,1.54957585e-18,0.00690592034,9.4079398e-05,-2.32509663e-07,8.19710658e-06,11,0,1
0.01,23,0.0602705069,0.13049008,4.9445753e-10,0.000674928713,1.548553e-07,2.82900192e-08,0.0786248818,0.323574692,0.00763698434,6.78091716e-09,4.31640013e-09,0.00207994529,0.000215643784,1.5168579e-05,0.00900754053,1.55192245e-18,0.00690591661,9.40828613e-05,-2.3147804e-07,8.23113351e-06,11,0,1
