traj,s1,s2,s3
0,4.54027395e-05,0,0
1,0.000989569584,0.000852817437,1.03409157e-05
2,0.00196255837,0.00173595583,2.16732824e-05
3,0.00296489568,0.00265005603,3.40492334e-05
4,0.00399711262,0.00359576545,4.75229681e-05
5,0.00505974609,0.00457374379,6.21509171e-05
6,0.00615334976,0.00558466185,7.79916954e-05
7,0.00727846939,0.00662919646,9.51061884e-05
8,0.00843566656,0.00770803774,0.000113557631
9,0.00962551404,0.00882188231,0.000133412002
10,0.0108485818,0.00997143984,0.000154737267
11,0.0121054621,0.0111574363,0.000177604641
12,0.0133967279,0.0123805953,0.000202087569
13,0.0147229889,0.0136416564,0.000228262317
14,0.016084848,0.0149413766,0.000256208383
15,0.0174829233,0.0162805207,0.000286008028
16,0.0189178251,0.017659856,0.000317746424
17,0.0203901883,0.0190801658,0.000351512019
18,0.0219006483,0.0205422509,0.000387396663
19,0.02344984,0.0220469125,0.000425495091
20,0.0250384472,0.0235949922,0.000465906633
21,0.0266670864,0.0251872838,0.000508732279
22,0.0283364505,0.0268246457,0.000554078724
23,0.0300472304,0.0285079479,0.000602055457
24,0.0318000764,0.0302380268,0.000652775401
25,0.0335957035,0.0320157744,0.000706356368
26,0.0354348049,0.0338420868,0.000762920419
27,0.0373180918,0.0357178412,0.000822592527
28,0.0392463021,0.037643984,0.000885504589
29,0.041220136,0.0396214239,0.000951790018
30,0.0432403274,0.0416510925,0.0010215888
31,0.0453076586,0.0437339582,0.00109504571
32,0.0474228598,0.0458709858,0.00117231032
33,0.0495867059,0.0480631404,0.00125353632
34,0.0517999046,0.0503114015,0.00133888237
35,0.0540633164,0.0526168086,0.00142851565
36,0.0563777238,0.0549803562,0.00152260566
37,0.0587438941,0.0574030764,0.00162132911
38,0.0611626171,0.0598859899,0.0017248668
39,0.0636347905,0.0624302179,0.00183340989
40,0.0661611483,0.0650367588,0.00194714952
41,0.0687426031,0.0677067488,0.00206628907
42,0.0713799745,0.0704412684,0.00219103554
43,0.0740740746,0.073241435,0.00232160231
44,0.0768258199,0.0761083439,0.00245821057
45,0.0796360821,0.0790431872,0.00260108965
46,0.0825057551,0.0820470899,0.00275047449
47,0.0854356885,0.0851212218,0.00290660886
48,0.0884268433,0.0882668123,0.00306974514
49,0.0914800614,0.0914849713,0.00324013829
50,0.0945963636,0.094776988,0.00341805955
51,0.0977765843,0.0981440768,0.00360378204
52,0.101021782,0.101587482,0.00379759306
53,0.10433282,0.105108447,0.00399978459
54,0.10771066,0.108708233,0.00421065465
55,0.111156337,0.112388156,0.00443052128
56,0.114670768,0.116149515,0.00465970207
57,0.118255056,0.119993642,0.00489853043
58,0.121910132,0.123921871,0.00514734723
59,0.125636995,0.127935559,0.00540650636
60,0.129436776,0.132036045,0.00567636685
61,0.133310422,0.136224747,0.0059573059
62,0.137258977,0.140502959,0.00624969881
63,0.141283467,0.144872203,0.00655395119
64,0.145385116,0.149333939,0.00687047094
65,0.149564952,0.153889582,0.0071996823
66,0.153823957,0.158540532,0.00754201086
67,0.158163384,0.163288325,0.00789790135
68,0.162584215,0.168134436,0.00826781895
69,0.167087644,0.173080355,0.00865222979
70,0.171674788,0.178127646,0.00905162282
71,0.176346853,0.18327792,0.00946650747
72,0.181104928,0.188532621,0.00989738479
73,0.185950324,0.193893388,0.0103447931
74,0.19088392,0.199361771,0.0108092697
75,0.195907295,0.204939425,0.0112913847
76,0.201021239,0.210627884,0.0117917014
77,0.206227452,0.21642904,0.0123108402
78,0.211526737,0.222344264,0.0128493831
79,0.216920465,0.228375331,0.0134079587
80,0.222409904,0.234523967,0.0139872292
81,0.227996454,0.240792006,0.0145878624
82,0.233680978,0.247180805,0.0152104972
83,0.239465296,0.253692538,0.0158558898
84,0.24535045,0.26032868,0.0165247228
85,0.251337618,0.267091095,0.0172177516
86,0.257428169,0.273981601,0.0179357231
87,0.263623685,0.281002015,0.01867944
88,0.269925058,0.288153976,0.019449668
89,0.276334196,0.29543978,0.0202472899
90,0.282851964,0.302860767,0.0210730992
91,0.289480001,0.310419053,0.0219279882
92,0.296219558,0.318116367,0.022812821
93,0.303072095,0.325954974,0.0237285625
94,0.310038984,0.333936483,0.0246761255
95,0.317121744,0.34206295,0.0256564878
96,0.324321687,0.350336254,0.0266706068
97,0.331640214,0.35875833,0.0277195349
98,0.339078873,0.367331237,0.0288042929
99,0.346638858,0.376057029,0.029925989
100,0.354322135,0.384937525,0.0310856588
101,0.362129837,0.393975079,0.0322845168
102,0.370063663,0.40317148,0.0335236527
103,0.378124714,0.412528723,0.034804251
104,0.386314929,0.422049105,0.0361275896
105,0.394635707,0.431734592,0.0374948531
