traj,s1,s2,s3
0,4.61490199e-05,0,0
1,0.000990180415,0.000852815923,1.03413377e-05
2,0.00196309527,0.00173595303,2.16740882e-05
3,0.0029655383,0.00265005114,3.40504812e-05
4,0.00399773242,0.00359575963,4.75246379e-05
5,0.00506024482,0.00457373774,6.21528816e-05
6,0.00615401939,0.0055846516,7.7994242e-05
7,0.00727895321,0.00662918668,9.51089169e-05
8,0.00843641255,0.00770802004,0.000113561029
9,0.00962603558,0.0088218702,0.000133415495
10,0.0108490894,0.00997142773,0.000154741138
11,0.0121060042,0.0111574233,0.000177608934
12,0.0133973276,0.012380573,0.000202092182
13,0.0147235598,0.0136416415,0.00022826741
14,0.0160855167,0.0149413552,0.000256214
15,0.0174835529,0.0162804946,0.000286013907
16,0.0189183298,0.0176598318,0.000317752274
17,0.0203906838,0.0190801471,0.000351518276
18,0.0219010953,0.0205422305,0.000387403241
19,0.0234504733,0.0220468938,0.000425502658
20,0.0250390172,0.023594955,0.000465913763
21,0.0266675167,0.0251872502,0.000508739671
22,0.0283368845,0.0268246252,0.000554086524
23,0.0300476719,0.0285079088,0.000602063141
24,0.031800665,0.030237997,0.000652784307
25,0.0335962437,0.0320157371,0.000706365274
26,0.0354352482,0.0338420458,0.000762929325
27,0.0373185948,0.0357178152,0.000822602597
28,0.0392467193,0.0376439579,0.000885514077
29,0.0412206762,0.0396213979,0.000951800728
30,0.0432409793,0.0416510515,0.00102159986
31,0.0453080758,0.0437339246,0.0010950563
32,0.0474233069,0.0458709411,0.00117232092
33,0.049587056,0.0480631031,0.00125354656
34,0.0518002808,0.0503113605,0.00133889308
35,0.0540637262,0.0526167639,0.00142852706
36,0.0563781112,0.054980319,0.0015226173
37,0.0587443896,0.0574030206,0.00162134122
38,0.0611630231,0.0598859526,0.00172487902
39,0.0636352673,0.0624302067,0.00183342351
40,0.0661617219,0.0650367439,0.00194716454
41,0.0687430725,0.0677066669,0.00206630211
42,0.0713804588,0.0704412386,0.00219104998
43,0.0740745366,0.0732413903,0.00232161605
44,0.0768262297,0.0761082768,0.00245822361
45,0.0796364248,0.0790431127,0.00260110246
46,0.0825061128,0.0820470452,0.00275048963
47,0.0854360163,0.0851211548,0.00290662213
48,0.0884271711,0.0882667601,0.00306975865
49,0.0914803892,0.0914849117,0.00324015296
50,0.0945966616,0.0947769582,0.00341807399
51,0.0977769569,0.0981440693,0.0036037988
52,0.101022176,0.10158743,0.00379760866
53,0.104333252,0.105108365,0.00399979902
54,0.107710943,0.108708158,0.00421066908
55,0.111156583,0.112388074,0.00443053385
56,0.114671096,0.116149485,0.00465971977
57,0.118255362,0.119993582,0.00489854487
